date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-02-15 00:00:00+00:00,129.14978,976.6145,623.0416,1330.1874
2026-02-15 01:00:00+00:00,79.4701,1159.2303,805.6575,1512.8032
2026-02-15 02:00:00+00:00,76.569954,969.50195,615.9292,1323.0746
2026-02-15 03:00:00+00:00,155.85999,1018.83057,665.25793,1372.4033
2026-02-15 04:00:00+00:00,333.49988,892.1002,538.52734,1245.6731
2026-02-15 05:00:00+00:00,747.5,939.7584,586.18567,1293.3312
2026-02-15 06:00:00+00:00,1316.41,902.7295,549.15674,1256.3022
2026-02-15 07:00:00+00:00,1496.25,675.9188,322.34583,1029.4916
2026-02-15 08:00:00+00:00,1433.56,986.1775,632.6046,1339.7504
2026-02-15 09:00:00+00:00,1287.88,1220.376,866.80334,1573.9489
2026-02-15 10:00:00+00:00,1847.38,2486.5212,2132.9485,2840.094
2026-02-15 11:00:00+00:00,2793.02,2679.1375,2325.5647,3032.7104
2026-02-15 12:00:00+00:00,3805.5,4684.9004,4331.3276,5038.473
2026-02-15 13:00:00+00:00,4635.42,4469.68,4116.1074,4823.253
2026-02-15 14:00:00+00:00,5284.84,5270.969,4917.3965,5624.542
2026-02-15 15:00:00+00:00,5521.93,6087.607,5734.034,6441.1797
2026-02-15 16:00:00+00:00,6103.68,6039.987,5686.414,6393.5596
2026-02-15 17:00:00+00:00,6671.95,5536.558,5182.9854,5890.131
2026-02-15 18:00:00+00:00,6654.91,4991.304,4637.7314,5344.877
2026-02-15 19:00:00+00:00,6157.47,4548.972,4195.3994,4902.545
2026-02-15 20:00:00+00:00,5644.23,4742.2017,4388.629,5095.7744
2026-02-15 21:00:00+00:00,4676.29,4208.4097,3854.837,4561.9824
2026-02-15 22:00:00+00:00,4362.62,3788.369,3434.796,4141.9414
2026-02-15 23:00:00+00:00,4307.73,3362.6863,3009.1135,3716.259
2026-02-16 00:00:00+00:00,4383.38,2128.7236,1775.1508,2482.2964
2026-02-16 01:00:00+00:00,4164.8,1394.4376,1040.8649,1748.0104
2026-02-16 02:00:00+00:00,4486.34,1771.734,1418.1613,2125.307
2026-02-16 03:00:00+00:00,4991.78,2986.7036,2633.1309,3340.2766
2026-02-16 04:00:00+00:00,5444.79,3514.844,3161.2712,3868.4167
2026-02-16 05:00:00+00:00,5854.63,1633.4521,1279.8793,1987.0249
2026-02-16 06:00:00+00:00,5937.98,3539.5889,3186.016,3893.1619
2026-02-16 07:00:00+00:00,5748.79,3980.757,3627.184,4334.3296
2026-02-16 08:00:00+00:00,5198.72,3217.524,2863.951,3571.0967
2026-02-16 09:00:00+00:00,5104.64,4490.2715,4136.6987,4843.844
2026-02-16 10:00:00+00:00,4811.56,4024.9404,3671.3677,4378.513
2026-02-16 11:00:00+00:00,4156.59,3808.4155,3454.8425,4161.9883
2026-02-16 12:00:00+00:00,4089.2,4318.2075,3964.6345,4671.78
2026-02-16 13:00:00+00:00,4258.39,4560.1396,4206.5664,4913.7124
2026-02-16 14:00:00+00:00,4982.68,3723.4578,3369.885,4077.0305
2026-02-16 15:00:00+00:00,4695.19,4999.5083,4645.9355,5353.081
2026-02-16 16:00:00+00:00,4501.92,4343.062,3989.4893,4696.635
2026-02-16 17:00:00+00:00,4272.33,3934.365,3580.7922,4287.938
2026-02-16 18:00:00+00:00,4294.23,4262.295,3908.722,4615.8677
2026-02-16 19:00:00+00:00,4413.12,3946.8857,3593.313,4300.4585
2026-02-16 20:00:00+00:00,4569.95,4607.6343,4254.061,4961.207
2026-02-16 21:00:00+00:00,5099.98,4389.939,4036.366,4743.5117
2026-02-16 22:00:00+00:00,5514.16,4559.2646,4205.692,4912.8374
2026-02-16 23:00:00+00:00,5516.89,4285.872,3932.2993,4639.445
2026-02-17 00:00:00+00:00,5304.57,4886.8047,4533.232,5240.3774
2026-02-17 01:00:00+00:00,5050.6,5723.193,5369.62,6076.7656
2026-02-17 02:00:00+00:00,4892.37,5532.528,5178.955,5886.1006
2026-02-17 03:00:00+00:00,4689.23,4274.885,3921.312,4628.4575
2026-02-17 04:00:00+00:00,4638.09,4219.4136,3865.8406,4572.9863
2026-02-17 05:00:00+00:00,4604.82,4647.2373,4293.6646,5000.81
2026-02-17 06:00:00+00:00,4663.11,3926.5964,3573.0237,4280.169
2026-02-17 07:00:00+00:00,4805.72,2825.6184,2472.0457,3179.1914
2026-02-17 08:00:00+00:00,4983.25,3564.1677,3210.595,3917.7405
2026-02-17 09:00:00+00:00,4990.39,4195.348,3841.7754,4548.921
2026-02-17 10:00:00+00:00,4964.53,3374.1765,3020.6035,3727.7493
2026-02-17 11:00:00+00:00,5134.85,4202.0015,3848.4287,4555.574
2026-02-17 12:00:00+00:00,6165.9697,3243.93,2890.3572,3597.5027
2026-02-17 13:00:00+00:00,7034.45,3502.944,3149.3713,3856.5168
2026-02-17 14:00:00+00:00,7490.19,7206.4697,6852.897,7560.043
2026-02-17 15:00:00+00:00,7731.11,7793.56,7439.9873,8147.1333
2026-02-17 16:00:00+00:00,8128.88,8086.042,7732.4688,8439.614
2026-02-17 17:00:00+00:00,7982.58,6589.7324,6236.1597,6943.305
2026-02-17 18:00:00+00:00,7667.6,5462.364,5108.791,5815.9365
2026-02-17 19:00:00+00:00,7491.45,6089.5435,5735.9707,6443.116
2026-02-17 20:00:00+00:00,7048.4805,5755.993,5402.4204,6109.566
2026-02-17 21:00:00+00:00,6493.5996,6473.456,6119.8833,6827.029
2026-02-17 22:00:00+00:00,6122.93,6617.8096,6264.237,6971.3823
2026-02-17 23:00:00+00:00,5310.18,7073.7925,6720.2197,7427.365
