number,value,params_colsample_bytree,params_compute_air_density,params_compute_air_density_moiust_air_correction,params_compute_wind_power_density,params_compute_wind_ramp,params_compute_wind_shear,params_dew_point_temperature,params_drop_raw_main_features,params_drop_raw_wind_features,params_encode_wind_direction,params_gust_factor,params_lags_choice,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_precip_lags_choice,params_reg_alpha,params_reg_lambda,params_spatial_agg_method,params_subsample,params_turbulence_window,params_use_base_models_pred_intervals,params_vapor_pressure,state
10,205.13942069403993,0.5399861131291314,False,True,False,True,False,False,False,True,False,False,small,0.1368939891468694,7,97,0.1417109455440271,784,122,none,3.3478435333897667e-06,0.0005253637337051496,distance_capacity,0.9900225709741757,0,True,False,COMPLETE
11,197.18854709111406,0.9631015873244468,True,True,False,False,True,False,False,True,False,False,large,0.01041502370779717,8,72,0.23041116551459123,951,92,large,4.062709544200769e-05,2.853946853287782e-05,distance_capacity,0.6894965379178453,0,True,True,COMPLETE
12,197.07971861660212,0.6997749714962316,True,True,False,False,True,False,False,True,False,False,large,0.010332849535605022,7,71,0.20890105070850867,807,95,large,1.8463795134486762e-05,0.0001030721861268617,distance_n_turbines,0.7190353527459257,0,True,True,COMPLETE
13,202.4475026273291,0.6964667334057658,True,True,False,False,True,False,False,True,False,False,large,0.022450364445191735,7,81,0.14931200034498354,790,116,none,1.0458369213386855e-06,0.00048490024184587755,distance_n_turbines,0.7199571975719223,0,True,False,COMPLETE
14,199.69275850347717,0.589338223283207,False,True,False,False,True,False,False,True,False,False,none,0.03883724732700763,9,62,0.18151396843215323,851,79,large,1.2202291611631108e-08,0.009941901542693145,distance_n_turbines,0.9067555874891587,0,False,False,COMPLETE
15,207.18632195691984,0.7352807529357684,True,True,False,False,True,False,False,True,False,False,small,0.01063284931233446,6,87,0.003279698079993787,739,51,none,0.0007411077708719344,4.2043720359734805e-05,distance_n_turbines,0.9338677390501168,6,True,True,COMPLETE
16,222.48430152661163,0.6901840901459092,True,True,False,False,True,False,False,True,False,False,large,0.019485773143543335,12,56,0.09013650975922895,456,134,none,1.142616788247632e-05,0.0016026098391850679,max,0.746279536680309,0,False,False,COMPLETE
17,205.10732661596194,0.5649342937014231,False,True,False,False,True,False,False,True,False,False,large,0.0339144481687568,6,75,0.2909919178372043,721,103,large,2.1759693960678706e-07,0.10739376195729451,mean,0.8714932162556337,0,True,True,COMPLETE
18,207.4316994780435,0.6223461785813326,False,True,True,True,False,False,False,True,True,False,small,0.052145099653311766,11,100,0.28065815026386676,876,76,large,0.0008816894616950424,1.3046809545877152e-05,idw,0.9944774727683873,0,False,True,COMPLETE
19,200.96251292217312,0.7360344984300412,True,True,False,False,True,False,False,False,False,False,none,0.01662775685591451,8,32,0.19032799697400904,526,98,none,6.636670933291123e-06,0.0017174084211848068,distance_capacity,0.5179598689556812,6,True,False,COMPLETE
20,216.5751123798706,0.6681767950026707,True,True,False,False,True,False,False,False,False,False,large,0.1215015276080953,3,68,0.08985935283790165,733,120,large,1.3153199613959347e-07,0.10359846558201886,distance_n_turbines,0.7759810642714148,0,True,True,COMPLETE
21,191.95575623734956,0.5011216924157886,True,True,False,False,True,False,False,True,False,False,large,0.010316859617571752,8,74,0.23496893223084786,996,91,large,3.9157151088051587e-05,1.5818812212313817e-05,distance_capacity,0.6911492267963388,0,True,True,COMPLETE
22,189.18282673344734,0.5023816368852543,True,True,False,False,True,False,False,True,False,False,large,0.013310165117803764,9,84,0.21087344140304481,912,83,large,2.99189598313735e-05,7.501252541905413e-06,distance_capacity,0.6815068069198823,0,True,True,COMPLETE
23,187.6650084630603,0.5028644113600863,True,True,False,False,True,False,False,True,False,False,large,0.014180244668519701,9,88,0.2863077394252794,929,79,large,0.00022709228887542624,6.048858380849096e-06,distance_capacity,0.5984849604501566,0,True,True,COMPLETE
24,189.57366870795013,0.5056697790993283,True,True,False,False,True,False,False,True,False,False,large,0.013697774085814575,11,89,0.3071879462215318,934,51,large,0.00023176778389183108,3.9822945395620386e-07,distance_capacity,0.5865831323265669,0,True,True,COMPLETE
25,189.52146354699053,0.5465390117052125,True,True,False,False,True,False,False,True,False,False,large,0.013717602902146858,11,89,0.29875612490032355,931,49,large,0.00035787339111967005,1.4775389820171858e-07,distance_capacity,0.5773568420871267,0,True,True,COMPLETE
26,196.9858957790074,0.5464130273951011,True,False,True,True,False,True,False,True,True,False,large,0.023707645204068793,12,90,0.3134704722761372,922,49,large,0.0009330158493839185,1.1947124053804983e-07,distance_capacity,0.5620619101947378,6,True,True,COMPLETE
27,194.97432900785589,0.6001966541875007,True,True,False,False,True,False,False,True,False,False,large,0.013287982724219393,11,80,0.4369389221819125,863,34,large,0.0032319529310844606,1.0055618932514973e-08,distance_capacity,0.618824191038045,0,True,True,COMPLETE
28,198.55240318611405,0.5332347236388117,True,True,False,False,True,False,False,True,False,False,none,0.03148379787773819,14,83,0.26221311080929083,956,17,large,0.5957346004050587,7.30053273643541e-06,distance_capacity,0.5584806019423221,0,True,True,COMPLETE
29,205.1428952368774,0.6320875310730358,True,False,False,False,False,True,False,True,False,True,small,0.016683036036969176,10,94,0.3176640033632358,844,68,large,0.004530789123843109,4.701825502578448e-06,capacity,0.6552741735905292,0,True,True,COMPLETE
30,194.70660451252186,0.5818058937706029,True,True,False,False,True,False,False,True,False,False,large,0.021973771186949095,10,57,0.13796647439463838,902,45,large,0.00026183637876096204,2.2489495290904806e-07,distance_capacity,0.5679452806621399,6,True,True,COMPLETE
31,188.0175150192929,0.5017376815379341,True,True,False,False,True,False,False,True,False,False,large,0.014614364088956082,11,91,0.31139429666743457,938,56,large,0.00021439548739728243,3.736292795664204e-07,distance_capacity,0.5988941083130577,0,True,True,COMPLETE
32,208.90963401373108,0.5318931460934984,True,True,False,False,True,False,False,True,False,False,large,0.014513074011027294,12,93,0.27897993302593177,967,59,large,0.0023793628233691896,1.157423986598635e-06,max,0.6663916999714223,0,True,True,COMPLETE
33,189.29106607750336,0.5001339658751953,True,True,False,False,True,False,False,True,False,False,large,0.013898777293536788,9,84,0.333382258407329,900,41,large,0.00011536401503881904,3.141395652811817e-06,distance_capacity,0.6251314100460257,0,True,True,COMPLETE
34,199.10643301038309,0.5077883566517848,True,False,False,False,True,False,False,True,True,True,large,0.019025745355202985,9,79,0.42217536507997133,839,76,small,0.00011114734547598666,3.4562816119836265e-06,distance_capacity,0.605378552232431,0,True,True,COMPLETE
35,205.7236452976646,0.5524916503676756,True,True,False,False,True,False,False,True,False,False,large,0.062359074976610314,9,85,0.326856021142896,996,40,large,2.5114630174728613e-05,5.50907816043579e-05,mean,0.6254953750541482,0,True,True,COMPLETE
36,196.6468611639698,0.5940654116087966,True,True,True,True,True,True,False,True,True,False,large,0.012292734135858616,6,100,0.3950258193384185,673,22,large,0.018193964444479557,0.00012874005278732905,distance_capacity,0.6725041130288005,0,True,True,COMPLETE
37,201.9975984893474,0.5202433765462404,True,False,False,False,True,False,True,True,False,True,none,0.015785470049908972,8,64,0.338034129746575,885,61,small,2.5803919130660433e-06,2.219039709234968e-06,capacity,0.505950304800332,2,True,True,COMPLETE
38,207.78687562772856,0.5702406638994026,True,True,True,False,False,False,False,True,False,False,large,0.09995775429587946,13,94,0.2594667741740888,562,86,large,0.00010014575798886221,4.040525650761568e-08,None,0.6397204923511303,0,True,True,COMPLETE
39,196.40208589830658,0.6410547634272804,True,True,False,True,True,True,True,True,True,False,large,0.22020056449914838,10,48,0.4511828485939855,829,70,large,0.007496978626189935,8.962693080539945e-07,idw,0.5409736293278041,2,True,True,COMPLETE
40,199.0070484605417,0.5259439312506373,True,False,False,False,True,False,False,True,False,True,large,0.02799035550390131,5,83,0.38166381554142426,905,55,small,0.001451234956691477,8.648890027178792e-06,distance_capacity,0.6129241551703376,0,True,True,COMPLETE
41,191.86037594713466,0.5611388796186906,True,True,False,False,True,False,False,True,False,False,large,0.012266650840081297,11,90,0.2948486031515662,940,39,large,0.0003463143188329949,1.480563644325352e-07,distance_capacity,0.5830804066578854,0,True,True,COMPLETE
42,191.52360238801853,0.5341540110122748,True,True,False,False,True,False,False,True,False,False,large,0.018972465048734934,9,77,0.3494411833586766,922,27,large,0.00046665851100878927,4.3401520314138074e-07,distance_capacity,0.5905555464585958,0,True,True,COMPLETE
43,187.57680872561232,0.5020444075490457,True,True,False,False,True,False,False,True,False,False,large,0.014372566513234963,10,87,0.22676510133645417,878,83,large,0.00011470108380654105,6.917816476464764e-08,distance_capacity,0.5510475840749418,0,True,True,COMPLETE
44,192.8484646835284,0.6124507046470555,True,True,False,False,True,False,False,True,False,False,large,0.012202919984725048,10,68,0.22307774909831585,896,82,large,0.00010453395554945647,1.9653175549802475e-08,distance_capacity,0.7064928864072928,0,True,True,COMPLETE
45,195.7901147369548,0.5035218094999745,True,True,False,False,True,False,True,False,False,False,large,0.024329460282680057,9,85,0.2510216508392162,763,111,large,7.178057647567225e-05,2.582402164007639e-06,None,0.5396104201449066,2,False,True,COMPLETE
46,215.41097459089409,0.7992186448482108,True,True,True,False,True,False,False,True,False,False,small,0.02116851623190137,8,97,0.1710022647661128,965,71,large,8.025610652916608e-06,6.775544703652063e-08,max,0.6328696423368991,0,True,True,COMPLETE
47,199.43152479699174,0.8806849599829509,False,True,False,True,False,True,False,True,False,False,large,0.015541920864124748,12,78,0.22420159090292596,807,99,small,2.0912297568512466e-05,4.915214760416783e-07,distance_capacity,0.6563086879218688,0,True,True,COMPLETE
48,203.4703293262809,0.5739148312562452,True,True,False,False,True,False,True,True,False,True,none,0.011900316855342173,7,92,0.2644153880104607,877,83,large,3.790183365733324e-06,2.1809662283188086e-05,mean,0.5424646893820533,6,False,False,COMPLETE
49,209.05368881721145,0.9797283018954037,True,True,False,False,True,False,False,False,False,False,large,0.0448706176718336,10,38,0.205906059197509,976,65,large,0.00016833943352405462,1.038758820550914e-06,capacity,0.5918643625830575,0,True,True,COMPLETE
50,200.6475173233207,0.5255476995286326,False,True,False,False,True,False,False,True,True,False,large,0.01787198061717146,8,71,0.11601107944901132,671,88,none,8.693577443427052e-07,7.077090444319947e-08,distance_capacity,0.7354322502081525,0,True,True,COMPLETE
51,188.61737931536337,0.55220082735815,True,True,False,False,True,False,False,True,False,False,large,0.014330807749026312,11,89,0.3659963272185722,941,58,large,4.70974464439383e-05,2.231068167012687e-07,distance_capacity,0.5730616416311407,0,True,True,COMPLETE
52,188.9497270222803,0.5005665740181205,True,True,False,False,True,False,False,True,False,False,large,0.014487853878315918,11,97,0.3659593341779235,323,76,large,2.8294645039720392e-05,2.618482679458881e-07,distance_capacity,0.6037239588719561,0,True,True,COMPLETE
53,190.78848516940423,0.5497273538932903,True,True,False,False,True,False,False,True,False,False,large,0.011125490738329068,14,98,0.36307553746098264,415,75,large,3.7288129117098116e-05,2.2372456041322147e-07,distance_capacity,0.5526684608158492,0,True,True,COMPLETE
54,201.93771919741803,0.5276367239074533,True,True,False,False,True,False,False,True,False,False,large,0.01591657733087666,12,96,0.3914401503330208,503,58,large,1.1415639965436972e-05,3.428398521327907e-08,idw,0.5188039094780269,0,True,False,COMPLETE
55,189.14778671670055,0.5623253248710429,True,True,False,False,True,False,False,True,False,False,large,0.020529800236543355,13,87,0.47461479817252866,330,72,large,4.048426480093491e-05,2.6059116826978405e-07,distance_capacity,0.5007728173992022,0,True,True,COMPLETE
56,185.17649115405925,0.5896787034940101,True,True,False,False,True,False,False,True,False,False,small,0.0204419962593303,15,87,0.4290127362669858,346,73,large,5.935412667755201e-05,1.587775377961325e-08,distance_capacity,0.5075678917844111,2,False,True,COMPLETE
57,202.11103254382576,0.5932158608608201,False,True,False,False,True,False,False,False,False,False,small,0.025987429438065396,16,92,0.40486156580532007,373,64,large,1.863587806355786e-06,1.739389588361138e-08,distance_capacity,0.530124775179271,2,False,True,COMPLETE
58,201.99988661719348,0.5195830876178094,True,True,True,True,False,False,False,True,False,False,small,0.01812043558081981,15,96,0.42106907944543026,327,92,none,0.000613841460912294,6.057746743144133e-08,None,0.6021196665884837,2,False,False,COMPLETE
59,194.04755130556,0.6584376192464705,True,False,False,False,True,False,True,True,False,False,small,0.032931926669928405,14,88,0.3683295163092619,361,78,large,1.2833788680366826e-05,1.0418375709510883e-08,distance_capacity,0.5689664721900722,2,False,True,COMPLETE
60,198.15974827534134,0.7775922649738026,True,True,False,False,True,True,False,True,False,False,small,0.010235036112454543,11,75,0.459699505512058,417,55,large,0.00155393607237422,1.0109043022941928e-07,distance_n_turbines,0.7895864265703618,2,False,True,COMPLETE
61,186.19076394836532,0.5621643856807614,True,True,False,False,True,False,False,True,False,False,small,0.02030588378375831,13,87,0.49353457208362284,304,67,large,4.302300814490603e-05,2.5268632843393544e-07,distance_capacity,0.5044367802027488,0,False,True,COMPLETE
62,186.3919799747197,0.6089987074586173,True,True,False,False,True,False,False,True,False,False,small,0.015369688346886285,15,100,0.49898888779939254,336,66,large,5.81103195787069e-05,2.7670950115129834e-08,distance_capacity,0.5195296603177161,2,False,True,COMPLETE
63,188.75808576815749,0.605082015177672,True,True,False,False,True,False,False,True,False,False,small,0.017135108357154153,15,81,0.46873876628504313,361,66,large,7.335732594451686e-05,1.6234073392212417e-08,distance_capacity,0.5279136085401473,2,False,True,COMPLETE
64,186.98506708270818,0.5839640069174299,True,True,False,False,True,False,False,True,False,False,small,0.022090942253668547,16,100,0.49893598881859524,303,54,large,0.0002494377798625553,3.337529444640551e-08,distance_capacity,0.5107180232346717,2,False,True,COMPLETE
65,187.41726522520716,0.6808785406696358,True,True,False,False,True,False,False,True,False,False,small,0.02849507304943478,15,99,0.4998387812647202,300,45,large,0.00020419671721225247,3.191163131592608e-08,distance_capacity,0.5119818179861724,2,False,True,COMPLETE
66,199.4118207714238,0.6712277174610357,True,True,False,False,True,False,False,True,False,False,small,0.035805173104263927,16,99,0.48650704964422403,302,48,large,0.00017604442292309375,2.3494716199576148e-08,mean,0.5119062849979471,2,False,True,COMPLETE
67,206.8412806192737,0.7161592868101443,True,True,False,False,True,False,False,True,False,False,small,0.030346059094258436,15,100,0.4986753388816475,302,62,large,0.0004975730174917548,3.57618087825627e-08,max,0.5016818389635213,2,False,True,COMPLETE
68,206.29705186065266,0.6377215151632672,False,True,False,False,True,False,False,False,True,True,small,0.023675544331083802,14,95,0.4396809640770388,403,147,none,0.0011608301405102864,9.528380843959172e-08,distance_capacity,0.5495532338188199,2,False,True,COMPLETE
69,194.9020276529484,0.5840478044047561,True,True,False,False,False,False,False,True,False,False,small,0.027323005407361687,15,93,0.4886414684192575,450,45,small,5.242586999387194e-06,3.9898632830297086e-08,distance_capacity,0.5269094811172769,2,False,False,COMPLETE
