date,hard_coal_ampr_actual,lignite_ampr_actual,gas_ampr_actual,biomass_ampr_actual,pumped_storage_ampr_actual,hydro_ampr_actual,other_conv_ampr_actual,other_renew_ampr_actual,hard_coal_ampr_fitted,lignite_ampr_fitted,gas_ampr_fitted,biomass_ampr_fitted,pumped_storage_ampr_fitted,hydro_ampr_fitted,other_conv_ampr_fitted,other_renew_ampr_fitted,hard_coal_ampr_lower,lignite_ampr_lower,gas_ampr_lower,biomass_ampr_lower,pumped_storage_ampr_lower,hydro_ampr_lower,other_conv_ampr_lower,other_renew_ampr_lower,hard_coal_ampr_upper,lignite_ampr_upper,gas_ampr_upper,biomass_ampr_upper,pumped_storage_ampr_upper,hydro_ampr_upper,other_conv_ampr_upper,other_renew_ampr_upper
2026-03-13 00:00:00+00:00,,,,,,,,,355.9625883782454,1458.3757312455446,1796.7103589978904,731.6047618860324,65.3989411442752,91.13708468765763,581.6509949304193,48.39782826229227,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 01:00:00+00:00,,,,,,,,,381.0165077268481,1591.3728181577678,1787.5719183266629,740.914890436018,52.31827839498814,89.56036197476493,584.4824807470025,49.576910348788644,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 02:00:00+00:00,,,,,,,,,324.4501366693145,1378.838619279833,1743.9190362785191,745.3065824588033,210.39459482253403,90.7108042421643,573.8332186005606,47.48993006731319,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 03:00:00+00:00,,,,,,,,,373.65225477392323,1524.4757918114453,1881.418454460797,753.4514247632219,294.9238228033104,97.97520494856832,595.240367081422,44.32765966039172,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 04:00:00+00:00,,,,,,,,,454.54330486651224,1515.3278687290003,2246.4131737026246,767.8204170850148,253.8924791422354,92.85718621297528,588.9051113603437,43.28467328931615,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 05:00:00+00:00,,,,,,,,,731.7898702808026,2188.4036079415746,2878.734918992859,810.4636928720776,310.61399956829064,92.34407155707254,581.2701619913136,45.210976747614474,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 06:00:00+00:00,,,,,,,,,1065.3974444186001,2733.2721730860503,3031.5588872951157,819.0762756436388,390.53243059713583,92.75825069023374,554.5308615592229,44.161815176983836,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 07:00:00+00:00,,,,,,,,,717.3380915176506,2558.236726731693,2618.3211135051984,798.7717491359901,290.81819231129543,95.07541250751733,543.9062865094735,43.750893718441134,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 08:00:00+00:00,,,,,,,,,386.13849178159137,1659.718418296288,2045.6990730586804,740.1016833988834,176.75285049966914,106.55125684973082,541.6532076699184,43.47594165972204,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-03-13 09:00:00+00:00,,,,,,,,,301.17200317878587,1340.36141388112,1393.6556244423891,716.9851362357904,44.11037684085079,102.36234565079562,571.2571634899343,42.28672842644615,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
