date,hard_coal_ampr_actual,lignite_ampr_actual,gas_ampr_actual,biomass_ampr_actual,pumped_storage_ampr_actual,hydro_ampr_actual,other_conv_ampr_actual,other_renew_ampr_actual,hard_coal_ampr_fitted,lignite_ampr_fitted,gas_ampr_fitted,biomass_ampr_fitted,pumped_storage_ampr_fitted,hydro_ampr_fitted,other_conv_ampr_fitted,other_renew_ampr_fitted,hard_coal_ampr_lower,lignite_ampr_lower,gas_ampr_lower,biomass_ampr_lower,pumped_storage_ampr_lower,hydro_ampr_lower,other_conv_ampr_lower,other_renew_ampr_lower,hard_coal_ampr_upper,lignite_ampr_upper,gas_ampr_upper,biomass_ampr_upper,pumped_storage_ampr_upper,hydro_ampr_upper,other_conv_ampr_upper,other_renew_ampr_upper,cutoff,hours_ahead
2026-01-31 10:00:00+00:00,1861.98,3373.77,6009.74,794.77,4.283595e-06,97.15,667.22,46.57,1802.7919887004127,3676.2228728922737,5450.953670213365,802.1675126492626,3.5256759589806848,91.17067092388835,616.7274933408225,46.08120804255354,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,10
2026-01-31 11:00:00+00:00,1856.66,3402.77,5957.04,794.77,11.849995,88.8,650.01,46.57,1765.617490568337,3441.2221630209806,5060.128690847272,792.8179438036141,2.514486196640263,89.3969845996522,602.7255645501733,44.83838240308382,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,11
2026-01-31 12:00:00+00:00,1853.77,3380.29,5318.26,794.77,4.283595e-06,88.81,638.82,46.57,1834.816845968111,3474.3863856918388,5355.629765958593,796.5154419267031,-1.5754029372298817,88.2440652072858,596.5717853200406,44.5306869134901,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,12
2026-01-31 13:00:00+00:00,1853.97,3338.91,5626.6,794.86,4.283595e-06,89.16,667.03,44.66,1957.1705094767808,3347.4467165719916,5505.681054148228,795.0484186635116,-6.491788350234401,89.41969296489165,618.9323232584643,46.21324456461173,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,13
2026-01-31 14:00:00+00:00,2215.72,3481.15,5947.42,795.14,4.283595e-06,97.74,661.39,42.75,2198.7053591673866,3537.3420142914138,5780.5840317981165,789.5374029448872,35.603546766123515,87.49565235121618,615.212424012223,45.04959751820081,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,14
2026-01-31 15:00:00+00:00,2432.1,3589.16,5951.8,795.53,46.349995,97.6,640.18,42.75,2228.502458170199,3452.806581335577,6172.062316195077,814.5299332772398,113.18183121332633,91.40114920512792,617.552652858533,45.496121213207296,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,15
2026-01-31 16:00:00+00:00,2406.98,3665.11,5745.26,796.25,213.5,98.03,634.49,42.75,2098.0028252188013,3737.5948237342554,5695.373047415094,829.6159442024496,205.23174023862424,96.0202826257791,605.4825655351932,47.58058402896307,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,16
2026-01-31 17:00:00+00:00,2603.42,3671.24,6028.61,796.89,435.35,98.32,613.91,42.75,2409.9740104032753,4207.416197374394,6434.786468985755,791.8704857002945,232.16675374111395,105.00045614857989,610.0833591599013,40.491061738697304,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,17
2026-01-31 18:00:00+00:00,2491.52,3657.64,6126.7,796.89,164.54,98.1,641.71,42.75,2353.7607574471704,3909.300396754932,5981.821853014595,792.1104618203899,143.04118625511205,104.50646664644489,607.7998864831908,41.148428007600295,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,18
2026-01-31 19:00:00+00:00,1992.99,3651.5,6253.87,796.89,4.283595e-06,97.56,654.88,42.75,2266.9863552316974,4035.6872102851476,5756.190238810308,798.6636599069122,87.17278192178804,103.53657561840767,606.427799730943,42.45279311577711,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,19
2026-01-31 20:00:00+00:00,1890.65,3666.1,5785.02,796.98,166.1,97.57,676.32,42.75,2201.7368606610517,3752.7476806020068,5677.453497186122,798.0509786856894,40.62599456761035,99.43144398145397,607.2472202558743,41.39141472720284,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,20
2026-01-31 21:00:00+00:00,1818.44,3657.25,5884.31,795.96,18.879993,97.49,678.29,42.75,2066.6546012674808,3639.224138727657,5670.236035594051,789.0437353157428,37.025912399695414,96.36271669448709,607.974252650044,41.07109714953396,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,21
2026-01-31 22:00:00+00:00,2056.45,3655.08,5362.03,795.18,4.283595e-06,97.39,627.93,42.75,2002.628101652342,3779.9005124776163,5148.96464026962,785.2503041546487,5.995963986414637,98.12512323131092,601.5316197499618,41.783091920475925,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,22
2026-01-31 23:00:00+00:00,2032.88,3500.87,4771.86,795.14,4.283595e-06,85.2,612.17,39.92,1960.7885320870046,3685.270535920705,4380.530587434777,789.7687726753173,-1.0851910483239067,95.6522502604395,608.7630850353654,40.569839694682784,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,23
2026-02-01 00:00:00+00:00,2164.45,3400.04,4388.35,795.72,2.0800061,83.88,648.81,39.92,1953.2934123142643,3426.8303746673073,4531.643690468435,792.3381301225279,-9.685138833436753,95.11147998774999,630.0438522408576,39.12060755618641,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,24
2026-02-01 01:00:00+00:00,2082.76,3351.84,4335.9,795.43,4.283595e-06,83.8,670.63,39.92,1952.5533260969814,3334.9793915216133,4343.484365685346,792.7316523122765,-8.653706194366436,98.32610491840089,630.8850710802559,39.09550051883001,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,25
2026-02-01 02:00:00+00:00,2090.96,3594.62,4251.65,795.43,4.283595e-06,83.54,649.81,39.92,1884.7598916491688,3324.2719094648123,4285.3069178748165,789.5986764728748,-8.292698506345687,95.13007521397874,634.872418060874,38.84649379587223,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,26
2026-02-01 03:00:00+00:00,2172.27,3637.21,4526.58,795.43,11.849995,83.6,658.7,39.92,1879.2475735212079,3186.993322775898,4204.336780643686,790.9601576136222,-6.587208366781226,96.60818506147865,636.0627586379201,38.61743736771643,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,27
2026-02-01 04:00:00+00:00,2146.51,3600.19,4541.58,795.43,4.283595e-06,92.3,640.23,39.92,1940.7212455621375,3167.0887647147383,4159.563542821399,783.0128275494601,9.218016468015378,96.90918892113521,640.9006593929552,39.32120244935456,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,28
2026-02-01 05:00:00+00:00,1879.9,3546.72,4134.74,796.84,4.283595e-06,92.1,665.26,39.92,1965.7937364435438,3336.732701404002,4177.407955797226,799.3050514711485,19.448648868985913,97.81238045785896,627.9849535468517,39.25039234066084,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,29
2026-02-01 06:00:00+00:00,1938.64,3582.97,4240.3,799.41,4.283595e-06,92.1,659.18,39.92,1521.0755089405607,3593.1705957503796,3605.1676896709396,800.9749546317241,27.676628161549672,89.48540231954043,644.3201051029407,48.82354177285473,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,30
2026-02-01 07:00:00+00:00,2044.5499,3669.27,4459.89,801.59,23.7,92.23,652.18,39.92,1344.5851919201468,3640.673014573451,3686.2734216639683,820.2763142783256,70.0102076803079,93.73237827882866,609.9711071675375,45.20677612912778,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,31
2026-02-01 08:00:00+00:00,2205.88,3692.85,4434.66,801.59,4.283595e-06,92.23,654.08,40.92,1472.0907515672557,3675.5215242600457,3564.241210249552,823.9477471946603,90.06966148108314,94.17662174522933,614.0632354701731,43.43875321427188,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,32
2026-02-01 09:00:00+00:00,2086.44,3636.02,4349.78,801.01,95.23,92.47,671.83,40.92,1671.382524218886,3782.4510875758233,3907.2063482908843,820.5709646678669,34.5183261022795,93.85487601471024,618.5080324439713,43.14982037767673,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,2243.39,3664.76,4082.32,801.01,0.48000002,93.58,652.6,40.92,1768.443752399037,3650.7952896487564,3746.356588564234,796.7439515478196,19.34968725286052,91.85771585097928,628.8853240849389,43.19556019260215,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,2218.74,3679.58,3837.45,801.01,4.283595e-06,85.63,644.06,40.92,1975.3779683646826,3673.949008132708,3911.595456036792,798.9212099972923,5.007788804793563,91.01268363089635,627.4950290614447,43.13028548100478,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,2199.64,3614.65,3621.79,801.01,4.283595e-06,85.74,655.38,40.92,1978.8477654234723,3639.83984788,3842.8866697284448,800.3311727366008,17.124090768152286,85.23895262033098,619.4411340728366,43.14894007482946,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,2163.97,3376.98,3694.71,801.01,4.283595e-06,86.05,584.23,40.92,1988.0318691177542,3801.083053956025,3748.344034755628,800.5374443781697,29.453125038076024,89.7933852891986,617.4239875468633,43.01960966567495,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,2100.83,3295.13,4377.25,801.01,4.283595e-06,94.59,536.47,43.02,1746.8233681818188,3652.9022064517567,3821.3839666369145,797.4436673037537,26.414413427689226,87.22657289269003,606.8098661098609,44.266931512228844,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,2271.19,3404.86,5011.81,801.03,4.283595e-06,94.52,541.76,45.12,1832.7678186963383,3515.562104476294,4091.077144366717,814.4494497985204,104.08738236873394,87.63676347991424,612.6655342248754,43.13351082157561,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,2380.73,3561.97,5562.5,801.75,1.73,97.58,539.25,45.12,1843.0462465799794,3785.788487272984,4462.880938860268,850.5594251204985,183.14860950214344,94.58603330751296,594.419734074016,48.261300381663574,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,2516.85,3583.4,5929.58,802.4,667.1,98.1,549.21,45.12,2424.847687363621,3948.4096855542634,6109.514657113722,798.5381532885076,286.7058837876906,104.79304601670484,599.8576865552913,41.739357097631945,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,2506.04,3589.27,5872.88,802.4,102.52999,98.17,556.43,45.12,2403.441458598556,3852.8376920093638,5857.075899725693,794.6532620951771,139.50274309737623,102.73939596001954,601.590630154208,41.41037973680765,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,2372.12,3619.03,6041.77,802.4,82.58,95.94,535.34,45.12,2339.217298923176,3912.1588570539316,5627.822982976244,797.6335863752354,88.96354387491219,101.88691577975398,605.8682752649131,41.2194560665626,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,2318.43,3583.29,5646.94,802.4,4.283595e-06,95.2,548.52,45.12,2068.448722239237,4051.666612966701,4781.224126523935,805.1401294919592,59.99709970367192,99.12784406448974,599.6499143767477,41.693738657765294,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,2296.46,3598.09,5509.64,800.27,58.409992,94.56,538.71,45.12,2099.032755537848,3895.883201992041,4669.946209724674,795.7709022218596,56.5275475261829,96.65195829817843,583.6094777656122,41.353415330887664,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,2145.02,3562.97,4852.2,799.03,4.283595e-06,94.85,523.0,43.34,1793.9514216231291,3437.5735466901097,4325.898703742959,792.625442701284,2.0228309871044985,96.12555059889208,595.0765496983743,42.33110086432749,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,2226.53,3308.46,4080.12,795.74,3.0999951,85.85,513.74,41.78,1674.725789521814,3130.3515120790144,3601.971064688473,793.4386051096743,-13.399602929645397,92.05698448446688,596.2441962844773,41.45790704843368,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,2026-01-31 00:00:00+00:00,47
