date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-01-24 00:00:00+00:00,15789.06,15614.193737060197,15168.10537752818,16060.282096592216
2026-01-24 01:00:00+00:00,15178.94,14835.95227191432,14389.863912382303,15282.04063144634
2026-01-24 02:00:00+00:00,14840.94,14953.849588653567,14507.76122912155,15399.937948185587
2026-01-24 03:00:00+00:00,14917.99,15007.340270445333,14561.251910913314,15453.42862997735
2026-01-24 04:00:00+00:00,15127.07,15646.697799235671,15200.609439703654,16092.78615876769
2026-01-24 05:00:00+00:00,15755.88,17591.02729015829,17144.93893062627,18037.115649690306
2026-01-24 06:00:00+00:00,16509.51,18175.550605415392,17729.462245883376,18621.63896494741
2026-01-24 07:00:00+00:00,17411.13,19304.388493965365,18858.300134433346,19750.47685349738
2026-01-24 08:00:00+00:00,18059.09,19761.43689786167,19315.34853832965,20207.525257393685
2026-01-24 09:00:00+00:00,18467.15,19616.67082537645,19170.58246584443,20062.759184908464
2026-01-24 10:00:00+00:00,18462.94,19574.942494364142,19128.854134832123,20021.03085389616
2026-01-24 11:00:00+00:00,18117.68,19728.168648598086,19282.080289066067,20174.257008130102
2026-01-24 12:00:00+00:00,17752.62,18963.364973208358,18517.27661367634,19409.453332740377
2026-01-24 13:00:00+00:00,17461.96,18115.47357057161,17669.38521103959,18561.561930103628
2026-01-24 14:00:00+00:00,17481.47,18027.96824297558,17581.879883443562,18474.0566025076
2026-01-24 15:00:00+00:00,18018.08,18713.461370017205,18267.373010485186,19159.549729549224
2026-01-24 16:00:00+00:00,19089.32,19936.023400155147,19489.935040623128,20382.111759687166
2026-01-24 17:00:00+00:00,19392.22,19728.970455171642,19282.882095639627,20175.05881470366
2026-01-24 18:00:00+00:00,18700.1,19508.197116001964,19062.10875646995,19954.285475533983
2026-01-24 19:00:00+00:00,17581.15,18091.82522132076,17645.73686178874,18537.91358085278
2026-01-24 20:00:00+00:00,16787.38,17275.4141718379,16829.32581230588,17721.502531369915
2026-01-24 21:00:00+00:00,16364.83,16814.788263132334,16368.699903600314,17260.87662266435
2026-01-24 22:00:00+00:00,15547.22,16174.306720710401,15728.218361178382,16620.39508024242
2026-01-24 23:00:00+00:00,15111.12,15052.777358737994,14606.688999205977,15498.865718270012
2026-01-25 00:00:00+00:00,14343.65,14548.198300803417,14102.1099412714,14994.286660335436
2026-01-25 01:00:00+00:00,13686.71,14417.660808911189,13971.57244937917,14863.749168443206
2026-01-25 02:00:00+00:00,13368.06,14210.00668892356,13763.918329391543,14656.09504845558
2026-01-25 03:00:00+00:00,13375.22,14539.185442467708,14093.09708293569,14985.273801999727
2026-01-25 04:00:00+00:00,13465.34,14833.30322813322,14387.2148686012,15279.391587665237
2026-01-25 05:00:00+00:00,13851.75,16686.28286373133,16240.194504199311,17132.371223263348
2026-01-25 06:00:00+00:00,14710.35,17724.145481253538,17278.05712172152,18170.233840785557
2026-01-25 07:00:00+00:00,15732.57,18698.80265659406,18252.714297062044,19144.89101612608
2026-01-25 08:00:00+00:00,16744.1,19322.43324981426,18876.344890282242,19768.52160934628
2026-01-25 09:00:00+00:00,17292.77,18927.68561746919,18481.597257937174,19373.77397700121
2026-01-25 10:00:00+00:00,17690.6,19877.091303760608,19431.00294422859,20323.179663292627
2026-01-25 11:00:00+00:00,17477.35,19624.969760233573,19178.881400701557,20071.058119765592
2026-01-25 12:00:00+00:00,17320.21,19580.09671527029,19134.00835573827,20026.185074802306
2026-01-25 13:00:00+00:00,16967.76,19182.485398086996,18736.397038554976,19628.573757619015
2026-01-25 14:00:00+00:00,17037.85,19374.282840519623,18928.194480987604,19820.371200051643
2026-01-25 15:00:00+00:00,17468.12,19336.241815903544,18890.153456371525,19782.330175435563
2026-01-25 16:00:00+00:00,18826.36,20204.274121721344,19758.185762189325,20650.362481253364
2026-01-25 17:00:00+00:00,19005.12,19922.168749192915,19476.080389660896,20368.257108724934
2026-01-25 18:00:00+00:00,18394.96,19501.68332269984,19055.594963167823,19947.771682231858
2026-01-25 19:00:00+00:00,17617.69,17950.25265094307,17504.164291411053,18396.341010475087
2026-01-25 20:00:00+00:00,17006.44,17427.773684128948,16981.68532459693,17873.862043660967
2026-01-25 21:00:00+00:00,16815.75,17118.57632730841,16672.48796777639,17564.664686840428
2026-01-25 22:00:00+00:00,16171.49,16784.461160469975,16338.372800937957,17230.549520001994
2026-01-25 23:00:00+00:00,15721.84,16167.400778851064,15721.312419319045,16613.48913838308
2026-01-26 00:00:00+00:00,14985.85,15223.610235870905,14777.521876338886,15669.698595402922
2026-01-26 01:00:00+00:00,14963.54,15036.343152376743,14590.254792844724,15482.43151190876
2026-01-26 02:00:00+00:00,15237.45,14898.433073149348,14452.34471361733,15344.521432681368
2026-01-26 03:00:00+00:00,15533.36,15012.560330395074,14566.471970863056,15458.648689927093
2026-01-26 04:00:00+00:00,16948.88,16562.40796622295,16116.319606690931,17008.496325754968
2026-01-26 05:00:00+00:00,19275.07,19054.151958222774,18608.063598690755,19500.24031775479
2026-01-26 06:00:00+00:00,21498.79,21050.101255587764,20604.012896055745,21496.189615119783
2026-01-26 07:00:00+00:00,22620.61,21889.7809832621,21443.69262373008,22335.869342794118
2026-01-26 08:00:00+00:00,23112.84,22259.572686673662,21813.484327141643,22705.66104620568
2026-01-26 09:00:00+00:00,23676.85,22255.639072490907,21809.550712958888,22701.727432022926
2026-01-26 10:00:00+00:00,23727.67,22282.20488638891,21836.116526856895,22728.29324592093
2026-01-26 11:00:00+00:00,23447.62,22225.16659044214,21779.07823091012,22671.254949974158
2026-01-26 12:00:00+00:00,22884.63,22141.607159359155,21695.518799827136,22587.695518891174
2026-01-26 13:00:00+00:00,22412.55,21971.37387755332,21525.285518021305,22417.46223708534
2026-01-26 14:00:00+00:00,22125.86,21865.61885898487,21419.530499452856,22311.70721851689
2026-01-26 15:00:00+00:00,22197.02,22019.430357610807,21573.341998078788,22465.518717142822
2026-01-26 16:00:00+00:00,22517.77,21997.4277550637,21551.339395531682,22443.516114595717
2026-01-26 17:00:00+00:00,22515.71,22016.66057976218,21570.572220230166,22462.7489392942
