date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-02-15 00:00:00+00:00,144.12999,-16.23527,-220.33244,187.8619
2026-02-15 01:00:00+00:00,99.6,13.428611,-190.66856,217.52577
2026-02-15 02:00:00+00:00,58.05996,-64.0391,-268.13626,140.05806
2026-02-15 03:00:00+00:00,18.709982,-82.58042,-286.67758,121.51675
2026-02-15 04:00:00+00:00,3.3100193,-17.645731,-221.7429,186.45146
2026-02-15 05:00:00+00:00,3.9300144,28.00057,-176.0966,232.09776
2026-02-15 06:00:00+00:00,1.6399753,18.56069,-185.53648,222.65782
2026-02-15 07:00:00+00:00,2.1713447e-05,1.674094,-202.42308,205.77129
2026-02-15 08:00:00+00:00,0.009970444,-15.2802515,-219.37743,188.81691
2026-02-15 09:00:00+00:00,0.19002415,10.757346,-193.33983,214.8545
2026-02-15 10:00:00+00:00,3.2599704,-17.898355,-221.99553,186.1988
2026-02-15 11:00:00+00:00,7.0200415,66.225975,-137.8712,270.32315
2026-02-15 12:00:00+00:00,13.719993,76.61935,-127.47782,280.71652
2026-02-15 13:00:00+00:00,43.709984,91.50948,-112.587746,295.60666
2026-02-15 14:00:00+00:00,82.56002,121.35262,-82.744545,325.4498
2026-02-15 15:00:00+00:00,242.59999,195.2029,-8.894265,399.3001
2026-02-15 16:00:00+00:00,500.66,290.58313,86.48592,494.68033
2026-02-15 17:00:00+00:00,707.02,653.5934,449.4962,857.69055
2026-02-15 18:00:00+00:00,911.99,1060.1561,856.05896,1264.2533
2026-02-15 19:00:00+00:00,1010.87,1215.0261,1010.92896,1419.1233
2026-02-15 20:00:00+00:00,1299.2,1167.5233,963.42615,1371.6205
2026-02-15 21:00:00+00:00,1451.82,1394.1122,1190.015,1598.2094
2026-02-15 22:00:00+00:00,1502.89,1537.9196,1333.8224,1742.0167
2026-02-15 23:00:00+00:00,1516.8,1607.3131,1403.216,1811.4103
2026-02-16 00:00:00+00:00,1502.51,1471.9025,1267.8053,1675.9996
2026-02-16 01:00:00+00:00,1546.22,1497.1874,1293.0901,1701.2845
2026-02-16 02:00:00+00:00,1563.09,1465.054,1260.9568,1669.1511
2026-02-16 03:00:00+00:00,1588.97,1591.2662,1387.1691,1795.3634
2026-02-16 04:00:00+00:00,1601.54,1670.3923,1466.2952,1874.4895
2026-02-16 05:00:00+00:00,1599.13,1690.098,1486.0009,1894.1953
2026-02-16 06:00:00+00:00,1595.7,1718.1577,1514.0607,1922.255
2026-02-16 07:00:00+00:00,1602.8,1729.2113,1525.1143,1933.3086
2026-02-16 08:00:00+00:00,1597.6,1765.8057,1561.7085,1969.903
2026-02-16 09:00:00+00:00,1596.08,1750.4022,1546.305,1954.4994
2026-02-16 10:00:00+00:00,1598.08,1664.5206,1460.4235,1868.6178
2026-02-16 11:00:00+00:00,1604.75,1526.9329,1322.8357,1731.03
2026-02-16 12:00:00+00:00,1603.29,1722.4694,1518.3722,1926.5665
2026-02-16 13:00:00+00:00,1603.03,1711.7875,1507.6904,1915.8848
