date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-05-01 00:00:00+00:00,11798.64,12038.314203577818,11691.713641534294,12384.914765621343
2026-05-01 01:00:00+00:00,11446.71,11819.974128181892,11473.373566138365,12166.574690225418
2026-05-01 02:00:00+00:00,11636.63,11857.256048891086,11510.655486847561,12203.85661093461
2026-05-01 03:00:00+00:00,11342.76,12464.126125256264,12117.525563212737,12810.726687299788
2026-05-01 04:00:00+00:00,10886.82,13445.45293271573,13098.852370672204,13792.053494759255
2026-05-01 05:00:00+00:00,11089.82,14215.858357020277,13869.257794976751,14562.458919063802
2026-05-01 06:00:00+00:00,11070.31,14984.07701060683,14637.476448563306,15330.677572650355
2026-05-01 07:00:00+00:00,11361.74,15541.646022638548,15195.045460595022,15888.246584682072
2026-05-01 08:00:00+00:00,11419.55,15747.93164270922,15401.331080665694,16094.532204752744
2026-05-01 09:00:00+00:00,10933.96,15389.943567659157,15043.343005615632,15736.544129702681
2026-05-01 10:00:00+00:00,10204.93,15001.028533075543,14654.427971032017,15347.629095119068
2026-05-01 11:00:00+00:00,9707.0,14449.939486547915,14103.338924504389,14796.54004859144
2026-05-01 12:00:00+00:00,9370.66,13945.545031112419,13598.944469068894,14292.145593155943
2026-05-01 13:00:00+00:00,9268.24,13592.334286909987,13245.733724866463,13938.934848953511
2026-05-01 14:00:00+00:00,9309.14,13554.623039116372,13208.022477072847,13901.223601159898
2026-05-01 15:00:00+00:00,9632.46,13626.386684152289,13279.786122108762,13972.987246195813
2026-05-01 16:00:00+00:00,11204.96,13807.436951312582,13460.836389269056,14154.037513356107
2026-05-01 17:00:00+00:00,12644.87,13966.195661332848,13619.595099289323,14312.796223376372
2026-05-01 18:00:00+00:00,12798.51,13752.855535798388,13406.254973754863,14099.456097841912
2026-05-01 19:00:00+00:00,12546.5,13546.366676742853,13199.766114699327,13892.967238786377
2026-05-01 20:00:00+00:00,12050.87,12897.078882910184,12550.47832086666,13243.679444953708
2026-05-01 21:00:00+00:00,11121.2,12190.637814344396,11844.03725230087,12537.23837638792
2026-05-01 22:00:00+00:00,10920.77,11537.940935718343,11191.340373674819,11884.54149776187
2026-05-01 23:00:00+00:00,10536.03,10968.925804967597,10622.325242924073,11315.526367011122
2026-05-02 00:00:00+00:00,10521.2,10598.11423434651,10251.513672302986,10944.714796390035
2026-05-02 01:00:00+00:00,10241.6,10480.873256185016,10134.272694141491,10827.473818228542
2026-05-02 02:00:00+00:00,10634.19,10512.381415868094,10165.78085382457,10858.981977911619
2026-05-02 03:00:00+00:00,11087.69,10615.659437601229,10269.058875557705,10962.259999644753
2026-05-02 04:00:00+00:00,11414.06,11081.746137270877,10735.14557522735,11428.346699314401
2026-05-02 05:00:00+00:00,11379.45,11943.822501726287,11597.22193968276,12290.423063769811
2026-05-02 06:00:00+00:00,11264.58,12889.912420734807,12543.311858691282,13236.512982778331
2026-05-02 07:00:00+00:00,11197.32,13365.304516063827,13018.703954020302,13711.905078107351
2026-05-02 08:00:00+00:00,11634.68,13529.834434581086,13183.233872537561,13876.43499662461
2026-05-02 09:00:00+00:00,11473.97,13459.590150983651,13112.989588940127,13806.190713027177
2026-05-02 10:00:00+00:00,11026.95,12995.156423691216,12648.55586164769,13341.75698573474
2026-05-02 11:00:00+00:00,10740.88,12524.774427617513,12178.173865573986,12871.374989661039
2026-05-02 12:00:00+00:00,10376.69,12148.407204210413,11801.806642166886,12495.007766253937
2026-05-02 13:00:00+00:00,9872.03,11879.06256030856,11532.461998265035,12225.663122352084
2026-05-02 14:00:00+00:00,10297.46,12085.567884919876,11738.96732287635,12432.168446963402
2026-05-02 15:00:00+00:00,11577.23,12343.048654583445,11996.448092539918,12689.649216626969
2026-05-02 16:00:00+00:00,12406.82,12736.30598344031,12389.705421396784,13082.906545483835
2026-05-02 17:00:00+00:00,13337.51,13038.818722997872,12692.218160954348,13385.419285041397
2026-05-02 18:00:00+00:00,13725.14,13050.746029744845,12704.14546770132,13397.34659178837
2026-05-02 19:00:00+00:00,13182.83,13025.11691578327,12678.516353739746,13371.717477826794
2026-05-02 20:00:00+00:00,12488.92,12491.235828381821,12144.635266338297,12837.836390425346
2026-05-02 21:00:00+00:00,12383.73,11740.518807005503,11393.918244961977,12087.119369049029
2026-05-02 22:00:00+00:00,11453.9,11046.555321885873,10699.954759842349,11393.155883929398
2026-05-02 23:00:00+00:00,10963.53,10621.503300039774,10274.90273799625,10968.1038620833
2026-05-03 00:00:00+00:00,9981.79,10320.66759600406,9974.067033960535,10667.268158047584
2026-05-03 01:00:00+00:00,9734.79,10137.603860475017,9791.003298431491,10484.204422518542
2026-05-03 02:00:00+00:00,10185.39,10028.277187356778,9681.676625313252,10374.877749400302
2026-05-03 03:00:00+00:00,10334.05,10164.445039183589,9817.844477140065,10511.045601227115
2026-05-03 04:00:00+00:00,10198.76,10550.973813828447,10204.373251784922,10897.574375871973
2026-05-03 05:00:00+00:00,10071.649,11339.028276871191,10992.427714827667,11685.628838914716
2026-05-03 06:00:00+00:00,10563.1,12318.217046499585,11971.616484456059,12664.81760854311
2026-05-03 07:00:00+00:00,11127.79,13089.938691344127,12743.338129300602,13436.539253387651
2026-05-03 08:00:00+00:00,11428.57,13406.059215147076,13059.45865310355,13752.6597771906
2026-05-03 09:00:00+00:00,11502.93,13457.507644749405,13110.907082705879,13804.10820679293
2026-05-03 10:00:00+00:00,11251.22,13122.79704649446,12776.196484450935,13469.397608537984
2026-05-03 11:00:00+00:00,10621.57,12791.561500943604,12444.96093890008,13138.162062987129
2026-05-03 12:00:00+00:00,10210.01,12554.890983122456,12208.290421078931,12901.491545165982
2026-05-03 13:00:00+00:00,10284.1,12481.442732452562,12134.842170409038,12828.043294496087
2026-05-03 14:00:00+00:00,10710.93,12628.242332158376,12281.641770114851,12974.842894201902
2026-05-03 15:00:00+00:00,11036.01,12949.061913104944,12602.46135106142,13295.66247514847
2026-05-03 16:00:00+00:00,12691.9,13350.603681859671,13004.003119816145,13697.204243903196
2026-05-03 17:00:00+00:00,13688.91,13548.263630166039,13201.663068122514,13894.864192209563
2026-05-03 18:00:00+00:00,13739.02,13528.603725208864,13182.00316316534,13875.204287252389
2026-05-03 19:00:00+00:00,13521.38,13429.638850076182,13083.038288032656,13776.239412119707
2026-05-03 20:00:00+00:00,13239.72,12874.334126401427,12527.733564357903,13220.934688444951
2026-05-03 21:00:00+00:00,13016.42,12121.737641727192,11775.137079683667,12468.338203770716
2026-05-03 22:00:00+00:00,12009.33,11438.670503562986,11092.069941519461,11785.271065606512
2026-05-03 23:00:00+00:00,11841.13,11085.901338650609,10739.300776607084,11432.501900694133
2026-05-04 00:00:00+00:00,11959.88,10912.53169045675,10565.931128413224,11259.132252500274
2026-05-04 01:00:00+00:00,11766.67,10917.416540484455,10570.815978440929,11264.017102527981
2026-05-04 02:00:00+00:00,12508.95,11150.585613354942,10803.985051311418,11497.186175398467
2026-05-04 03:00:00+00:00,14013.77,11928.40050203474,11581.799939991213,12275.001064078264
2026-05-04 04:00:00+00:00,15829.71,13322.255603759304,12975.65504171578,13668.856165802828
2026-05-04 05:00:00+00:00,16937.86,15170.540849586438,14823.940287542913,15517.141411629962
2026-05-04 06:00:00+00:00,16983.27,16480.718997626856,16134.118435583334,16827.319559670384
2026-05-04 07:00:00+00:00,16871.73,17159.53782572239,16812.937263678865,17506.138387765914
2026-05-04 08:00:00+00:00,16493.44,17323.844527558715,16977.24396551519,17670.44508960224
2026-05-04 09:00:00+00:00,15918.49,17113.338576281123,16766.7380142376,17459.939138324648
2026-05-04 10:00:00+00:00,15410.33,16840.685932943285,16494.08537089976,17187.28649498681
2026-05-04 11:00:00+00:00,15210.28,16615.38584402138,16268.785281977856,16961.986406064905
