date,hard_coal_tenn_actual,gas_tenn_actual,biomass_tenn_actual,pumped_storage_tenn_actual,hydro_tenn_actual,other_conv_tenn_actual,other_renew_tenn_actual,hard_coal_tenn_fitted,gas_tenn_fitted,biomass_tenn_fitted,pumped_storage_tenn_fitted,hydro_tenn_fitted,other_conv_tenn_fitted,other_renew_tenn_fitted,hard_coal_tenn_lower,gas_tenn_lower,biomass_tenn_lower,pumped_storage_tenn_lower,hydro_tenn_lower,other_conv_tenn_lower,other_renew_tenn_lower,hard_coal_tenn_upper,gas_tenn_upper,biomass_tenn_upper,pumped_storage_tenn_upper,hydro_tenn_upper,other_conv_tenn_upper,other_renew_tenn_upper
2026-02-06 00:00:00+00:00,1186.17,3873.44,1903.04,0.25999564,318.91,245.49,28.71,925.8050956527992,4092.9317693937846,1907.7753038276637,11.274049867239967,419.62810592048646,247.43773855590632,28.733675929288324,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 01:00:00+00:00,1190.45,3773.5503,1895.73,0.20999259,320.14993,245.53,28.71,984.2024653498717,4023.8261207931755,1906.5704946206338,10.881859912835694,366.7924240000315,246.6810123976539,28.706276207057645,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 02:00:00+00:00,1186.94,3587.75,1888.01,0.20999259,315.4,245.53,28.71,979.0417594931237,4007.503062224194,1896.9220721806191,-1.041218016046031,363.47109783490794,246.77313747388385,28.804917739661,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 03:00:00+00:00,1177.77,3646.11,1903.57,0.22000235,317.01004,239.55,28.71,1019.9315342479904,4118.112664715913,1902.623646442097,-6.824098292899379,375.81362031463937,243.68751689050993,28.763512073094713,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 04:00:00+00:00,1127.24,3732.38,1944.1,0.25999564,327.50003,234.61,28.71,1035.5771732004955,4161.804276194155,1973.4262421327549,-23.059659407094927,404.10610561280487,250.40588991234398,28.58685578473391,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 05:00:00+00:00,1313.97,4239.22,2050.22,180.15,512.13,233.62,28.71,1106.2518463969602,4489.521387980277,2033.2868926504132,142.07014537307336,518.2599184110422,254.15838737530402,28.688483489870578,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 06:00:00+00:00,1266.03,4379.28,2149.19,513.71,649.06,233.62,28.71,1303.815089492707,4883.658559471826,2161.027819540377,487.5433285315799,850.1817953837849,211.95503310594526,30.519275501749778,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 07:00:00+00:00,1209.4,4270.53,2203.03,830.84,527.94,233.66,28.71,1123.2068846416,4901.638278321276,2247.114728758788,786.2424512457185,731.0772589482469,253.3856242495905,28.61331861788211,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 08:00:00+00:00,1204.53,4622.2,2187.51,509.93,457.62,233.66,28.71,1148.0452970561782,4870.931817608422,2235.395367182615,382.1607980037537,662.5274499084553,254.01184303181964,28.6639726949258,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 09:00:00+00:00,1341.45,4648.6,2118.85,166.61,679.82,239.63,28.71,1153.3418860615566,4900.022571491868,2177.8774215370086,290.86438847930015,585.921587197829,249.39974368588017,29.27340716868339,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 10:00:00+00:00,1432.4299,4709.69,2056.27,260.93,689.6,241.65,28.71,1220.6470961505229,4727.767550867843,2081.562961003965,131.51685253220208,553.3806653349887,253.94302019327992,28.64842332679337,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 11:00:00+00:00,1415.19,4630.9194,2007.76,94.11,475.6,241.69,28.71,1216.9528640410276,4727.482658061447,2034.5381669025653,102.9303043450936,554.3526517920109,249.63065012129957,29.525647056611565,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 12:00:00+00:00,1402.77,4601.5596,1998.09,0.3099987,438.75,241.73,28.71,1211.5615693887403,4747.050475449577,2017.465648937679,59.25492169128461,579.0194798830992,250.87449865108255,29.618634881881306,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 13:00:00+00:00,1353.59,4634.62,2007.73,0.3099987,418.70004,241.73,28.71,1211.3220728516117,4803.794006009301,2037.211957623499,48.06639588170799,579.9411388100206,243.61166585408526,30.37243353467903,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 14:00:00+00:00,1191.2,4744.67,2050.21,21.289995,448.43,241.73,28.71,1146.189034608873,4722.042435152637,2094.737059520302,67.31833517982517,608.1319964124473,236.36532504560873,30.66070324559989,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 15:00:00+00:00,1182.67,4779.25,2152.92,216.01,470.84,241.69,28.71,1132.7927319560367,4865.176810728633,2226.5059858076906,354.5799501741508,676.498063179938,238.51118530512196,30.601025903181874,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 16:00:00+00:00,1043.71,4823.22,2251.85,588.24,624.83,241.69,28.71,1153.3341890573556,4917.112250881055,2349.232696222723,672.9386210725022,841.6035635948082,228.8154358406959,31.890378215848525,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-02-06 17:00:00+00:00,928.73,4823.2793,2296.27,349.79,735.16,241.69,28.71,975.8133788529506,4774.396234926069,2284.580440646131,641.1559539516602,596.8139059174636,250.74172167419593,28.47018154631472,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
