date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-02-15 00:00:00+00:00,940.9501,1203.607,359.39005,2047.8242
2026-02-15 01:00:00+00:00,826.5499,1202.0135,357.79654,2046.2306
2026-02-15 02:00:00+00:00,694.96985,1046.2135,201.99649,1890.4305
2026-02-15 03:00:00+00:00,586.55994,541.64417,-302.5731,1385.8612
2026-02-15 04:00:00+00:00,484.96036,905.2169,60.999664,1749.434
2026-02-15 05:00:00+00:00,322.2001,712.61096,-131.6058,1556.828
2026-02-15 06:00:00+00:00,226.62027,1094.8055,250.58853,1939.0227
2026-02-15 07:00:00+00:00,179.90005,785.5458,-58.671234,1629.7628
2026-02-15 08:00:00+00:00,147.77017,785.1566,-59.06064,1629.3737
2026-02-15 09:00:00+00:00,190.32974,859.6686,15.4513235,1703.8856
2026-02-15 10:00:00+00:00,310.68008,731.1288,-113.08823,1575.3461
2026-02-15 11:00:00+00:00,500.26016,913.14905,68.93179,1757.3661
2026-02-15 12:00:00+00:00,812.1,832.8502,-11.366792,1677.0675
2026-02-15 13:00:00+00:00,1164.13,1234.3683,390.15128,2078.5854
2026-02-15 14:00:00+00:00,1638.2499,1242.317,398.10025,2086.5342
2026-02-15 15:00:00+00:00,2322.4,1882.8983,1038.681,2727.1155
2026-02-15 16:00:00+00:00,3381.65,2497.062,1652.8448,3341.2793
2026-02-15 17:00:00+00:00,5752.97,3506.7546,2662.5376,4350.9717
2026-02-15 18:00:00+00:00,6998.87,4466.3433,3622.1262,5310.5605
2026-02-15 19:00:00+00:00,8132.65,4940.8877,4096.6704,5785.1045
2026-02-15 20:00:00+00:00,9255.07,8282.576,7438.359,9126.793
2026-02-15 21:00:00+00:00,9631.11,8380.771,7536.554,9224.988
2026-02-15 22:00:00+00:00,9491.85,9185.583,8341.365,10029.8
2026-02-15 23:00:00+00:00,9557.13,9010.878,8166.6606,9855.095
2026-02-16 00:00:00+00:00,9644.76,10401.934,9557.717,11246.15
2026-02-16 01:00:00+00:00,9485.05,9739.982,8895.765,10584.2
2026-02-16 02:00:00+00:00,9086.37,8522.331,7678.1143,9366.548
2026-02-16 03:00:00+00:00,9131.96,8786.868,7942.652,9631.086
2026-02-16 04:00:00+00:00,8901.69,8594.321,7750.1045,9438.539
2026-02-16 05:00:00+00:00,8627.67,9003.127,8158.9106,9847.345
2026-02-16 06:00:00+00:00,8275.95,5750.895,4906.6777,6595.1123
2026-02-16 07:00:00+00:00,7838.15,5416.271,4572.054,6260.4883
2026-02-16 08:00:00+00:00,7287.36,7011.2427,6167.026,7855.46
2026-02-16 09:00:00+00:00,6697.31,6907.4067,6063.19,7751.624
2026-02-16 10:00:00+00:00,5975.24,6370.289,5526.0723,7214.5063
2026-02-16 11:00:00+00:00,5207.89,5377.707,4533.4897,6221.924
2026-02-16 12:00:00+00:00,4599.49,5721.3936,4877.1763,6565.6104
2026-02-16 13:00:00+00:00,4154.6,5311.7095,4467.492,6155.9263
