date,hard_coal_50hz_actual,lignite_50hz_actual,gas_50hz_actual,biomass_50hz_actual,pumped_storage_50hz_actual,hydro_50hz_actual,other_conv_50hz_actual,hard_coal_50hz_fitted,lignite_50hz_fitted,gas_50hz_fitted,biomass_50hz_fitted,pumped_storage_50hz_fitted,hydro_50hz_fitted,other_conv_50hz_fitted,hard_coal_50hz_lower,lignite_50hz_lower,gas_50hz_lower,biomass_50hz_lower,pumped_storage_50hz_lower,hydro_50hz_lower,other_conv_50hz_lower,hard_coal_50hz_upper,lignite_50hz_upper,gas_50hz_upper,biomass_50hz_upper,pumped_storage_50hz_upper,hydro_50hz_upper,other_conv_50hz_upper
2026-03-13 00:00:00+00:00,,,,,,,,309.1125606365085,2060.8004492758955,1330.7407306784721,1018.1351856138613,189.99691594593332,114.74467045799038,705.1363121546262,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 01:00:00+00:00,,,,,,,,293.3962204952534,2133.279952534004,1282.558182940991,1010.7968393914322,149.55530439428372,115.81143191621682,700.0454318586023,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 02:00:00+00:00,,,,,,,,324.5617270403655,2005.7081630101138,1149.4225516419046,1009.903985603448,188.31645570421333,114.03196091365436,708.6825160514228,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 03:00:00+00:00,,,,,,,,342.66844347386746,2002.8686734196285,1258.288640348862,1009.3879836988003,167.12532497070757,114.40838603291841,736.1558072327824,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 04:00:00+00:00,,,,,,,,323.1414749537561,1684.4926643819654,1448.986667804022,973.6468169733084,689.6008962099004,113.79114491839324,740.856141396223,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 05:00:00+00:00,,,,,,,,377.28768601893,2475.802756157047,1933.1639131591694,956.2951836889079,604.8433416692519,112.531681461924,724.8094661692,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 06:00:00+00:00,,,,,,,,477.45671050252776,2563.28341720952,2201.1535917169876,989.0823912393683,817.8216035494759,113.93539975943858,715.2462763294798,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 07:00:00+00:00,,,,,,,,389.24455905765547,2134.93728507335,1877.1100647749247,973.1375745959492,645.8748281861294,115.50137660227752,718.9600337615649,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 08:00:00+00:00,,,,,,,,273.4768634545569,1689.5089116592544,1295.177772014746,1003.6837410151127,163.433959362923,121.26583234630304,679.742391298624,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 09:00:00+00:00,,,,,,,,240.06482192611404,1752.4737614288406,1045.5773969548795,1024.2466578075187,31.717474837746636,119.981159116084,716.8979233268311,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-03-13 10:00:00+00:00,,,,,,,,194.88898080056958,1724.3061455381826,813.2172361439888,943.8398989725221,18.506416774861293,108.10163427763779,686.2357614100696,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
