date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-02-15 00:00:00+00:00,940.9501,1267.743323844666,146.98357855148288,2388.5030691378497
2026-02-15 01:00:00+00:00,826.5499,998.7747949979448,-121.98495029523883,2119.5345402911285
2026-02-15 02:00:00+00:00,694.96985,963.0729332275255,-157.68681206565816,2083.832678520709
2026-02-15 03:00:00+00:00,586.55994,599.7081446426077,-521.0516006505759,1720.4678899357918
2026-02-15 04:00:00+00:00,484.96036,705.3504742979248,-415.40927099525925,1826.1102195911087
2026-02-15 05:00:00+00:00,322.2001,601.8463337050975,-518.9134115880861,1722.6060789982812
2026-02-15 06:00:00+00:00,226.62027,558.1317029200309,-562.6280423731532,1678.8914482132145
2026-02-15 07:00:00+00:00,179.90005,371.9792353841217,-748.780509909062,1492.7389806773053
2026-02-15 08:00:00+00:00,147.77017,287.43425105244296,-833.3254942407411,1408.1939963456266
2026-02-15 09:00:00+00:00,190.32974,316.5766396928743,-804.1831056003093,1437.336384986058
2026-02-15 10:00:00+00:00,310.68008,336.6285221536482,-784.1312231395359,1457.3882674468318
2026-02-15 11:00:00+00:00,500.26016,438.620235794715,-682.1395094984691,1559.3799810878986
2026-02-15 12:00:00+00:00,812.1,696.5914481131913,-424.1682971799919,1817.3511934063745
2026-02-15 13:00:00+00:00,1164.13,768.5137536306261,-352.24599166255757,1889.2734989238093
2026-02-15 14:00:00+00:00,1638.2499,951.9592130960664,-168.8005321971168,2072.7189583892496
2026-02-15 15:00:00+00:00,2322.4,1565.6263335459826,444.8665882527989,2686.3860788391657
2026-02-15 16:00:00+00:00,3381.65,2028.2118536317644,907.4521083385807,3148.971598924948
2026-02-15 17:00:00+00:00,5752.97,4214.818333182699,3094.0585878895154,5335.578078475883
2026-02-15 18:00:00+00:00,6998.87,6459.879306656834,5339.119561363651,7580.639051950018
2026-02-15 19:00:00+00:00,8132.65,7217.921321759716,6097.161576466532,8338.6810670529
2026-02-15 20:00:00+00:00,9255.07,8368.194638398243,7247.43489310506,9488.954383691427
2026-02-15 21:00:00+00:00,9631.11,9147.9781458447,8027.218400551515,10268.737891137882
2026-02-15 22:00:00+00:00,9491.85,9303.6553517094,8182.895606416216,10424.415097002584
2026-02-15 23:00:00+00:00,9557.13,9238.945491676555,8118.185746383371,10359.705236969738
2026-02-16 00:00:00+00:00,9644.76,10070.876168321854,8950.11642302867,11191.635913615039
2026-02-16 01:00:00+00:00,9485.05,9688.677447568312,8567.917702275128,10809.437192861495
2026-02-16 02:00:00+00:00,9086.37,9151.307525233511,8030.547779940326,10272.067270526695
2026-02-16 03:00:00+00:00,9131.96,8163.3502475959,7042.590502302716,9284.109992889084
2026-02-16 04:00:00+00:00,8901.69,8322.59140571468,7201.831660421497,9443.351151007864
2026-02-16 05:00:00+00:00,8627.67,8733.190943666777,7612.431198373594,9853.950688959962
2026-02-16 06:00:00+00:00,8275.95,6055.193074791106,4934.433329497922,7175.952820084289
2026-02-16 07:00:00+00:00,7838.15,5848.7572466639085,4727.997501370725,6969.516991957093
2026-02-16 08:00:00+00:00,7287.36,6149.297224353546,5028.537479060362,7270.056969646729
