date,hard_coal_ampr_actual,lignite_ampr_actual,gas_ampr_actual,biomass_ampr_actual,pumped_storage_ampr_actual,hydro_ampr_actual,other_conv_ampr_actual,other_renew_ampr_actual,hard_coal_ampr_fitted,lignite_ampr_fitted,gas_ampr_fitted,biomass_ampr_fitted,pumped_storage_ampr_fitted,hydro_ampr_fitted,other_conv_ampr_fitted,other_renew_ampr_fitted,hard_coal_ampr_lower,lignite_ampr_lower,gas_ampr_lower,biomass_ampr_lower,pumped_storage_ampr_lower,hydro_ampr_lower,other_conv_ampr_lower,other_renew_ampr_lower,hard_coal_ampr_upper,lignite_ampr_upper,gas_ampr_upper,biomass_ampr_upper,pumped_storage_ampr_upper,hydro_ampr_upper,other_conv_ampr_upper,other_renew_ampr_upper
2026-01-24 10:00:00+00:00,2083.89,5399.87,4460.47,795.04,4.283595e-06,95.2,557.3,45.18,1088.058867190394,3425.57293239215,3233.733402195567,760.1026582638423,191.10570225294472,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 11:00:00+00:00,2097.39,5382.34,4098.23,795.14,11.849995,95.27,555.87,45.18,1060.0442401479322,3428.4397423963737,3114.358636572499,758.4859546749799,197.90665358500974,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 12:00:00+00:00,2092.45,5402.66,3783.7,795.14,3.2699933,95.2,612.92,45.18,1048.5246558855874,3427.3079073173185,3068.2339324156314,758.86012214212,204.70760491707475,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 13:00:00+00:00,2100.97,5347.66,4245.2,795.14,4.283595e-06,103.7,600.56,45.18,1062.734338162168,3445.1511507313644,3138.662093177893,762.2827736808235,211.50855624913976,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 14:00:00+00:00,2363.91,5424.02,4592.75,795.14,23.7,103.7,578.98,45.18,1091.5357146525087,3501.059223307234,3283.878646693478,768.0443816652892,218.3095075812048,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 15:00:00+00:00,2614.25,5442.92,4883.35,795.53,81.33,104.11,579.17,45.18,1129.4871323965813,3572.209120681717,3457.078280602448,773.0664229639992,225.11045891326978,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 16:00:00+00:00,2620.56,5450.23,5039.24,796.25,458.15,105.37,568.6,45.18,1140.923563319447,3610.961310764124,3530.146219676564,777.688588431247,231.91141024533482,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 17:00:00+00:00,2616.32,5446.5,5058.61,796.89,391.24,105.38,577.48,45.18,1138.7487796610058,3617.8069522056176,3532.7294097327867,779.9358948897418,238.71236157739983,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 18:00:00+00:00,2608.79,5467.17,5072.65,796.89,215.06,105.38,612.39,45.18,1119.1325775821122,3590.094953752612,3454.8863232265076,780.2792279758937,245.51331290946484,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 19:00:00+00:00,2521.24,5451.19,4896.75,796.89,18.780003,105.38,663.33,45.18,1090.0711060393949,3546.33802430219,3333.3079988165305,779.577191655551,252.31426424152986,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 20:00:00+00:00,2473.57,5426.3,4661.48,796.89,37.379993,104.35,633.91,45.18,1075.205626569954,3510.513465871992,3269.6801156513775,779.7793663739271,259.11521557359487,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 21:00:00+00:00,2415.12,5385.41,4572.87,795.59,4.283595e-06,103.77,614.48,45.18,1061.7728697024882,3501.3911703716053,3217.0964141929335,780.324310452877,265.91616690565985,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 22:00:00+00:00,2305.14,5355.64,4134.16,794.8,4.283595e-06,103.96,643.53,45.18,1036.869145592262,3468.625316809917,3111.724459562597,779.5776264825088,272.7171182377249,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-24 23:00:00+00:00,2247.58,5319.03,3769.2,790.26,4.283595e-06,103.7,638.27,38.92,1023.2934597355274,3438.547076493528,3048.935104720332,779.1702114990843,279.5180695697899,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 00:00:00+00:00,2171.99,5290.61,3451.34,789.59,4.283595e-06,95.27,665.61,38.92,1004.5965772783547,3411.1269555446147,2922.4997910484503,746.6612730844095,123.09618893229461,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 01:00:00+00:00,2171.15,5366.34,3450.05,789.3,4.283595e-06,95.46,655.76,38.92,993.3262108951321,3401.1339760911314,2876.631648670678,747.103461337936,129.89714026435962,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 02:00:00+00:00,2161.47,5147.49,3477.3,789.3,4.283595e-06,94.9,654.16,38.92,997.8187982595601,3401.116956511631,2894.2939632258717,748.4186298592655,136.69809159642463,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 03:00:00+00:00,2145.51,4870.66,3284.8,789.3,4.283595e-06,94.49,651.35,38.92,1006.1392950747252,3422.4533285095185,2930.295573848257,750.0384796437831,143.49904292848964,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 04:00:00+00:00,2180.0,4742.25,3384.81,789.3,4.283595e-06,103.23,599.99,38.92,1004.9681868718777,3432.3388170590056,2928.396055366246,751.2040321721761,150.29999426055466,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 05:00:00+00:00,2225.21,4754.12,3353.4,790.71,4.283595e-06,102.91,536.85,38.92,1012.156188780177,3442.1898695206282,2960.4920500966637,753.0115530117213,157.10094559261967,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 06:00:00+00:00,2220.36,5051.99,3491.14,793.27,4.283595e-06,102.91,540.88,38.92,1021.0156352140935,3455.3453936622477,3003.6954791025305,755.5059582456167,163.90189692468468,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 07:00:00+00:00,2396.56,5349.45,3793.35,795.44,4.283595e-06,101.41,553.42,38.92,1048.9972622194907,3486.951931446378,3120.298703562873,758.5403795981524,170.7028482567497,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 08:00:00+00:00,2432.54,5427.95,3877.61,795.44,4.283595e-06,101.41,552.06,38.92,1080.735275870567,3492.6054591305706,3245.378222541,761.3682732072866,177.5037995888147,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 09:00:00+00:00,2413.97,5254.27,3676.31,794.86,4.283595e-06,101.41,523.9,38.92,1099.0921146320416,3464.3605079401395,3308.8620907256527,762.8523243494842,184.3047509208797,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 10:00:00+00:00,2381.67,4963.03,3612.61,794.86,4.283595e-06,101.55,556.04,38.92,1101.122932249626,3454.3444889720226,3315.452746203145,764.0618383860701,191.10570225294472,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 11:00:00+00:00,2407.41,4937.75,3974.88,794.77,4.283595e-06,93.31,559.58,38.92,1094.3990887790148,3436.897306844974,3290.086778530047,765.1028401562843,197.90665358500974,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 12:00:00+00:00,2319.33,4944.35,3990.22,794.49,4.283595e-06,94.64,553.41,38.92,1093.301597802909,3435.1516149852387,3282.4320722709044,765.6772298629626,204.70760491707475,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 13:00:00+00:00,2354.56,4947.0,3962.09,794.49,33.140003,95.24,530.19,38.92,1099.0515607197392,3440.436253892402,3308.8511659396145,767.4177288162382,211.50855624913976,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 14:00:00+00:00,2355.28,5181.66,4134.73,794.49,4.283595e-06,103.84,592.4,38.92,1109.6840582262632,3460.2398765874045,3368.9616684923303,771.0529176502448,218.3095075812048,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 15:00:00+00:00,2477.84,5403.69,4521.61,795.26,121.07,103.84,672.59,38.92,1121.3893356953806,3490.7043879364546,3432.633182185653,774.5015927505814,225.11045891326978,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 16:00:00+00:00,2546.85,5418.6,4659.09,795.98,502.82,103.93,661.17,38.92,1150.1154562459328,3545.543396443499,3563.3243829888174,778.5368057045201,231.91141024533482,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 17:00:00+00:00,2549.77,5428.72,4662.67,796.62,622.25,103.84,664.86,38.92,1161.498789189991,3563.25651122895,3613.603860362893,780.6588965832024,238.71236157739983,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 18:00:00+00:00,2550.78,5424.74,4641.82,796.62,758.03,103.87,670.22,38.92,1155.6888120309213,3556.3002995378583,3587.1353148447033,781.0697674682408,245.51331290946484,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 19:00:00+00:00,2597.39,5422.86,4657.03,796.62,142.99,103.72,671.9,38.92,1141.1811608141966,3527.8014673954895,3525.191167482942,781.2098675010824,252.31426424152986,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 20:00:00+00:00,2563.98,5417.05,4552.98,796.62,0.080006115,103.41,665.04,38.92,1128.1547667537966,3519.1359704550064,3476.536153991872,782.0645443241505,259.11521557359487,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 21:00:00+00:00,2432.68,5408.22,4531.55,794.5,23.7,101.88,634.0,38.92,1112.4126179526204,3531.674433273955,3417.8255009086233,782.5592209837403,265.91616690565985,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 22:00:00+00:00,2373.32,5422.34,4412.68,793.26,111.24,101.74,619.89,38.92,1092.470085390716,3504.7064385638787,3331.329642222851,781.9627127072517,272.7171182377249,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-25 23:00:00+00:00,2292.48,5398.83,4358.79,789.99,20.269993,101.29,660.22,38.92,1079.5576045457376,3474.4597860562203,3270.0622948830023,781.4903587553617,279.5180695697899,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-26 00:00:00+00:00,2210.79,5178.84,4342.9,786.84,11.849995,92.9,671.99,38.92,1053.9764455592351,3441.7946859548792,3114.9934097485816,748.5575768211246,123.09618893229461,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-26 01:00:00+00:00,2178.2,5356.36,4396.54,786.56,11.849995,92.29,667.95,38.92,1041.3588278503921,3410.370846564521,3061.136528376427,748.9860853960905,129.89714026435962,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-26 02:00:00+00:00,2154.59,5253.42,4440.69,786.56,4.283595e-06,90.38,693.81,38.92,1028.1647152649716,3399.6722330350776,3010.0883115998727,749.7579728984845,136.69809159642463,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
2026-01-26 03:00:00+00:00,2229.59,5220.08,4809.45,786.56,4.283595e-06,90.51,684.16,38.92,1035.638103597948,3407.1090553093845,3046.082695146716,752.0297388967675,143.49904292848964,109.96614113626036,614.978738513656,51.392342203702405,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199,1055.4749002676917,3444.4520705886116,3041.457130428496,759.9394619496663,198.97320985000115,110.05783213706243,614.5467839377267,50.88443983759199
