date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-02-15 00:00:00+00:00,9.476961e-05,9.321383,-504.39297,523.036
2026-02-15 01:00:00+00:00,9.476961e-05,-2.6476104,-516.3622,511.06674
2026-02-15 02:00:00+00:00,9.476961e-05,1.3968233,-512.3175,515.11145
2026-02-15 03:00:00+00:00,9.476961e-05,5.917087,-507.79727,519.6317
2026-02-15 04:00:00+00:00,9.476961e-05,25.305271,-488.40933,539.0198
2026-02-15 05:00:00+00:00,9.476961e-05,44.054783,-469.65958,557.7694
2026-02-15 06:00:00+00:00,52.450047,105.29355,-408.42105,619.00806
2026-02-15 07:00:00+00:00,920.78,957.5082,443.7938,1471.2227
2026-02-15 08:00:00+00:00,2628.16,1985.1373,1471.4229,2498.8518
2026-02-15 09:00:00+00:00,4456.43,2532.4502,2018.7357,3046.1646
2026-02-15 10:00:00+00:00,5917.86,3883.9448,3370.2305,4397.6597
2026-02-15 11:00:00+00:00,7125.24,3593.3833,3079.669,4107.0977
2026-02-15 12:00:00+00:00,7389.86,3981.524,3467.8093,4495.2383
2026-02-15 13:00:00+00:00,6353.67,2821.9197,2308.2053,3335.6343
2026-02-15 14:00:00+00:00,4173.73,1740.7804,1227.0659,2254.4949
2026-02-15 15:00:00+00:00,1535.99,186.70126,-327.01334,700.4158
2026-02-15 16:00:00+00:00,58.7999,112.55136,-401.16324,626.26575
2026-02-15 17:00:00+00:00,9.476961e-05,-114.29727,-628.01184,399.41708
2026-02-15 18:00:00+00:00,9.476961e-05,13.633151,-500.0812,527.3478
2026-02-15 19:00:00+00:00,9.476961e-05,11.839938,-501.87466,525.55444
2026-02-15 20:00:00+00:00,9.476961e-05,4.595554,-509.11905,518.31006
2026-02-15 21:00:00+00:00,9.476961e-05,-5.9481473,-519.6625,507.76633
2026-02-15 22:00:00+00:00,9.476961e-05,2.106784,-511.60782,515.82117
2026-02-15 23:00:00+00:00,9.476961e-05,-15.863919,-529.5785,497.85056
2026-02-16 00:00:00+00:00,9.476961e-05,5.6519504,-508.0624,519.3666
2026-02-16 01:00:00+00:00,9.476961e-05,8.783298,-504.93106,522.4979
2026-02-16 02:00:00+00:00,9.476961e-05,-8.862943,-522.5773,504.85165
2026-02-16 03:00:00+00:00,9.476961e-05,-7.881497,-521.59607,505.83298
2026-02-16 04:00:00+00:00,9.476961e-05,-15.452054,-529.1666,498.2623
2026-02-16 05:00:00+00:00,9.476961e-05,-9.592923,-523.30725,504.12155
2026-02-16 06:00:00+00:00,35.56992,76.02963,-437.68472,589.74426
2026-02-16 07:00:00+00:00,444.43002,377.6628,-136.05167,891.3773
2026-02-16 08:00:00+00:00,1074.57,713.56226,199.84763,1227.2767
2026-02-16 09:00:00+00:00,1667.51,1050.8269,537.1124,1564.5414
2026-02-16 10:00:00+00:00,2145.45,1488.3625,974.6481,2002.077
2026-02-16 11:00:00+00:00,2157.36,1761.9653,1248.2507,2275.6797
2026-02-16 12:00:00+00:00,1900.75,1131.8491,618.13464,1645.5636
2026-02-16 13:00:00+00:00,1497.99,965.2777,451.5632,1478.9922
2026-02-16 14:00:00+00:00,971.97,414.56857,-99.145905,928.2831
2026-02-16 15:00:00+00:00,362.65012,5.738132,-507.97623,519.45264
2026-02-16 16:00:00+00:00,15.059909,-5.1512723,-518.8656,508.56332
2026-02-16 17:00:00+00:00,9.476961e-05,24.459812,-489.2548,538.1743
2026-02-16 18:00:00+00:00,9.476961e-05,-1.8910185,-515.60535,511.82346
2026-02-16 19:00:00+00:00,9.476961e-05,14.335544,-499.37906,528.0499
2026-02-16 20:00:00+00:00,9.476961e-05,12.42026,-501.2941,526.1349
2026-02-16 21:00:00+00:00,9.476961e-05,-4.76553,-518.47986,508.94894
2026-02-16 22:00:00+00:00,9.476961e-05,15.566501,-498.1481,529.281
2026-02-16 23:00:00+00:00,9.476961e-05,-13.08096,-526.7953,500.6335
2026-02-17 00:00:00+00:00,9.476961e-05,-7.3719754,-521.0863,506.34262
2026-02-17 01:00:00+00:00,9.476961e-05,-28.259426,-541.97375,485.45505
2026-02-17 02:00:00+00:00,9.476961e-05,-11.79849,-525.5128,501.9161
2026-02-17 03:00:00+00:00,9.476961e-05,-27.491848,-541.2064,486.2225
2026-02-17 04:00:00+00:00,9.476961e-05,-31.017971,-544.7323,482.6965
2026-02-17 05:00:00+00:00,9.476961e-05,-22.897366,-536.61194,490.817
2026-02-17 06:00:00+00:00,29.680027,45.283543,-468.43082,558.99817
2026-02-17 07:00:00+00:00,358.20004,355.8326,-157.88199,869.5471
2026-02-17 08:00:00+00:00,936.92004,582.8108,69.09628,1096.5253
2026-02-17 09:00:00+00:00,1646.67,1196.428,682.7135,1710.1425
2026-02-17 10:00:00+00:00,2284.93,1546.4281,1032.7136,2060.1426
2026-02-17 11:00:00+00:00,2846.77,2083.895,1570.1804,2597.6094
2026-02-17 12:00:00+00:00,2633.52,2327.4731,1813.7587,2841.1875
2026-02-17 13:00:00+00:00,2107.96,1401.1238,887.4093,1914.8383
2026-02-17 14:00:00+00:00,1208.6,906.9695,393.2551,1420.684
2026-02-17 15:00:00+00:00,406.86996,213.78854,-299.92593,727.50305
2026-02-17 16:00:00+00:00,19.28989,2.0865204,-511.62784,515.80115
2026-02-17 17:00:00+00:00,9.476961e-05,-16.954983,-530.6693,496.7596
2026-02-17 18:00:00+00:00,9.476961e-05,-38.31094,-552.02527,475.40366
2026-02-17 19:00:00+00:00,9.476961e-05,-13.122708,-526.8373,500.59177
2026-02-17 20:00:00+00:00,9.476961e-05,-25.110989,-538.8253,488.6035
2026-02-17 21:00:00+00:00,9.476961e-05,-50.068264,-563.7826,463.64633
2026-02-17 22:00:00+00:00,9.476961e-05,-18.925442,-532.64,494.78903
2026-02-17 23:00:00+00:00,9.476961e-05,-5.243069,-518.95764,508.4714
2026-02-18 00:00:00+00:00,9.476961e-05,-37.14761,-550.86194,476.567
2026-02-18 01:00:00+00:00,9.476961e-05,-29.691555,-543.4059,484.02304
