date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-01-24 00:00:00+00:00,6819.5,4797.401454892296,3629.408847356142,5969.339876150247
2026-01-24 01:00:00+00:00,6671.5,4802.345566267113,3630.3847280250825,5974.721883960492
2026-01-24 02:00:00+00:00,6555.0,5190.859256974484,4015.7681208606296,6360.911478727883
2026-01-24 03:00:00+00:00,6492.25,5426.229741570157,4248.958196277873,6601.355993738792
2026-01-24 04:00:00+00:00,6455.0,5650.2495357016605,4475.896726220725,6816.57110948275
2026-01-24 05:00:00+00:00,6676.5,6071.369491592532,4898.572792123535,7242.59751154301
2026-01-24 06:00:00+00:00,6958.25,6550.162646371335,5376.887038766005,7721.751370562188
2026-01-24 07:00:00+00:00,7338.5,7002.464204042985,5826.670305862352,8173.444718512639
2026-01-24 08:00:00+00:00,7853.5,7353.131324490681,6173.346056527628,8526.42446912169
2026-01-24 09:00:00+00:00,8095.5,7583.458539672708,6404.652626287025,8757.210576581649
2026-01-24 10:00:00+00:00,8127.5,7213.036143134729,6038.523960068918,8386.73177981083
2026-01-24 11:00:00+00:00,7994.25,6727.97029664589,5551.78984327583,7906.003271178522
2026-01-24 12:00:00+00:00,7742.25,7000.3977006981,5824.26557389541,8171.946569080646
2026-01-24 13:00:00+00:00,7370.5,7073.932665984939,5900.948603310733,8241.428311233001
2026-01-24 14:00:00+00:00,7188.25,7207.647338253082,6034.044428520361,8377.975977972432
2026-01-24 15:00:00+00:00,7221.5,7164.38269984219,5993.294504195861,8333.550524539462
2026-01-24 16:00:00+00:00,7656.75,6934.848934650514,5754.970597651603,8111.444813380234
2026-01-24 17:00:00+00:00,7875.75,6882.99616390676,5707.826977629104,8052.647400901575
2026-01-24 18:00:00+00:00,7713.25,6699.348672896703,5524.526895145589,7868.533969959117
2026-01-24 19:00:00+00:00,7349.75,6293.132045125119,5121.3242229284615,7464.445737388025
2026-01-24 20:00:00+00:00,7161.5,5940.573217343885,4766.158730488263,7113.723303384207
2026-01-24 21:00:00+00:00,7031.5,5867.556922627302,4689.455642912025,7039.326698228279
2026-01-24 22:00:00+00:00,6668.5,5608.102776259521,4432.215216472961,6780.838216465238
2026-01-24 23:00:00+00:00,6327.5,5618.6705217133185,4445.672564030137,6791.347555563576
2026-01-25 00:00:00+00:00,6095.75,4888.439428460124,3713.6509090616264,6061.929893393969
2026-01-25 01:00:00+00:00,5943.75,4832.701350125204,3653.8618936735947,6008.578342923824
2026-01-25 02:00:00+00:00,5915.0,5052.0825891646255,3877.1907045288604,6221.387506261762
2026-01-25 03:00:00+00:00,5934.5,5333.601349297493,4157.280430078154,6503.887012709862
2026-01-25 04:00:00+00:00,5858.25,5771.31890262755,4592.683535308714,6939.713208152883
2026-01-25 05:00:00+00:00,5905.75,6242.431804202282,5064.478497058495,7413.230912881316
2026-01-25 06:00:00+00:00,6120.5,6525.67697644295,5346.032678985852,7696.598105634166
2026-01-25 07:00:00+00:00,6446.25,7094.5078364328965,5917.114776017637,8268.192895877197
2026-01-25 08:00:00+00:00,6956.0,7396.291107205638,6220.353123917896,8564.988258520792
2026-01-25 09:00:00+00:00,7215.25,7649.265185410296,6475.171853446847,8816.73437650824
2026-01-25 10:00:00+00:00,7407.25,7499.107290017941,6326.209535140144,8668.670035047136
2026-01-25 11:00:00+00:00,7515.0,7470.930133067963,6297.324639064561,8639.179749603223
2026-01-25 12:00:00+00:00,7307.5,7250.33341996668,6079.530465924968,8421.95114367789
2026-01-25 13:00:00+00:00,7081.5,7356.544186455803,6180.562953738707,8524.032053766561
2026-01-25 14:00:00+00:00,7111.75,7361.666762918151,6189.631319515439,8530.33197490286
2026-01-25 15:00:00+00:00,7245.5,7574.253096597171,6398.60236068041,8747.304823772069
2026-01-25 16:00:00+00:00,7658.25,7238.896586449453,6065.6988354523955,8409.949814665728
2026-01-25 17:00:00+00:00,7785.25,7086.972474841875,5911.316688089712,8254.431200230574
