date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-02-15 00:00:00+00:00,-2.0183384e-06,5.680296,-367.91077,379.27124
2026-02-15 01:00:00+00:00,-2.0183384e-06,7.5023174,-366.08862,381.09332
2026-02-15 02:00:00+00:00,-2.0183384e-06,5.2908916,-368.30005,378.88184
2026-02-15 03:00:00+00:00,-2.0183384e-06,-18.631105,-392.22217,354.95984
2026-02-15 04:00:00+00:00,-2.0183384e-06,7.5023174,-366.08862,381.09332
2026-02-15 05:00:00+00:00,-2.0183384e-06,12.418699,-361.17224,386.0097
2026-02-15 06:00:00+00:00,2.2800274,58.479244,-315.1117,432.07025
2026-02-15 07:00:00+00:00,142.04004,434.88538,61.29443,808.4763
2026-02-15 08:00:00+00:00,440.79004,740.2786,366.68762,1113.8696
2026-02-15 09:00:00+00:00,812.15,1634.2777,1260.6868,2007.8687
2026-02-15 10:00:00+00:00,1306.04,2616.9421,2243.351,2990.533
2026-02-15 11:00:00+00:00,1651.84,2579.2947,2205.7039,2952.8855
2026-02-15 12:00:00+00:00,1800.27,1977.4257,1603.8347,2351.0166
2026-02-15 13:00:00+00:00,1756.68,2100.751,1727.16,2474.342
2026-02-15 14:00:00+00:00,1181.94,1194.7054,821.1145,1568.2964
2026-02-15 15:00:00+00:00,480.76,445.30676,71.71582,818.8977
2026-02-15 16:00:00+00:00,31.979979,76.846375,-296.74463,450.43738
2026-02-15 17:00:00+00:00,-2.0183384e-06,-12.127687,-385.71863,361.46332
2026-02-15 18:00:00+00:00,-2.0183384e-06,-1.375002,-374.96594,372.216
2026-02-15 19:00:00+00:00,-2.0183384e-06,15.494993,-358.09595,389.086
2026-02-15 20:00:00+00:00,-2.0183384e-06,-14.516115,-388.10706,359.0749
2026-02-15 21:00:00+00:00,-2.0183384e-06,-16.779665,-390.37073,356.81128
2026-02-15 22:00:00+00:00,-2.0183384e-06,-32.827274,-406.4182,340.76373
2026-02-15 23:00:00+00:00,-2.0183384e-06,-33.544804,-407.13574,340.04614
2026-02-16 00:00:00+00:00,-2.0183384e-06,-9.392336,-382.98328,364.1986
2026-02-16 01:00:00+00:00,-2.0183384e-06,-7.385378,-380.97632,366.20563
2026-02-16 02:00:00+00:00,-2.0183384e-06,-33.9773,-407.56824,339.61365
2026-02-16 03:00:00+00:00,-2.0183384e-06,-5.748049,-379.339,367.8429
2026-02-16 04:00:00+00:00,-2.0183384e-06,-17.898806,-391.48975,355.6922
2026-02-16 05:00:00+00:00,-2.0183384e-06,-5.092409,-378.68335,368.4986
2026-02-16 06:00:00+00:00,15.160032,39.796993,-333.79407,413.38794
2026-02-16 07:00:00+00:00,489.98004,379.01807,5.427122,752.6091
2026-02-16 08:00:00+00:00,1358.11,1288.9558,915.36487,1662.5468
2026-02-16 09:00:00+00:00,1954.53,1649.4825,1275.8916,2023.0736
2026-02-16 10:00:00+00:00,2574.1,1931.4202,1557.8292,2305.011
2026-02-16 11:00:00+00:00,2849.94,1263.0409,889.4499,1636.6318
2026-02-16 12:00:00+00:00,2508.49,1749.1401,1375.5492,2122.731
2026-02-16 13:00:00+00:00,1429.43,2278.3093,1904.7184,2651.9004
2026-02-16 14:00:00+00:00,668.1,311.12708,-62.46387,684.718
2026-02-16 15:00:00+00:00,303.92004,167.8974,-205.6936,541.48834
2026-02-16 16:00:00+00:00,57.830013,3.052,-370.53894,376.64294
2026-02-16 17:00:00+00:00,-2.0183384e-06,3.8824444,-369.70862,377.4734
2026-02-16 18:00:00+00:00,-2.0183384e-06,-24.790041,-398.38098,348.80096
2026-02-16 19:00:00+00:00,-2.0183384e-06,-16.180178,-389.77112,357.41083
2026-02-16 20:00:00+00:00,-2.0183384e-06,-5.557253,-379.1482,368.03375
2026-02-16 21:00:00+00:00,-2.0183384e-06,-4.4180927,-378.00903,369.17285
2026-02-16 22:00:00+00:00,-2.0183384e-06,-4.4180927,-378.00903,369.17285
2026-02-16 23:00:00+00:00,-2.0183384e-06,0.10119427,-373.48975,373.6922
2026-02-17 00:00:00+00:00,-2.0183384e-06,0.28051555,-373.31042,373.87152
2026-02-17 01:00:00+00:00,-2.0183384e-06,8.822752,-364.7683,382.4137
2026-02-17 02:00:00+00:00,-2.0183384e-06,-0.73266804,-374.3236,372.85834
2026-02-17 03:00:00+00:00,-2.0183384e-06,-18.915163,-392.5061,354.67584
2026-02-17 04:00:00+00:00,-2.0183384e-06,16.809324,-356.78174,390.40027
2026-02-17 05:00:00+00:00,-2.0183384e-06,11.85388,-361.73718,385.44482
2026-02-17 06:00:00+00:00,23.550047,64.121765,-309.46924,437.7127
2026-02-17 07:00:00+00:00,381.21002,335.5522,-38.038822,709.1431
2026-02-17 08:00:00+00:00,965.74,1104.834,731.2429,1478.4249
2026-02-17 09:00:00+00:00,1654.17,1902.3092,1528.7183,2275.9001
2026-02-17 10:00:00+00:00,2544.67,2224.2527,1850.6617,2597.8438
2026-02-17 11:00:00+00:00,2925.81,1993.479,1619.8881,2367.0698
2026-02-17 12:00:00+00:00,2584.52,2000.8684,1627.2775,2374.4592
2026-02-17 13:00:00+00:00,1907.21,2182.8977,1809.3068,2556.4888
2026-02-17 14:00:00+00:00,1499.12,1713.1127,1339.5217,2086.7036
2026-02-17 15:00:00+00:00,686.93,843.96265,470.37164,1217.5536
2026-02-17 16:00:00+00:00,66.51001,90.20984,-283.3811,463.80078
2026-02-17 17:00:00+00:00,-2.0183384e-06,-1.7536641,-375.34473,371.83728
2026-02-17 18:00:00+00:00,-2.0183384e-06,-4.4193134,-378.01025,369.1717
2026-02-17 19:00:00+00:00,-2.0183384e-06,-2.3812275,-375.97217,371.20978
2026-02-17 20:00:00+00:00,-2.0183384e-06,15.136473,-358.4546,388.72742
2026-02-17 21:00:00+00:00,-2.0183384e-06,-4.3150654,-377.906,369.27594
2026-02-17 22:00:00+00:00,-2.0183384e-06,0.28259075,-373.30847,373.87354
2026-02-17 23:00:00+00:00,-2.0183384e-06,6.5662823,-367.02466,380.15723
2026-02-18 00:00:00+00:00,-2.0183384e-06,5.819334,-367.7716,379.41034
2026-02-18 01:00:00+00:00,-2.0183384e-06,-11.047976,-384.63892,362.54303
2026-02-18 02:00:00+00:00,-2.0183384e-06,34.41882,-339.17212,408.00977
2026-02-18 03:00:00+00:00,-2.0183384e-06,-3.89258,-377.48352,369.69843
2026-02-18 04:00:00+00:00,-2.0183384e-06,-3.89258,-377.48352,369.69843
2026-02-18 05:00:00+00:00,-2.0183384e-06,7.315794,-366.27515,380.9068
2026-02-18 06:00:00+00:00,88.71002,106.65991,-266.93103,480.25092
2026-02-18 07:00:00+00:00,758.87,467.14117,93.55017,840.7322
2026-02-18 08:00:00+00:00,1240.38,867.83966,494.24866,1241.4307
2026-02-18 09:00:00+00:00,1560.32,1670.738,1297.1471,2044.3291
2026-02-18 10:00:00+00:00,2417.74,2305.5347,1931.9438,2679.1257
2026-02-18 11:00:00+00:00,3022.03,2622.3442,2248.7532,2995.935
2026-02-18 12:00:00+00:00,2207.91,1740.4988,1366.9078,2114.0898
2026-02-18 13:00:00+00:00,1353.71,1923.4052,1549.8142,2296.996
2026-02-18 14:00:00+00:00,720.34,1237.9058,864.3148,1611.4967
2026-02-18 15:00:00+00:00,273.94,845.1834,471.59247,1218.7744
2026-02-18 16:00:00+00:00,23.609983,253.93134,-119.65967,627.5223
2026-02-18 17:00:00+00:00,-2.0183384e-06,-2.3137226,-375.90466,371.27728
2026-02-18 18:00:00+00:00,-2.0183384e-06,7.1485577,-366.44238,380.73956
2026-02-18 19:00:00+00:00,-2.0183384e-06,1.3232402,-372.2677,374.91425
2026-02-18 20:00:00+00:00,-2.0183384e-06,5.770628,-367.8203,379.36163
2026-02-18 21:00:00+00:00,-2.0183384e-06,55.342037,-318.2489,428.93304
2026-02-18 22:00:00+00:00,-2.0183384e-06,40.226925,-333.364,413.81793
2026-02-18 23:00:00+00:00,-2.0183384e-06,-27.78821,-401.37915,345.80273
2026-02-19 00:00:00+00:00,-2.0183384e-06,-11.138063,-384.729,362.45294
