date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-06-18 00:00:00+00:00,,10.980606976063882,-673.0816698566673,695.0428838087946
2026-06-18 01:00:00+00:00,,14.050415538332345,-670.0118612943988,698.1126923710631
2026-06-18 02:00:00+00:00,,11.242004924970843,-672.8202719077603,695.3042817577016
2026-06-18 03:00:00+00:00,,275.0300610779259,-409.0322157548053,959.0923379106566
2026-06-18 04:00:00+00:00,,1365.0959433733117,681.0336665405807,2049.1582202060426
2026-06-18 05:00:00+00:00,,3672.459383797146,2988.3971069644153,4356.521660629877
2026-06-18 06:00:00+00:00,,5955.633544046575,5271.571267213843,6639.695820879306
2026-06-18 07:00:00+00:00,,8574.464059307178,7890.401782474448,9258.526336139908
2026-06-18 08:00:00+00:00,,11544.840815574726,10860.778538741995,12228.903092407456
2026-06-18 09:00:00+00:00,,13049.343492427348,12365.281215594618,13733.40576926008
2026-06-18 10:00:00+00:00,,13321.483287094148,12637.421010261418,14005.545563926878
2026-06-18 11:00:00+00:00,,13341.333497292106,12657.271220459375,14025.395774124836
2026-06-18 12:00:00+00:00,,13743.00145924168,13058.939182408949,14427.06373607441
2026-06-18 13:00:00+00:00,,13288.352558188315,12604.290281355585,13972.414835021045
2026-06-18 14:00:00+00:00,,11762.090372123033,11078.028095290303,12446.152648955764
2026-06-18 15:00:00+00:00,,9460.435155214984,8776.372878382252,10144.497432047714
2026-06-18 16:00:00+00:00,,6505.804955217363,5821.742678384632,7189.867232050094
2026-06-18 17:00:00+00:00,,3638.3318111152066,2954.269534282476,4322.394087947938
2026-06-18 18:00:00+00:00,,950.0032739831374,265.9409971504065,1634.0655508158684
2026-06-18 19:00:00+00:00,,124.24478993809271,-559.8174868946385,808.3070667708234
2026-06-18 20:00:00+00:00,,4.949722894687056,-679.1125539380441,689.0119997274178
2026-06-18 21:00:00+00:00,,10.618650674306991,-673.4436261584237,694.6809275070382
2026-06-18 22:00:00+00:00,,7.938494176093627,-676.1237826566371,692.0007710088248
2026-06-18 23:00:00+00:00,,6.035580797322837,-678.0266960354079,690.097857630054
2026-06-19 00:00:00+00:00,,11.581382571455833,-672.4808942612749,695.643659404187
2026-06-19 01:00:00+00:00,,14.651191133724296,-669.4110856990064,698.7134679664555
2026-06-19 02:00:00+00:00,,16.816299963895744,-667.2459768688354,700.8785767966269
2026-06-19 03:00:00+00:00,,228.17098654200163,-455.89129029072956,912.2332633747326
2026-06-19 04:00:00+00:00,,1472.847241531223,788.7849646984919,2156.909518363954
2026-06-19 05:00:00+00:00,,4934.792690649026,4250.7304138162945,5618.854967481757
2026-06-19 06:00:00+00:00,,7181.059079136192,6496.996802303462,7865.121355968924
2026-06-19 07:00:00+00:00,,9608.58954797162,8924.52727113889,10292.65182480435
2026-06-19 08:00:00+00:00,,13184.380979057933,12500.318702225202,13868.443255890663
2026-06-19 09:00:00+00:00,,14761.608530327561,14077.546253494831,15445.670807160292
2026-06-19 10:00:00+00:00,,15195.504564051153,14511.442287218422,15879.566840883883
2026-06-19 11:00:00+00:00,,15422.609105662379,14738.546828829649,16106.67138249511
