date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-04-16 00:00:00+00:00,,1787.598101724378,1213.9231464699283,2361.2730569788278
2026-04-16 01:00:00+00:00,,2051.836262587071,1478.161307332621,2625.5112178415206
2026-04-16 02:00:00+00:00,,2380.488626623171,1806.8136713687213,2954.163581877621
2026-04-16 03:00:00+00:00,,1891.3978148514184,1317.7228595969686,2465.072770105868
2026-04-16 04:00:00+00:00,,1655.421832906249,1081.7468776517992,2229.096788160699
2026-04-16 05:00:00+00:00,,1086.6506132853742,512.9756580309243,1660.325568539824
2026-04-16 06:00:00+00:00,,723.3964182683658,149.72146301391604,1297.0713735228155
2026-04-16 07:00:00+00:00,,602.0786322203103,28.40367696586054,1175.75358747476
2026-04-16 08:00:00+00:00,,877.897023554249,304.2220682997995,1451.5719788086988
2026-04-16 09:00:00+00:00,,1374.7297646015486,801.0548093470989,1948.4047198559983
2026-04-16 10:00:00+00:00,,1568.2195680639047,994.5446128094547,2141.8945233183545
2026-04-16 11:00:00+00:00,,1506.133610006427,932.4586547519773,2079.808565260877
2026-04-16 12:00:00+00:00,,1589.7759556510664,1016.1010003966167,2163.450910905516
2026-04-16 13:00:00+00:00,,1520.343251720747,946.6682964662973,2094.018206975197
2026-04-16 14:00:00+00:00,,1123.4362731446024,549.7613178901527,1697.111228399052
2026-04-16 15:00:00+00:00,,828.7721275709346,255.09717231648438,1402.4470828253843
2026-04-16 16:00:00+00:00,,474.7397639239666,-98.93519133048267,1048.4147191784164
2026-04-16 17:00:00+00:00,,298.59487737186055,-275.0800778825892,872.2698326263105
2026-04-16 18:00:00+00:00,,275.25208432194495,-298.4228709325048,848.9270395763947
2026-04-16 19:00:00+00:00,,126.8437617732261,-446.83119348122364,700.5187170276761
2026-04-16 20:00:00+00:00,,111.88151857745333,-461.7934366769964,685.5564738319031
2026-04-16 21:00:00+00:00,,60.08712714631611,-513.5878281081336,633.7620824007661
2026-04-16 22:00:00+00:00,,45.418370697893806,-528.2565845565564,619.0933259523433
2026-04-16 23:00:00+00:00,,-17.49277192256477,-591.1677271770145,556.1821833318852
2026-04-17 00:00:00+00:00,,48.804874468757134,-524.8700807856926,622.4798297232069
2026-04-17 01:00:00+00:00,,167.21121048777331,-406.4637447666764,740.886165742223
2026-04-17 02:00:00+00:00,,373.62814710284397,-200.04680815160555,947.3031023572937
2026-04-17 03:00:00+00:00,,392.49415501228464,-181.18080024216488,966.1691102667344
2026-04-17 04:00:00+00:00,,472.22495834172037,-101.4499969127296,1045.89991359617
2026-04-17 05:00:00+00:00,,253.61946234143306,-320.0554929130162,827.294417595883
2026-04-17 06:00:00+00:00,,256.3778391354631,-317.2971161189862,830.0527943899131
2026-04-17 07:00:00+00:00,,556.0304987659724,-17.644456488477317,1129.7054540204222
2026-04-17 08:00:00+00:00,,423.2826895973001,-150.39226565714944,996.9576448517498
2026-04-17 09:00:00+00:00,,203.32020661569095,-370.3547486387588,776.9951618701409
2026-04-17 10:00:00+00:00,,239.6891477580407,-333.98580749640905,813.3641030124907
2026-04-17 11:00:00+00:00,,271.7130443083656,-301.9619109460841,845.3879995628156
2026-04-17 12:00:00+00:00,,342.26466604899724,-231.4102892054525,915.939621303447
2026-04-17 13:00:00+00:00,,256.118772297119,-317.55618295733075,829.7937275515687
2026-04-17 14:00:00+00:00,,228.53762268148103,-345.1373325729687,802.2125779359308
2026-04-17 15:00:00+00:00,,308.54761573922906,-265.12733951522114,882.2225709936788
2026-04-17 16:00:00+00:00,,268.7365163758782,-304.93843887857156,842.4114716303277
2026-04-17 17:00:00+00:00,,248.24602950286953,-325.42892575158066,821.920984757319
2026-04-17 18:00:00+00:00,,443.418536460063,-130.25641879438626,1017.0934917145128
2026-04-17 19:00:00+00:00,,668.0645859006477,94.38963064619793,1241.7395411550974
2026-04-17 20:00:00+00:00,,824.682953120725,251.00799786627522,1398.3579083751747
2026-04-17 21:00:00+00:00,,569.6228125681569,-4.052142686293337,1143.2977678226066
2026-04-17 22:00:00+00:00,,743.4929509075796,169.81799565312986,1317.1679061620293
2026-04-17 23:00:00+00:00,,732.6795770771719,159.00462182272258,1306.3545323316216
2026-04-18 00:00:00+00:00,,469.08745926588745,-104.58749598856275,1042.7624145203372
2026-04-18 01:00:00+00:00,,644.5846646095558,70.90970935510632,1218.2596198640056
2026-04-18 02:00:00+00:00,,571.0194734307725,-2.6554818236772917,1144.6944286852222
2026-04-18 03:00:00+00:00,,656.1634067054638,82.48845145101404,1229.8383619599138
2026-04-18 04:00:00+00:00,,658.1965136777467,84.52155842329694,1231.8714689321964
2026-04-18 05:00:00+00:00,,771.5742542352564,197.89929898080663,1345.2492094897061
2026-04-18 06:00:00+00:00,,1135.5493364502368,561.8743811957868,1709.2242917046865
2026-04-18 07:00:00+00:00,,999.3346973366879,425.6597420822384,1573.0096525911376
2026-04-18 08:00:00+00:00,,1049.0584370172194,475.38348176276963,1622.7333922716691
2026-04-18 09:00:00+00:00,,867.1580830697776,293.48312781532786,1440.8330383242273
2026-04-18 10:00:00+00:00,,693.2409377199372,119.5659824654872,1266.915892974387
2026-04-18 11:00:00+00:00,,495.5951493227251,-78.07980593172442,1069.2701045771748
2026-04-18 12:00:00+00:00,,764.8571540956168,191.18219884116706,1338.5321093500665
2026-04-18 13:00:00+00:00,,678.5296299734596,104.85467471900984,1252.2045852279093
2026-04-18 14:00:00+00:00,,1064.6541802672357,490.9792250127857,1638.3291355216852
2026-04-18 15:00:00+00:00,,1135.1329269382315,561.457971683782,1708.8078821926813
2026-04-18 16:00:00+00:00,,1268.9017321586687,695.2267769042189,1842.5766874131186
2026-04-18 17:00:00+00:00,,963.3080411140857,389.6330858596359,1536.9829963685354
2026-04-18 18:00:00+00:00,,1138.3185570680257,564.6436018135757,1711.9935123224755
2026-04-18 19:00:00+00:00,,1368.039058239794,794.3641029853443,1941.7140134942438
2026-04-18 20:00:00+00:00,,1494.6050830823785,920.9301278279288,2068.2800383368285
2026-04-18 21:00:00+00:00,,1632.1760386502149,1058.5010833957651,2205.850993904665
2026-04-18 22:00:00+00:00,,1946.1179752188639,1372.4430199644141,2519.792930473314
2026-04-18 23:00:00+00:00,,2106.475338564951,1532.8003833105008,2680.1502938194008
2026-04-19 00:00:00+00:00,,3024.2275687195774,2450.5526134651277,3597.902523974027
