date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-06-13 00:00:00+00:00,4015.87,3755.5449804251793,3181.8700251707296,4329.219935679629
2026-06-13 01:00:00+00:00,4354.86,4371.7637804947735,3798.0888252403242,4945.438735749223
2026-06-13 02:00:00+00:00,4599.76,3935.953173784044,3362.278218529594,4509.628129038494
2026-06-13 03:00:00+00:00,4852.05,3771.3953150470625,3197.7203597926127,4345.070270301512
2026-06-13 04:00:00+00:00,4977.25,4673.63714925804,4099.96219400359,5247.31210451249
2026-06-13 05:00:00+00:00,4862.16,4716.282506622481,4142.607551368032,5289.957461876931
2026-06-13 06:00:00+00:00,5469.99,4655.101011145418,4081.426055890968,5228.775966399868
2026-06-13 07:00:00+00:00,4078.52,4834.759481641095,4261.084526386645,5408.434436895544
2026-06-13 08:00:00+00:00,3923.0,4532.497414519878,3958.822459265428,5106.172369774327
2026-06-13 09:00:00+00:00,2945.31,4615.991937862691,4042.3169826082403,5189.66689311714
2026-06-13 10:00:00+00:00,2303.79,4462.626120646388,3888.9511653919385,5036.3010759008375
2026-06-13 11:00:00+00:00,2143.16,4647.4727245473405,4073.7977692928903,5221.14767980179
2026-06-13 12:00:00+00:00,2150.51,4312.92707532306,3739.2521200686106,4886.60203057751
2026-06-13 13:00:00+00:00,2081.99,4378.017527389252,3804.342572134802,4951.692482643702
2026-06-13 14:00:00+00:00,2137.62,4812.954316736104,4239.2793614816555,5386.629271990554
2026-06-13 15:00:00+00:00,3165.4,4991.078129947398,4417.403174692949,5564.753085201848
2026-06-13 16:00:00+00:00,3765.14,4978.060923759592,4404.385968505141,5551.7358790140415
2026-06-13 17:00:00+00:00,2638.82,4891.140069531375,4317.465114276925,5464.815024785825
2026-06-13 18:00:00+00:00,2062.58,4730.760861315535,4157.085906061086,5304.435816569985
2026-06-13 19:00:00+00:00,3298.89,5082.136611430627,4508.461656176179,5655.811566685077
2026-06-13 20:00:00+00:00,3860.06,4812.904582708803,4239.229627454353,5386.579537963254
2026-06-13 21:00:00+00:00,3840.38,4991.930319373576,4418.255364119126,5565.605274628026
2026-06-13 22:00:00+00:00,4034.86,4870.400819242992,4296.725863988542,5444.075774497442
2026-06-13 23:00:00+00:00,3885.6,4942.487539759523,4368.812584505074,5516.162495013973
2026-06-14 00:00:00+00:00,4838.4,4749.275739218112,4175.600783963662,5322.950694472562
2026-06-14 01:00:00+00:00,5171.8,4814.983871678191,4241.308916423741,5388.65882693264
2026-06-14 02:00:00+00:00,5299.44,4740.478052565524,4166.803097311074,5314.153007819974
2026-06-14 03:00:00+00:00,4089.74,4853.988913883817,4280.313958629367,5427.663869138267
2026-06-14 04:00:00+00:00,3444.72,4771.538964037049,4197.864008782599,5345.213919291498
2026-06-14 05:00:00+00:00,4048.06,4520.9355959107215,3947.2606406562713,5094.610551165171
2026-06-14 06:00:00+00:00,4265.26,4689.325009633325,4115.650054378875,5262.999964887775
2026-06-14 07:00:00+00:00,4080.09,4782.555071912432,4208.880116657982,5356.230027166881
2026-06-14 08:00:00+00:00,3798.32,4791.316354507464,4217.641399253014,5364.991309761914
2026-06-14 09:00:00+00:00,3528.17,5042.830016344483,4469.155061090032,5616.504971598933
2026-06-14 10:00:00+00:00,3227.09,4790.063901541844,4216.388946287395,5363.7388567962935
2026-06-14 11:00:00+00:00,2759.17,4638.73408623416,4065.05913097971,5212.40904148861
2026-06-14 12:00:00+00:00,2271.09,4320.078316728149,3746.403361473699,4893.753271982599
2026-06-14 13:00:00+00:00,2098.49,4646.023086192747,4072.348130938297,5219.698041447196
2026-06-14 14:00:00+00:00,2750.43,4802.8995646624535,4229.224609408004,5376.574519916903
2026-06-14 15:00:00+00:00,2811.11,4793.887535110619,4220.212579856169,5367.562490365068
2026-06-14 16:00:00+00:00,2413.28,4830.571600675168,4256.896645420718,5404.246555929618
2026-06-14 17:00:00+00:00,1821.44,5039.960269281446,4466.285314026996,5613.635224535896
2026-06-14 18:00:00+00:00,2298.35,4855.992372485167,4282.317417230717,5429.667327739617
2026-06-14 19:00:00+00:00,3691.57,4938.078070967227,4364.403115712777,5511.753026221677
2026-06-14 20:00:00+00:00,4284.91,5114.6266448724145,4540.951689617965,5688.301600126864
2026-06-14 21:00:00+00:00,4357.88,4927.970949684681,4354.295994430231,5501.645904939131
2026-06-14 22:00:00+00:00,3860.1,4947.049247066574,4373.374291812124,5520.724202321024
2026-06-14 23:00:00+00:00,4199.85,5060.7836043628995,4487.10864910845,5634.458559617349
2026-06-15 00:00:00+00:00,4781.59,4543.921837140408,3970.246881885958,5117.596792394857
2026-06-15 01:00:00+00:00,5392.67,4845.370242346278,4271.6952870918285,5419.045197600728
2026-06-15 02:00:00+00:00,5140.53,4941.663180329945,4367.988225075495,5515.338135584395
2026-06-15 03:00:00+00:00,4875.02,5098.026248192665,4524.351292938214,5671.7012034471145
2026-06-15 04:00:00+00:00,5316.53,5133.556244931551,4559.881289677101,5707.231200186001
2026-06-15 05:00:00+00:00,3673.39,5151.027282541705,4577.352327287255,5724.702237796155
2026-06-15 06:00:00+00:00,2750.16,5105.268983816386,4531.594028561936,5678.943939070836
2026-06-15 07:00:00+00:00,2641.17,5024.941745321595,4451.266790067146,5598.616700576044
2026-06-15 08:00:00+00:00,3401.5,5077.892870383753,4504.217915129303,5651.5678256382025
2026-06-15 09:00:00+00:00,3439.72,4997.149518230061,4423.474562975612,5570.824473484511
2026-06-15 10:00:00+00:00,3565.49,4663.056640752084,4089.381685497634,5236.731596006533
2026-06-15 11:00:00+00:00,3980.5,4133.514467848745,3559.8395125942957,4707.189423103196
2026-06-15 12:00:00+00:00,2891.33,3678.286539136373,3104.6115838819233,4251.961494390823
2026-06-15 13:00:00+00:00,3022.99,3519.445243769176,2945.7702885147264,4093.120199023626
2026-06-15 14:00:00+00:00,2239.04,3027.8357339894483,2454.1607787349985,3601.510689243898
2026-06-15 15:00:00+00:00,1389.25,2469.5698495333327,1895.894894278883,3043.2448047877824
2026-06-15 16:00:00+00:00,1530.26,2154.417463898436,1580.7425086439857,2728.0924191528857
2026-06-15 17:00:00+00:00,2020.41,1944.528784830194,1370.853829575744,2518.203740084644
2026-06-15 18:00:00+00:00,2294.66,1335.64250607359,761.9675508191403,1909.3174613280398
2026-06-15 19:00:00+00:00,1839.7,1027.2171207199913,453.54216546554153,1600.892075974441
2026-06-15 20:00:00+00:00,1679.85,919.3530054476273,345.67805019317757,1493.027960702077
2026-06-15 21:00:00+00:00,1589.13,932.4191339922374,358.7441787377875,1506.094089246687
2026-06-15 22:00:00+00:00,1364.44,859.6695845431377,285.994629288688,1433.3445397975875
2026-06-15 23:00:00+00:00,1175.05,839.4887403756563,265.81378512120637,1413.163695630106
