date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper
2026-05-31 00:00:00+00:00,,4489.590321938356,4333.525520419396,4645.655123457315
2026-05-31 01:00:00+00:00,,4395.703097210024,4239.638295691065,4551.767898728983
2026-05-31 02:00:00+00:00,,4385.797502060275,4229.732700541316,4541.862303579234
2026-05-31 03:00:00+00:00,,4501.317467763314,4345.252666244354,4657.382269282273
2026-05-31 04:00:00+00:00,,4692.790038875554,4536.725237356595,4848.854840394513
2026-05-31 05:00:00+00:00,,5057.736286357863,4901.671484838904,5213.801087876822
2026-05-31 06:00:00+00:00,,5449.94460472401,5293.879803205051,5606.009406242969
2026-05-31 07:00:00+00:00,,5694.778680952228,5538.713879433269,5850.843482471187
2026-05-31 08:00:00+00:00,,5819.005843175556,5662.941041656597,5975.070644694515
2026-05-31 09:00:00+00:00,,5823.906846812786,5667.842045293827,5979.971648331745
2026-05-31 10:00:00+00:00,,5740.077980539187,5584.013179020229,5896.142782058147
2026-05-31 11:00:00+00:00,,5619.279974261996,5463.215172743037,5775.344775780955
2026-05-31 12:00:00+00:00,,5466.995871499028,5310.93106998007,5623.060673017988
2026-05-31 13:00:00+00:00,,5399.092381465654,5243.027579946695,5555.157182984613
2026-05-31 14:00:00+00:00,,5409.40829385293,5253.343492333971,5565.473095371889
2026-05-31 15:00:00+00:00,,5523.104953967794,5367.040152448835,5679.169755486753
2026-05-31 16:00:00+00:00,,5666.352467192967,5510.287665674008,5822.417268711926
2026-05-31 17:00:00+00:00,,5683.7214821306325,5527.656680611673,5839.7862836495915
2026-05-31 18:00:00+00:00,,5551.810082639338,5395.745281120378,5707.8748841582965
2026-05-31 19:00:00+00:00,,5413.7527783667365,5257.6879768477775,5569.8175798856955
2026-05-31 20:00:00+00:00,,5279.995376110822,5123.930574591863,5436.060177629781
2026-05-31 21:00:00+00:00,,5092.0013408660625,4935.9365393471035,5248.0661423850215
2026-05-31 22:00:00+00:00,,4836.77038412812,4680.705582609161,4992.835185647079
2026-05-31 23:00:00+00:00,,4651.660745666753,4495.595944147794,4807.7255471857125
2026-06-01 00:00:00+00:00,,4629.759408694158,4473.694607175199,4785.824210213117
2026-06-01 01:00:00+00:00,,4701.829656008232,4545.764854489273,4857.894457527191
2026-06-01 02:00:00+00:00,,4960.167742423985,4804.102940905026,5116.232543942944
2026-06-01 03:00:00+00:00,,5539.176200975894,5383.111399456935,5695.241002494853
2026-06-01 04:00:00+00:00,,6618.129592394521,6462.064790875562,6774.19439391348
2026-06-01 05:00:00+00:00,,7401.849495307638,7245.784693788679,7557.914296826597
2026-06-01 06:00:00+00:00,,7786.620209115245,7630.555407596286,7942.685010634204
2026-06-01 07:00:00+00:00,,7883.327980053975,7727.263178535016,8039.392781572934
2026-06-01 08:00:00+00:00,,7907.968132469063,7751.903330950103,8064.032933988022
2026-06-01 09:00:00+00:00,,7837.380347333528,7681.315545814568,7993.445148852487
2026-06-01 10:00:00+00:00,,7625.4890863895125,7469.424284870553,7781.553887908472
2026-06-01 11:00:00+00:00,,7429.778276915262,7273.713475396303,7585.843078434221
2026-06-01 12:00:00+00:00,,7243.010067459383,7086.945265940424,7399.074868978343
2026-06-01 13:00:00+00:00,,7098.094411569666,6942.029610050707,7254.159213088626
2026-06-01 14:00:00+00:00,,6994.3550907377885,6838.2902892188295,7150.4198922567475
2026-06-01 15:00:00+00:00,,7028.606861183001,6872.5420596640415,7184.67166270196
2026-06-01 16:00:00+00:00,,7090.8526864532305,6934.7878849342715,7246.9174879721895
2026-06-01 17:00:00+00:00,,7072.194856528085,6916.130055009126,7228.2596580470445
2026-06-01 18:00:00+00:00,,6901.915000047788,6745.850198528829,7057.9798015667475
2026-06-01 19:00:00+00:00,,6660.701471059818,6504.636669540858,6816.766272578777
2026-06-01 20:00:00+00:00,,6280.146336165139,6124.0815346461795,6436.211137684098
2026-06-01 21:00:00+00:00,,5819.740970586685,5663.676169067727,5975.805772105645
2026-06-01 22:00:00+00:00,,5460.739364142455,5304.674562623497,5616.804165661415
2026-06-01 23:00:00+00:00,,5155.606785290056,4999.541983771096,5311.671586809015
2026-06-02 00:00:00+00:00,,5073.223643541141,4917.158842022182,5229.288445060101
2026-06-02 01:00:00+00:00,,5108.487649729526,4952.422848210567,5264.552451248485
2026-06-02 02:00:00+00:00,,5271.239924956357,5115.175123437398,5427.304726475316
2026-06-02 03:00:00+00:00,,5724.863030350072,5568.798228831113,5880.927831869031
2026-06-02 04:00:00+00:00,,6634.868413991294,6478.803612472335,6790.933215510253
2026-06-02 05:00:00+00:00,,7393.03243185891,7236.967630339951,7549.097233377869
2026-06-02 06:00:00+00:00,,7742.306099521817,7586.2412980028585,7898.3709010407765
2026-06-02 07:00:00+00:00,,7753.456560322278,7597.391758803318,7909.521361841236
2026-06-02 08:00:00+00:00,,7720.413488921627,7564.348687402668,7876.478290440586
2026-06-02 09:00:00+00:00,,7629.503022149313,7473.438220630354,7785.5678236682725
2026-06-02 10:00:00+00:00,,7480.852492068004,7324.787690549045,7636.917293586963
2026-06-02 11:00:00+00:00,,7376.441513111076,7220.376711592118,7532.506314630036
2026-06-02 12:00:00+00:00,,7267.9414547808265,7111.876653261867,7424.0062562997855
2026-06-02 13:00:00+00:00,,7208.067734045589,7052.00293252663,7364.132535564548
2026-06-02 14:00:00+00:00,,7159.6828871416,7003.618085622641,7315.747688660559
2026-06-02 15:00:00+00:00,,7239.232185411262,7083.167383892303,7395.2969869302215
2026-06-02 16:00:00+00:00,,7248.591348709716,7092.526547190757,7404.656150228675
2026-06-02 17:00:00+00:00,,7158.213593333954,7002.148791814994,7314.278394852912
2026-06-02 18:00:00+00:00,,6934.812535773741,6778.747734254782,7090.8773372927
