date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-02-15 00:00:00+00:00,2749.53,2939.72,2633.6033,3245.8367
2026-02-15 01:00:00+00:00,3141.07,3624.441,3318.3242,3930.5576
2026-02-15 02:00:00+00:00,3426.0,3932.331,3626.2144,4238.4478
2026-02-15 03:00:00+00:00,3503.44,3725.2502,3419.1335,4031.367
2026-02-15 04:00:00+00:00,3517.4,3673.344,3367.2273,3979.4607
2026-02-15 05:00:00+00:00,3662.51,3655.6914,3349.5747,3961.808
2026-02-15 06:00:00+00:00,4120.8,4349.8164,4043.6997,4655.933
2026-02-15 07:00:00+00:00,4625.87,4507.0757,4200.959,4813.1924
2026-02-15 08:00:00+00:00,5297.35,4988.5767,4682.46,5294.6934
2026-02-15 09:00:00+00:00,5713.07,5307.4014,5001.2847,5613.518
2026-02-15 10:00:00+00:00,6004.45,5674.6704,5368.5537,5980.787
2026-02-15 11:00:00+00:00,6171.0005,5433.945,5127.828,5740.0615
2026-02-15 12:00:00+00:00,6296.9805,6189.0396,5882.923,6495.1562
2026-02-15 13:00:00+00:00,6353.7407,6122.0938,5815.977,6428.2104
2026-02-15 14:00:00+00:00,6398.36,6258.9663,5952.8496,6565.083
2026-02-15 15:00:00+00:00,6045.7,6119.845,5813.7285,6425.962
2026-02-15 16:00:00+00:00,5777.78,5987.886,5681.7695,6294.0024
2026-02-15 17:00:00+00:00,5333.66,5547.2095,5241.093,5853.326
2026-02-15 18:00:00+00:00,5480.3,6073.782,5767.6655,6379.8984
2026-02-15 19:00:00+00:00,5570.41,6044.1367,5738.0195,6350.253
2026-02-15 20:00:00+00:00,6277.72,5948.1895,5642.0728,6254.306
2026-02-15 21:00:00+00:00,6368.26,5918.484,5612.367,6224.601
2026-02-15 22:00:00+00:00,6391.73,6032.0195,5725.903,6338.136
2026-02-15 23:00:00+00:00,6186.09,5902.568,5596.451,6208.685
2026-02-16 00:00:00+00:00,6419.5303,6250.8457,5944.729,6556.9624
2026-02-16 01:00:00+00:00,6352.08,6321.9146,6015.798,6628.031
2026-02-16 02:00:00+00:00,6353.53,6236.0796,5929.963,6542.196
2026-02-16 03:00:00+00:00,6480.54,6385.4556,6079.339,6691.5728
2026-02-16 04:00:00+00:00,5772.14,6428.712,6122.595,6734.8286
2026-02-16 05:00:00+00:00,5954.4,6156.675,5850.558,6462.7915
2026-02-16 06:00:00+00:00,5734.44,6099.5493,5793.4326,6405.6655
2026-02-16 07:00:00+00:00,5161.33,5883.283,5577.1665,6189.4
2026-02-16 08:00:00+00:00,4652.71,5997.9673,5691.8506,6304.084
2026-02-16 09:00:00+00:00,4351.4,5762.9995,5456.883,6069.116
2026-02-16 10:00:00+00:00,4063.21,5724.582,5418.4653,6030.6987
2026-02-16 11:00:00+00:00,2999.16,4637.8643,4331.7476,4943.981
2026-02-16 12:00:00+00:00,2310.12,2698.7395,2392.6228,3004.856
2026-02-16 13:00:00+00:00,1938.38,2683.38,2377.2632,2989.4966
2026-02-16 14:00:00+00:00,1769.73,1852.5618,1546.4451,2158.6785
2026-02-16 15:00:00+00:00,1670.68,1099.3477,793.231,1405.4645
2026-02-16 16:00:00+00:00,1675.05,924.58954,618.47284,1230.7062
2026-02-16 17:00:00+00:00,1741.37,425.43948,119.322784,731.55634
2026-02-16 18:00:00+00:00,1616.57,1097.329,791.21234,1403.4457
