date,hard_coal_tran_actual,gas_tran_actual,biomass_tran_actual,pumped_storage_tran_actual,hydro_tran_actual,other_conv_tran_actual,hard_coal_tran_fitted,gas_tran_fitted,biomass_tran_fitted,pumped_storage_tran_fitted,hydro_tran_fitted,other_conv_tran_fitted,hard_coal_tran_lower,gas_tran_lower,biomass_tran_lower,pumped_storage_tran_lower,hydro_tran_lower,other_conv_tran_lower,hard_coal_tran_upper,gas_tran_upper,biomass_tran_upper,pumped_storage_tran_upper,hydro_tran_upper,other_conv_tran_upper
2026-01-24 00:00:00+00:00,1754.17,415.55,421.47,12.750001,315.11,148.89,1183.6855430882167,334.3293440923185,408.4556246389458,232.12370020004533,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 01:00:00+00:00,1643.12,416.29,417.48,11.920014,313.68,146.65,1180.7987477099443,334.3293440923185,409.52450751231567,239.98589359830504,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 02:00:00+00:00,1567.23,416.31,417.43,19.339998,315.72,142.34,1184.0779775307458,334.3293440923185,410.64893878515153,247.84808699656475,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 03:00:00+00:00,1567.34,416.19,420.49,12.209992,307.16,140.73,1185.7840692167415,334.3293440923185,411.5772069589887,255.71028039482448,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 04:00:00+00:00,1569.64,416.06,432.5,11.910005,305.39,138.85,1189.1436050323439,334.3293440923185,412.16286640510975,263.5724737930842,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 05:00:00+00:00,1611.41,416.02,457.72,23.010012,307.87,137.3,1198.0411499059933,334.3293440923185,413.20317714087486,271.4346671913439,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 06:00:00+00:00,1611.14,415.27,487.24,18.600008,304.88,136.05,1213.2418864626584,334.3293440923185,414.68384184490367,279.2968605896036,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 07:00:00+00:00,1717.45,415.88,511.77,160.91,318.38,135.86,1231.0972664078233,334.3293440923185,415.91067499279967,287.15905398786333,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 08:00:00+00:00,1788.56,415.29,506.46,331.24,351.14,138.14,1232.5484576248762,334.3293440923185,416.52942813797296,295.02124738612304,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 09:00:00+00:00,1649.81,414.95,487.05,216.75,334.71,140.52,1214.5054835475075,334.3293440923185,416.21229957341825,302.8834407843828,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 10:00:00+00:00,1636.37,415.1,463.49,129.05,321.39,140.39,1193.354074114738,334.3293440923185,415.6302432699625,310.7456341826425,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 11:00:00+00:00,1500.42,415.18,450.28,80.81001,312.24,142.3,1170.0819481898147,334.3293440923185,415.3839653861705,318.6078275809022,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 12:00:00+00:00,1614.99,414.37,448.86,56.73001,299.77,146.15,1160.9889461909447,334.3293440923185,415.9870853111708,326.4700209791619,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 13:00:00+00:00,1689.0,414.23,449.5,23.220003,302.34,144.64,1172.5168051607675,334.3293440923185,416.915190406498,334.3322143774216,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 14:00:00+00:00,1647.44,414.14,458.22,144.24,302.44,143.27,1199.154091717818,334.3293440923185,418.6349177542704,342.1944077756814,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 15:00:00+00:00,1563.68,414.85,474.85,301.12,315.79,140.99,1228.4297359987554,334.3293440923185,420.6639387635883,350.0566011739411,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 16:00:00+00:00,1656.78,414.62,494.79,809.96,378.63,141.68,1248.0602707902522,334.3293440923185,423.4327553008333,357.9187945722008,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 17:00:00+00:00,1677.85,414.69,503.11,750.6,396.0,147.22,1251.4789211090126,334.3293440923185,424.96758019424846,365.7809879704605,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 18:00:00+00:00,1678.22,414.79,494.9,398.07,347.79,146.87,1241.5155444786972,334.3293440923185,426.1665665400701,373.6431813687202,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 19:00:00+00:00,1673.41,414.85,477.29,77.67,300.93,146.52,1222.7390358678078,334.3293440923185,426.9429143733503,381.50537476697997,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 20:00:00+00:00,1671.21,415.06,463.74,79.81,298.7,146.17,1213.981556206029,334.3293440923185,428.0084413321852,389.3675681652397,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 21:00:00+00:00,1656.96,414.99,454.2,61.26999,305.57,140.53,1206.117903992119,334.3293440923185,428.9270677306225,397.2297615634994,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 22:00:00+00:00,1507.28,416.06,441.58,23.26999,303.06,139.94,1188.8461885410752,334.3293440923185,429.5479901862641,405.0919549617591,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-24 23:00:00+00:00,1475.78,416.35,431.07,10.78,307.06,137.55,1177.5876038155766,334.3293440923185,430.26437564975197,412.9541483600188,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 00:00:00+00:00,1452.85,417.39,426.29,0.27999985,311.51,136.49,1171.2593931404247,334.3293440923185,408.9964983496168,232.12370020004533,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 01:00:00+00:00,1440.21,445.66,428.17,0.25000107,309.06,127.9,1162.9783764431163,334.3293440923185,409.57334953982155,239.98589359830504,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 02:00:00+00:00,1433.07,445.9,429.66,0.35998642,311.64,132.49,1163.8767449798452,334.3293440923185,410.40741327758946,247.84808699656475,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 03:00:00+00:00,1435.3,445.82,427.28,0.25000107,308.42,137.16,1168.0531423614548,334.3293440923185,411.398145479437,255.71028039482448,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 04:00:00+00:00,1442.47,445.82,434.01,0.27999985,312.7,142.66,1166.3163153494304,334.3293440923185,412.1870821668135,263.5724737930842,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 05:00:00+00:00,1440.33,445.73,451.72,14.980012,309.68,142.27,1170.3168932820226,334.3293440923185,413.07349348237494,271.4346671913439,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 06:00:00+00:00,1471.43,435.83,476.16,33.04001,309.29,140.77,1177.665822393742,334.3293440923185,414.2395210120512,279.2968605896036,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 07:00:00+00:00,1462.19,436.62,497.6,18.410006,307.94,139.54,1194.2253327246588,334.3293440923185,415.376118098727,287.15905398786333,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 08:00:00+00:00,1469.06,432.11,496.13,27.79001,307.05,140.71,1210.932066078338,334.3293440923185,416.2403584445913,295.02124738612304,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 09:00:00+00:00,1473.53,429.33,479.32,11.220002,305.43,139.71,1216.8228531733566,334.3293440923185,416.6834598124211,302.8834407843828,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 10:00:00+00:00,1477.94,427.95,458.43,58.28,302.69,141.57,1215.1670100920678,334.3293440923185,417.0941675264064,310.7456341826425,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 11:00:00+00:00,1477.71,427.46,454.88,195.96002,295.84,142.73,1209.1996643296209,334.3293440923185,417.4192260339457,318.6078275809022,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 12:00:00+00:00,1464.84,428.14,451.84,91.19998,297.23,141.59,1206.6771360814441,334.3293440923185,418.50618457341324,326.4700209791619,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 13:00:00+00:00,1466.29,428.1,463.06,129.53,297.63,139.77,1209.918946239928,334.3293440923185,419.41487794754806,334.3322143774216,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 14:00:00+00:00,1481.41,428.08,483.4,166.15,303.96,139.63,1221.993873281189,334.3293440923185,420.7713878917135,342.1944077756814,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 15:00:00+00:00,1568.42,427.98,500.91,386.8,300.03,136.08,1234.14957987767,334.3293440923185,422.19798569808614,350.0566011739411,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 16:00:00+00:00,1642.26,440.48,519.61,1017.83,300.94,138.79,1256.1116670139902,334.3293440923185,423.9971201921421,357.9187945722008,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 17:00:00+00:00,1654.03,444.49,519.4,1009.97,304.65,140.41,1263.7804787233374,334.3293440923185,425.2544322516384,365.7809879704605,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 18:00:00+00:00,1658.25,444.41,506.61,916.17,305.48,141.18,1258.3855044009356,334.3293440923185,426.1260752363213,373.6431813687202,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 19:00:00+00:00,1615.18,444.56,501.67,409.71,303.5,141.63,1248.1695124049813,334.3293440923185,426.93495765266266,381.50537476697997,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 20:00:00+00:00,1626.85,436.45,489.34,164.84,306.21,142.67,1240.9553596839987,334.3293440923185,427.82398841771294,389.3675681652397,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 21:00:00+00:00,1647.92,437.83,473.09,716.7801,341.03,144.25,1231.5541316794545,334.3293440923185,428.6372069922357,397.2297615634994,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 22:00:00+00:00,1650.16,444.46,459.26,387.0,343.24,145.42,1216.3665442095487,334.3293440923185,429.189558129355,405.0919549617591,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-25 23:00:00+00:00,1634.08,439.32,443.68,187.12,315.48,146.61,1204.660971013992,334.3293440923185,429.84212504764804,412.9541483600188,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 00:00:00+00:00,1624.97,431.16,435.04,188.82,308.54,147.92,1193.7889756281063,334.3293440923185,408.1513386063259,232.12370020004533,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 01:00:00+00:00,1660.48,431.8,432.09,15.929994,306.39,147.18,1185.2909618161316,334.3293440923185,408.9529158085651,239.98589359830504,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 02:00:00+00:00,1807.02,432.71,430.21,12.000001,333.59,147.8,1177.932783027421,334.3293440923185,409.7995419846352,247.84808699656475,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 03:00:00+00:00,1732.82,433.82,430.1,0.25000107,313.55,145.29,1183.7511439377524,334.3293440923185,410.79360699422807,255.71028039482448,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 04:00:00+00:00,1963.52,443.61,440.32,7.9100046,323.97,235.03,1210.120689524855,334.3293440923185,412.04491673777846,263.5724737930842,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 05:00:00+00:00,2230.18,447.02133,462.97,193.31,330.73,248.5375,1263.809221771766,334.3293440923185,413.8706036659042,271.4346671913439,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 06:00:00+00:00,2267.72,450.43265,487.21,552.96,398.81,262.04498,1292.9294369764918,334.3293440923185,415.3098373602441,279.2968605896036,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 07:00:00+00:00,2406.16,453.844,502.2,436.92,471.73,275.5525,1308.2714762123403,334.3293440923185,416.3311824073574,287.15905398786333,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 08:00:00+00:00,2559.36,457.2553,501.33,679.56,459.23,289.06,1309.7067288260844,334.3293440923185,417.0273287232518,295.02124738612304,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 09:00:00+00:00,2571.95,460.66666,482.78,799.65,536.31,268.63,1304.5639470078802,334.3293440923185,417.6029334815286,302.8834407843828,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 10:00:00+00:00,2565.16,464.078,462.12,464.51,540.25,271.5,1293.9866103797165,334.3293440923185,418.13198438409813,310.7456341826425,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 11:00:00+00:00,2557.55,467.48932,449.66,544.14,539.33,264.02,1283.8877735567503,334.3293440923185,418.37765072758384,318.6078275809022,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
2026-01-26 12:00:00+00:00,2543.63,470.90067,442.07,580.59,539.78,265.63,1272.7914940817911,334.3293440923185,418.5325468669669,326.4700209791619,582.1344074372906,108.36975311357742,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115,1167.420260362171,337.94031014033726,412.57634673345655,322.70358383678763,577.7499313408988,110.19598543167115
