date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-07-05 00:00:00+00:00,,12.71636573866681,-679.962130730584,705.3948622079174
2026-07-05 01:00:00+00:00,,15.32345389216016,-677.3550425770907,708.0019503614108
2026-07-05 02:00:00+00:00,,15.368372655760595,-677.3101238134902,708.0468691250113
2026-07-05 03:00:00+00:00,,30.142149622317902,-662.5363468469329,722.8206460915686
2026-07-05 04:00:00+00:00,,421.726716304863,-270.95178016438786,1114.4052127741138
2026-07-05 05:00:00+00:00,,1102.1348312112286,409.456334741978,1794.8133276804792
2026-07-05 06:00:00+00:00,,1921.314969387658,1228.6364729184074,2613.9934658569086
2026-07-05 07:00:00+00:00,,4164.734793991375,3472.056297522124,4857.413290460626
2026-07-05 08:00:00+00:00,,4983.691810185169,4291.013313715918,5676.370306654419
2026-07-05 09:00:00+00:00,,8093.107775859813,7400.4292793905615,8785.786272329064
2026-07-05 10:00:00+00:00,,7290.545031018895,6597.866534549645,7983.223527488147
2026-07-05 11:00:00+00:00,,7203.30775672671,6510.6292602574595,7895.986253195962
2026-07-05 12:00:00+00:00,,6870.047246444032,6177.368749974781,7562.725742913282
2026-07-05 13:00:00+00:00,,4702.991075506526,4010.312579037275,5395.669571975777
2026-07-05 14:00:00+00:00,,4077.926409738533,3385.2479132692824,4770.604906207784
2026-07-05 15:00:00+00:00,,4145.6525481476765,3452.974051678426,4838.331044616927
2026-07-05 16:00:00+00:00,,2174.0953345739003,1481.4168381046497,2866.773831043151
2026-07-05 17:00:00+00:00,,982.2500144402479,289.5715179709971,1674.9285109094985
2026-07-05 18:00:00+00:00,,415.5946847393111,-277.0838117299395,1108.2731812085617
2026-07-05 19:00:00+00:00,,62.02598958180806,-630.6525068874423,754.7044860510588
2026-07-05 20:00:00+00:00,,-2.8698491505501806,-695.5483456198006,689.8086473187007
2026-07-05 21:00:00+00:00,,7.181968804183953,-685.4965276650667,699.8604652734346
2026-07-05 22:00:00+00:00,,4.785443298756263,-687.8930531704943,697.463939768007
2026-07-05 23:00:00+00:00,,7.181968804183953,-685.4965276650667,699.8604652734346
2026-07-06 00:00:00+00:00,,12.786480238449712,-679.8920162308011,705.4649767077003
2026-07-06 01:00:00+00:00,,8.778110380886801,-683.9003860883638,701.4566068501375
2026-07-06 02:00:00+00:00,,8.098869076402707,-684.5796273928479,700.7773655456533
2026-07-06 03:00:00+00:00,,41.41259980206928,-651.2658966671813,734.09109627132
2026-07-06 04:00:00+00:00,,409.04361104491363,-283.63488542433697,1101.7221075141642
2026-07-06 05:00:00+00:00,,1375.8336582619108,683.1551617926602,2068.5121547311614
2026-07-06 06:00:00+00:00,,3246.710408547854,2554.0319120786035,3939.3889050171047
2026-07-06 07:00:00+00:00,,4521.5329141951315,3828.854417725881,5214.211410664382
2026-07-06 08:00:00+00:00,,6142.309072113768,5449.630575644517,6834.987568583018
2026-07-06 09:00:00+00:00,,6120.822568391078,5428.144071921827,6813.5010648603275
2026-07-06 10:00:00+00:00,,5580.070338687016,4887.391842217767,6272.748835156267
2026-07-06 11:00:00+00:00,,9105.712157511325,8413.033661042075,9798.390653980576
2026-07-06 12:00:00+00:00,,9597.442884454733,8904.764387985482,10290.121380923983
2026-07-06 13:00:00+00:00,,9428.74546391446,8736.06696744521,10121.42396038371
2026-07-06 14:00:00+00:00,,7887.596409668053,7194.917913198802,8580.274906137303
2026-07-06 15:00:00+00:00,,5787.031135342793,5094.352638873543,6479.709631812043
2026-07-06 16:00:00+00:00,,4495.217282161376,3802.538785692125,5187.895778630627
2026-07-06 17:00:00+00:00,,1996.5109992857308,1303.83250281648,2689.189495754981
2026-07-06 18:00:00+00:00,,727.2505541792409,34.572057709990304,1419.9290506484915
2026-07-06 19:00:00+00:00,,184.41050289760528,-508.2679935716453,877.088999366856
2026-07-06 20:00:00+00:00,,11.943854407846402,-680.7346420614042,704.622350877097
2026-07-06 21:00:00+00:00,,5.939920694986995,-686.7385757742638,698.6184171642377
2026-07-06 22:00:00+00:00,,7.874284880051391,-684.8042115891992,700.5527813493021
2026-07-06 23:00:00+00:00,,8.367178558437445,-684.3113179108134,701.0456750276882
2026-07-07 00:00:00+00:00,,23.900228547264987,-668.7782679219856,716.5787250165157
2026-07-07 01:00:00+00:00,,25.20533865760308,-667.4731578116473,717.8838351268539
2026-07-07 02:00:00+00:00,,29.605069792774657,-663.073426676476,722.2835662620253
2026-07-07 03:00:00+00:00,,11.188340778528072,-681.4901556907228,703.8668372477787
2026-07-07 04:00:00+00:00,,427.53946203325404,-265.13903443599634,1120.2179585025046
2026-07-07 05:00:00+00:00,,1376.2824223596945,683.6039258904437,2068.960918828945
2026-07-07 06:00:00+00:00,,3440.0613700262093,2747.3828735569587,4132.73986649546
2026-07-07 07:00:00+00:00,,5292.290898028942,4599.612401559691,5984.969394498193
2026-07-07 08:00:00+00:00,,6925.304581473232,6232.626085003982,7617.983077942483
2026-07-07 09:00:00+00:00,,8178.663497603588,7485.985001134338,8871.34199407284
2026-07-07 10:00:00+00:00,,8328.39842386985,7635.7199274006,9021.076920339103
2026-07-07 11:00:00+00:00,,8915.934412356879,8223.255915887628,9608.61290882613
2026-07-07 12:00:00+00:00,,8951.757931911374,8259.079435442123,9644.436428380626
2026-07-07 13:00:00+00:00,,7777.706044883728,7085.027548414478,8470.38454135298
2026-07-07 14:00:00+00:00,,5963.194199458472,5270.515702989222,6655.872695927723
2026-07-07 15:00:00+00:00,,5021.9163545988795,4329.237858129629,5714.59485106813
2026-07-07 16:00:00+00:00,,3780.4507642616145,3087.772267792364,4473.129260730865
2026-07-07 17:00:00+00:00,,1819.726810605655,1127.0483141364043,2512.405307074906
2026-07-07 18:00:00+00:00,,579.2775728231318,-113.40092364611905,1271.9560692923824
2026-07-07 19:00:00+00:00,,105.17563106430657,-587.502865404944,797.8541275335572
2026-07-07 20:00:00+00:00,,8.154622701842754,-684.5238737674078,700.8331191710934
2026-07-07 21:00:00+00:00,,8.367178558437445,-684.3113179108134,701.0456750276882
2026-07-07 22:00:00+00:00,,8.367178558437445,-684.3113179108134,701.0456750276882
2026-07-07 23:00:00+00:00,,8.185259021468255,-684.4932374477823,700.8637554907189
2026-07-08 00:00:00+00:00,,14.18511457358295,-678.4933818956677,706.8636110428337
2026-07-08 01:00:00+00:00,,13.41234904430371,-679.2661474249469,706.0908455135544
2026-07-08 02:00:00+00:00,,15.490224683921042,-677.1882717853293,708.1687211531719
2026-07-08 03:00:00+00:00,,30.735408873364122,-661.9430875958867,723.4139053426148
2026-07-08 04:00:00+00:00,,522.3057034429239,-170.3727930263267,1214.9841999121747
2026-07-08 05:00:00+00:00,,1700.6432024982903,1007.9647060290397,2393.321698967541
2026-07-08 06:00:00+00:00,,3866.0325818071105,3173.3540853378604,4558.711078276362
2026-07-08 07:00:00+00:00,,6065.930771807637,5373.252275338386,6758.609268276887
2026-07-08 08:00:00+00:00,,8277.089237724551,7584.4107412552985,8969.767734193802
2026-07-08 09:00:00+00:00,,8555.42278714276,7862.744290673509,9248.10128361201
2026-07-08 10:00:00+00:00,,8459.026134289397,7766.347637820147,9151.704630758648
2026-07-08 11:00:00+00:00,,9237.405419478126,8544.726923008875,9930.083915947376
2026-07-08 12:00:00+00:00,,8915.89490675921,8223.216410289959,9608.573403228462
2026-07-08 13:00:00+00:00,,8494.12234939573,7801.443852926478,9186.80084586498
2026-07-08 14:00:00+00:00,,7705.460678906896,7012.782182437644,8398.139175376147
2026-07-08 15:00:00+00:00,,5741.053772070603,5048.375275601353,6433.732268539854
2026-07-08 16:00:00+00:00,,3637.2056643297365,2944.527167860486,4329.884160798987
2026-07-08 17:00:00+00:00,,1773.2232023654606,1080.54470589621,2465.901698834711
2026-07-08 18:00:00+00:00,,514.0813290431809,-178.59716742606997,1206.7598255124315
2026-07-08 19:00:00+00:00,,110.90279537251877,-581.7757010967318,803.5812918417694
2026-07-08 20:00:00+00:00,,10.656845017950673,-682.0216514512997,703.3353414872014
2026-07-08 21:00:00+00:00,,8.185259021468255,-684.4932374477823,700.8637554907189
2026-07-08 22:00:00+00:00,,8.185259021468255,-684.4932374477823,700.8637554907189
2026-07-08 23:00:00+00:00,,8.185259021468255,-684.4932374477823,700.8637554907189
2026-07-09 00:00:00+00:00,,14.18511457358295,-678.4933818956677,706.8636110428337
2026-07-09 01:00:00+00:00,,15.490224683921042,-677.1882717853293,708.1687211531719
2026-07-09 02:00:00+00:00,,15.490224683921042,-677.1882717853293,708.1687211531719
2026-07-09 03:00:00+00:00,,36.59280975597903,-656.0856867132718,729.2713062252296
2026-07-09 04:00:00+00:00,,736.2053497539943,43.52685328474354,1428.883846223245
2026-07-09 05:00:00+00:00,,2327.5017042571308,1634.8232077878804,3020.180200726382
2026-07-09 06:00:00+00:00,,3901.2068546682603,3208.5283581990097,4593.885351137511
2026-07-09 07:00:00+00:00,,6181.652333844303,5488.973837375052,6874.330830313554
2026-07-09 08:00:00+00:00,,8267.232873619603,7574.554377150351,8959.911370088854
2026-07-09 09:00:00+00:00,,8981.096421165506,8288.417924696256,9673.774917634757
2026-07-09 10:00:00+00:00,,9392.895989690933,8700.21749322168,10085.574486160183
2026-07-09 11:00:00+00:00,,9475.089660655314,8782.411164186064,10167.768157124565
2026-07-09 12:00:00+00:00,,9471.008433592437,8778.329937123186,10163.686930061687
2026-07-09 13:00:00+00:00,,9280.761926012416,8588.083429543165,9973.440422481666
2026-07-09 14:00:00+00:00,,8599.089027723003,7906.410531253752,9291.767524192253
2026-07-09 15:00:00+00:00,,7154.282486306645,6461.603989837394,7846.960982775896
2026-07-09 16:00:00+00:00,,4521.848613390987,3829.1701169217367,5214.527109860238
2026-07-09 17:00:00+00:00,,2158.6885190298653,1466.010022560615,2851.367015499116
2026-07-09 18:00:00+00:00,,576.074919512545,-116.60357695670564,1268.7534159817956
2026-07-09 19:00:00+00:00,,95.90908973591354,-596.7694067333371,788.5875862051644
2026-07-09 20:00:00+00:00,,24.018982069454296,-668.6595143997963,716.6974785387049
2026-07-09 21:00:00+00:00,,5.7162820999503765,-686.9622143693002,698.394778569201
2026-07-09 22:00:00+00:00,,5.7162820999503765,-686.9622143693002,698.394778569201
2026-07-09 23:00:00+00:00,,7.874284880051391,-684.8042115891992,700.5527813493021
2026-07-10 00:00:00+00:00,,23.900228547264987,-668.7782679219856,716.5787250165157
2026-07-10 01:00:00+00:00,,25.20533865760308,-667.4731578116473,717.8838351268539
2026-07-10 02:00:00+00:00,,15.490224683921042,-677.1882717853293,708.1687211531719
2026-07-10 03:00:00+00:00,,36.59280975597903,-656.0856867132718,729.2713062252296
2026-07-10 04:00:00+00:00,,510.2519848882989,-182.42651158095168,1202.9304813575498
2026-07-10 05:00:00+00:00,,2578.44438274031,1885.7658862710596,3271.122879209561
2026-07-10 06:00:00+00:00,,4404.5325607023005,3711.85406423305,5097.211057171551
2026-07-10 07:00:00+00:00,,6467.20542796255,5774.526931493299,7159.8839244318
2026-07-10 08:00:00+00:00,,8361.419728048639,7668.741231579387,9054.09822451789
2026-07-10 09:00:00+00:00,,9151.281928836406,8458.603432367156,9843.960425305657
2026-07-10 10:00:00+00:00,,9414.229486233007,8721.550989763755,10106.907982702256
2026-07-10 11:00:00+00:00,,9491.84646883623,8799.167972366979,10184.52496530548
2026-07-10 12:00:00+00:00,,9487.765241773352,8795.086745304101,10180.443738242602
2026-07-10 13:00:00+00:00,,9291.12017556859,8598.44167909934,9983.798672037841
2026-07-10 14:00:00+00:00,,8642.270199441438,7949.591702972187,9334.948695910689
2026-07-10 15:00:00+00:00,,7268.844767730187,6576.166271260937,7961.523264199438
2026-07-10 16:00:00+00:00,,4270.9964902466445,3578.317993777394,4963.674986715895
2026-07-10 17:00:00+00:00,,1993.5319652370076,1300.8534687677568,2686.2104617062582
2026-07-10 18:00:00+00:00,,644.5106717849956,-48.167824684255265,1337.1891682542464
2026-07-10 19:00:00+00:00,,138.5199871626137,-554.1585093066367,831.1984836318644
2026-07-10 20:00:00+00:00,,30.276265419721994,-662.4022310495286,722.9547618889727
2026-07-10 21:00:00+00:00,,18.406341986499456,-674.2721544827511,711.0848384557501
2026-07-10 22:00:00+00:00,,17.306744989323306,-675.3717514799275,709.985241458574
2026-07-10 23:00:00+00:00,,10.829138214534396,-681.8493582547164,703.5076346837851
2026-07-11 00:00:00+00:00,,26.9957001767591,-665.6827962924915,719.6741966460098
2026-07-11 01:00:00+00:00,,21.063374287022953,-671.6151221822277,713.7418707562737
2026-07-11 02:00:00+00:00,,33.45649530466835,-659.2220011645825,726.1349917739191
2026-07-11 03:00:00+00:00,,70.7374641522938,-621.9410323169566,763.4159606215446
2026-07-11 04:00:00+00:00,,623.8016483342237,-68.87684813502688,1316.4801448034746
2026-07-11 05:00:00+00:00,,2673.34906104551,1980.6705645762595,3366.0275575147607
2026-07-11 06:00:00+00:00,,4575.842267982261,3883.16377151301,5268.520764451512
2026-07-11 07:00:00+00:00,,6656.952676801624,5964.274180332373,7349.631173270874
2026-07-11 08:00:00+00:00,,7972.608866681674,7279.930370212423,8665.287363150925
2026-07-11 09:00:00+00:00,,9158.45565019755,8465.777153728297,9851.1341466668
2026-07-11 10:00:00+00:00,,9346.651984311098,8653.973487841846,10039.330480780347
2026-07-11 11:00:00+00:00,,9544.108234208506,8851.429737739256,10236.786730677757
2026-07-11 12:00:00+00:00,,9441.259820757065,8748.581324287814,10133.938317226315
2026-07-11 13:00:00+00:00,,9224.700312137184,8532.021815667933,9917.378808606434
2026-07-11 14:00:00+00:00,,8678.703594218445,7986.025097749193,9371.382090687695
2026-07-11 15:00:00+00:00,,7307.488687969093,6614.810191499842,8000.167184438344
2026-07-11 16:00:00+00:00,,5366.007670991933,4673.329174522682,6058.686167461184
2026-07-11 17:00:00+00:00,,2631.2920002291253,1938.6135037598747,3323.9704966983763
2026-07-11 18:00:00+00:00,,738.1809730912556,45.502476622004906,1430.8594695605063
2026-07-11 19:00:00+00:00,,109.59689605387825,-583.0816004153723,802.275392523129
2026-07-11 20:00:00+00:00,,8.515288435581624,-684.1632080336692,701.1937849048322
2026-07-11 21:00:00+00:00,,18.3364116480559,-674.3420848211947,711.0149081173065
2026-07-11 22:00:00+00:00,,11.85880487326699,-680.8196915959836,704.5373013425177
2026-07-11 23:00:00+00:00,,14.016807653368232,-678.6616888158826,706.6953041226188
