date,load_lu_actual,load_lu_fitted,load_lu_lower,load_lu_upper
2026-04-03 00:00:00+00:00,509.61,497.4695495609582,486.60151839894246,508.337580722974
2026-04-03 01:00:00+00:00,495.84,482.87982470013355,472.0117935381178,493.7478558621493
2026-04-03 02:00:00+00:00,511.79,477.64691758837216,466.7788864263564,488.51494875038793
2026-04-03 03:00:00+00:00,536.38,480.8878197763373,470.01978861432156,491.7558509383531
2026-04-03 04:00:00+00:00,581.74,510.16685026696587,499.2988191049501,521.0348814289816
2026-04-03 05:00:00+00:00,643.86,564.0136169051427,553.145585743127,574.8816480671585
2026-04-03 06:00:00+00:00,668.55,605.9929082114295,595.1248770494137,616.8609393734453
2026-04-03 07:00:00+00:00,659.1,627.33118621631,616.4631550542942,638.1992173783258
2026-04-03 08:00:00+00:00,648.01,639.8383259833057,628.9702948212899,650.7063571453215
2026-04-03 09:00:00+00:00,649.51,644.9310693494122,634.0630381873964,655.7991005114279
2026-04-03 10:00:00+00:00,615.07,639.8858721592048,629.0178409971891,650.7539033212206
2026-04-03 11:00:00+00:00,596.23,625.7386635545223,614.8706323925065,636.6066947165381
2026-04-03 12:00:00+00:00,602.24,610.8080276399165,599.9399964779008,621.6760588019323
2026-04-03 13:00:00+00:00,540.28,595.2389444277522,584.3709132657365,606.106975589768
2026-04-03 14:00:00+00:00,536.17,582.5270519713116,571.6590208092958,593.3950831333274
2026-04-03 15:00:00+00:00,598.55,584.3764665698399,573.5084354078242,595.2444977318556
2026-04-03 16:00:00+00:00,644.42,593.1960851121205,582.3280539501047,604.0641162741363
2026-04-03 17:00:00+00:00,649.04,597.586246664096,586.7182155020803,608.4542778261118
2026-04-03 18:00:00+00:00,631.02,583.4131241806211,572.5450930186054,594.2811553426369
2026-04-03 19:00:00+00:00,606.61,554.3936061267844,543.5255749647687,565.2616372888002
2026-04-03 20:00:00+00:00,563.96,525.3529202320134,514.4848890699976,536.2209513940292
2026-04-03 21:00:00+00:00,540.09,501.4846832462431,490.6166520842273,512.3527144082589
2026-04-03 22:00:00+00:00,490.45,474.46614165693785,463.5981104949221,485.3341728189536
2026-04-03 23:00:00+00:00,463.31,450.77699382891007,439.9089626668943,461.64502499092583
2026-04-04 00:00:00+00:00,445.46,435.89916019024764,425.0311290282319,446.7671913522634
2026-04-04 01:00:00+00:00,437.56,424.1872089828429,413.3191778208271,435.05524014485866
2026-04-04 02:00:00+00:00,438.4,421.5183641144873,410.65033295247156,432.3863952765031
2026-04-04 03:00:00+00:00,442.56,427.27709684948735,416.4090656874716,438.1451280115031
2026-04-04 04:00:00+00:00,459.02,440.31230136289344,429.44427020087767,451.1803325249092
2026-04-04 05:00:00+00:00,469.65,452.4670775205546,441.5990463585388,463.3351086825703
2026-04-04 06:00:00+00:00,485.92,471.23844864066257,460.3704174786468,482.10647980267834
2026-04-04 07:00:00+00:00,503.44,490.408117059753,479.54008589773724,501.2761482217688
2026-04-04 08:00:00+00:00,512.1,513.6776897199413,502.80965855792556,524.5457208819571
2026-04-04 09:00:00+00:00,521.33,527.4671288211272,516.5990976591114,538.335159983143
2026-04-04 10:00:00+00:00,497.62,535.0187113678728,524.150680205857,545.8867425298886
2026-04-04 11:00:00+00:00,489.23,524.2482359235165,513.3802047615007,535.1162670855322
2026-04-04 12:00:00+00:00,479.22,503.1755925631964,492.30756140118064,514.0436237252122
2026-04-04 13:00:00+00:00,475.39,488.04805788606154,477.1800267240458,498.9160890480773
2026-04-04 14:00:00+00:00,491.56,482.9363166798158,472.0682855178,493.80434784183154
2026-04-04 15:00:00+00:00,501.3,491.8422007452958,480.97416958328006,502.71023190731154
2026-04-04 16:00:00+00:00,513.37,510.676803762119,499.8087726001032,521.5448349241348
2026-04-04 17:00:00+00:00,518.72,520.3356155435843,509.4675843815685,531.2036467056
2026-04-04 18:00:00+00:00,528.15,519.3959998797234,508.52796871770755,530.2640310417391
2026-04-04 19:00:00+00:00,510.51,501.50360287776465,490.6355717157489,512.3716340397804
2026-04-04 20:00:00+00:00,500.53,480.95105728157534,470.0830261195596,491.8190884435911
2026-04-04 21:00:00+00:00,476.74,458.6476096770531,447.7795785150373,469.51564083906885
2026-04-04 22:00:00+00:00,479.13,436.88671265156836,426.0186814895526,447.7547438135841
2026-04-04 23:00:00+00:00,451.64,417.1631510708877,406.2951199088719,428.03118223290346
2026-04-05 00:00:00+00:00,431.04,401.9811690819996,391.11313791998384,412.8492002440154
2026-04-05 01:00:00+00:00,433.87,392.2405746612667,381.372543499251,403.10860582328246
2026-04-05 02:00:00+00:00,431.56,392.9714291043706,382.10339794235483,403.83946026638637
2026-04-05 03:00:00+00:00,441.93,397.58588410674923,386.71785294473347,408.453915268765
2026-04-05 04:00:00+00:00,453.07,404.7468082585942,393.87877709657846,415.61483942061
2026-04-05 05:00:00+00:00,466.42,407.8543526110168,396.986321449001,418.72238377303256
2026-04-05 06:00:00+00:00,455.48,419.60416967465204,408.7361385126363,430.4722008366678
2026-04-05 07:00:00+00:00,454.89,439.9766912521652,429.10866009014944,450.844722414181
2026-04-05 08:00:00+00:00,490.4,462.0895634290408,451.22153226702505,472.9575945910566
2026-04-05 09:00:00+00:00,482.24,482.4313305247378,471.56329936272203,493.29936168675357
2026-04-05 10:00:00+00:00,475.85,491.010495648576,480.14246448656024,501.8785268105918
2026-04-05 11:00:00+00:00,416.45,479.91064581736725,469.0426146553515,490.778676979383
2026-04-05 12:00:00+00:00,403.23,465.7669998866474,454.89896872463163,476.63503104866317
2026-04-05 13:00:00+00:00,425.53,457.73291330167496,446.8648821396592,468.6009444636907
2026-04-05 14:00:00+00:00,404.2,456.5782728314249,445.71024166940913,467.44630399344067
2026-04-05 15:00:00+00:00,450.02,465.2601346215368,454.392103459521,476.12816578355256
2026-04-05 16:00:00+00:00,470.65,480.6176716546186,469.74964049260285,491.4857028166344
2026-04-05 17:00:00+00:00,482.26,488.98213256606016,478.1141014040444,499.8501637280759
2026-04-05 18:00:00+00:00,498.98,492.7358474400131,481.86781627799735,503.6038786020289
2026-04-05 19:00:00+00:00,497.66,487.326886491849,476.4588553298332,498.19491765386476
2026-04-05 20:00:00+00:00,512.44,468.5708924148274,457.70286125281166,479.43892357684314
2026-04-05 21:00:00+00:00,490.68,447.6502986077463,436.78226744573055,458.5183297697621
2026-04-05 22:00:00+00:00,404.63,428.40937154952724,417.54134038751147,439.277402711543
2026-04-05 23:00:00+00:00,387.48,411.0093063325438,400.14127517052805,421.8773374945596
2026-04-06 00:00:00+00:00,378.3,399.897696576135,389.0296654141192,410.76572773815076
2026-04-06 01:00:00+00:00,377.84,391.70988091426443,380.84184975224866,402.5779120762802
2026-04-06 02:00:00+00:00,381.24,390.086502967333,379.2184718053172,400.95453412934876
2026-04-06 03:00:00+00:00,397.09,396.89112209214164,386.0230909301259,407.7591532541574
2026-04-06 04:00:00+00:00,417.68,410.8695576706857,400.00152650866994,421.7375888327015
2026-04-06 05:00:00+00:00,416.66,424.1849818601813,413.31695069816556,435.0530130221971
2026-04-06 06:00:00+00:00,416.38,445.48269769398405,434.6146665319683,456.3507288559998
2026-04-06 07:00:00+00:00,410.31,463.8545740279541,452.9865428659383,474.72260518996984
2026-04-06 08:00:00+00:00,422.85,479.13835396422303,468.2703228022073,490.0063851262388
2026-04-06 09:00:00+00:00,428.16,487.30326802335446,476.4352368613387,498.17129918537023
2026-04-06 10:00:00+00:00,421.8,488.48155287652787,477.6135217145121,499.3495840385436
2026-04-06 11:00:00+00:00,399.43,475.6548436498082,464.7868124877924,486.52287481182395
2026-04-06 12:00:00+00:00,384.97,460.3126071360309,449.44457597401515,471.1806382980467
2026-04-06 13:00:00+00:00,381.25,449.9400773097196,439.0720461477038,460.80810847173535
2026-04-06 14:00:00+00:00,383.37,449.1594868511834,438.2914556891676,460.02751801319914
2026-04-06 15:00:00+00:00,402.12,455.03387006989504,444.1658389078793,465.9019012319108
2026-04-06 16:00:00+00:00,423.27,466.27710467340563,455.40907351138986,477.14513583542134
2026-04-06 17:00:00+00:00,440.6,479.04043595610773,468.17240479409196,489.9084671181235
2026-04-06 18:00:00+00:00,457.5,481.9866959094247,471.118664747409,492.8547270714405
2026-04-06 19:00:00+00:00,455.4,476.8369849315592,465.9689537695434,487.70501609357495
2026-04-06 20:00:00+00:00,449.94,460.67490055029293,449.80686938827716,471.5429317123087
2026-04-06 21:00:00+00:00,430.04,441.301120069405,430.4330889073892,452.1691512314207
2026-04-06 22:00:00+00:00,429.98,423.05474324404213,412.18671208202636,433.9227744060579
2026-04-06 23:00:00+00:00,411.61,407.3414656563359,396.47343449432014,418.2094968183517
