date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-02-06 00:00:00+00:00,19725.15,19520.75162945299,18811.07503692131,20230.42822198467
2026-02-06 01:00:00+00:00,19440.1,19212.510925323313,18502.834332791634,19922.187517854993
2026-02-06 02:00:00+00:00,19454.79,19245.509147173758,18535.83255464208,19955.185739705437
2026-02-06 03:00:00+00:00,19941.76,19735.27871006437,19025.60211753269,20444.95530259605
2026-02-06 04:00:00+00:00,21243.53,21363.219978862046,20653.543386330366,22072.896571393725
2026-02-06 05:00:00+00:00,23767.18,23270.28478997644,22560.60819744476,23979.961382508118
2026-02-06 06:00:00+00:00,25675.58,25065.57016466897,24355.89357213729,25775.24675720065
2026-02-06 07:00:00+00:00,26382.98,25511.33703648341,24801.660443951732,26221.01362901509
2026-02-06 08:00:00+00:00,26389.03,25510.502000044264,24800.825407512584,26220.178592575943
2026-02-06 09:00:00+00:00,26180.75,25541.20351096344,24831.526918431762,26250.88010349512
2026-02-06 10:00:00+00:00,26002.45,25512.644429641463,24802.967837109783,26222.321022173142
2026-02-06 11:00:00+00:00,25982.18,25439.584392833243,24729.907800301564,26149.260985364923
2026-02-06 12:00:00+00:00,25473.43,25159.40235854248,24449.7257660108,25869.07895107416
2026-02-06 13:00:00+00:00,24965.88,24931.15448778971,24221.47789525803,25640.83108032139
2026-02-06 14:00:00+00:00,24983.75,24865.025101177027,24155.348508645347,25574.701693708706
2026-02-06 15:00:00+00:00,24945.06,24985.300980850254,24275.624388318574,25694.977573381933
2026-02-06 16:00:00+00:00,25239.65,25180.326102068695,24470.649509537016,25890.002694600375
2026-02-06 17:00:00+00:00,25612.05,25509.13886200632,24799.46226947464,26218.815454538
2026-02-06 18:00:00+00:00,25240.06,25201.22310037269,24491.54650784101,25910.899692904368
2026-02-06 19:00:00+00:00,23935.73,23634.300459186692,22924.623866655013,24343.97705171837
2026-02-06 20:00:00+00:00,22854.78,22810.69677431762,22101.02018178594,23520.3733668493
2026-02-06 21:00:00+00:00,21723.22,21790.76294546396,21081.08635293228,22500.43953799564
2026-02-06 22:00:00+00:00,20338.29,20245.732814537805,19536.056222006126,20955.409407069485
2026-02-06 23:00:00+00:00,18945.27,19193.545011792154,18483.868419260474,19903.221604323833
2026-02-07 00:00:00+00:00,18570.44,18292.788536703727,17583.111944172048,19002.465129235406
2026-02-07 01:00:00+00:00,18282.7,17827.85010890885,17118.17351637717,18537.52670144053
2026-02-07 02:00:00+00:00,18244.26,17472.903618041033,16763.227025509354,18182.580210572713
2026-02-07 03:00:00+00:00,18318.83,17840.04076500348,17130.3641724718,18549.71735753516
2026-02-07 04:00:00+00:00,18255.46,18462.071587404294,17752.394994872615,19171.748179935974
2026-02-07 05:00:00+00:00,18882.7,19145.632041093504,18435.955448561825,19855.308633625184
2026-02-07 06:00:00+00:00,19547.63,19531.236509009294,18821.559916477614,20240.913101540973
2026-02-07 07:00:00+00:00,20615.96,20790.492736887063,20080.816144355384,21500.169329418743
2026-02-07 08:00:00+00:00,21513.25,21278.355591560536,20568.678999028856,21988.032184092215
2026-02-07 09:00:00+00:00,22111.04,21276.586265281825,20566.909672750142,21986.262857813505
2026-02-07 10:00:00+00:00,22065.04,21259.812193989295,20550.135601457616,21969.488786520975
2026-02-07 11:00:00+00:00,21613.29,21276.13559357127,20566.45900103959,21985.81218610295
2026-02-07 12:00:00+00:00,20731.91,20925.05564061553,20215.37904808385,21634.73223314721
2026-02-07 13:00:00+00:00,20293.81,19937.417331924844,19227.740739393164,20647.093924456523
2026-02-07 14:00:00+00:00,20224.35,19971.449041780663,19261.772449248983,20681.125634312342
2026-02-07 15:00:00+00:00,20687.51,20081.490449092413,19371.813856560733,20791.167041624092
2026-02-07 16:00:00+00:00,21716.39,21112.77051009313,20403.09391756145,21822.44710262481
2026-02-07 17:00:00+00:00,22705.97,21619.933422655187,20910.256830123508,22329.610015186867
2026-02-07 18:00:00+00:00,22312.01,21138.98919736366,20429.31260483198,21848.665789895338
2026-02-07 19:00:00+00:00,21129.19,20768.418455987045,20058.741863455365,21478.095048518724
2026-02-07 20:00:00+00:00,20218.77,19725.30629806656,19015.62970553488,20434.98289059824
2026-02-07 21:00:00+00:00,19455.52,19035.127824722924,18325.451232191244,19744.804417254603
2026-02-07 22:00:00+00:00,18540.65,17822.329368479906,17112.652775948227,18532.005961011586
2026-02-07 23:00:00+00:00,17481.7,17322.08936561234,16612.41277308066,18031.76595814402
2026-02-08 00:00:00+00:00,17021.97,16562.825567026197,15853.148974494516,17272.502159557876
2026-02-08 01:00:00+00:00,16854.09,16195.356772433504,15485.680179901825,16905.033364965184
2026-02-08 02:00:00+00:00,16763.66,16117.877123235387,15408.200530703707,16827.553715767066
2026-02-08 03:00:00+00:00,16975.58,16125.966463191602,15416.289870659923,16835.64305572328
2026-02-08 04:00:00+00:00,16875.84,16067.59144047887,15357.914847947191,16777.26803301055
2026-02-08 05:00:00+00:00,17007.06,16523.768246563195,15814.091654031517,17233.44483909488
2026-02-08 06:00:00+00:00,17705.45,16544.259213268466,15834.582620736788,17253.935805800145
2026-02-08 07:00:00+00:00,18718.04,18236.29895140231,17526.62235887063,18945.97554393399
2026-02-08 08:00:00+00:00,19847.38,19862.738942827153,19153.062350295473,20572.415535358832
2026-02-08 09:00:00+00:00,20411.92,20336.95519791257,19627.278605380892,21046.63179044425
2026-02-08 10:00:00+00:00,20938.93,20919.669608697415,20209.993016165736,21629.3462012291
2026-02-08 11:00:00+00:00,21019.49,20825.332021436858,20115.65542890518,21535.008613968537
2026-02-08 12:00:00+00:00,20855.42,20829.63596789191,20119.95937536023,21539.31256042359
2026-02-08 13:00:00+00:00,20469.8,20576.382820525294,19866.706227993614,21286.059413056973
2026-02-08 14:00:00+00:00,20199.65,20627.093753457546,19917.417160925866,21336.770345989225
2026-02-08 15:00:00+00:00,20471.66,20648.451190483967,19938.774597952288,21358.127783015647
2026-02-08 16:00:00+00:00,21565.05,21470.645954457326,20760.969361925647,22180.322546989006
2026-02-08 17:00:00+00:00,22714.55,22472.806956835797,21763.130364304117,23182.483549367476
2026-02-08 18:00:00+00:00,22596.8,21931.72620579778,21222.0496132661,22641.402798329458
2026-02-08 19:00:00+00:00,21990.77,20983.22218184409,20273.545589312405,21692.898774375768
2026-02-08 20:00:00+00:00,21363.02,20511.22793242849,19801.55133989681,21220.90452496017
2026-02-08 21:00:00+00:00,20518.88,19427.33893014008,18717.6623376084,20137.015522671758
2026-02-08 22:00:00+00:00,19335.15,18031.326658053393,17321.650065521713,18741.003250585072
2026-02-08 23:00:00+00:00,18331.57,17130.655777540276,16420.979185008597,17840.33237007196
2026-02-09 00:00:00+00:00,17884.36,17354.613879873414,16644.937287341734,18064.290472405093
2026-02-09 01:00:00+00:00,17772.72,17455.882295822317,16746.205703290638,18165.558888353997
2026-02-09 02:00:00+00:00,17788.36,17479.254297188607,16769.577704656927,18188.930889720286
2026-02-09 03:00:00+00:00,18122.37,17809.035907893158,17099.35931536148,18518.712500424837
2026-02-09 04:00:00+00:00,19630.39,19209.863316751045,18500.186724219366,19919.539909282725
2026-02-09 05:00:00+00:00,22536.75,21779.99732829514,21070.320735763456,22489.67392082682
2026-02-09 06:00:00+00:00,24376.89,23847.58709368107,23137.910501149392,24557.26368621275
2026-02-09 07:00:00+00:00,25274.52,25077.70653532395,24368.02994279227,25787.383127855628
2026-02-09 08:00:00+00:00,25303.38,25604.371731272768,24894.695138741088,26314.048323804447
2026-02-09 09:00:00+00:00,25072.04,25551.574960864564,24841.898368332884,26261.251553396243
2026-02-09 10:00:00+00:00,24754.19,25229.146742696692,24519.470150165012,25938.82333522837
2026-02-09 11:00:00+00:00,24866.91,25290.807881500914,24581.131288969234,26000.484474032593
2026-02-09 12:00:00+00:00,24527.25,24966.080666972648,24256.40407444097,25675.757259504328
2026-02-09 13:00:00+00:00,24249.68,24975.381570163638,24265.704977631958,25685.058162695317
2026-02-09 14:00:00+00:00,24343.24,24517.74649661099,23808.06990407931,25227.42308914267
2026-02-09 15:00:00+00:00,24053.83,24548.9791015107,23839.30250897902,25258.65569404238
2026-02-09 16:00:00+00:00,24640.24,24966.562619460186,24256.886026928507,25676.239211991866
2026-02-09 17:00:00+00:00,25530.36,25896.040440737088,25186.36384820541,26605.717033268767
2026-02-09 18:00:00+00:00,25494.29,25298.075395159918,24588.39880262824,26007.751987691598
2026-02-09 19:00:00+00:00,24120.13,24302.82197399409,23593.14538146241,25012.49856652577
2026-02-09 20:00:00+00:00,23164.51,23757.57840970269,23047.901817171012,24467.25500223437
2026-02-09 21:00:00+00:00,21919.17,22366.757309717425,21657.080717185745,23076.433902249104
2026-02-09 22:00:00+00:00,20565.08,20234.819668929384,19525.143076397704,20944.496261461063
2026-02-09 23:00:00+00:00,19433.66,19312.12014294401,18602.443550412332,20021.79673547569
2026-02-10 00:00:00+00:00,18916.31,19261.71192417606,18552.03533164438,19971.38851670774
2026-02-10 01:00:00+00:00,18676.78,19036.680769363735,18327.004176832055,19746.357361895414
2026-02-10 02:00:00+00:00,18882.41,19128.4390281913,18418.76243565962,19838.11562072298
2026-02-10 03:00:00+00:00,19049.99,19298.166236487126,18588.489643955447,20007.842829018806
2026-02-10 04:00:00+00:00,20116.57,20357.010826456135,19647.334233924455,21066.687418987814
2026-02-10 05:00:00+00:00,22868.98,22312.21196210894,21602.53536957726,23021.88855464062
2026-02-10 06:00:00+00:00,24764.51,24578.897158261636,23869.220565729956,25288.573750793315
2026-02-10 07:00:00+00:00,25411.19,25601.650125094962,24891.973532563283,26311.326717626638
2026-02-10 08:00:00+00:00,25656.67,25692.290954348195,24982.614361816515,26401.967546879874
2026-02-10 09:00:00+00:00,25905.17,26092.87020189564,25383.19360936396,26802.54679442732
2026-02-10 10:00:00+00:00,26340.13,26094.8384773238,25385.16188479212,26804.51506985548
2026-02-10 11:00:00+00:00,26614.45,25961.901588842607,25252.224996310928,26671.578181374287
2026-02-10 12:00:00+00:00,26120.43,25772.604069100897,25062.927476569217,26482.280661632576
2026-02-10 13:00:00+00:00,25950.06,25412.937135721462,24703.260543189783,26122.61372825314
2026-02-10 14:00:00+00:00,25741.68,25226.56854903046,24516.89195649878,25936.24514156214
2026-02-10 15:00:00+00:00,25257.19,25177.53445895854,24467.85786642686,25887.21105149022
2026-02-10 16:00:00+00:00,25410.84,25435.384876132994,24725.708283601314,26145.061468664673
2026-02-10 17:00:00+00:00,25657.48,26035.648564043444,25325.971971511764,26745.325156575123
2026-02-10 18:00:00+00:00,25249.21,25685.183421498667,24975.506828966987,26394.860014030346
2026-02-10 19:00:00+00:00,24109.56,24780.114870213394,24070.438277681715,25489.791462745074
2026-02-10 20:00:00+00:00,23066.57,23842.707234577712,23133.030642046033,24552.383827109392
2026-02-10 21:00:00+00:00,21639.52,21953.211411462333,21243.534818930653,22662.888003994012
2026-02-10 22:00:00+00:00,20317.84,20879.751710112036,20170.075117580356,21589.428302643715
2026-02-10 23:00:00+00:00,19394.69,19930.53251057243,19220.85591804075,20640.20910310411
2026-02-11 00:00:00+00:00,18744.58,19209.329124089796,18499.652531558117,19919.005716621476
2026-02-11 01:00:00+00:00,18698.97,19035.069024163826,18325.392431632146,19744.745616695505
2026-02-11 02:00:00+00:00,18871.18,19371.151414440395,18661.474821908716,20080.82800697208
2026-02-11 03:00:00+00:00,18722.17,19725.40490273651,19015.72831020483,20435.08149526819
2026-02-11 04:00:00+00:00,20177.17,20886.88389721479,20177.20730468311,21596.56048974647
2026-02-11 05:00:00+00:00,23247.62,23195.96131306851,22486.28472053683,23905.63790560019
2026-02-11 06:00:00+00:00,25271.18,25650.70266591437,24941.02607338269,26360.379258446053
2026-02-11 07:00:00+00:00,26024.77,26055.343273986808,25345.666681455128,26765.019866518487
2026-02-11 08:00:00+00:00,26391.11,26078.72490752551,25369.04831499383,26788.401500057193
2026-02-11 09:00:00+00:00,26667.2,25949.120833937963,25239.444241406283,26658.797426469642
2026-02-11 10:00:00+00:00,26888.64,25960.612709683373,25250.936117151694,26670.289302215053
2026-02-11 11:00:00+00:00,26359.84,25738.92985304857,25029.25326051689,26448.606445580248
2026-02-11 12:00:00+00:00,25183.09,25387.597889690496,24677.921297158817,26097.274482222176
2026-02-11 13:00:00+00:00,24896.67,25295.95059329192,24586.27400076024,26005.6271858236
2026-02-11 14:00:00+00:00,24849.6,24897.266279248175,24187.589686716496,25606.942871779855
2026-02-11 15:00:00+00:00,24844.91,24977.99317683588,24268.3165843042,25687.66976936756
2026-02-11 16:00:00+00:00,25331.61,25459.30798999875,24749.63139746707,26168.984582530433
2026-02-11 17:00:00+00:00,25951.28,25514.864797903774,24805.188205372095,26224.541390435454
2026-02-11 18:00:00+00:00,25610.86,24978.557561004745,24268.880968473066,25688.234153536425
2026-02-11 19:00:00+00:00,24437.43,23914.1552861499,23204.478693618217,24623.83187868158
2026-02-11 20:00:00+00:00,23371.59,22481.925394189442,21772.248801657763,23191.601986721125
2026-02-11 21:00:00+00:00,22009.19,21580.697908152408,20871.02131562073,22290.374500684087
2026-02-11 22:00:00+00:00,20475.91,20301.022245022956,19591.345652491276,21010.698837554635
2026-02-11 23:00:00+00:00,18874.41,19076.300861052754,18366.624268521075,19785.977453584434
2026-02-12 00:00:00+00:00,18076.99,18512.413448991763,17802.736856460084,19222.090041523443
2026-02-12 01:00:00+00:00,17940.13,18041.43709412161,17331.76050158993,18751.11368665329
2026-02-12 02:00:00+00:00,18281.95,18553.899680146067,17844.223087614388,19263.576272677747
2026-02-12 03:00:00+00:00,18651.79,19411.246829212898,18701.57023668122,20120.923421744577
2026-02-12 04:00:00+00:00,19957.31,19930.926380753648,19221.24978822197,20640.602973285328
2026-02-12 05:00:00+00:00,22877.44,22480.289567572338,21770.612975040658,23189.966160104017
2026-02-12 06:00:00+00:00,24716.47,24404.435129538808,23694.75853700713,25114.111722070487
2026-02-12 07:00:00+00:00,25662.07,25612.978867937396,24903.302275405717,26322.655460469075
2026-02-12 08:00:00+00:00,26156.89,25777.732275978815,25068.055683447135,26487.408868510494
2026-02-12 09:00:00+00:00,25784.38,25735.575322232537,25025.898729700857,26445.251914764216
2026-02-12 10:00:00+00:00,25556.63,25619.01850018043,24909.34190764875,26328.69509271211
