date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-02-06 00:00:00+00:00,12016.22,11912.861532686977,11386.909450612058,12435.749755423123
2026-02-06 01:00:00+00:00,11870.75,11747.6403674484,11220.681032899422,12269.05230622029
2026-02-06 02:00:00+00:00,11945.5,11899.629025482269,11372.97320332884,12420.546497563284
2026-02-06 03:00:00+00:00,12152.5,12372.964733282744,11845.73204120128,12894.374927363247
2026-02-06 04:00:00+00:00,12821.05,12986.414540374502,12458.803199455258,13509.75778650902
2026-02-06 05:00:00+00:00,13963.22,13597.256542390342,13068.846244624414,14117.792818980834
2026-02-06 06:00:00+00:00,14895.55,14129.547975111715,13602.846094344384,14650.445509215107
2026-02-06 07:00:00+00:00,15410.25,14572.60731197467,14045.940374937847,15095.214320260813
2026-02-06 08:00:00+00:00,15733.0,14958.629021148106,14432.713934534479,15482.276158046905
2026-02-06 09:00:00+00:00,15956.23,15241.543506949449,14715.412370991324,15765.17714637567
2026-02-06 10:00:00+00:00,16044.73,15368.147183923471,14843.277384994579,15892.429185214429
2026-02-06 11:00:00+00:00,16040.85,15346.541299131566,14821.865267891386,15870.211592820517
2026-02-06 12:00:00+00:00,15647.68,15261.946158766583,14737.415307885794,15786.095475517486
2026-02-06 13:00:00+00:00,15363.75,15172.527378536024,14648.41261971484,15696.406149982764
2026-02-06 14:00:00+00:00,15275.73,15114.127816870234,14589.748094171631,15637.551181848157
2026-02-06 15:00:00+00:00,15174.33,15082.105187458495,14556.722317734568,15605.214871254786
2026-02-06 16:00:00+00:00,15513.2,15007.85754592272,14482.079557849165,15531.149036740973
2026-02-06 17:00:00+00:00,15578.85,14796.231116631536,14270.987962058913,15320.755848637049
2026-02-06 18:00:00+00:00,15229.4,14462.331195384115,13937.449555149768,14985.510245197629
2026-02-06 19:00:00+00:00,14304.75,14035.957745296153,13510.74249696867,14559.693689026697
2026-02-06 20:00:00+00:00,13455.75,13545.321648736244,13019.419484036423,14069.059110063721
2026-02-06 21:00:00+00:00,12754.73,13029.106407125364,12503.390431571981,13552.64415007894
2026-02-06 22:00:00+00:00,12180.58,12533.008187816837,12007.087191219813,13056.888599797652
2026-02-06 23:00:00+00:00,11667.3,12131.515298206074,11605.513605203914,12655.397857994356
2026-02-07 00:00:00+00:00,11264.05,11596.742207206365,11071.517506284406,12120.668265928904
2026-02-07 01:00:00+00:00,10955.65,11178.81715025721,10652.80733845294,11702.481593627708
2026-02-07 02:00:00+00:00,11013.3,10997.98599581501,10472.083305871802,11521.496023831214
2026-02-07 03:00:00+00:00,11054.38,11067.105166325358,10542.630081293333,11591.470386104396
2026-02-07 04:00:00+00:00,11088.85,11358.995437213729,10833.495213622959,11883.231079083178
2026-02-07 05:00:00+00:00,11161.6,11832.589852024152,11307.24024869603,12356.147177311754
2026-02-07 06:00:00+00:00,11684.05,12415.521447362304,11889.894193891148,12939.494366596404
2026-02-07 07:00:00+00:00,12411.7,13016.81092656416,12490.33495558828,13540.477550292919
2026-02-07 08:00:00+00:00,13170.9,13504.088380819514,12977.86507463706,14026.973360846083
2026-02-07 09:00:00+00:00,13789.07,13791.771917982287,13266.682229901018,14314.9148934555
2026-02-07 10:00:00+00:00,14131.03,13869.525440270212,13345.335033018764,14393.902060169143
2026-02-07 11:00:00+00:00,13927.03,13758.470702731982,13235.06699570988,14283.30491899551
2026-02-07 12:00:00+00:00,13482.13,13559.889420558444,13036.363776608845,14083.841922303354
2026-02-07 13:00:00+00:00,13127.83,13351.308093186619,12827.046210488737,13875.09893805956
2026-02-07 14:00:00+00:00,13178.43,13170.844950898314,12646.28863812081,13694.536715517537
2026-02-07 15:00:00+00:00,13148.47,13039.408095294935,12514.896375185628,13562.308524096796
2026-02-07 16:00:00+00:00,13632.68,12921.371655201787,12397.560754921331,13445.123722224396
2026-02-07 17:00:00+00:00,13849.23,12751.902958148745,12227.72387421654,13274.9244887511
2026-02-07 18:00:00+00:00,13575.18,12509.911810961976,11985.55197141047,13033.521817980058
2026-02-07 19:00:00+00:00,12900.1,12208.21394744638,11682.24725172272,12731.771496100395
2026-02-07 20:00:00+00:00,12265.88,11831.379246884186,11305.777694194756,12355.187918296175
2026-02-07 21:00:00+00:00,12027.9,11380.419968341837,10855.165718606348,11903.913466087497
2026-02-07 22:00:00+00:00,11515.53,10913.21544898599,10387.065436801337,11436.656898606167
2026-02-07 23:00:00+00:00,10931.58,10521.981668970659,9995.654198345204,11045.431858968865
2026-02-08 00:00:00+00:00,10380.68,10209.209415955484,9683.16359131705,10731.920135091135
2026-02-08 01:00:00+00:00,10256.05,10068.920274838965,9542.994140616454,10591.6315615868
2026-02-08 02:00:00+00:00,10372.9,10122.650601590401,9596.126614213643,10645.41839273581
