date,gen_load_diff_delu_actual,gen_load_diff_delu_fitted,gen_load_diff_delu_lower,gen_load_diff_delu_upper
2026-02-06 00:00:00+00:00,-1821.543,-6179.207060393181,-11379.358782981484,-989.1923687163976
2026-02-06 01:00:00+00:00,-2032.9062,-6958.9922509497155,-12163.247152826096,-1767.8860559769885
2026-02-06 02:00:00+00:00,-3320.3203,-8117.3046004185,-13317.57522657649,-2916.750383483799
2026-02-06 03:00:00+00:00,-4301.7773,-8927.89669497894,-14137.125564893124,-3729.992973943749
2026-02-06 04:00:00+00:00,-7142.3164,-9798.398742342002,-15006.752649431219,-4602.103700416969
2026-02-06 05:00:00+00:00,-10968.461,-10936.913319328862,-16147.535596447131,-5742.049735420076
2026-02-06 06:00:00+00:00,-12920.734,-12168.114645197826,-17373.494405738857,-6973.820960165031
2026-02-06 07:00:00+00:00,-13214.539,-12753.581842191541,-17964.181184013396,-7552.300044809735
2026-02-06 08:00:00+00:00,-12954.039,-12978.739432979512,-18179.285930126185,-7772.932056559352
2026-02-06 09:00:00+00:00,-12231.602,-12886.887426588613,-18094.509386826223,-7693.059993465873
2026-02-06 10:00:00+00:00,-12009.605,-12504.003359239005,-17708.543513720284,-7305.814660444235
2026-02-06 11:00:00+00:00,-12150.328,-11950.636915828736,-17150.24526354856,-6750.295976928281
2026-02-06 12:00:00+00:00,-11940.75,-11108.934725887184,-16309.34264748034,-5910.884904133498
2026-02-06 13:00:00+00:00,-10887.282,-12271.053045826733,-17474.597206451206,-7072.718769766305
2026-02-06 14:00:00+00:00,-11683.527,-13030.362697860412,-18234.21632098515,-7826.488122249029
2026-02-06 15:00:00+00:00,-11616.113,-13361.483956657807,-18554.306606371625,-8160.9150224542645
2026-02-06 16:00:00+00:00,-12073.949,-12601.716088344145,-17804.35660384473,-7411.722524786492
2026-02-06 17:00:00+00:00,-12860.941,-11058.746007403894,-16264.665600203347,-5867.853057688597
2026-02-06 18:00:00+00:00,-13219.875,-10217.905163314757,-15418.028188954548,-5028.372298358954
2026-02-06 19:00:00+00:00,-10902.469,-9614.909207787408,-14811.134871542188,-4421.762291977588
2026-02-06 20:00:00+00:00,-7294.7617,-8464.637797763407,-13659.88345569641,-3273.2136488014166
2026-02-06 21:00:00+00:00,-6645.1445,-7635.482887862279,-12837.72022339758,-2446.840465257098
2026-02-06 22:00:00+00:00,-5279.3164,-6753.1783590572995,-11949.857990041864,-1558.7277200576636
2026-02-06 23:00:00+00:00,-2811.168,-6522.746246426215,-11710.65959664182,-1326.2000515671962
2026-02-07 00:00:00+00:00,-1491.9884,-3774.2817502889825,-8973.985901221842,1413.054379785965
2026-02-07 01:00:00+00:00,-759.211,-3809.5870136453195,-9025.8500973376,1387.6273314953319
2026-02-07 02:00:00+00:00,-859.67975,-3976.7092010410142,-9175.619327467806,1215.7477881612772
2026-02-07 03:00:00+00:00,-1231.7853,-4477.391741122341,-9670.9583900395,716.4966251356304
2026-02-07 04:00:00+00:00,-1868.0859,-6037.539602536067,-11240.330538328566,-841.2548762826368
2026-02-07 05:00:00+00:00,-3103.2578,-7901.274601300547,-13098.75021085515,-2708.863777261057
2026-02-07 06:00:00+00:00,-5181.914,-9827.301806577025,-15032.912532819706,-4631.657498294494
2026-02-07 07:00:00+00:00,-6782.617,-9829.885208085916,-15035.99388555136,-4637.696069837907
2026-02-07 08:00:00+00:00,-6892.7188,-9030.761544255447,-14222.8198365156,-3831.106323085838
2026-02-07 09:00:00+00:00,-5722.7695,-7270.073779674843,-12469.478740083845,-2068.5178202507286
2026-02-07 10:00:00+00:00,-4379.7383,-5995.758872733632,-11199.137266125681,-785.222469358911
2026-02-07 11:00:00+00:00,-2894.0195,-5262.229521669148,-10454.36859287185,-45.06911052620853
2026-02-07 12:00:00+00:00,-1881.578,-5521.890003978842,-10716.189707527561,-303.03543594925577
2026-02-07 13:00:00+00:00,-2688.746,-6771.8039938036745,-11968.617653070418,-1554.034406410501
2026-02-07 14:00:00+00:00,-6116.7656,-8369.472583368984,-13566.538038180306,-3170.7337671687033
2026-02-07 15:00:00+00:00,-9414.66,-10238.505559272748,-15437.08399972133,-5048.684832162934
2026-02-07 16:00:00+00:00,-10839.141,-10197.943282508011,-15411.391305987298,-5011.177436814865
2026-02-07 17:00:00+00:00,-10959.457,-8582.696785371154,-13782.671189505296,-3394.494655338183
2026-02-07 18:00:00+00:00,-9421.684,-8504.454364870093,-13703.438939527776,-3304.9750833915264
2026-02-07 19:00:00+00:00,-7872.6875,-7528.500147641677,-12737.713242378171,-2342.161290874788
2026-02-07 20:00:00+00:00,-5751.3984,-6761.37245202032,-11956.563582262252,-1572.5624487436667
2026-02-07 21:00:00+00:00,-5589.4414,-5452.672035445814,-10651.155587837156,-262.0414251852935
2026-02-07 22:00:00+00:00,-4510.633,-4683.548349538723,-9876.707958784382,512.4062038674815
2026-02-07 23:00:00+00:00,-3374.1992,-4490.589253423511,-9682.56589052926,703.6884108435138
2026-02-08 00:00:00+00:00,-2313.7031,-2889.8598081521795,-8101.868373029511,2299.6622628989794
2026-02-08 01:00:00+00:00,-1390.0314,-3091.8180832812404,-8301.83833317895,2099.4448405303133
2026-02-08 02:00:00+00:00,-1092.2189,-3423.9014396729513,-8632.156191737651,1765.7687508077602
2026-02-08 03:00:00+00:00,-1414.8986,-3909.202448815314,-9111.993881263541,1282.4524241490867
2026-02-08 04:00:00+00:00,-1121.2462,-4936.065657115448,-10144.584799269809,251.08712028616173
2026-02-08 05:00:00+00:00,-1194.3165,-5901.549966760547,-11106.430895444893,-708.9048518764544
2026-02-08 06:00:00+00:00,-2462.875,-6478.655347449969,-11693.842487520153,-1286.3320205426799
2026-02-08 07:00:00+00:00,-2893.164,-6112.347573731123,-11315.611171801109,-910.3276225201989
2026-02-08 08:00:00+00:00,-2823.3398,-5649.587948772463,-10846.93764886087,-451.6253614694642
2026-02-08 09:00:00+00:00,-1810.5898,-5278.433865376673,-10483.82864848216,-88.31799890547472
2026-02-08 10:00:00+00:00,-1658.9803,-5008.77443948122,-10211.880120680844,186.1024495235738
2026-02-08 11:00:00+00:00,-340.086,-4518.9880099090315,-9709.577030308357,680.3657052756521
2026-02-08 12:00:00+00:00,1315.3241,-3886.8255915495656,-9086.447169337496,1305.5762938553212
2026-02-08 13:00:00+00:00,1620.5194,-4875.780891032235,-10069.0877482023,327.54825472561333
2026-02-08 14:00:00+00:00,58.577812,-6108.272283664408,-11309.722177775979,-910.1185605383475
2026-02-08 15:00:00+00:00,-2634.914,-7797.567061115364,-12998.009052559355,-2603.1798454235077
2026-02-08 16:00:00+00:00,-5850.9297,-7545.909582192135,-12753.054096992675,-2355.9039079007416
2026-02-08 17:00:00+00:00,-6185.574,-5748.232331806559,-10951.26431242863,-558.89834504091
2026-02-08 18:00:00+00:00,-4474.4062,-4376.075084015734,-9583.068696489952,805.4380588530944
2026-02-08 19:00:00+00:00,-3474.5586,-3860.102753987343,-9068.90085813145,1327.0274160011127
2026-02-08 20:00:00+00:00,-2859.7734,-3315.038436764707,-8520.155408556995,1865.5455987196424
2026-02-08 21:00:00+00:00,-2465.121,-2566.6126629145883,-7771.9529502737005,2622.8915345361206
2026-02-08 22:00:00+00:00,-1235.1486,-2197.749019916513,-7401.495953651712,2997.482720613682
2026-02-08 23:00:00+00:00,-168.98444,-2199.3875992015755,-7406.470598441141,3000.6516945712124
2026-02-09 00:00:00+00:00,436.17963,-4941.086467797498,-10143.349001163497,246.67335755529984
2026-02-09 01:00:00+00:00,396.08197,-5211.045039740557,-10413.208778875814,-22.063216715771432
2026-02-09 02:00:00+00:00,-56.082344,-6000.494451135315,-11201.87306567223,-815.493698224795
2026-02-09 03:00:00+00:00,-1268.1095,-6842.4736210160845,-12049.360763645363,-1653.5496370850076
2026-02-09 04:00:00+00:00,-4521.5703,-8166.318123105753,-13366.272993127517,-2972.4507704656894
2026-02-09 05:00:00+00:00,-9145.699,-9614.210984066698,-14810.872622026309,-4420.594752809736
2026-02-09 06:00:00+00:00,-11504.586,-10770.77320382317,-15967.14177792877,-5568.702678530597
2026-02-09 07:00:00+00:00,-10453.918,-11051.298379511929,-16254.325853104174,-5853.235647552876
2026-02-09 08:00:00+00:00,-11241.789,-10886.057441634954,-16083.35987702053,-5683.50321759
2026-02-09 09:00:00+00:00,-10703.902,-10210.649143359135,-15409.75810270408,-5011.568420851385
2026-02-09 10:00:00+00:00,-9659.512,-9275.483020304564,-14473.730193971931,-4073.1851678896674
2026-02-09 11:00:00+00:00,-8574.242,-8643.332821678985,-13846.658611909288,-3437.2567261985323
2026-02-09 12:00:00+00:00,-7929.582,-8055.085967482961,-13259.688509522332,-2849.1455153338707
2026-02-09 13:00:00+00:00,-9011.137,-9360.274732726517,-14566.723084300622,-4160.027052993597
2026-02-09 14:00:00+00:00,-10920.859,-10395.789386731896,-15599.103019633929,-5200.719616990284
2026-02-09 15:00:00+00:00,-10126.215,-11229.972525246687,-16435.51817114399,-6035.108994534086
2026-02-09 16:00:00+00:00,-10655.23,-10513.204765639653,-15702.943202667117,-5311.064667893836
2026-02-09 17:00:00+00:00,-10470.367,-8374.25808280626,-13563.98908801555,-3171.493759760325
2026-02-09 18:00:00+00:00,-10081.121,-7486.902973267459,-12675.857327005513,-2284.984535711394
2026-02-09 19:00:00+00:00,-9079.676,-7343.08339368795,-12533.230066740187,-2136.797230536586
2026-02-09 20:00:00+00:00,-8373.105,-6956.742415308732,-12150.593744984628,-1751.6150707192337
2026-02-09 21:00:00+00:00,-7312.1836,-6480.879099220136,-11676.985150613455,-1282.060586643529
2026-02-09 22:00:00+00:00,-4981.785,-5870.1797645854585,-11067.446127968591,-674.2922050951797
2026-02-09 23:00:00+00:00,-2215.75,-5966.495368692871,-11169.366392177793,-771.5933221332648
2026-02-10 00:00:00+00:00,-868.0704,-4935.036182274744,-10139.340858530592,254.6058135032249
2026-02-10 01:00:00+00:00,-211.36334,-5133.404631398342,-10336.245770211084,54.88393420175544
2026-02-10 02:00:00+00:00,-221.62115,-5606.9286104359835,-10805.372793509388,-408.1775346178315
2026-02-10 03:00:00+00:00,-595.6524,-6425.675674846039,-11622.629722418835,-1223.4840772825205
2026-02-10 04:00:00+00:00,-2449.8945,-7145.660470749239,-12344.330066055898,-1948.407122532414
2026-02-10 05:00:00+00:00,-6990.9414,-7806.130083484792,-13003.440679933437,-2611.9765335520433
2026-02-10 06:00:00+00:00,-8467.223,-8620.209553904295,-13809.372194156218,-3417.1282764581424
2026-02-10 07:00:00+00:00,-6762.2773,-8355.303916491295,-13546.24648791846,-3156.982799694135
2026-02-10 08:00:00+00:00,-5383.961,-7752.262925912328,-12946.973539186321,-2557.325401234035
2026-02-10 09:00:00+00:00,-3156.1797,-6485.0320884910525,-11683.529548567532,-1280.0922857732244
2026-02-10 10:00:00+00:00,-1561.5314,-5189.0328918025025,-10384.935250323988,21.230799319893777
2026-02-10 11:00:00+00:00,-667.836,-4900.945003671922,-10093.302024877661,300.85186630156295
2026-02-10 12:00:00+00:00,-587.99225,-5270.315332288101,-10466.744442152385,-67.03135354982169
2026-02-10 13:00:00+00:00,-2523.8047,-6407.669899358041,-11607.290571655125,-1209.0962733254291
2026-02-10 14:00:00+00:00,-4995.297,-7165.488708902638,-12367.71630604451,-1974.246648864919
2026-02-10 15:00:00+00:00,-4527.1523,-7931.749722381464,-13130.78904037494,-2733.7909466040383
2026-02-10 16:00:00+00:00,-4606.578,-6643.056557255551,-11840.73224876952,-1440.5875183732455
2026-02-10 17:00:00+00:00,-3615.5938,-4547.993164495309,-9749.49634258651,658.7602272705794
2026-02-10 18:00:00+00:00,-3666.9688,-4500.2919354197165,-9701.67279834659,706.05540038953
2026-02-10 19:00:00+00:00,-1894.8984,-4115.2471478888765,-9323.021046622367,1090.276904386064
2026-02-10 20:00:00+00:00,-111.10944,-3570.7053298461356,-8768.860417703418,1633.5191343349038
2026-02-10 21:00:00+00:00,1360.3358,-2981.7181373813632,-8182.690187592787,2222.9014899262525
2026-02-10 22:00:00+00:00,2176.9844,-2779.0410079367675,-7977.739851699813,2424.5098321156697
2026-02-10 23:00:00+00:00,2940.3281,-2705.7215231977943,-7894.631639725318,2493.121184467776
2026-02-11 00:00:00+00:00,4050.934,-2588.345385119116,-7788.831259870074,2617.301253582053
2026-02-11 01:00:00+00:00,4342.2812,-2842.334422313512,-8042.977999271428,2375.681048316726
2026-02-11 02:00:00+00:00,3881.6797,-3795.868266819428,-9002.528274186234,1425.2845521829445
2026-02-11 03:00:00+00:00,3746.7812,-4039.3976082556064,-9242.819179066533,1170.8932168145534
2026-02-11 04:00:00+00:00,673.82416,-5110.430668004893,-10307.595312195692,87.88227446580277
2026-02-11 05:00:00+00:00,-3886.4102,-6442.575246703967,-11638.578301270352,-1247.0427703779378
2026-02-11 06:00:00+00:00,-6795.8203,-8292.943770944601,-13488.307377085252,-3089.777011560287
2026-02-11 07:00:00+00:00,-6132.324,-8438.697098678173,-13637.53006303673,-3238.938345564939
2026-02-11 08:00:00+00:00,-4993.6484,-8180.031708786764,-13373.356138431142,-2987.4755662497455
2026-02-11 09:00:00+00:00,-4502.6797,-7575.28885267843,-12774.599482451373,-2376.104283203731
2026-02-11 10:00:00+00:00,-3991.9688,-7931.839815626281,-13133.385716506162,-2741.0915631827665
2026-02-11 11:00:00+00:00,-3676.7188,-8344.563961313765,-13552.057765057658,-3156.472511760577
2026-02-11 12:00:00+00:00,-4833.3203,-8444.44576892926,-13651.751955642541,-3254.9127345024413
2026-02-11 13:00:00+00:00,-5494.5547,-9964.84526893026,-15160.631209109662,-4770.820284010202
