date,solar_lu_actual,solar_lu_fitted,solar_lu_lower,solar_lu_upper
2026-07-08 00:00:00+00:00,,1.1316813506994237,-47.939891882426345,50.51453279400906
2026-07-08 01:00:00+00:00,,3.431381413753904,-45.71039724781563,52.81272543314579
2026-07-08 02:00:00+00:00,,7.728600160556681,-41.41706442959849,56.98856493150682
2026-07-08 03:00:00+00:00,,10.85468520898893,-38.43557748146146,60.09171376785663
2026-07-08 04:00:00+00:00,,21.445973766037177,-27.892102263373296,70.56485214352126
2026-07-08 05:00:00+00:00,,37.83196589796983,-11.150400461165411,87.31650500319287
2026-07-08 06:00:00+00:00,,62.36350376971798,13.167767045410788,111.6040002753956
2026-07-08 07:00:00+00:00,,78.61559398379404,29.456827056485928,127.99303367987781
2026-07-08 08:00:00+00:00,,175.34130542570682,126.07848314027657,224.6737835552571
2026-07-08 09:00:00+00:00,,199.77690627265906,150.74364268806994,249.18151780504238
2026-07-08 10:00:00+00:00,,197.8614606219771,148.83920210349876,247.42283994534637
2026-07-08 11:00:00+00:00,,202.960137199925,153.98503903726842,252.58348241494883
2026-07-08 12:00:00+00:00,,1860337.974031813,-313758.6622975584,1749015.5209145155
2026-07-08 13:00:00+00:00,,204.83363847099127,155.7636848655772,254.36817240840855
2026-07-08 14:00:00+00:00,,173.67411171274094,124.45680435234038,223.0425286140307
2026-07-08 15:00:00+00:00,,-929903.1113037214,-874249.9681830594,157154.3354679067
2026-07-08 16:00:00+00:00,,930178.2907490135,-156878.54118149035,874526.3902662866
2026-07-08 17:00:00+00:00,,930140.8898517729,-156916.28717372697,874488.9849795199
2026-07-08 18:00:00+00:00,,465076.71100112796,-78460.24706305792,437259.44494351663
2026-07-08 19:00:00+00:00,,2.2395140928973873,-46.909119252683816,51.830671608475384
2026-07-08 20:00:00+00:00,,-18.825203201347918,-68.10141545691488,30.413016349026037
2026-07-08 21:00:00+00:00,,-12.451775446931833,-61.80584076867739,36.70917597365246
2026-07-08 22:00:00+00:00,,-4.986101192783352,-54.23396790539321,44.17466098860807
2026-07-08 23:00:00+00:00,,0.6432490460826727,-48.61804666769212,49.876169713249325
2026-07-09 00:00:00+00:00,,-6.8509094456152155,-55.9634268947295,42.4317184223264
2026-07-09 01:00:00+00:00,,6.507788569899269,-42.66721853484098,55.79924669507665
2026-07-09 02:00:00+00:00,,13.326716633742453,-35.93247025349141,62.47219224388641
2026-07-09 03:00:00+00:00,,10.56461413854926,-38.86444586810615,59.678456389771696
2026-07-09 04:00:00+00:00,,16.207780135930715,-33.08335989837031,65.34878734716763
2026-07-09 05:00:00+00:00,,47.86732959735131,-1.1889682017356904,97.43065869541833
2026-07-09 06:00:00+00:00,,84.98605668383772,35.77355385925224,134.34082660145717
2026-07-09 07:00:00+00:00,,129.63985693288473,80.48659984906914,178.94537157328355
2026-07-09 08:00:00+00:00,,930234.3350987965,-156821.86296214184,874581.4735296759
2026-07-09 09:00:00+00:00,,218.37326379810483,169.30346852831437,267.8764147932299
2026-07-09 10:00:00+00:00,,1860350.7045014794,-313745.41785892186,1749028.1193354588
2026-07-09 11:00:00+00:00,,-929807.4628138044,-874155.1075635934,157251.1543286047
2026-07-09 12:00:00+00:00,,-929810.172417653,-874157.1573068851,157248.1127023058
2026-07-09 13:00:00+00:00,,930284.894130333,-156771.0492749272,874632.8902783507
2026-07-09 14:00:00+00:00,,1860315.7141525892,-313781.18054660456,1748994.6262347342
2026-07-09 15:00:00+00:00,,172.31317829347643,123.01483721365582,221.7539174094367
2026-07-09 16:00:00+00:00,,134.71069695354686,85.2824492548387,184.08912466284264
2026-07-09 17:00:00+00:00,,92.89668653190392,43.44937904422298,142.2722461124348
2026-07-09 18:00:00+00:00,,49.23703490455476,-0.19978080916432361,98.6520676230432
2026-07-09 19:00:00+00:00,,8.967518457039297,-40.310604911872055,58.418853154849344
2026-07-09 20:00:00+00:00,,-7.228461168078802,-56.573482687043956,41.95418649029631
2026-07-09 21:00:00+00:00,,-6.705572539193838,-56.017213961608086,42.522285228536155
2026-07-09 22:00:00+00:00,,2.110934262913652,-47.230197378663085,51.33840601496442
2026-07-09 23:00:00+00:00,,5.988307997326238,-43.3569778578786,55.170313391439514
2026-07-10 00:00:00+00:00,,-0.5534807995978568,-49.72704106421207,48.76433230629038
2026-07-10 01:00:00+00:00,,16.76335058582402,-32.47549185706546,66.12331824934111
2026-07-10 02:00:00+00:00,,11.138837461230786,-38.21345611005423,60.265159769432586
2026-07-10 03:00:00+00:00,,12.035334329345226,-37.29076715862394,61.1940881546914
2026-07-10 04:00:00+00:00,,26.968867790510934,-22.263486561473577,76.26018017222623
2026-07-10 05:00:00+00:00,,45.60424201558192,-3.4487146506029234,95.10185401081253
2026-07-10 06:00:00+00:00,,82.69585011537185,33.555373511966536,132.1853560933224
2026-07-10 07:00:00+00:00,,136.60302174012642,87.41242659943521,185.94610811271568
2026-07-10 08:00:00+00:00,,180.96290620215592,131.85299183409282,230.3402222007604
2026-07-10 09:00:00+00:00,,216.92719895129673,167.8375633075836,266.48106569501175
2026-07-10 10:00:00+00:00,,930289.2844618326,-156766.41787187647,874636.5643002667
2026-07-10 11:00:00+00:00,,1860346.7447893298,-313749.63587688224,1749024.4719993274
2026-07-10 12:00:00+00:00,,210.247776358815,161.17716392118612,259.7383883553236
2026-07-10 13:00:00+00:00,,211.97332045716115,162.7665328041444,261.30283131509174
2026-07-10 14:00:00+00:00,,1860314.485518515,-313782.67701355973,1748993.229145953
2026-07-10 15:00:00+00:00,,154.3300421676749,104.93277871431813,203.55899844816602
2026-07-10 16:00:00+00:00,,90.96728963378024,41.61542164482082,140.16734136914636
2026-07-10 17:00:00+00:00,,50.25212186541452,0.8594317326703589,99.4517176647736
2026-07-10 18:00:00+00:00,,30.68629790575183,-18.636666244310597,79.86916511525524
2026-07-10 19:00:00+00:00,,2.719868050688625,-46.417739290085386,52.022860385432686
2026-07-10 20:00:00+00:00,,14520.557241866749,-2481.066797511488,13667.03681332929
2026-07-10 21:00:00+00:00,,-13.460209601291304,-62.61576217724703,35.849867550353295
2026-07-10 22:00:00+00:00,,-6.022939247361641,-55.25098433123237,43.366760034201135
2026-07-10 23:00:00+00:00,,-3.1217210813511826,-52.31454357262988,46.234431174352565
2026-07-11 00:00:00+00:00,,-3.52154882445776,-52.63520836044169,45.86678249804782
2026-07-11 01:00:00+00:00,,1.3856718948488123,-47.697188589925055,50.75130464614333
2026-07-11 02:00:00+00:00,,2.846929429150059,-46.30639195513594,52.22672174620534
2026-07-11 03:00:00+00:00,,6.7062776887848585,-42.458861029823574,56.00086072158207
2026-07-11 04:00:00+00:00,,20.883513550629257,-28.394718948755177,70.11750672184479
2026-07-11 05:00:00+00:00,,44.14132040303825,-4.7788905441178855,93.87089837258861
