date,gen_load_diff_delu_actual,gen_load_diff_delu_fitted,gen_load_diff_delu_lower,gen_load_diff_delu_upper
2026-02-04 00:00:00+00:00,4263.5977,5853.4873,4624.1875,7082.786
2026-02-04 01:00:00+00:00,3501.644,6398.337,5169.037,7627.6367
2026-02-04 02:00:00+00:00,3449.1802,5960.79,4731.491,7190.09
2026-02-04 03:00:00+00:00,2267.7773,4628.218,3398.918,5857.5166
2026-02-04 04:00:00+00:00,527.0312,3117.3984,1888.0991,4346.698
2026-02-04 05:00:00+00:00,-3328.6172,395.35052,-833.9488,1624.6499
2026-02-04 06:00:00+00:00,-3575.086,522.1645,-707.1348,1751.4639
2026-02-04 07:00:00+00:00,-3583.2578,834.69086,-394.60846,2063.9902
2026-02-04 08:00:00+00:00,-3757.961,1223.0757,-6.2236876,2452.3755
2026-02-04 09:00:00+00:00,-2260.4453,2014.2671,784.9677,3243.5664
2026-02-04 10:00:00+00:00,-1346.2578,3134.212,1904.9126,4363.5117
2026-02-04 11:00:00+00:00,-1648.2422,3171.333,1942.0332,4400.633
2026-02-04 12:00:00+00:00,-1852.125,5476.5176,4247.218,6705.8164
2026-02-04 13:00:00+00:00,-1983.8828,1342.834,113.534615,2572.1338
2026-02-04 14:00:00+00:00,-3704.914,293.46063,-935.8387,1522.7603
2026-02-04 15:00:00+00:00,-3792.4688,-931.88995,-2161.1895,297.40912
2026-02-04 16:00:00+00:00,-3398.1172,-1930.8799,-3160.1792,-701.5804
2026-02-04 17:00:00+00:00,-3715.4844,-733.8663,-1963.1656,495.43353
2026-02-04 18:00:00+00:00,-3030.2031,17.631048,-1211.6685,1246.9307
2026-02-04 19:00:00+00:00,-2348.8828,1729.6416,500.34222,2958.941
2026-02-04 20:00:00+00:00,843.9609,1945.0029,715.70355,3174.3027
2026-02-04 21:00:00+00:00,632.07806,2057.3853,828.0859,3286.685
2026-02-04 22:00:00+00:00,1658.4531,4127.3115,2898.0122,5356.6113
2026-02-04 23:00:00+00:00,2992.1055,3252.8545,2023.5552,4482.1543
2026-02-05 00:00:00+00:00,3157.3438,5283.078,4053.7783,6512.377
2026-02-05 01:00:00+00:00,3160.3555,6388.3193,5159.0205,7617.619
2026-02-05 02:00:00+00:00,1743.7539,6551.201,5321.9014,7780.501
2026-02-05 03:00:00+00:00,1215.6641,3460.5767,2231.2773,4689.876
2026-02-05 04:00:00+00:00,-1265.4375,1888.9028,659.60345,3118.2021
2026-02-05 05:00:00+00:00,-4991.2266,-346.33136,-1575.6309,882.9682
2026-02-05 06:00:00+00:00,-8582.512,-1053.9858,-2283.2854,175.31342
2026-02-05 07:00:00+00:00,-8774.219,-2735.93,-3965.2292,-1506.6304
2026-02-05 08:00:00+00:00,-9248.539,-3017.296,-4246.595,-1787.9963
2026-02-05 09:00:00+00:00,-7711.7266,-3541.9287,-4771.228,-2312.6294
2026-02-05 10:00:00+00:00,-6302.508,-5401.0874,-6630.387,-4171.788
2026-02-05 11:00:00+00:00,-4853.0312,-4729.3867,-5958.686,-3500.0872
2026-02-05 12:00:00+00:00,-3448.6484,-3694.2595,-4923.5586,-2464.96
2026-02-05 13:00:00+00:00,-3490.3906,-4562.9883,-5792.2876,-3333.6887
2026-02-05 14:00:00+00:00,-5501.1953,-4337.481,-5566.7803,-3108.1816
2026-02-05 15:00:00+00:00,-6952.051,-5692.324,-6921.6235,-4463.025
2026-02-05 16:00:00+00:00,-7740.3906,-6886.0576,-8115.3564,-5656.758
2026-02-05 17:00:00+00:00,-7577.3047,-3475.7334,-4705.0327,-2246.434
2026-02-05 18:00:00+00:00,-8085.9844,-4079.1638,-5308.4634,-2849.8645
2026-02-05 19:00:00+00:00,-7880.867,-1816.3494,-3045.649,-587.0501
2026-02-05 20:00:00+00:00,-7372.629,100.58808,-1128.7112,1329.8877
2026-02-05 21:00:00+00:00,-6151.8047,-2052.6638,-3281.9631,-823.3643
2026-02-05 22:00:00+00:00,-4388.4023,445.61957,-783.68,1674.919
2026-02-05 23:00:00+00:00,-2589.3867,1564.771,335.47162,2794.0708
2026-02-06 00:00:00+00:00,-1821.543,1894.3174,665.018,3123.6167
2026-02-06 01:00:00+00:00,-2032.9062,2567.5947,1338.2954,3796.8945
2026-02-06 02:00:00+00:00,-3320.3203,1698.1758,468.8764,2927.475
2026-02-06 03:00:00+00:00,-4301.7773,-236.7486,-1466.0479,992.5507
2026-02-06 04:00:00+00:00,-7142.3164,-456.08063,-1685.38,773.2187
2026-02-06 05:00:00+00:00,-10968.461,-4884.76,-6114.0596,-3655.4604
2026-02-06 06:00:00+00:00,-12920.734,-6698.4146,-7927.714,-5469.115
2026-02-06 07:00:00+00:00,-13214.539,-6990.5293,-8219.829,-5761.23
2026-02-06 08:00:00+00:00,-12954.039,-8024.109,-9253.408,-6794.8096
2026-02-06 09:00:00+00:00,-12231.602,-8664.6,-9893.899,-7435.3003
2026-02-06 10:00:00+00:00,-12009.605,-9232.6455,-10461.944,-8003.3457
2026-02-06 11:00:00+00:00,-12150.328,-8901.839,-10131.138,-7672.539
2026-02-06 12:00:00+00:00,-11940.75,-10155.218,-11384.518,-8925.918
2026-02-06 13:00:00+00:00,-10887.281,-9644.512,-10873.812,-8415.213
2026-02-06 14:00:00+00:00,-11683.527,-11987.077,-13216.377,-10757.778
2026-02-06 15:00:00+00:00,-11616.113,-8513.615,-9742.914,-7284.3154
2026-02-06 16:00:00+00:00,-12073.949,-8179.1675,-9408.467,-6949.868
2026-02-06 17:00:00+00:00,-12860.941,-5492.3506,-6721.65,-4263.051
2026-02-06 18:00:00+00:00,-13219.875,-4542.6323,-5771.932,-3313.333
2026-02-06 19:00:00+00:00,-10902.469,-4278.8843,-5508.1836,-3049.585
2026-02-06 20:00:00+00:00,-7294.7617,-3161.4363,-4390.7354,-1932.1367
2026-02-06 21:00:00+00:00,-6645.1445,-5250.4243,-6479.7236,-4021.1248
2026-02-06 22:00:00+00:00,-5279.3164,-2914.739,-4144.0386,-1685.4396
2026-02-06 23:00:00+00:00,-2811.168,-2414.7136,-3644.0132,-1185.4143
2026-02-07 00:00:00+00:00,-1491.9883,-395.3416,-1624.6411,833.95746
2026-02-07 01:00:00+00:00,-759.211,-1361.4155,-2590.7148,-132.11603
2026-02-07 02:00:00+00:00,-859.67975,-2341.9094,-3571.209,-1112.6099
2026-02-07 03:00:00+00:00,-1231.7852,-4286.8438,-5516.1436,-3057.5447
2026-02-07 04:00:00+00:00,-1868.086,-3775.2712,-5004.571,-2545.972
2026-02-07 05:00:00+00:00,-3103.2578,-5798.4893,-7027.7886,-4569.19
2026-02-07 06:00:00+00:00,-5181.914,-7987.266,-9216.565,-6757.967
2026-02-07 07:00:00+00:00,-6782.617,-8010.5205,-9239.82,-6781.221
2026-02-07 08:00:00+00:00,-6892.7188,-8458.388,-9687.6875,-7229.0884
2026-02-07 09:00:00+00:00,-5722.7695,-8918.711,-10148.011,-7689.4116
2026-02-07 10:00:00+00:00,-4379.7383,-8707.564,-9936.863,-7478.2646
2026-02-07 11:00:00+00:00,-2894.0195,-9533.671,-10762.97,-8304.371
2026-02-07 12:00:00+00:00,-1881.578,-8626.114,-9855.413,-7396.8145
2026-02-07 13:00:00+00:00,-2688.746,-9156.254,-10385.554,-7926.9546
2026-02-07 14:00:00+00:00,-6116.7656,-13005.366,-14234.666,-11776.067
2026-02-07 15:00:00+00:00,-9414.66,-11990.465,-13219.765,-10761.166
2026-02-07 16:00:00+00:00,-10839.142,-10755.598,-11984.896,-9526.298
2026-02-07 17:00:00+00:00,-10959.457,-11275.324,-12504.623,-10046.024
2026-02-07 18:00:00+00:00,-9421.684,-9665.819,-10895.119,-8436.52
2026-02-07 19:00:00+00:00,-7872.6875,-8594.635,-9823.935,-7365.3354
2026-02-07 20:00:00+00:00,-5751.3984,-6673.1685,-7902.4673,-5443.8687
2026-02-07 21:00:00+00:00,-5589.4414,-5710.4077,-6939.7075,-4481.1084
2026-02-07 22:00:00+00:00,-4510.633,-6001.025,-7230.324,-4771.725
2026-02-07 23:00:00+00:00,-3374.1992,-4179.5996,-5408.899,-2950.3003
2026-02-08 00:00:00+00:00,-2313.7031,-2587.733,-3817.0322,-1358.4336
2026-02-08 01:00:00+00:00,-1390.0312,-1012.3006,-2241.6,216.99896
2026-02-08 02:00:00+00:00,-1092.2188,-855.04474,-2084.3442,374.25482
2026-02-08 03:00:00+00:00,-1414.8984,845.99115,-383.3084,2075.2905
2026-02-08 04:00:00+00:00,-1121.2461,-307.18414,-1536.4834,922.11566
2026-02-08 05:00:00+00:00,-1194.3164,-2846.543,-4075.8423,-1617.2434
2026-02-08 06:00:00+00:00,-2462.875,-3165.6133,-4394.9126,-1936.3138
2026-02-08 07:00:00+00:00,-2893.164,-4557.796,-5787.095,-3328.4963
2026-02-08 08:00:00+00:00,-2823.3398,-3559.6382,-4788.9375,-2330.3389
2026-02-08 09:00:00+00:00,-1810.5897,-2806.7915,-4036.0908,-1577.492
2026-02-08 10:00:00+00:00,-1658.9805,-3522.1418,-4751.4414,-2292.8425
2026-02-08 11:00:00+00:00,-340.086,-4495.3945,-5724.694,-3266.095
2026-02-08 12:00:00+00:00,1315.3242,-2392.2607,-3621.5603,-1162.9614
2026-02-08 13:00:00+00:00,1620.5195,-2872.1372,-4101.4365,-1642.8376
2026-02-08 14:00:00+00:00,58.57807,-3327.287,-4556.5864,-2097.9878
2026-02-08 15:00:00+00:00,-2634.914,-4801.1284,-6030.428,-3571.829
2026-02-08 16:00:00+00:00,-5850.9297,-2321.1177,-3550.4172,-1091.8181
2026-02-08 17:00:00+00:00,-6185.574,-1381.1816,-2610.4812,-151.88239
2026-02-08 18:00:00+00:00,-4474.4062,-1826.2776,-3055.5771,-596.97833
2026-02-08 19:00:00+00:00,-3474.5586,-2199.5806,-3428.88,-970.28107
2026-02-08 20:00:00+00:00,-2859.7734,624.60443,-604.6949,1853.9043
2026-02-08 21:00:00+00:00,-2465.121,-0.17217384,-1229.4714,1229.1274
2026-02-08 22:00:00+00:00,-1235.1484,-599.4019,-1828.7012,629.8979
2026-02-08 23:00:00+00:00,-168.98444,-106.608696,-1335.908,1122.6909
2026-02-09 00:00:00+00:00,436.17963,-2071.1548,-3300.454,-841.8553
2026-02-09 01:00:00+00:00,396.08197,-2223.9126,-3453.2122,-994.61334
2026-02-09 02:00:00+00:00,-56.08233,-2145.0525,-3374.352,-915.753
2026-02-09 03:00:00+00:00,-1268.1094,-1257.5999,-2486.8992,-28.300104
2026-02-09 04:00:00+00:00,-4521.5703,-3504.092,-4733.3916,-2274.7927
2026-02-09 05:00:00+00:00,-9145.699,-6077.714,-7307.013,-4848.4146
2026-02-09 06:00:00+00:00,-11504.586,-6742.9697,-7972.269,-5513.6704
2026-02-09 07:00:00+00:00,-10453.918,-6500.277,-7729.576,-5270.9775
2026-02-09 08:00:00+00:00,-11241.789,-9305.5,-10534.8,-8076.2
2026-02-09 09:00:00+00:00,-10703.902,-7054.443,-8283.742,-5825.1436
2026-02-09 10:00:00+00:00,-9659.512,-6192.687,-7421.987,-4963.3877
2026-02-09 11:00:00+00:00,-8574.242,-7065.5493,-8294.849,-5836.2495
2026-02-09 12:00:00+00:00,-7929.582,-8070.0654,-9299.365,-6840.766
2026-02-09 13:00:00+00:00,-9011.137,-6174.894,-7404.194,-4945.5947
2026-02-09 14:00:00+00:00,-10920.859,-2075.5115,-3304.8108,-846.212
2026-02-09 15:00:00+00:00,-10126.215,-9363.01,-10592.31,-8133.71
2026-02-09 16:00:00+00:00,-10655.23,-11011.521,-12240.821,-9782.223
2026-02-09 17:00:00+00:00,-10470.367,-7253.8105,-8483.11,-6024.511
2026-02-09 18:00:00+00:00,-10081.121,-3338.8413,-4568.1406,-2109.542
2026-02-09 19:00:00+00:00,-9079.676,-4083.9558,-5313.2554,-2854.6565
2026-02-09 20:00:00+00:00,-8373.105,-1438.8376,-2668.1372,-209.53815
2026-02-09 21:00:00+00:00,-7312.1836,-545.89996,-1775.1995,683.39935
2026-02-09 22:00:00+00:00,-4981.785,-3630.243,-4859.542,-2400.9434
2026-02-09 23:00:00+00:00,-2215.75,-1268.9648,-2498.2642,-39.66558
2026-02-10 00:00:00+00:00,-868.0704,-2030.012,-3259.3115,-800.71246
2026-02-10 01:00:00+00:00,-211.36334,6.993109,-1222.3062,1236.2925
2026-02-10 02:00:00+00:00,-221.62115,568.7138,-660.58575,1798.0132
2026-02-10 03:00:00+00:00,-595.6524,-1685.9166,-2915.216,-456.61725
2026-02-10 04:00:00+00:00,-2449.8945,-2659.3413,-3888.6409,-1430.042
2026-02-10 05:00:00+00:00,-6990.9414,-3215.9177,-4445.2173,-1986.6182
2026-02-10 06:00:00+00:00,-8467.223,-4499.1523,-5728.452,-3269.853
