date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-02-15 00:00:00+00:00,796.14996,2119.889,1544.6183,2695.16
2026-02-15 01:00:00+00:00,915.3902,3942.5256,3367.255,4517.7964
2026-02-15 02:00:00+00:00,1058.2101,3912.7078,3337.4368,4487.9785
2026-02-15 03:00:00+00:00,1378.1,4144.0703,3568.799,4719.341
2026-02-15 04:00:00+00:00,1701.2401,3801.5923,3226.3213,4376.8633
2026-02-15 05:00:00+00:00,2174.0,4734.881,4159.61,5310.152
2026-02-15 06:00:00+00:00,3019.17,5657.2095,5081.9385,6232.4805
2026-02-15 07:00:00+00:00,3770.81,5082.423,4507.1523,5657.694
2026-02-15 08:00:00+00:00,4098.66,6048.5825,5473.312,6623.8535
2026-02-15 09:00:00+00:00,3851.84,6737.3555,6162.0845,7312.6265
2026-02-15 10:00:00+00:00,4043.84,6035.816,5460.545,6611.087
2026-02-15 11:00:00+00:00,4432.9,6358.137,5782.866,6933.4077
2026-02-15 12:00:00+00:00,5011.69,6065.87,5490.599,6641.1406
2026-02-15 13:00:00+00:00,6265.26,6737.6113,6162.3403,7312.8823
2026-02-15 14:00:00+00:00,8231.18,7348.404,6773.133,7923.6743
2026-02-15 15:00:00+00:00,10273.9,10077.576,9502.306,10652.847
2026-02-15 16:00:00+00:00,12714.43,11316.32,10741.049,11891.591
2026-02-15 17:00:00+00:00,15197.55,12954.894,12379.623,13530.164
2026-02-15 18:00:00+00:00,17153.84,14223.256,13647.985,14798.526
2026-02-15 19:00:00+00:00,17759.84,14801.165,14225.895,15376.437
2026-02-15 20:00:00+00:00,16643.32,15841.384,15266.112,16416.654
2026-02-15 21:00:00+00:00,14116.7,15104.281,14529.011,15679.553
2026-02-15 22:00:00+00:00,13948.86,15229.815,14654.545,15805.086
2026-02-15 23:00:00+00:00,13983.96,15116.198,14540.928,15691.469
2026-02-16 00:00:00+00:00,13492.87,12338.957,11763.687,12914.229
2026-02-16 01:00:00+00:00,13045.89,11174.755,10599.484,11750.026
2026-02-16 02:00:00+00:00,12602.59,11179.119,10603.849,11754.39
2026-02-16 03:00:00+00:00,11751.4,11495.112,10919.842,12070.383
2026-02-16 04:00:00+00:00,10519.9,9697.89,9122.618,10273.16
2026-02-16 05:00:00+00:00,9957.27,8770.044,8194.772,9345.314
2026-02-16 06:00:00+00:00,9720.7,8304.062,7728.79,8879.332
2026-02-16 07:00:00+00:00,9862.24,8343.24,7767.9688,8918.511
2026-02-16 08:00:00+00:00,9363.48,7147.9297,6572.6587,7723.2007
2026-02-16 09:00:00+00:00,8360.23,6856.159,6280.888,7431.43
2026-02-16 10:00:00+00:00,7701.31,5030.465,4455.194,5605.7354
2026-02-16 11:00:00+00:00,7108.02,4912.7427,4337.472,5488.0137
