date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-08-14 00:00:00+00:00,,10.378067130502359,-515.8831459384969,536.6392801995016
2026-08-14 01:00:00+00:00,,10.378067130502359,-515.8831459384969,536.6392801995016
2026-08-14 02:00:00+00:00,,10.378067130502359,-515.8831459384969,536.6392801995016
2026-08-14 03:00:00+00:00,,13.068455798349305,-513.19275727065,539.3296688673485
2026-08-14 04:00:00+00:00,,107.65313046173571,-418.60808260726344,633.9143435307349
2026-08-14 05:00:00+00:00,,884.2066033104526,357.9453902414534,1410.467816379452
2026-08-14 06:00:00+00:00,,2073.138485155796,1546.8772720867967,2599.399698224795
2026-08-14 07:00:00+00:00,,3514.2693398403376,2988.0081267713385,4040.5305529093366
2026-08-14 08:00:00+00:00,,4943.35451541595,4417.0933023469515,5469.61572848495
2026-08-14 09:00:00+00:00,,5759.814414574244,5233.553201505245,6286.075627643244
2026-08-14 10:00:00+00:00,,5750.768171135903,5224.506958066903,6277.029384204902
2026-08-14 11:00:00+00:00,,5762.783600364956,5236.522387295958,6289.044813433956
2026-08-14 12:00:00+00:00,,5633.827295410215,5107.566082341216,6160.088508479214
2026-08-14 13:00:00+00:00,,5418.292464321134,4892.031251252134,5944.553677390132
2026-08-14 14:00:00+00:00,,4495.826280145211,3969.5650670762125,5022.087493214211
2026-08-14 15:00:00+00:00,,3316.7242073681637,2790.462994299164,3842.9854204371627
2026-08-14 16:00:00+00:00,,1989.5389236536116,1463.2777105846124,2515.8001367226107
2026-08-14 17:00:00+00:00,,735.6191249565098,209.35791188751057,1261.880338025509
2026-08-14 18:00:00+00:00,,89.3142609014642,-436.9469521675351,615.5754739704635
2026-08-14 19:00:00+00:00,,-1.5540378032246736,-527.8152508722239,524.7071752657745
2026-08-14 20:00:00+00:00,,-1.5289318535803886,-527.7901449225797,524.7322812154188
2026-08-14 21:00:00+00:00,,-1.4826475687666516,-527.7438606377657,524.7785655002326
2026-08-14 22:00:00+00:00,,-1.4203279337962158,-527.6815410027955,524.840885135203
2026-08-14 23:00:00+00:00,,-1.4203279337962158,-527.6815410027955,524.840885135203
2026-08-15 00:00:00+00:00,,-5.2610752759030674,-531.5222883449023,521.0001377930961
2026-08-15 01:00:00+00:00,,-4.8318016434734545,-531.0930147124727,521.4294114255257
2026-08-15 02:00:00+00:00,,-4.8318016434734545,-531.0930147124727,521.4294114255257
2026-08-15 03:00:00+00:00,,2.849678868984256,-523.411534200015,529.1108919379835
2026-08-15 04:00:00+00:00,,88.3633301650134,-437.8978829039859,614.6245432340125
2026-08-15 05:00:00+00:00,,806.1301408703397,279.8689278013404,1332.3913539393388
2026-08-15 06:00:00+00:00,,1823.2442290353006,1296.9830159663013,2349.5054421042996
2026-08-15 07:00:00+00:00,,2898.72188114592,2372.460668076921,3424.983094214919
2026-08-15 08:00:00+00:00,,3848.327371189405,3322.066158120406,4374.588584258404
2026-08-15 09:00:00+00:00,,4644.701225191882,4118.440012122883,5170.962438260882
2026-08-15 10:00:00+00:00,,5092.622493574842,4566.361280505844,5618.883706643842
2026-08-15 11:00:00+00:00,,5246.678952420729,4720.417739351729,5772.940165489728
2026-08-15 12:00:00+00:00,,4789.214824407094,4262.953611338095,5315.476037476093
2026-08-15 13:00:00+00:00,,4660.858684174023,4134.597471105024,5187.119897243022
2026-08-15 14:00:00+00:00,,3059.112591674094,2532.851378605095,3585.3738047430934
2026-08-15 15:00:00+00:00,,2257.053477606689,1730.7922645376898,2783.3146906756883
2026-08-15 16:00:00+00:00,,1458.1716023368872,931.9103892678878,1984.4328154058862
2026-08-15 17:00:00+00:00,,518.7767023051264,-7.484510763872777,1045.0379153741255
2026-08-15 18:00:00+00:00,,51.21841086477252,-475.04280220422675,577.4796239337718
2026-08-15 19:00:00+00:00,,-21.46770643740342,-547.7289195064027,504.79350663159585
2026-08-15 20:00:00+00:00,,-14.495874947215043,-540.7570880162141,511.7653381217842
2026-08-15 21:00:00+00:00,,-21.37278374278617,-547.6339968117854,504.8884293262131
2026-08-15 22:00:00+00:00,,-19.042419435601232,-545.3036325046005,507.2187936333979
2026-08-15 23:00:00+00:00,,0.7550900514993373,-525.5061230174999,527.0163031204985
2026-08-16 00:00:00+00:00,,-1.0850158425580503,-527.3462289115573,525.1761972264412
2026-08-16 01:00:00+00:00,,-0.8050465140991037,-527.0662595830984,525.4561665549002
2026-08-16 02:00:00+00:00,,-34.54587460260086,-560.8070876716001,491.7153384663984
2026-08-16 03:00:00+00:00,,26.870604443791308,-499.39060862520796,553.1318175127906
2026-08-16 04:00:00+00:00,,21.910687001274027,-504.35052606772524,548.1719000702732
2026-08-16 05:00:00+00:00,,495.9021408362728,-30.359072232726476,1022.1633539052721
2026-08-16 06:00:00+00:00,,1085.1985120713412,558.9372990023419,1611.4597251403402
2026-08-16 07:00:00+00:00,,1859.3355763582522,1333.0743632892531,2385.5967894272517
2026-08-16 08:00:00+00:00,,2867.6912045871254,2341.4299915181264,3393.9524176561245
2026-08-16 09:00:00+00:00,,3890.084140280461,3363.822927211462,4416.345353349459
2026-08-16 10:00:00+00:00,,4101.071392183823,3574.8101791148247,4627.332605252823
2026-08-16 11:00:00+00:00,,4026.237442096287,3499.976229027288,4552.498655165286
2026-08-16 12:00:00+00:00,,4377.732952577089,3851.47173950809,4903.994165646089
2026-08-16 13:00:00+00:00,,4105.8655828230685,3579.6043697540695,4632.126795892068
2026-08-16 14:00:00+00:00,,3128.8481219147043,2602.586908845705,3655.1093349837033
2026-08-16 15:00:00+00:00,,1613.38812010314,1087.1269070341407,2139.6493331721394
2026-08-16 16:00:00+00:00,,871.8014820703598,345.54026900136057,1398.062695139359
2026-08-16 17:00:00+00:00,,340.1240363510781,-186.1371767179212,866.3852494200773
2026-08-16 18:00:00+00:00,,34.78976541713928,-491.47144765186,561.0509784861383
2026-08-16 19:00:00+00:00,,-41.22368944661389,-567.4849025156132,485.0375236223854
2026-08-16 20:00:00+00:00,,-40.95113947435948,-567.2123525433585,485.3100735946398
2026-08-16 21:00:00+00:00,,-22.620189819431744,-548.8814028884308,503.6410232495675
2026-08-16 22:00:00+00:00,,-22.620189819431744,-548.8814028884308,503.6410232495675
2026-08-16 23:00:00+00:00,,-22.620189819431744,-548.8814028884308,503.6410232495675
2026-08-17 00:00:00+00:00,,-11.40048116805633,-537.6616942370556,514.8607319009428
2026-08-17 01:00:00+00:00,,-22.13225539885957,-548.3934684678588,504.1289576701396
2026-08-17 02:00:00+00:00,,-23.567699110400326,-549.8289121793996,502.6935139585988
2026-08-17 03:00:00+00:00,,-4.545382156641608,-530.8065952256409,521.7158309123575
2026-08-17 04:00:00+00:00,,27.85853326774759,-498.40267980125145,554.1197463367469
2026-08-17 05:00:00+00:00,,398.179408221951,-128.08180484704826,924.4406212909503
2026-08-17 06:00:00+00:00,,911.1928999945255,384.93168692552626,1437.4541130635248
2026-08-17 07:00:00+00:00,,1484.906059570435,958.6448465014358,2011.1672726394343
2026-08-17 08:00:00+00:00,,1973.3192084761054,1447.057995407106,2499.5804215451044
2026-08-17 09:00:00+00:00,,2885.089354909258,2358.8281418402585,3411.350567978257
2026-08-17 10:00:00+00:00,,3245.9385320893425,2719.6773190203435,3772.199745158342
2026-08-17 11:00:00+00:00,,3881.907250177175,3355.6460371081757,4408.168463246175
2026-08-17 12:00:00+00:00,,3749.9783217894733,3223.717108720474,4276.239534858472
2026-08-17 13:00:00+00:00,,3893.3340078293586,3367.0727947603596,4419.595220898358
2026-08-17 14:00:00+00:00,,3251.897603526157,2725.636390457158,3778.158816595156
2026-08-17 15:00:00+00:00,,2548.6626340663925,2022.401420997393,3074.9238471353915
2026-08-17 16:00:00+00:00,,1464.2872091895583,938.0259961205591,1990.5484222585574
2026-08-17 17:00:00+00:00,,617.9577222031796,91.69650913418059,1144.218935272179
2026-08-17 18:00:00+00:00,,79.87275047845424,-446.38846259054503,606.1339635474535
2026-08-17 19:00:00+00:00,,9.258261677170822,-517.0029513918282,535.5194747461701
2026-08-17 20:00:00+00:00,,4.537414718266291,-521.723798350733,530.7986277872654
2026-08-17 21:00:00+00:00,,0.10246264067268385,-526.1587504283266,526.363675709672
2026-08-17 22:00:00+00:00,,0.10246264067268385,-526.1587504283266,526.363675709672
2026-08-17 23:00:00+00:00,,-0.5799809302409358,-526.8411939992402,525.6812321387582
2026-08-18 00:00:00+00:00,,6.635152703013546,-519.6260603659855,532.8963657720128
2026-08-18 01:00:00+00:00,,1.6046010255004148,-524.6566120434989,527.8658140944997
2026-08-18 02:00:00+00:00,,1.6046010255004148,-524.6566120434989,527.8658140944997
2026-08-18 03:00:00+00:00,,3.3287256848818743,-522.9324873841174,529.589938753881
2026-08-18 04:00:00+00:00,,24.559414716235324,-501.70179835276394,550.8206277852345
2026-08-18 05:00:00+00:00,,415.81957667082315,-110.44163639817612,942.0807897398224
2026-08-18 06:00:00+00:00,,980.2565367293184,453.9953236603193,1506.5177497983177
2026-08-18 07:00:00+00:00,,1472.301389103273,946.0401760342738,1998.5626021722724
2026-08-18 08:00:00+00:00,,2050.587300438204,1524.3260873692043,2576.848513507203
2026-08-18 09:00:00+00:00,,2506.6512382607757,1980.3900251917767,3032.9124513297747
2026-08-18 10:00:00+00:00,,3233.1139410056476,2706.852727936648,3759.3751540746466
2026-08-18 11:00:00+00:00,,3392.686487139654,2866.425274070655,3918.9477002086533
2026-08-18 12:00:00+00:00,,3662.7046082482984,3136.4433951792994,4188.965821317298
2026-08-18 13:00:00+00:00,,3772.2002177561258,3245.9390046871267,4298.461430825126
2026-08-18 14:00:00+00:00,,3126.0825935557846,2599.8213804867855,3652.343806624784
2026-08-18 15:00:00+00:00,,2368.1485344789617,1841.8873214099622,2894.4097475479603
2026-08-18 16:00:00+00:00,,1196.214573949275,669.9533608802758,1722.4757870182743
2026-08-18 17:00:00+00:00,,471.1440873403262,-55.11712572867282,997.4053004093255
