date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-08-31 07:00:00+00:00,,7890.782,7303.066,8478.499
2026-08-31 08:00:00+00:00,,8962.282,8374.565,9549.999
2026-08-31 09:00:00+00:00,,8613.717,8026.0005,9201.434
2026-08-31 10:00:00+00:00,,9455.322,8867.606,10043.04
2026-08-31 11:00:00+00:00,,9895.872,9308.155,10483.589
2026-08-31 12:00:00+00:00,,10065.149,9477.433,10652.866
2026-08-31 13:00:00+00:00,,8735.577,8147.861,9323.294
2026-08-31 14:00:00+00:00,,10333.903,9746.187,10921.62
2026-08-31 15:00:00+00:00,,9526.33,8938.613,10114.047
2026-08-31 16:00:00+00:00,,9676.498,9088.781,10264.215
2026-08-31 17:00:00+00:00,,8313.75,7726.033,8901.467
2026-08-31 18:00:00+00:00,,7092.9224,6505.2056,7680.639
2026-08-31 19:00:00+00:00,,8621.079,8033.3623,9208.795
2026-08-31 20:00:00+00:00,,9645.76,9058.043,10233.477
2026-08-31 21:00:00+00:00,,9204.0,8616.283,9791.717
2026-08-31 22:00:00+00:00,,9124.013,8536.296,9711.7295
2026-08-31 23:00:00+00:00,,9206.362,8618.646,9794.08
2026-09-01 00:00:00+00:00,,9468.964,8881.247,10056.68
2026-09-01 01:00:00+00:00,,9287.823,8700.106,9875.539
2026-09-01 02:00:00+00:00,,8363.879,7776.1626,8951.596
2026-09-01 03:00:00+00:00,,8517.672,7929.955,9105.388
2026-09-01 04:00:00+00:00,,8151.38,7563.663,8739.097
2026-09-01 05:00:00+00:00,,7983.614,7395.897,8571.33
2026-09-01 06:00:00+00:00,,7245.314,6657.597,7833.031
2026-09-01 07:00:00+00:00,,5923.143,5335.427,6510.86
2026-09-01 08:00:00+00:00,,4786.972,4199.256,5374.689
2026-09-01 09:00:00+00:00,,4702.588,4114.8716,5290.3047
2026-09-01 10:00:00+00:00,,3870.7024,3282.9856,4458.419
2026-09-01 11:00:00+00:00,,4791.935,4204.2183,5379.6514
2026-09-01 12:00:00+00:00,,5238.837,4651.12,5826.5537
2026-09-01 13:00:00+00:00,,4284.76,3697.0432,4872.4766
2026-09-01 14:00:00+00:00,,4457.2046,3869.488,5044.9214
2026-09-01 15:00:00+00:00,,2991.0383,2403.3218,3578.7551
2026-09-01 16:00:00+00:00,,2714.592,2126.8752,3302.3086
2026-09-01 17:00:00+00:00,,2170.4666,1582.7501,2758.183
2026-09-01 18:00:00+00:00,,3280.1567,2692.44,3867.8735
2026-09-01 19:00:00+00:00,,3781.862,3194.1453,4369.5786
2026-09-01 20:00:00+00:00,,3795.8997,3208.1829,4383.616
2026-09-01 21:00:00+00:00,,6608.3154,6020.5986,7196.0317
2026-09-01 22:00:00+00:00,,5580.5215,4992.805,6168.2383
2026-09-01 23:00:00+00:00,,5929.411,5341.695,6517.128
2026-09-02 00:00:00+00:00,,5724.2754,5136.559,6311.992
2026-09-02 01:00:00+00:00,,5860.543,5272.826,6448.2593
2026-09-02 02:00:00+00:00,,5337.511,4749.7944,5925.228
2026-09-02 03:00:00+00:00,,5788.8545,5201.138,6376.5713
2026-09-02 04:00:00+00:00,,5550.812,4963.095,6138.529
2026-09-02 05:00:00+00:00,,3760.7102,3172.9934,4348.427
2026-09-02 06:00:00+00:00,,2974.754,2387.0374,3562.4705
2026-09-02 07:00:00+00:00,,2491.2551,1903.5385,3078.9717
2026-09-02 08:00:00+00:00,,1998.2018,1410.4852,2585.9185
2026-09-02 09:00:00+00:00,,2183.7473,1596.0309,2771.4639
2026-09-02 10:00:00+00:00,,2047.1046,1459.3881,2634.821
2026-09-02 11:00:00+00:00,,2327.7163,1739.9999,2915.4329
2026-09-02 12:00:00+00:00,,2820.5461,2232.8296,3408.263
2026-09-02 13:00:00+00:00,,3890.772,3303.0554,4478.489
2026-09-02 14:00:00+00:00,,4533.3867,3945.6704,5121.1035
2026-09-02 15:00:00+00:00,,7114.4414,6526.7246,7702.158
2026-09-02 16:00:00+00:00,,7424.568,6836.8516,8012.2847
2026-09-02 17:00:00+00:00,,8901.126,8313.409,9488.843
2026-09-02 18:00:00+00:00,,9370.927,8783.21,9958.644
2026-09-02 19:00:00+00:00,,8912.593,8324.877,9500.31
2026-09-02 20:00:00+00:00,,11594.204,11006.487,12181.921
2026-09-02 21:00:00+00:00,,13177.898,12590.182,13765.615
2026-09-02 22:00:00+00:00,,11126.945,10539.229,11714.663
2026-09-02 23:00:00+00:00,,8533.1045,7945.3877,9120.821
2026-09-03 00:00:00+00:00,,9612.427,9024.71,10200.144
2026-09-03 01:00:00+00:00,,8850.443,8262.727,9438.16
2026-09-03 02:00:00+00:00,,8316.886,7729.169,8904.603
2026-09-03 03:00:00+00:00,,8352.577,7764.8604,8940.294
2026-09-03 04:00:00+00:00,,9011.426,8423.709,9599.143
2026-09-03 05:00:00+00:00,,8322.767,7735.05,8910.483
2026-09-03 06:00:00+00:00,,8393.025,7805.3086,8980.742
2026-09-03 07:00:00+00:00,,7541.3345,6953.6177,8129.0513
2026-09-03 08:00:00+00:00,,10036.044,9448.327,10623.761
2026-09-03 09:00:00+00:00,,10296.075,9708.358,10883.792
2026-09-03 10:00:00+00:00,,10003.957,9416.24,10591.674
2026-09-03 11:00:00+00:00,,10263.699,9675.982,10851.416
2026-09-03 12:00:00+00:00,,10925.324,10337.607,11513.041
2026-09-03 13:00:00+00:00,,11772.759,11185.042,12360.475
2026-09-03 14:00:00+00:00,,10547.641,9959.925,11135.357
2026-09-03 15:00:00+00:00,,10675.702,10087.985,11263.418
2026-09-03 16:00:00+00:00,,6297.2383,5709.5215,6884.9546
2026-09-03 17:00:00+00:00,,6564.3867,5976.6704,7152.1035
2026-09-03 18:00:00+00:00,,7232.998,6645.2812,7820.7144
2026-09-03 19:00:00+00:00,,7163.484,6575.767,7751.2007
2026-09-03 20:00:00+00:00,,7950.5415,7362.8247,8538.258
2026-09-03 21:00:00+00:00,,8266.742,7679.0254,8854.459
2026-09-03 22:00:00+00:00,,7803.8857,7216.169,8391.603
2026-09-03 23:00:00+00:00,,8220.588,7632.8716,8808.305
