date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-03-02 00:00:00+00:00,4.891799,-0.67228806,-93.14077004295268,91.796120701576
2026-03-02 01:00:00+00:00,4.891799,-4.6841288,-97.15251811833332,87.78437262619536
2026-03-02 02:00:00+00:00,4.891799,-4.264085,-96.7325347735964,88.20435597093228
2026-03-02 03:00:00+00:00,4.891799,-1.2863017,-93.75472547475783,91.18216526977085
2026-03-02 04:00:00+00:00,4.891799,-6.2249002,-98.69338991645213,86.24350082807644
2026-03-02 05:00:00+00:00,4.891799,13.053176,-79.41526656059159,105.5216241839372
2026-03-02 06:00:00+00:00,405.7973,470.33636,377.8679454842493,562.8048362287781
2026-03-02 07:00:00+00:00,1918.5382,1576.9723,1484.5038413772286,1669.4407321217575
2026-03-02 08:00:00+00:00,3466.119,2919.1821,2826.7136258242235,3011.650516568752
2026-03-02 09:00:00+00:00,4718.381,3504.0195,3411.5510487581664,3596.487939502695
2026-03-02 10:00:00+00:00,5530.8325,5354.049,5261.580577429862,5446.517468174391
2026-03-02 11:00:00+00:00,5857.714,5073.901,4981.432385785189,5166.369276529717
2026-03-02 12:00:00+00:00,5735.6787,4697.7153,4605.246973273073,4790.183864017602
2026-03-02 13:00:00+00:00,5056.2017,4745.095,4652.626730365306,4837.563621109834
2026-03-02 14:00:00+00:00,3796.8264,3876.94,3784.4715539818767,3969.4084447264054
2026-03-02 15:00:00+00:00,2128.6648,2573.3987,2480.9302015954677,2665.8670923399964
2026-03-02 16:00:00+00:00,497.6449,604.063,511.59452189021044,696.5314126347394
2026-03-02 17:00:00+00:00,5.160842,11.190383,-81.27807412112816,103.65881662340041
2026-03-02 18:00:00+00:00,4.891799,-5.7028055,-98.17120933778233,86.76568140674624
2026-03-02 19:00:00+00:00,4.891799,-5.1433573,-97.6117783981133,87.32511234641527
2026-03-02 20:00:00+00:00,4.891799,-0.9331523,-93.40161907347283,91.53527167105585
2026-03-02 21:00:00+00:00,4.891799,-3.059007,-95.52749524562546,89.40939549890311
2026-03-02 22:00:00+00:00,4.891799,-2.953172,-95.42163087770814,89.51525986682054
2026-03-02 23:00:00+00:00,4.891799,1.6294698,-90.83896794307589,94.0979228014528
2026-03-03 00:00:00+00:00,4.891799,2.5249774,-89.9434152226811,94.99347552184759
2026-03-03 01:00:00+00:00,4.891799,3.944411,-88.52404136367613,96.41284938085266
2026-03-03 02:00:00+00:00,4.891799,2.9973896,-89.47103046337793,95.46586028115064
2026-03-03 03:00:00+00:00,4.891799,-6.0822,-98.55066120163929,86.3862295428894
2026-03-03 04:00:00+00:00,4.891799,-5.6155252,-98.08397015036462,86.85292059416406
2026-03-03 05:00:00+00:00,4.891799,13.122268,-79.34617003604376,105.59072070848481
2026-03-03 06:00:00+00:00,344.58545,434.64337,342.1749583861176,527.1118491306464
2026-03-03 07:00:00+00:00,1668.7394,2074.8242,1982.355736411243,2167.2926271557717
2026-03-03 08:00:00+00:00,3172.6433,3166.715,3074.246713825968,3259.1836045704963
2026-03-03 09:00:00+00:00,4445.9263,5104.977,5012.508451196992,5197.44534194152
2026-03-03 10:00:00+00:00,5276.73,4450.191,4357.722763595712,4542.659654340241
2026-03-03 11:00:00+00:00,5655.2686,4584.8013,4492.33282978133,4677.269720525859
2026-03-03 12:00:00+00:00,5382.784,5524.333,5431.864909029587,5616.801799774115
2026-03-03 13:00:00+00:00,4435.1763,5164.874,5072.405873641363,5257.342764385891
2026-03-03 14:00:00+00:00,3147.3574,3966.1013,3873.6328986286144,4058.569789373143
2026-03-03 15:00:00+00:00,1702.8722,2192.3193,2099.850902277678,2284.7877930222066
2026-03-03 16:00:00+00:00,433.68335,628.03827,535.5698096141894,720.5067003587183
2026-03-03 17:00:00+00:00,5.609084,-71.971725,-164.4401805764794,20.496710168049276
2026-03-03 18:00:00+00:00,4.891799,3.8909442,-88.5775043170272,96.35938642750148
2026-03-03 19:00:00+00:00,4.891799,-5.056077,-97.5245392106956,87.41235153383309
2026-03-03 20:00:00+00:00,4.891799,14.264968,-78.20347178580732,106.73341895872136
2026-03-03 21:00:00+00:00,4.891799,13.888381,-78.58002854388701,106.35686220064156
2026-03-03 22:00:00+00:00,4.891799,0.57807815,-91.89037385780671,93.04651688672209
2026-03-03 23:00:00+00:00,4.891799,13.375442,-79.09304128759595,105.84384945693262
2026-03-04 00:00:00+00:00,4.891799,5.902541,-86.56588831954559,98.37100242498309
2026-03-04 01:00:00+00:00,4.891799,6.9044943,-85.56398871360375,99.37290203092482
2026-03-04 02:00:00+00:00,4.891799,6.8506613,-85.61783768105875,99.31905306347005
2026-03-04 03:00:00+00:00,4.891799,1.5445088,-90.92389104587187,94.0129996986567
2026-03-04 04:00:00+00:00,4.891799,5.2365255,-87.2319556553391,97.70493508918946
2026-03-04 05:00:00+00:00,4.891799,10.614455,-81.85400716372692,103.08288358080165
2026-03-04 06:00:00+00:00,380.6012,340.25055,247.7821093483284,432.7190000928572
2026-03-04 07:00:00+00:00,1770.9185,1621.3108,1528.8423863541027,1713.7792770986316
2026-03-04 08:00:00+00:00,3298.8525,2628.5918,2536.1233666625667,2721.0602574070954
2026-03-04 09:00:00+00:00,4595.529,3111.7954,3019.3269432477564,3204.2638339922855
2026-03-04 10:00:00+00:00,5539.3506,5181.5464,5089.078208790746,5274.015099535276
2026-03-04 11:00:00+00:00,6026.7036,5301.1426,5208.674256416126,5393.611147160654
2026-03-04 12:00:00+00:00,5944.8193,5299.72,5207.251794444292,5392.18868518882
2026-03-04 13:00:00+00:00,5234.8154,5133.3306,5040.862345150077,5225.799235894606
2026-03-04 14:00:00+00:00,3938.7473,4052.474,3960.005677390812,4144.9425681353405
2026-03-04 15:00:00+00:00,2214.0564,2482.0642,2389.595887055936,2574.532777800465
2026-03-04 16:00:00+00:00,525.8597,885.53937,793.0709398136728,978.0078305582017
2026-03-04 17:00:00+00:00,5.798415,13.242141,-79.22631265687028,105.7105780876584
2026-03-04 18:00:00+00:00,4.891799,-4.7411356,-97.20955170214302,87.72733904238578
2026-03-04 19:00:00+00:00,4.891799,-6.1615458,-98.6299870999328,86.30690364459576
2026-03-04 20:00:00+00:00,4.891799,-7.337205,-99.80568955602871,85.13120118849986
2026-03-04 21:00:00+00:00,4.891799,7.4136496,-85.05473960740528,99.8821511371234
2026-03-04 22:00:00+00:00,4.891799,4.985427,-87.48305782974307,97.45383291478572
2026-03-04 23:00:00+00:00,4.891799,3.149367,-89.31903741007818,95.61785333445039
2026-03-05 00:00:00+00:00,4.891799,9.580642,-82.88775293321714,102.04913781131154
2026-03-05 01:00:00+00:00,4.891799,12.662307,-79.8061058405051,105.13078490402347
2026-03-05 02:00:00+00:00,4.891799,8.378005,-84.09047637656636,100.84641436796232
2026-03-05 03:00:00+00:00,4.891799,4.808547,-87.65985228920022,97.27703845532847
2026-03-05 04:00:00+00:00,4.891799,9.716628,-82.75177946521762,102.18511127931106
