date,load_lu_actual,load_lu_fitted,load_lu_lower,load_lu_upper
2026-02-06 00:00:00+00:00,531.89,530.8054,519.7547,541.8562
2026-02-06 01:00:00+00:00,515.09,517.143,506.09225,528.1937
2026-02-06 02:00:00+00:00,505.43,512.56006,501.50934,523.61084
2026-02-06 03:00:00+00:00,514.55,519.06024,508.00952,530.111
2026-02-06 04:00:00+00:00,541.77,549.0779,538.02716,560.12866
2026-02-06 05:00:00+00:00,613.92,622.3507,611.3,633.4015
2026-02-06 06:00:00+00:00,694.49,683.56384,672.5131,694.61456
2026-02-06 07:00:00+00:00,740.55,742.8601,731.8094,753.9108
2026-02-06 08:00:00+00:00,755.23,783.9961,772.9454,795.0468
2026-02-06 09:00:00+00:00,764.63,778.80164,767.7509,789.85236
2026-02-06 10:00:00+00:00,771.37,780.0671,769.01636,791.11786
2026-02-06 11:00:00+00:00,750.16,768.12604,757.0753,779.1768
2026-02-06 12:00:00+00:00,731.21,755.08356,744.0328,766.1343
2026-02-06 13:00:00+00:00,711.14,721.40485,710.35406,732.45557
2026-02-06 14:00:00+00:00,687.95,707.22394,696.1732,718.27466
2026-02-06 15:00:00+00:00,677.98,708.9156,697.8648,719.9663
2026-02-06 16:00:00+00:00,700.35,733.1488,722.098,744.1995
2026-02-06 17:00:00+00:00,721.23,723.07544,712.0247,734.1262
2026-02-06 18:00:00+00:00,704.13,708.8216,697.7709,719.8724
2026-02-06 19:00:00+00:00,672.73,690.9699,679.9191,702.0206
2026-02-06 20:00:00+00:00,628.27,626.64746,615.59674,637.69824
2026-02-06 21:00:00+00:00,602.63,610.7007,599.64996,621.7514
2026-02-06 22:00:00+00:00,570.26,588.75085,577.70013,599.80164
2026-02-06 23:00:00+00:00,549.65,547.0177,535.967,558.0685
2026-02-07 00:00:00+00:00,520.47,517.4825,506.43176,528.53326
2026-02-07 01:00:00+00:00,500.14,500.91205,489.8613,511.9628
2026-02-07 02:00:00+00:00,488.88,482.57324,471.5225,493.624
2026-02-07 03:00:00+00:00,488.46,479.18,468.12924,490.2307
2026-02-07 04:00:00+00:00,495.4,477.849,466.79825,488.89972
2026-02-07 05:00:00+00:00,509.37,511.2116,500.16086,522.2623
2026-02-07 06:00:00+00:00,531.69,526.4908,515.44006,537.5415
2026-02-07 07:00:00+00:00,553.54,550.0259,538.97516,561.07666
2026-02-07 08:00:00+00:00,577.61,577.10706,566.0563,588.1578
2026-02-07 09:00:00+00:00,587.59,567.4532,556.4024,578.5039
2026-02-07 10:00:00+00:00,607.81,595.55554,584.5048,606.6063
2026-02-07 11:00:00+00:00,607.08,597.82776,586.77704,608.8785
2026-02-07 12:00:00+00:00,580.83,577.71136,566.66064,588.76215
2026-02-07 13:00:00+00:00,559.69,564.2758,553.22504,575.32654
2026-02-07 14:00:00+00:00,551.85,530.0323,518.98157,541.083
2026-02-07 15:00:00+00:00,551.93,551.9029,540.8522,562.9536
2026-02-07 16:00:00+00:00,587.71,600.08624,589.03546,611.13696
2026-02-07 17:00:00+00:00,625.82,606.39496,595.3442,617.4457
2026-02-07 18:00:00+00:00,620.24,615.89777,604.847,626.9485
2026-02-07 19:00:00+00:00,600.25,593.8171,582.7663,604.8678
2026-02-07 20:00:00+00:00,571.57,580.5579,569.5072,591.60864
2026-02-07 21:00:00+00:00,566.27,564.18475,553.134,575.2355
2026-02-07 22:00:00+00:00,543.57,546.1423,535.09155,557.193
2026-02-07 23:00:00+00:00,522.52,503.88943,492.83868,514.9402
2026-02-08 00:00:00+00:00,500.32,495.73297,484.68222,506.78372
2026-02-08 01:00:00+00:00,482.62,481.55664,470.5059,492.60736
2026-02-08 02:00:00+00:00,476.67,479.01114,467.9604,490.0619
2026-02-08 03:00:00+00:00,475.35,483.68774,472.637,494.7385
2026-02-08 04:00:00+00:00,483.67,498.0748,487.02405,509.12555
2026-02-08 05:00:00+00:00,495.49,495.9157,484.865,506.96646
2026-02-08 06:00:00+00:00,508.69,519.373,508.32224,530.4237
2026-02-08 07:00:00+00:00,520.23,525.26465,514.21387,536.31537
2026-02-08 08:00:00+00:00,534.49,556.7833,545.73254,567.83405
2026-02-08 09:00:00+00:00,551.48,572.0953,561.04456,583.146
2026-02-08 10:00:00+00:00,576.05,580.56866,569.51794,591.61945
2026-02-08 11:00:00+00:00,584.74,574.9152,563.8645,585.96594
2026-02-08 12:00:00+00:00,566.62,568.8015,557.75073,579.85223
2026-02-08 13:00:00+00:00,551.03,531.26074,520.20996,542.31146
2026-02-08 14:00:00+00:00,548.47,543.37756,532.32684,554.42834
2026-02-08 15:00:00+00:00,553.51,550.6258,539.575,561.6765
2026-02-08 16:00:00+00:00,579.69,529.70233,518.65155,540.75305
2026-02-08 17:00:00+00:00,611.3,586.1723,575.1215,597.223
2026-02-08 18:00:00+00:00,606.0,604.6485,593.5978,615.6993
2026-02-08 19:00:00+00:00,588.1,588.034,576.9833,599.0847
2026-02-08 20:00:00+00:00,564.07,568.52563,557.4749,579.57635
2026-02-08 21:00:00+00:00,552.77,573.4472,562.3965,584.498
2026-02-08 22:00:00+00:00,529.04,543.72626,532.6755,554.777
2026-02-08 23:00:00+00:00,506.23,528.59753,517.5468,539.64825
2026-02-09 00:00:00+00:00,484.88,489.0726,478.02188,500.12335
2026-02-09 01:00:00+00:00,474.58,487.4194,476.36868,498.47015
2026-02-09 02:00:00+00:00,473.31,493.07523,482.02448,504.12595
2026-02-09 03:00:00+00:00,483.84,493.29022,482.23947,504.34097
2026-02-09 04:00:00+00:00,521.64,542.6035,531.5528,553.65424
2026-02-09 05:00:00+00:00,606.33,630.57336,619.52264,641.62415
2026-02-09 06:00:00+00:00,685.36,697.63617,686.5854,708.6869
2026-02-09 07:00:00+00:00,732.64,745.7197,734.669,756.7705
2026-02-09 08:00:00+00:00,749.56,777.6769,766.6261,788.7276
2026-02-09 09:00:00+00:00,758.2,765.3825,754.3317,776.4332
2026-02-09 10:00:00+00:00,759.51,767.31915,756.26843,778.3699
2026-02-09 11:00:00+00:00,753.98,768.3988,757.3481,779.4496
2026-02-09 12:00:00+00:00,737.01,757.93677,746.88605,768.9875
2026-02-09 13:00:00+00:00,718.54,732.7263,721.67554,743.77704
2026-02-09 14:00:00+00:00,705.09,710.9347,699.884,721.9854
2026-02-09 15:00:00+00:00,703.43,708.0796,697.0289,719.1304
2026-02-09 16:00:00+00:00,719.52,720.64856,709.5978,731.6993
2026-02-09 17:00:00+00:00,749.3,729.02673,717.976,740.0775
2026-02-09 18:00:00+00:00,733.17,730.9149,719.8642,741.96564
2026-02-09 19:00:00+00:00,691.76,679.6063,668.55554,690.65704
2026-02-09 20:00:00+00:00,639.12,650.22797,639.17725,661.27875
2026-02-09 21:00:00+00:00,610.62,624.42316,613.3724,635.4739
2026-02-09 22:00:00+00:00,578.47,597.9676,586.9169,609.0183
2026-02-09 23:00:00+00:00,549.15,585.98456,574.93384,597.0353
2026-02-10 00:00:00+00:00,527.61,531.5836,520.5329,542.6344
2026-02-10 01:00:00+00:00,511.18,532.4738,521.4231,543.5246
2026-02-10 02:00:00+00:00,507.5,530.38513,519.3344,541.4359
2026-02-10 03:00:00+00:00,512.2,530.42773,519.377,541.4785
2026-02-10 04:00:00+00:00,540.72,575.97986,564.9291,587.0306
2026-02-10 05:00:00+00:00,618.17,640.6515,629.6007,651.7022
2026-02-10 06:00:00+00:00,693.36,717.72675,706.67596,728.77747
2026-02-10 07:00:00+00:00,732.02,755.50806,744.45734,766.55884
2026-02-10 08:00:00+00:00,750.44,765.9334,754.8827,776.98413
2026-02-10 09:00:00+00:00,756.27,759.9177,748.86694,770.96844
2026-02-10 10:00:00+00:00,753.75,758.3,747.24927,769.3507
2026-02-10 11:00:00+00:00,741.53,745.61487,734.56415,756.6656
2026-02-10 12:00:00+00:00,728.99,725.47687,714.4261,736.5276
2026-02-10 13:00:00+00:00,702.23,711.6614,700.6106,722.7121
2026-02-10 14:00:00+00:00,685.67,688.7984,677.7476,699.8491
2026-02-10 15:00:00+00:00,681.93,688.2843,677.2336,699.3351
2026-02-10 16:00:00+00:00,697.61,703.765,692.71423,714.81573
2026-02-10 17:00:00+00:00,733.64,733.25525,722.2045,744.306
2026-02-10 18:00:00+00:00,718.06,726.68494,715.63416,737.73566
2026-02-10 19:00:00+00:00,675.03,691.62506,680.57434,702.67584
2026-02-10 20:00:00+00:00,627.51,642.6503,631.5996,653.7011
2026-02-10 21:00:00+00:00,601.76,614.61,603.55927,625.6607
2026-02-10 22:00:00+00:00,565.52,578.07587,567.02515,589.12665
2026-02-10 23:00:00+00:00,523.64,540.004,528.9533,551.0548
