date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-02-15 00:00:00+00:00,796.14996,1019.0515558208581,-80.74855219513847,2118.851663836854
2026-02-15 01:00:00+00:00,915.3902,1639.151239539001,539.3511315230044,2738.951347554998
2026-02-15 02:00:00+00:00,1058.2101,1662.6855841430388,562.8854761270422,2762.485692159036
2026-02-15 03:00:00+00:00,1378.1,1893.8427043959764,794.0425963799798,2993.6428124119725
2026-02-15 04:00:00+00:00,1701.2401,2522.1573668873352,1422.3572588713391,3621.957474903332
2026-02-15 05:00:00+00:00,2174.0,4043.4289791795695,2943.628871163573,5143.2290871955665
2026-02-15 06:00:00+00:00,3019.17,4121.831767344287,3022.03165932829,5221.631875360283
2026-02-15 07:00:00+00:00,3770.81,4035.806514271585,2936.0064062555884,5135.606622287582
2026-02-15 08:00:00+00:00,4098.66,4719.973409401994,3620.1733013859975,5819.773517417991
2026-02-15 09:00:00+00:00,3851.84,5224.735140261945,4124.935032245949,6324.535248277942
2026-02-15 10:00:00+00:00,4043.84,5323.333284617824,4223.533176601828,6423.133392633821
2026-02-15 11:00:00+00:00,4432.9,4217.608968209017,3117.808860193021,5317.409076225013
2026-02-15 12:00:00+00:00,5011.69,4645.5541764868885,3545.7540684708924,5745.354284502885
2026-02-15 13:00:00+00:00,6265.26,5406.707266456076,4306.907158440079,6506.507374472072
2026-02-15 14:00:00+00:00,8231.18,6234.250375983241,5134.450267967244,7334.050483999237
2026-02-15 15:00:00+00:00,10273.9,10155.73869016809,9055.938582152094,11255.538798184087
2026-02-15 16:00:00+00:00,12714.43,11704.88598156413,10605.085873548134,12804.686089580126
2026-02-15 17:00:00+00:00,15197.55,11935.193912626137,10835.39380461014,13034.994020642134
2026-02-15 18:00:00+00:00,17153.84,14760.13349928998,13660.33339127398,15859.933607305975
2026-02-15 19:00:00+00:00,17759.84,15359.2790126084,14259.478904592404,16459.0791206244
2026-02-15 20:00:00+00:00,16643.32,15276.024138537727,14176.224030521731,16375.824246553726
2026-02-15 21:00:00+00:00,14116.7,14957.784346880151,13857.984238864155,16057.584454896147
2026-02-15 22:00:00+00:00,13948.86,14763.99897653368,13664.198868517684,15863.799084549675
2026-02-15 23:00:00+00:00,13983.96,14777.525340788408,13677.725232772413,15877.325448804404
2026-02-16 00:00:00+00:00,13492.87,12937.95707567519,11838.156967659193,14037.757183691185
2026-02-16 01:00:00+00:00,13045.89,11751.730354167054,10651.930246151056,12851.53046218305
2026-02-16 02:00:00+00:00,12602.59,11660.653539456664,10560.853431440668,12760.45364747266
2026-02-16 03:00:00+00:00,11751.4,11276.3790444466,10176.578936430604,12376.179152462597
2026-02-16 04:00:00+00:00,10519.9,10297.487342989098,9197.6872349731,11397.287451005093
2026-02-16 05:00:00+00:00,9957.27,9855.66843816149,8755.868330145493,10955.468546177486
2026-02-16 06:00:00+00:00,9720.7,8283.824073395554,7184.023965379558,9383.624181411551
2026-02-16 07:00:00+00:00,9862.24,8387.116174912888,7287.316066896891,9486.916282928883
2026-02-16 08:00:00+00:00,9363.48,8053.915223639361,6954.1151156233645,9153.715331655358
2026-02-16 09:00:00+00:00,8360.23,6212.450029204875,5112.649921188879,7312.250137220872
2026-02-16 10:00:00+00:00,7701.31,5929.18567195765,4829.385563941653,7028.985779973646
2026-02-16 11:00:00+00:00,7108.02,6372.95645490203,5273.156346886033,7472.756562918026
2026-02-16 12:00:00+00:00,6196.23,7041.008813560205,5941.208705544209,8140.808921576201
2026-02-16 13:00:00+00:00,5414.54,7175.9181750503285,6076.118067034332,8275.718283066326
2026-02-16 14:00:00+00:00,5196.95,6533.849824589026,5434.049716573029,7633.6499326050225
2026-02-16 15:00:00+00:00,5280.58,6571.783913302763,5471.983805286766,7671.5840213187585
2026-02-16 16:00:00+00:00,5611.09,5549.833699765952,4450.033591749954,6649.633807781947
2026-02-16 17:00:00+00:00,5783.32,5476.9435500143645,4377.143441998368,6576.743658030361
