date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-04-14 00:00:00+00:00,,10457.044068923193,9928.14583809526,10984.50400070193
2026-04-14 01:00:00+00:00,,10577.367461950813,10047.739901119148,11105.16064714269
2026-04-14 02:00:00+00:00,,10744.513702239148,10213.951813256768,11268.521389692636
2026-04-14 03:00:00+00:00,,11331.849398013406,10806.292574470146,11861.437127590463
2026-04-14 04:00:00+00:00,,12001.52135270634,11471.339776159804,12530.21073938897
2026-04-14 05:00:00+00:00,,12695.963618951535,12167.023045558575,13225.150740600637
2026-04-14 06:00:00+00:00,,13285.277576169277,12756.938417418856,13813.13680927971
2026-04-14 07:00:00+00:00,,13717.394546452193,13187.343970534228,14244.82749507532
2026-04-14 08:00:00+00:00,,14002.79122198427,13473.412363886458,14529.185324106631
2026-04-14 09:00:00+00:00,,14155.915208749764,13626.260073906411,14680.695075544225
2026-04-14 10:00:00+00:00,,14218.0519242117,13689.101551148236,14744.408799101122
2026-04-14 11:00:00+00:00,,14107.01653927242,13578.469512186872,14634.328954388444
2026-04-14 12:00:00+00:00,,13862.45172353034,13332.630867323734,14388.514454661195
2026-04-14 13:00:00+00:00,,13565.455216040986,13035.246339390398,14090.76774291267
2026-04-14 14:00:00+00:00,,13317.707146299235,12787.490505937669,13845.288134208684
2026-04-14 15:00:00+00:00,,13138.570632275658,12609.422960364154,13665.022563284107
2026-04-14 16:00:00+00:00,,12924.44491570987,12394.903652525953,13451.200803169002
2026-04-14 17:00:00+00:00,,12643.91679294728,12114.50721591999,13170.80777645888
2026-04-14 18:00:00+00:00,,12341.814895032436,11812.363074734689,12868.77101837646
2026-04-14 19:00:00+00:00,,11978.232070529644,11451.291059538906,12507.77719040053
2026-04-14 20:00:00+00:00,,11472.310531540512,10942.878013471489,12001.062539024937
2026-04-14 21:00:00+00:00,,11055.042022265276,10526.510676432705,11583.007566370621
2026-04-14 22:00:00+00:00,,10715.529153285584,10186.095559503978,11243.857475867691
2026-04-14 23:00:00+00:00,,10464.72009112713,9936.33302141157,10992.543354072393
2026-04-15 00:00:00+00:00,,10321.868654880971,9794.030412990644,10850.424723607119
2026-04-15 01:00:00+00:00,,10264.902424366226,9736.751266975563,10793.15662264798
2026-04-15 02:00:00+00:00,,10350.125268309474,9821.865549270695,10878.081141273045
2026-04-15 03:00:00+00:00,,10587.546178207911,10059.94947110009,11116.443509965527
2026-04-15 04:00:00+00:00,,10945.246806472705,10418.696059434893,11473.927988084502
2026-04-15 05:00:00+00:00,,11438.0050900492,10910.873419432279,11967.291222264717
2026-04-15 06:00:00+00:00,,11921.590526082786,11395.000932342671,12450.76315741036
2026-04-15 07:00:00+00:00,,12260.50001530322,11732.040027180183,12788.427125721719
2026-04-15 08:00:00+00:00,,12414.17839107235,11884.739879058301,12942.85501195613
2026-04-15 09:00:00+00:00,,12430.8876960439,11901.637258234001,12957.474997776997
2026-04-15 10:00:00+00:00,,12361.322690433408,11831.99895308646,12887.085534499925
2026-04-15 11:00:00+00:00,,12244.891771848155,11714.824396926988,12771.513794566155
2026-04-15 12:00:00+00:00,,12124.019123361388,11594.201044033374,12652.182270001134
2026-04-15 13:00:00+00:00,,12011.279540264852,11481.906226702393,12538.784240767436
2026-04-15 14:00:00+00:00,,11949.799986766287,11420.843917041897,12478.111068638567
2026-04-15 15:00:00+00:00,,11949.985383180832,11420.294352369347,12478.05022235716
2026-04-15 16:00:00+00:00,,11913.674550347188,11384.877623893375,12442.50652068024
2026-04-15 17:00:00+00:00,,11802.388400418635,11273.0734231111,12327.789783077658
2026-04-15 18:00:00+00:00,,11634.387730792043,11105.530836032325,12161.940192549479
2026-04-15 19:00:00+00:00,,11331.117166017175,10803.480050749058,11860.930230827968
2026-04-15 20:00:00+00:00,,10854.138550699488,10324.602484502524,11381.543750278697
2026-04-15 21:00:00+00:00,,10214.241138469808,9687.52758094765,10743.27675913582
2026-04-15 22:00:00+00:00,,9574.645273045106,9047.032233371821,10103.44532925127
2026-04-15 23:00:00+00:00,,9025.80071564318,8498.684155578205,9554.16654460897
2026-04-16 00:00:00+00:00,,8605.529911438054,8076.264291217121,9134.328504496363
2026-04-16 01:00:00+00:00,,8373.028980327388,7845.361774472638,8901.670366399907
2026-04-16 02:00:00+00:00,,8380.78781228696,7852.469445621895,8910.015975260681
2026-04-16 03:00:00+00:00,,8555.864750124078,8028.190380626834,9082.393084459249
2026-04-16 04:00:00+00:00,,8960.586638706374,8432.710907964723,9489.423492390415
2026-04-16 05:00:00+00:00,,9740.034756791323,9211.14764959188,10268.514665191155
2026-04-16 06:00:00+00:00,,10616.959542632418,10088.110033134797,11145.181253717557
2026-04-16 07:00:00+00:00,,11352.214354390733,10823.659789828725,11882.073133218866
2026-04-16 08:00:00+00:00,,11835.280506482632,11306.957572343088,12362.260225206235
2026-04-16 09:00:00+00:00,,12056.317672988387,11527.498810151515,12583.699992574699
2026-04-16 10:00:00+00:00,,12085.984885533091,11557.156098461472,12612.939055454619
2026-04-16 11:00:00+00:00,,11997.786072950987,11469.412627109079,12523.84047822307
2026-04-16 12:00:00+00:00,,11879.946822387137,11351.72223188106,12407.55152478281
2026-04-16 13:00:00+00:00,,11763.914009972312,11234.806553124901,12293.069128060264
2026-04-16 14:00:00+00:00,,11676.83554912735,11148.660472058451,12205.644837942305
2026-04-16 15:00:00+00:00,,11631.995085882874,11103.690125066172,12160.406736167331
2026-04-16 16:00:00+00:00,,11581.1834025245,11053.34243746483,12108.435022672917
2026-04-16 17:00:00+00:00,,11490.751024104366,10962.659137265422,12018.602218179496
2026-04-16 18:00:00+00:00,,11383.498209341802,10854.026074853175,11910.834654707502
2026-04-16 19:00:00+00:00,,11214.864358984662,10685.500448515388,11743.24121041686
2026-04-16 20:00:00+00:00,,10916.52846289192,10387.522763648007,11444.815388003612
2026-04-16 21:00:00+00:00,,10509.217598764424,9980.00412155132,11037.203844991693
2026-04-16 22:00:00+00:00,,10062.41547235066,9534.480492375355,10589.7819272954
2026-04-16 23:00:00+00:00,,9682.946455244872,9154.770759569863,10210.300327541208
2026-04-17 00:00:00+00:00,,9393.407484317428,8865.686532062811,9921.26190429655
2026-04-17 01:00:00+00:00,,9269.758746046637,8739.799328179013,9797.878716644198
2026-04-17 02:00:00+00:00,,9308.490181259222,8779.998819688473,9837.08060846048
2026-04-17 03:00:00+00:00,,9580.704059055595,9050.748972028014,10108.808117456394
2026-04-17 04:00:00+00:00,,10068.211812732228,9539.136587193123,10596.808498643197
2026-04-17 05:00:00+00:00,,10731.09101396671,10203.22209839782,11259.501635786222
2026-04-17 06:00:00+00:00,,11362.398222993006,10834.215999588116,11891.175436911608
2026-04-17 07:00:00+00:00,,11821.022782280654,11292.728757757108,12348.836356537802
2026-04-17 08:00:00+00:00,,12064.258193983613,11536.983700465122,12591.366424494474
2026-04-17 09:00:00+00:00,,12120.279735763634,11591.903345988794,12647.485033852772
2026-04-17 10:00:00+00:00,,12040.975618465158,11512.586440563115,12568.719131419604
2026-04-17 11:00:00+00:00,,11863.425535285372,11336.313449524509,12391.170699397868
2026-04-17 12:00:00+00:00,,11668.498463008336,11139.905321393815,12197.164712585514
2026-04-17 13:00:00+00:00,,11535.266452890115,11007.265652134132,12062.830297800523
2026-04-17 14:00:00+00:00,,11468.846384173643,10940.884115261999,11996.00434654483
2026-04-17 15:00:00+00:00,,11456.907006676918,10929.604718194729,11983.944461669285
2026-04-17 16:00:00+00:00,,11445.310362366683,10916.271341050366,11971.561927794339
2026-04-17 17:00:00+00:00,,11382.147903259636,10853.300063605415,11907.869924667024
2026-04-17 18:00:00+00:00,,11268.016661018442,10739.991152469185,11794.468303812637
2026-04-17 19:00:00+00:00,,11041.868253186882,10511.8443056412,11569.581239704
2026-04-17 20:00:00+00:00,,10671.372165466933,10141.376552618985,11199.316300373088
2026-04-17 21:00:00+00:00,,10191.959957772291,9661.960160513816,10720.657083389438
2026-04-17 22:00:00+00:00,,9688.198011100076,9159.432218267242,10216.50615508849
2026-04-17 23:00:00+00:00,,9276.890109200383,8747.844487017117,9804.242147787023
2026-04-18 00:00:00+00:00,,8789.752598529261,8261.817690624754,9317.154733659647
2026-04-18 01:00:00+00:00,,8426.513972632845,7898.3463757752515,8953.830649078014
2026-04-18 02:00:00+00:00,,8300.956558165646,7773.172334449368,8829.047190651949
2026-04-18 03:00:00+00:00,,8432.62947400352,7904.889076945576,8960.642744511018
2026-04-18 04:00:00+00:00,,8791.102745342012,8262.124496955794,9319.289541817723
2026-04-18 05:00:00+00:00,,9344.131850975875,8816.251564127986,9872.414665703895
2026-04-18 06:00:00+00:00,,9905.089676121856,9377.004453683812,10435.161531106618
2026-04-18 07:00:00+00:00,,10347.039282566127,9819.246807430036,10876.699560771129
2026-04-18 08:00:00+00:00,,10607.364039279038,10079.392885361794,11135.136877323735
2026-04-18 09:00:00+00:00,,10702.535055815115,10173.18205296416,11229.530272491318
2026-04-18 10:00:00+00:00,,10654.035053746606,10125.996295938337,11181.142537198866
2026-04-18 11:00:00+00:00,,10479.519174613031,9951.107644662809,11006.36717608537
2026-04-18 12:00:00+00:00,,10253.909278710216,9725.490636842382,10782.064688344955
2026-04-18 13:00:00+00:00,,10069.93107747399,9540.778987921643,10598.518660502681
2026-04-18 14:00:00+00:00,,9963.997495288108,9436.14875652198,10493.686148590434
2026-04-18 15:00:00+00:00,,9917.53469972662,9389.530822691862,10446.983576032955
