date,hard_coal_50hz_actual,lignite_50hz_actual,gas_50hz_actual,biomass_50hz_actual,pumped_storage_50hz_actual,hydro_50hz_actual,other_conv_50hz_actual,hard_coal_50hz_fitted,lignite_50hz_fitted,gas_50hz_fitted,biomass_50hz_fitted,pumped_storage_50hz_fitted,hydro_50hz_fitted,other_conv_50hz_fitted,hard_coal_50hz_lower,lignite_50hz_lower,gas_50hz_lower,biomass_50hz_lower,pumped_storage_50hz_lower,hydro_50hz_lower,other_conv_50hz_lower,hard_coal_50hz_upper,lignite_50hz_upper,gas_50hz_upper,biomass_50hz_upper,pumped_storage_50hz_upper,hydro_50hz_upper,other_conv_50hz_upper
2026-01-24 00:00:00+00:00,1133.54,4713.77,3863.35,1029.76,-5.431801e-06,120.56,1027.88,547.2522482577214,4283.038325456099,2123.687108205285,988.4874465868663,233.52905840875775,116.76559475642132,713.5722255980027,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 01:00:00+00:00,1132.55,4451.55,3808.48,1040.11,-5.431801e-06,121.77,1021.79,546.4850758769197,4271.70825286856,2121.4684594525397,988.4874465868663,249.3586861024425,116.76559475642132,713.5322417909773,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 02:00:00+00:00,1132.96,4431.28,3802.45,1038.58,-5.431801e-06,121.58,1029.4,546.3881559612537,4310.251569170166,2121.908396770759,988.4874465868663,265.18831379612726,116.76559475642132,713.4963677300905,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 03:00:00+00:00,1129.07,4477.25,3836.81,1038.9,-5.431801e-06,121.62,1022.11,546.0739249734036,4335.9042952401305,2122.0812119093325,988.4874465868663,281.017941489812,116.76559475642132,713.4510245278115,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 04:00:00+00:00,1126.55,4630.12,3823.58,1048.05,-5.431801e-06,122.7,1029.53,546.2125974310815,4362.9601897424445,2124.324282209653,988.4874465868663,296.8475691834968,116.76559475642132,713.4048718577525,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 05:00:00+00:00,1127.69,4618.09,3786.08,1050.33,-5.431801e-06,122.96,1031.11,545.9844762202135,4393.10405288033,2125.3108884126104,988.4874465868663,312.6771968771815,116.76559475642132,713.3323678786629,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 06:00:00+00:00,1131.94,4830.18,3877.44,1056.9,76.46999,123.73,1030.61,547.2733685520966,4474.886167584563,2135.11994927714,988.4874465868663,328.50682457086623,116.76559475642132,713.2760520721254,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 07:00:00+00:00,1131.42,5176.02,3998.75,1061.24,182.54,124.25,1034.9,548.3521511909653,4569.230216949537,2143.81619942646,988.4874465868663,344.336452264551,116.76559475642132,713.2217823223491,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 08:00:00+00:00,1130.5,5241.71,4005.07,1051.13,284.55,123.07,1030.99,546.3714023437545,4579.987782154462,2134.524319522153,988.4874465868663,360.16607995823574,116.76559475642132,712.9171627531149,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
2026-01-24 09:00:00+00:00,1133.01,5164.36,3986.75,1052.31,227.41,123.2,1017.55,541.8264703873364,4549.1673624289615,2109.398563635459,988.4874465868663,375.9957076519205,116.76559475642132,712.3786987903895,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188,485.40961665471394,4427.640215661185,1769.5389932032995,988.6486797514416,408.8096869510114,116.93271488280523,711.2412697147188
