date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper
2026-03-11 00:00:00+00:00,-6.112661e-05,-693.9238032604981,-3345.5362207461735,1932.6721054782574
2026-03-11 01:00:00+00:00,-6.112661e-05,-464.91258952692806,-3103.839003088076,2165.268246730669
2026-03-11 02:00:00+00:00,-6.112661e-05,-230.815713270757,-2881.8494484611415,2388.298604370887
2026-03-11 03:00:00+00:00,-6.112661e-05,152.17245830097727,-2483.6896772107734,2780.791135570316
2026-03-11 04:00:00+00:00,-6.112661e-05,958.5098964117694,-1685.6070827869448,3587.0339307300596
2026-03-11 05:00:00+00:00,25.11029,1704.403295809808,-935.4863429765578,4327.777538958273
2026-03-11 06:00:00+00:00,1008.0301,1834.9069772516198,-807.084978290135,4461.443640427903
2026-03-11 07:00:00+00:00,3449.27,2417.035776893797,-227.93652065124525,5035.130219731662
2026-03-11 08:00:00+00:00,6289.88,5814.516220521089,3183.482560375651,8461.620220771596
2026-03-11 09:00:00+00:00,8314.82,8539.763855097535,5904.561283972171,11171.227583419648
2026-03-11 10:00:00+00:00,9107.12,9990.024275137543,7368.983584999956,12626.83901151864
2026-03-11 11:00:00+00:00,8530.84,9186.103217567486,6545.890082773112,11805.95353488657
2026-03-11 12:00:00+00:00,7667.66,7718.588763320648,5084.927370148003,10339.845506708962
2026-03-11 13:00:00+00:00,5961.8,6246.6824467327215,3594.7613963931444,8861.644621773909
2026-03-11 14:00:00+00:00,4160.31,3962.868317431286,1306.2574377975977,6577.534526301248
2026-03-11 15:00:00+00:00,2403.75,2784.459472437757,142.27477921263107,5415.533626951988
2026-03-11 16:00:00+00:00,621.7399,1973.2261060672863,-666.7562348553411,4608.496945387886
2026-03-11 17:00:00+00:00,14.400085,-109.55751201990051,-2734.2562960405708,2529.8538431504367
2026-03-11 18:00:00+00:00,-6.112661e-05,-94.35702710346231,-2725.52779355102,2542.1937793163447
2026-03-11 19:00:00+00:00,-6.112661e-05,386.2659431566981,-2238.74549987049,3029.5191127909334
2026-03-11 20:00:00+00:00,-6.112661e-05,454.4320322779481,-2176.550029779922,3099.424702307791
2026-03-11 21:00:00+00:00,-6.112661e-05,-35.8578855103201,-2679.0047600839794,2598.293305095274
2026-03-11 22:00:00+00:00,-6.112661e-05,-279.7079283571388,-2931.639871728386,2344.116166193485
2026-03-11 23:00:00+00:00,-6.112661e-05,-341.494295114946,-2976.183553722552,2288.1517522317667
2026-03-12 00:00:00+00:00,-6.112661e-05,-907.4346111282225,-3535.9401360362685,1738.9115501146055
2026-03-12 01:00:00+00:00,-6.112661e-05,-642.7434818583629,-3274.2331221385125,1996.504068733774
2026-03-12 02:00:00+00:00,-6.112661e-05,-231.85664817049974,-2873.041266753417,2399.781077950114
2026-03-12 03:00:00+00:00,-6.112661e-05,83.92987797386422,-2560.7964494465746,2712.126815407732
2026-03-12 04:00:00+00:00,-6.112661e-05,443.6647642873768,-2191.16189830389,3083.689787846984
2026-03-12 05:00:00+00:00,19.96991,913.9106959144569,-1719.5311011465142,3555.6220784648012
2026-03-12 06:00:00+00:00,1099.26,1273.8523304571097,-1359.5366416370912,3909.568391849658
2026-03-12 07:00:00+00:00,3899.25,1982.068049663618,-650.3990693187661,4604.097719242046
2026-03-12 08:00:00+00:00,7244.97,4085.413812485942,1456.9232611101063,6721.464777589731
2026-03-12 09:00:00+00:00,10256.25,6439.509844472493,3805.846472418483,9072.587333940008
2026-03-12 10:00:00+00:00,10892.1,8951.851359310773,6324.6203745054645,11581.818192564087
2026-03-12 11:00:00+00:00,10724.86,9920.658736806885,7287.703407978526,12549.082374500233
2026-03-12 12:00:00+00:00,10202.15,9753.180904280789,7131.414644807241,12394.899635747812
2026-03-12 13:00:00+00:00,9306.04,8150.35880737926,5520.763866418218,10769.585548815732
2026-03-12 14:00:00+00:00,7610.44,7223.722818664961,4595.534757158967,9853.004913595374
2026-03-12 15:00:00+00:00,4680.31,6028.41296104898,3370.9960374749485,8647.770264745037
2026-03-12 16:00:00+00:00,1389.49,3302.737510123272,623.7194256916459,5892.045799415999
2026-03-12 17:00:00+00:00,46.090027,855.1066354244049,-1817.408117540001,3459.4440751321554
2026-03-12 18:00:00+00:00,-6.112661e-05,-508.93623117004745,-3142.4062302507514,2124.7748545268673
2026-03-12 19:00:00+00:00,-6.112661e-05,-269.756298373502,-2911.096344527004,2360.5539947042166
2026-03-12 20:00:00+00:00,-6.112661e-05,89.08038084977579,-2547.528012171349,2719.32825748361
2026-03-12 21:00:00+00:00,-6.112661e-05,829.3451440010581,-1815.9025428068721,3448.400907264644
2026-03-12 22:00:00+00:00,-6.112661e-05,672.1463245995119,-1989.550313787096,3277.165327562843
2026-03-12 23:00:00+00:00,-6.112661e-05,137.9364145378995,-2525.4110781155273,2747.511976785673
2026-03-13 00:00:00+00:00,-6.112661e-05,-498.78271748770794,-3138.2726212880366,2129.5266020923154
2026-03-13 01:00:00+00:00,-6.112661e-05,-435.8306595207787,-3082.2404073524663,2185.4976179774003
2026-03-13 02:00:00+00:00,-6.112661e-05,-82.085344699306,-2727.8957864776935,2541.331116852099
2026-03-13 03:00:00+00:00,-6.112661e-05,553.2108010219063,-2096.1602938650217,3170.9546688157848
2026-03-13 04:00:00+00:00,-6.112661e-05,1119.9830919604688,-1525.502374368562,3741.311316755521
2026-03-13 05:00:00+00:00,84.380066,1727.9856899626197,-918.7968604070943,4349.494206333955
2026-03-13 06:00:00+00:00,1876.09,472.27099881125923,-2163.563810613369,3106.658700400381
2026-03-13 07:00:00+00:00,4978.38,3786.93137494788,1128.7450262249713,6405.803144805884
2026-03-13 08:00:00+00:00,7492.54,6202.811736264772,3548.9866729552723,8825.696287217106
2026-03-13 09:00:00+00:00,8675.41,8484.340721991422,5843.8852967092735,11100.504677238987
2026-03-13 10:00:00+00:00,9872.45,9862.168230792346,7211.767699319858,12477.537608959947
2026-03-13 11:00:00+00:00,10385.49,9783.917635821259,7130.298987924931,12401.009270591829
2026-03-13 12:00:00+00:00,10194.2,8863.94233653357,6211.685815446408,11488.108391234084
2026-03-13 13:00:00+00:00,8383.82,7795.245892509878,5149.1474721111235,10420.828814117775
2026-03-13 14:00:00+00:00,5714.83,6650.77462999507,4008.594928155016,9279.990171458461
2026-03-13 15:00:00+00:00,3263.18,5387.458316826838,2746.340695334268,8010.88993193928
2026-03-13 16:00:00+00:00,762.6501,3139.7059450582756,503.05742663505634,5770.008793112216
2026-03-13 17:00:00+00:00,18.070007,196.22819904611288,-2442.729660866316,2828.4677690790704
2026-03-13 18:00:00+00:00,-6.112661e-05,-387.33328206961005,-3023.4738875452354,2243.4160070799558
2026-03-13 19:00:00+00:00,-6.112661e-05,-148.6898893563157,-2787.592376935408,2479.8723261497416
2026-03-13 20:00:00+00:00,-6.112661e-05,387.2050173402804,-2252.473842196198,3013.0199438662057
2026-03-13 21:00:00+00:00,-6.112661e-05,774.6946757530595,-1870.5244931102648,3397.6883861734673
2026-03-13 22:00:00+00:00,-6.112661e-05,641.1036200146223,-1991.2647001279388,3278.928749403787
2026-03-13 23:00:00+00:00,-6.112661e-05,533.1748060971022,-2094.523362678858,3177.1269765523625
2026-03-14 00:00:00+00:00,-6.112661e-05,-100.19049025111781,-2697.9856463911133,2573.546476821175
2026-03-14 01:00:00+00:00,-6.112661e-05,-36.433622159309834,-2639.324029404413,2628.8339871064727
2026-03-14 02:00:00+00:00,-6.112661e-05,0.7530435432054219,-2621.8185945478003,2643.677378945548
