date,hard_coal_tenn_actual,gas_tenn_actual,biomass_tenn_actual,pumped_storage_tenn_actual,hydro_tenn_actual,other_conv_tenn_actual,other_renew_tenn_actual,hard_coal_tenn_fitted,gas_tenn_fitted,biomass_tenn_fitted,pumped_storage_tenn_fitted,hydro_tenn_fitted,other_conv_tenn_fitted,other_renew_tenn_fitted,hard_coal_tenn_lower,gas_tenn_lower,biomass_tenn_lower,pumped_storage_tenn_lower,hydro_tenn_lower,other_conv_tenn_lower,other_renew_tenn_lower,hard_coal_tenn_upper,gas_tenn_upper,biomass_tenn_upper,pumped_storage_tenn_upper,hydro_tenn_upper,other_conv_tenn_upper,other_renew_tenn_upper
2026-01-24 00:00:00+00:00,252.00002,3285.1,1921.26,0.22999686,544.38,225.22,28.71,460.9078887394434,1735.0659282741844,1886.4563824386603,102.97354051519204,944.4801491752918,271.94070862349395,34.7606180367979,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 01:00:00+00:00,252.90001,3291.23,1912.85,0.22999686,542.39996,225.26,28.71,460.6642393537289,1724.1444147665898,1891.6604858824755,110.6725187431516,945.2496406152037,271.94070862349395,34.79771797587157,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 02:00:00+00:00,254.00002,3479.24,1909.94,0.22999686,540.78,225.22,28.71,466.1519822062469,1743.25785924454,1896.4067477411043,118.37149697111113,946.0191320551156,271.94070862349395,34.823157288057466,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 03:00:00+00:00,264.35,3498.22,1924.86,0.30000418,539.08,219.28,28.71,469.89690452615,1755.3003524479743,1901.701001466584,126.0704751990707,946.7886234950275,271.94070862349395,34.79980852008954,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 04:00:00+00:00,292.2,3500.1,1958.82,0.30000418,529.43,217.35,28.71,472.70675875277436,1781.7120130918834,1907.3243382813441,133.76945342703021,947.5581149349393,271.94070862349395,34.670076074167916,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 05:00:00+00:00,345.85,3509.7502,2052.08,0.30000418,527.68,217.35,28.71,474.98270432283493,1815.7884395003503,1916.4335818032273,141.46843165498979,948.3276063748513,271.94070862349395,34.500244077040854,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 06:00:00+00:00,393.1,3538.03,2196.07,0.30000418,517.27,217.35,28.71,484.4625212789849,1870.1133944562325,1927.170796904822,149.16740988294933,949.0970978147632,271.94070862349395,34.52468151810334,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 07:00:00+00:00,355.1,3605.01,2282.87,44.429993,565.09,217.39,28.71,493.09117620739227,1941.1439356469373,1938.2046119353465,156.86638811090887,949.8665892546751,271.94070862349395,34.60578539480189,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 08:00:00+00:00,328.3,3610.8,2264.47,134.72,564.9,217.47,28.71,491.70777306724415,1960.2658792400748,1942.0124225222175,164.56536633886844,950.6360806945869,271.94070862349395,34.485284358623744,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
2026-01-24 09:00:00+00:00,323.8,3355.7,2222.49,106.93,560.21,223.48,28.71,490.82323817523456,1927.2719024506673,1937.2348408493206,172.264344566828,951.4055721344988,271.94070862349395,34.32190326237709,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474,517.1155239445823,1834.6012150046938,1931.1120467195058,189.3907482052295,931.1273446873256,272.4538835293906,32.038332068352474
