date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-04-05 00:00:00+00:00,8092.07,7106.0271402276885,4801.56452118222,9416.596247059559
2026-04-05 01:00:00+00:00,8807.96,7559.227836628288,5253.207203411788,9865.361867212574
2026-04-05 02:00:00+00:00,9743.18,8198.402542242071,5893.007033241036,10507.199139168879
2026-04-05 03:00:00+00:00,10242.19,8924.733568959058,6619.352544831123,11232.530033434483
2026-04-05 04:00:00+00:00,10624.539,9599.759291554696,7293.560125683186,11905.702253575193
2026-04-05 05:00:00+00:00,10662.41,10108.902178512259,7800.21263239452,12413.516450544124
2026-04-05 06:00:00+00:00,10388.129,9977.80556018963,7671.531804130074,12283.27621802469
2026-04-05 07:00:00+00:00,9763.36,10001.911023102397,7688.600083874033,12307.463800161513
2026-04-05 08:00:00+00:00,8010.83,8633.24754838219,6327.265648671125,10939.689403034088
2026-04-05 09:00:00+00:00,6373.53,8586.482944508181,6278.438515459204,10894.56622280886
2026-04-05 10:00:00+00:00,4358.18,10159.737696390821,7848.781300272934,12464.848348248066
2026-04-05 11:00:00+00:00,3371.39,11993.631049499421,9681.409003073775,14297.289269122368
2026-04-05 12:00:00+00:00,3234.77,11203.392301681757,8892.22884365532,13509.240416416334
2026-04-05 13:00:00+00:00,3509.79,9720.664162567842,7409.528743514598,12027.97489289871
2026-04-05 14:00:00+00:00,5710.34,9298.218235150376,6989.3001548772,11603.343864682502
2026-04-05 15:00:00+00:00,9574.12,9671.190456024111,7361.935207047061,11976.38313343468
2026-04-05 16:00:00+00:00,10904.6,9091.541062947854,6782.246344402269,11396.750252276623
2026-04-05 17:00:00+00:00,10581.17,8316.516933755407,6008.843368535154,10624.268915135419
2026-04-05 18:00:00+00:00,9581.01,7767.947970888003,5462.562344871038,10076.305537308013
2026-04-05 19:00:00+00:00,9244.14,7074.1161305709375,4766.538080603486,9379.260704223569
2026-04-05 20:00:00+00:00,9876.29,7524.815380156757,5218.180504845606,9833.395783418115
2026-04-05 21:00:00+00:00,10603.329,8569.041076255442,6263.203097439933,10877.852677425899
2026-04-05 22:00:00+00:00,11064.639,8209.628489396284,5905.229594340284,10515.4305481547
2026-04-05 23:00:00+00:00,11310.15,8593.899364560239,6292.081940839342,10901.33069538985
2026-04-06 00:00:00+00:00,11220.95,9278.094553927418,6970.887386099625,11588.732702409818
2026-04-06 01:00:00+00:00,11277.67,9684.54994121434,7378.33281340826,11994.773757710027
