date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-04-11 00:00:00+00:00,,28.55048265252981,-2274.047744302474,2328.9001705402798
2026-04-11 01:00:00+00:00,,169.67852304841063,-2137.4081339429904,2470.019888660394
2026-04-11 02:00:00+00:00,,343.28820936856846,-1964.6227950282828,2643.3763119591968
2026-04-11 03:00:00+00:00,,-528.6163731555671,-2839.776531701187,1778.8076573145133
2026-04-11 04:00:00+00:00,,-1239.7395323257915,-3546.554428399928,1068.4354232946093
2026-04-11 05:00:00+00:00,,83.64475316981816,-2223.522583600383,2386.9808988470486
2026-04-11 06:00:00+00:00,,-405.9657484436457,-2714.456938012333,1898.3095361510009
2026-04-11 07:00:00+00:00,,-284.47965441200313,-2593.163864276229,2018.7582354447825
2026-04-11 08:00:00+00:00,,36.55077874637618,-2273.4933786849997,2342.915616552609
2026-04-11 09:00:00+00:00,,956.4905616700976,-1351.3286035291621,3263.59938336749
2026-04-11 10:00:00+00:00,,1546.478678428252,-757.3323283352474,3856.7877976423165
2026-04-11 11:00:00+00:00,,1663.6681741980356,-639.492307969218,3973.3582286966193
2026-04-11 12:00:00+00:00,,2283.6881231534862,-18.279782620983042,4593.676929240408
2026-04-11 13:00:00+00:00,,2853.5630189688345,552.4244480177604,5161.167340075992
2026-04-11 14:00:00+00:00,,3365.792868372401,1063.9596520882174,5673.356886518599
2026-04-11 15:00:00+00:00,,4078.5554147464104,1775.8430743663096,6386.284161255788
2026-04-11 16:00:00+00:00,,4528.386088002666,2225.8299076708417,6837.351918547003
2026-04-11 17:00:00+00:00,,4958.809186082968,2652.491448879581,7263.535432014856
2026-04-11 18:00:00+00:00,,6176.478888225822,3869.85718866639,8483.881239667318
2026-04-11 19:00:00+00:00,,7079.556988235048,4772.254228563471,9387.81654571992
2026-04-11 20:00:00+00:00,,7796.28088514495,5490.671828635058,10105.107899944971
2026-04-11 21:00:00+00:00,,8702.701117607394,6396.839598077184,11009.190765070121
2026-04-11 22:00:00+00:00,,8598.755378443107,6293.273337595783,10905.553444066489
2026-04-11 23:00:00+00:00,,9097.975812457387,6794.813899029663,11404.923269203038
2026-04-12 00:00:00+00:00,,9004.443020215058,6700.1455672505135,11314.621063698
2026-04-12 01:00:00+00:00,,7152.586784922755,4843.2670517223505,9460.324121141206
2026-04-12 02:00:00+00:00,,6971.783974593978,4665.555992326277,9276.0605616709
2026-04-12 03:00:00+00:00,,6218.899529151153,3911.5498973156214,8525.393359030433
2026-04-12 04:00:00+00:00,,5323.327894888971,3015.0258081469055,7627.103539217816
2026-04-12 05:00:00+00:00,,5149.315027354172,2844.5667383898553,7456.591809856479
2026-04-12 06:00:00+00:00,,4927.743065105578,2622.8136165336887,7236.831327585029
2026-04-12 07:00:00+00:00,,4066.3367273580384,1760.0204124513193,6374.496377808011
2026-04-12 08:00:00+00:00,,3441.198072776068,1137.3619233638,5746.865137803212
2026-04-12 09:00:00+00:00,,2823.431432636892,517.4574360623719,5129.013927330714
2026-04-12 10:00:00+00:00,,2377.5462056827027,72.80317763892708,4680.090448046566
2026-04-12 11:00:00+00:00,,1707.9427217704228,-597.4208777260328,4011.168335820309
2026-04-12 12:00:00+00:00,,859.0076460129994,-1443.1848699967813,3166.101773969688
2026-04-12 13:00:00+00:00,,499.62789409689685,-1807.3188212581354,2805.2499468096594
2026-04-12 14:00:00+00:00,,580.2784576363356,-1724.902160931887,2887.9564154470586
2026-04-12 15:00:00+00:00,,603.9522745032486,-1703.7976451476316,2911.1805709198857
2026-04-12 16:00:00+00:00,,364.6464113496436,-1940.1613560335154,2669.6363866530946
2026-04-12 17:00:00+00:00,,-183.00210446746178,-2487.5353236106876,2122.439314286624
2026-04-12 18:00:00+00:00,,362.56128426652276,-1942.4402941385079,2672.193433040029
2026-04-12 19:00:00+00:00,,262.36335118126544,-2045.5895435412813,2570.1309529027085
2026-04-12 20:00:00+00:00,,480.5522945953662,-1824.4451060769552,2786.9228474099946
2026-04-12 21:00:00+00:00,,447.30776560574986,-1860.3688400392439,2754.639451441064
2026-04-12 22:00:00+00:00,,1000.8490992764778,-1306.9853336393808,3309.3831299277836
2026-04-12 23:00:00+00:00,,1953.672784010112,-355.26268478028123,4263.214843971078
