date,gen_load_diff_delu_actual,gen_load_diff_delu_fitted,gen_load_diff_delu_lower,gen_load_diff_delu_upper
2026-09-21 00:00:00+00:00,,2308.836078312906,218.71926175325143,4398.95289487256
2026-09-21 01:00:00+00:00,,1429.9933193954753,-660.1234971641788,3520.11013595513
2026-09-21 02:00:00+00:00,,1621.0117087039057,-469.1051078557489,3711.1285252635603
2026-09-21 03:00:00+00:00,,-1532.6819512131487,-3622.7987677728033,557.4348653465054
2026-09-21 04:00:00+00:00,,-4383.230289065254,-6473.347105624909,-2293.1134725055995
2026-09-21 05:00:00+00:00,,-5370.660056138138,-7460.776872697793,-3280.543239578484
2026-09-21 06:00:00+00:00,,-5287.835578183316,-7377.95239474297,-3197.718761623661
2026-09-21 07:00:00+00:00,,-3644.5213034359253,-5734.63811999558,-1554.4044868762708
2026-09-21 08:00:00+00:00,,-2826.8800792690326,-4916.996895828687,-736.7632627093781
2026-09-21 09:00:00+00:00,,5468.2563088465795,3378.1394922869263,7558.373125406233
2026-09-21 10:00:00+00:00,,8482.0080720208,6391.891255461145,10572.124888580456
2026-09-21 11:00:00+00:00,,5600.847434563424,3510.73061800377,7690.9642511230795
2026-09-21 12:00:00+00:00,,9124.078145301375,7033.961328741721,11214.194961861029
2026-09-21 13:00:00+00:00,,5473.903020083713,3383.786203524059,7564.019836643369
2026-09-21 14:00:00+00:00,,3545.911661448484,1455.7948448888296,5636.028478008138
2026-09-21 15:00:00+00:00,,-1427.221959149048,-3517.3387757087025,662.8948574106066
2026-09-21 16:00:00+00:00,,-2935.1956755873935,-5025.312492147048,-845.0788590277389
2026-09-21 17:00:00+00:00,,-6728.553311699745,-8818.670128259399,-4638.436495140089
2026-09-21 18:00:00+00:00,,-6607.372768026376,-8697.489584586032,-4517.255951466722
2026-09-21 19:00:00+00:00,,-6022.162686432888,-8112.279502992544,-3932.045869873234
2026-09-21 20:00:00+00:00,,-4082.4043518427957,-6172.521168402451,-1992.287535283141
2026-09-21 21:00:00+00:00,,-5287.11449918468,-7377.231315744335,-3196.9976826250254
2026-09-21 22:00:00+00:00,,-2626.445763158689,-4716.562579718344,-536.3289465990342
2026-09-21 23:00:00+00:00,,250.16352254917047,-1839.9532940104841,2340.280339108825
2026-09-22 00:00:00+00:00,,-669.7996731441553,-2759.91648970381,1420.3171434154988
2026-09-22 01:00:00+00:00,,-2097.2608921767333,-4187.377708736388,-7.144075617078215
2026-09-22 02:00:00+00:00,,-3690.6071047573387,-5780.723921316992,-1600.4902881976836
2026-09-22 03:00:00+00:00,,-8689.565164815096,-10779.68198137475,-6599.448348255441
2026-09-22 04:00:00+00:00,,-10401.902118833454,-12492.018935393107,-8311.785302273798
2026-09-22 05:00:00+00:00,,-15903.979849139903,-17994.096665699555,-13813.86303258025
2026-09-22 06:00:00+00:00,,-15898.41462987398,-17988.531446433633,-13808.297813314324
2026-09-22 07:00:00+00:00,,-10233.433808914388,-12323.550625474043,-8143.316992354732
2026-09-22 08:00:00+00:00,,-9455.10701466886,-11545.223831228515,-7364.990198109206
2026-09-22 09:00:00+00:00,,-4695.183781052885,-6785.300597612539,-2605.0669644932304
2026-09-22 10:00:00+00:00,,-2726.310459528316,-4816.42727608797,-636.1936429686616
2026-09-22 11:00:00+00:00,,-1186.9147676347825,-3277.031584194437,903.2020489248721
2026-09-22 12:00:00+00:00,,-1641.6453664050441,-3731.762182964699,448.47145015461
2026-09-22 13:00:00+00:00,,-2268.910097369517,-4359.026913929172,-178.79328080986306
2026-09-22 14:00:00+00:00,,-4799.429203531162,-6889.5460200908165,-2709.3123869715073
2026-09-22 15:00:00+00:00,,-8710.22071992658,-10800.337536486235,-6620.103903366924
2026-09-22 16:00:00+00:00,,-11508.641314141127,-13598.75813070078,-9418.524497581473
2026-09-22 17:00:00+00:00,,-14093.114317464408,-16183.231134024063,-12002.997500904752
2026-09-22 18:00:00+00:00,,-13559.928729334662,-15650.045545894318,-11469.811912775007
2026-09-22 19:00:00+00:00,,-13144.688555791303,-15234.805372350957,-11054.57173923165
2026-09-22 20:00:00+00:00,,-12047.077858529572,-14137.194675089226,-9956.961041969918
2026-09-22 21:00:00+00:00,,-12048.831202355112,-14138.948018914767,-9958.714385795456
2026-09-22 22:00:00+00:00,,-11823.186907128778,-13913.303723688432,-9733.070090569123
2026-09-22 23:00:00+00:00,,-10129.953377159443,-12220.0701937191,-8039.83656059979
2026-09-23 00:00:00+00:00,,-10982.268269814807,-13072.385086374463,-8892.151453255154
2026-09-23 01:00:00+00:00,,-10352.84457677603,-12442.961393335685,-8262.727760216376
2026-09-23 02:00:00+00:00,,-11151.295557421017,-13241.412373980673,-9061.178740861362
2026-09-23 03:00:00+00:00,,-12306.330154563599,-14396.446971123254,-10216.213338003943
2026-09-23 04:00:00+00:00,,-12660.177858469284,-14750.29467502894,-10570.061041909628
2026-09-23 05:00:00+00:00,,-13153.365937443097,-15243.48275400275,-11063.249120883444
2026-09-23 06:00:00+00:00,,-13909.576838357158,-15999.693654916813,-11819.460021797502
2026-09-23 07:00:00+00:00,,-11561.146931094247,-13651.263747653902,-9471.030114534593
2026-09-23 08:00:00+00:00,,-6828.7778792607605,-8918.894695820416,-4738.661062701107
2026-09-23 09:00:00+00:00,,-4940.146663532987,-7030.263480092643,-2850.0298469733325
2026-09-23 10:00:00+00:00,,-3454.86993529065,-5544.986751850305,-1364.7531187309955
2026-09-23 11:00:00+00:00,,-1504.8643990748642,-3594.981215634519,585.2524174847908
2026-09-23 12:00:00+00:00,,-1233.3984778221989,-3323.5152943818534,856.7183387374557
2026-09-23 13:00:00+00:00,,-2028.3625769868152,-4118.4793935464695,61.75423957283965
2026-09-23 14:00:00+00:00,,-4346.498115153718,-6436.614931713372,-2256.381298594063
2026-09-23 15:00:00+00:00,,-5747.742187255016,-7837.85900381467,-3657.625370695361
2026-09-23 16:00:00+00:00,,-14903.9964171465,-16994.113233706154,-12813.879600586844
2026-09-23 17:00:00+00:00,,-15433.334988964487,-17523.45180552414,-13343.218172404833
2026-09-23 18:00:00+00:00,,-10093.28342244139,-12183.400239001045,-8003.166605881734
2026-09-23 19:00:00+00:00,,-6559.578300904187,-8649.695117463842,-4469.461484344532
2026-09-23 20:00:00+00:00,,-3651.8421782463734,-5741.9589948060275,-1561.7253616867188
2026-09-23 21:00:00+00:00,,-2683.9389811178153,-4774.05579767747,-593.8221645581602
2026-09-23 22:00:00+00:00,,-1249.4011459035114,-3339.517962463166,840.7156706561441
2026-09-23 23:00:00+00:00,,-770.8697241917307,-2860.9865407513853,1319.2470923679243
2026-09-24 00:00:00+00:00,,4388.404374320937,2298.2875577612817,6478.52119088059
2026-09-24 01:00:00+00:00,,4288.642962246855,2198.5261456872,6378.759778806509
2026-09-24 02:00:00+00:00,,4683.839072722763,2593.72225616311,6773.955889282419
2026-09-24 03:00:00+00:00,,1278.2357095454358,-811.8811070142183,3368.3525261050904
2026-09-24 04:00:00+00:00,,-1986.12634820794,-4076.243164767595,103.99046835171475
2026-09-24 05:00:00+00:00,,-3914.3514697671008,-6004.468286326755,-1824.2346532074462
2026-09-24 06:00:00+00:00,,-4129.012668796981,-6219.129485356636,-2038.8958522373268
2026-09-24 07:00:00+00:00,,-3082.2332241595136,-5172.350040719168,-992.116407599859
2026-09-24 08:00:00+00:00,,3132.4398458601577,1042.323029300503,5222.556662419813
2026-09-24 09:00:00+00:00,,4909.774494455243,2819.657677895588,6999.891311014899
2026-09-24 10:00:00+00:00,,5860.692033448087,3770.5752168884333,7950.808850007743
2026-09-24 11:00:00+00:00,,8048.674003553659,5958.557186994005,10138.790820113312
2026-09-24 12:00:00+00:00,,7316.083242250239,5225.9664256905835,9406.200058809894
2026-09-24 13:00:00+00:00,,6459.593662331365,4369.476845771713,8549.71047889102
2026-09-24 14:00:00+00:00,,2352.5526403231884,262.4358237635338,4442.669456882844
2026-09-24 15:00:00+00:00,,-896.5457799283336,-2986.6625964879886,1193.571036631321
2026-09-24 16:00:00+00:00,,-2763.037093187431,-4853.153909747085,-672.9202766277763
2026-09-24 17:00:00+00:00,,-5018.957735583922,-7109.0745521435765,-2928.8409190242674
2026-09-24 18:00:00+00:00,,-4079.4139060757807,-6169.530722635435,-1989.297089516126
2026-09-24 19:00:00+00:00,,-3571.6150662537607,-5661.731882813416,-1481.498249694106
2026-09-24 20:00:00+00:00,,-2698.6738511012763,-4788.790667660931,-608.5570345416218
2026-09-24 21:00:00+00:00,,-1917.3317650596643,-4007.448581619319,172.78505149999046
2026-09-24 22:00:00+00:00,,-3362.307758957717,-5452.4245755173715,-1272.1909423980624
2026-09-24 23:00:00+00:00,,-4042.446999439143,-6132.5638159987975,-1952.3301828794883
2026-09-25 00:00:00+00:00,,1099.5482071309975,-990.568609428657,3189.665023690652
2026-09-25 01:00:00+00:00,,-343.5772742982663,-2433.694090857921,1746.5395422613888
2026-09-25 02:00:00+00:00,,-1529.4309363929065,-3619.547752952561,560.6858801667481
2026-09-25 03:00:00+00:00,,-7698.782339217426,-9788.89915577708,-5608.665522657771
2026-09-25 04:00:00+00:00,,-8606.22887319938,-10696.345689759033,-6516.112056639724
2026-09-25 05:00:00+00:00,,-13008.31207958668,-15098.428896146333,-10918.195263027024
2026-09-25 06:00:00+00:00,,-14829.152888606062,-16919.269705165716,-12739.036072046409
2026-09-25 07:00:00+00:00,,-9441.094515607994,-11531.21133216765,-7350.97769904834
2026-09-25 08:00:00+00:00,,-3746.764149811377,-5836.880966371032,-1656.6473332517223
2026-09-25 09:00:00+00:00,,-2687.591067397125,-4777.707883956779,-597.4742508374702
