date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-03-28 11:00:00+00:00,,11990.774,11800.874,12180.675
2026-03-28 12:00:00+00:00,,11331.811,11141.91,11521.711
2026-03-28 13:00:00+00:00,,11277.674,11087.773,11467.574
2026-03-28 14:00:00+00:00,,11125.66,10935.76,11315.561
2026-03-28 15:00:00+00:00,,11361.583,11171.683,11551.483
2026-03-28 16:00:00+00:00,,11908.125,11718.225,12098.025
2026-03-28 17:00:00+00:00,,12115.525,11925.625,12305.426
2026-03-28 18:00:00+00:00,,11747.286,11557.386,11937.187
2026-03-28 19:00:00+00:00,,10734.21,10544.31,10924.11
2026-03-28 20:00:00+00:00,,10807.894,10617.993,10997.794
2026-03-28 21:00:00+00:00,,10555.852,10365.951,10745.752
2026-03-28 22:00:00+00:00,,9552.507,9362.606,9742.407
2026-03-28 23:00:00+00:00,,9421.3,9231.399,9611.2
2026-03-29 00:00:00+00:00,,8956.177,8766.276,9146.077
2026-03-29 01:00:00+00:00,,8969.749,8779.85,9159.649
2026-03-29 02:00:00+00:00,,8987.355,8797.455,9177.256
2026-03-29 03:00:00+00:00,,9309.477,9119.576,9499.376
2026-03-29 04:00:00+00:00,,9688.697,9498.797,9878.598
2026-03-29 05:00:00+00:00,,9807.963,9618.0625,9997.863
2026-03-29 06:00:00+00:00,,10446.862,10256.962,10636.763
2026-03-29 07:00:00+00:00,,11028.681,10838.78,11218.581
2026-03-29 08:00:00+00:00,,11113.53,10923.631,11303.431
2026-03-29 09:00:00+00:00,,11363.528,11173.628,11553.429
2026-03-29 10:00:00+00:00,,11096.012,10906.111,11285.912
2026-03-29 11:00:00+00:00,,10758.194,10568.294,10948.095
2026-03-29 12:00:00+00:00,,10450.615,10260.715,10640.516
2026-03-29 13:00:00+00:00,,10162.489,9972.589,10352.39
2026-03-29 14:00:00+00:00,,10349.234,10159.334,10539.135
2026-03-29 15:00:00+00:00,,11031.358,10841.458,11221.259
2026-03-29 16:00:00+00:00,,11315.793,11125.893,11505.693
2026-03-29 17:00:00+00:00,,11599.785,11409.885,11789.686
2026-03-29 18:00:00+00:00,,11185.71,10995.81,11375.61
2026-03-29 19:00:00+00:00,,10931.094,10741.193,11120.994
2026-03-29 20:00:00+00:00,,10674.117,10484.217,10864.018
2026-03-29 21:00:00+00:00,,10432.168,10242.268,10622.068
2026-03-29 22:00:00+00:00,,10530.581,10340.681,10720.481
2026-03-29 23:00:00+00:00,,10672.633,10482.732,10862.533
2026-03-30 00:00:00+00:00,,10982.285,10792.385,11172.186
2026-03-30 01:00:00+00:00,,11491.41,11301.511,11681.311
2026-03-30 02:00:00+00:00,,11500.593,11310.692,11690.492
2026-03-30 03:00:00+00:00,,11427.478,11237.577,11617.378
2026-03-30 04:00:00+00:00,,12268.468,12078.567,12458.368
2026-03-30 05:00:00+00:00,,13569.721,13379.82,13759.621
2026-03-30 06:00:00+00:00,,14406.829,14216.929,14596.7295
2026-03-30 07:00:00+00:00,,14838.526,14648.627,15028.427
2026-03-30 08:00:00+00:00,,14717.324,14527.424,14907.225
2026-03-30 09:00:00+00:00,,14860.695,14670.795,15050.595
2026-03-30 10:00:00+00:00,,14794.541,14604.641,14984.441
2026-03-30 11:00:00+00:00,,14455.777,14265.877,14645.678
2026-03-30 12:00:00+00:00,,14226.157,14036.257,14416.058
2026-03-30 13:00:00+00:00,,14079.2705,13889.37,14269.171
2026-03-30 14:00:00+00:00,,14230.935,14041.034,14420.835
2026-03-30 15:00:00+00:00,,14277.023,14087.123,14466.924
2026-03-30 16:00:00+00:00,,14346.944,14157.044,14536.845
2026-03-30 17:00:00+00:00,,14682.057,14492.156,14871.957
2026-03-30 18:00:00+00:00,,14810.801,14620.9,15000.701
2026-03-30 19:00:00+00:00,,14443.869,14253.969,14633.77
2026-03-30 20:00:00+00:00,,12659.031,12469.131,12848.932
2026-03-30 21:00:00+00:00,,12420.769,12230.868,12610.668
2026-03-30 22:00:00+00:00,,12597.483,12407.583,12787.384
2026-03-30 23:00:00+00:00,,12168.354,11978.453,12358.254
2026-03-31 00:00:00+00:00,,11771.795,11581.895,11961.695
2026-03-31 01:00:00+00:00,,11879.016,11689.115,12068.916
2026-03-31 02:00:00+00:00,,12432.57,12242.67,12622.471
2026-03-31 03:00:00+00:00,,12715.415,12525.515,12905.314
2026-03-31 04:00:00+00:00,,13258.235,13068.335,13448.136
2026-03-31 05:00:00+00:00,,14014.827,13824.927,14204.728
2026-03-31 06:00:00+00:00,,14348.8,14158.899,14538.7
2026-03-31 07:00:00+00:00,,14192.781,14002.881,14382.682
2026-03-31 08:00:00+00:00,,14246.982,14057.082,14436.883
2026-03-31 09:00:00+00:00,,14212.007,14022.106,14401.907
2026-03-31 10:00:00+00:00,,13965.133,13775.232,14155.033
2026-03-31 11:00:00+00:00,,14393.531,14203.631,14583.432
2026-03-31 12:00:00+00:00,,14629.661,14439.761,14819.562
2026-03-31 13:00:00+00:00,,14743.723,14553.822,14933.623
2026-03-31 14:00:00+00:00,,14011.609,13821.709,14201.51
2026-03-31 15:00:00+00:00,,13950.66,13760.76,14140.56
2026-03-31 16:00:00+00:00,,14322.078,14132.178,14511.979
2026-03-31 17:00:00+00:00,,14287.266,14097.365,14477.166
2026-03-31 18:00:00+00:00,,14541.042,14351.142,14730.941
2026-03-31 19:00:00+00:00,,13842.028,13652.128,14031.929
2026-03-31 20:00:00+00:00,,12946.553,12756.652,13136.453
2026-03-31 21:00:00+00:00,,11921.213,11731.3125,12111.113
2026-03-31 22:00:00+00:00,,11701.124,11511.225,11891.024
2026-03-31 23:00:00+00:00,,11130.231,10940.331,11320.132
