date,wind_onshore_lu_actual,wind_onshore_lu_fitted,wind_onshore_lu_lower,wind_onshore_lu_upper
2026-06-22 00:00:00+00:00,,48.67586648274043,-1.9975037872521,99.16566558031023
2026-06-22 01:00:00+00:00,,46.138920084493,-4.40773779730187,96.7443897160154
2026-06-22 02:00:00+00:00,,5.964385029415844,-44.67627917278538,56.512062614819165
2026-06-22 03:00:00+00:00,,-15.766602725121906,-66.42574197825971,34.869929281137075
2026-06-22 04:00:00+00:00,,32.5463670747244,-18.10203116892807,82.9444185829988
2026-06-22 05:00:00+00:00,,15.26121818432614,-35.420085135895,65.87212859191857
2026-06-22 06:00:00+00:00,,20.258102983555514,-30.4557470937444,70.93720531988268
2026-06-22 07:00:00+00:00,,3.02722280815415,-47.69799701766744,53.70450885948712
2026-06-22 08:00:00+00:00,,-15.751376914070015,-66.38400908654839,34.90730934280313
2026-06-22 09:00:00+00:00,,-9.10041549665705,-59.78497007242577,41.45580114408196
2026-06-22 10:00:00+00:00,,-15.386916454929214,-66.09755317571324,35.170801464485564
2026-06-22 11:00:00+00:00,,-32.85411898841071,-83.57562615285744,17.62470728949905
2026-06-22 12:00:00+00:00,,-1.1804920941392538,-51.856481234084164,49.23172289510997
2026-06-22 13:00:00+00:00,,16.930928443699564,-33.767000470959495,67.39990722151614
2026-06-22 14:00:00+00:00,,16.336540300400458,-34.37136705725167,66.93820243267653
2026-06-22 15:00:00+00:00,,14.407507062429964,-36.25081553608393,65.0493648946883
2026-06-22 16:00:00+00:00,,13.018805681927859,-37.64586863245534,63.6840437758632
2026-06-22 17:00:00+00:00,,31.68726972462872,-18.994748845295057,82.23478605044437
2026-06-22 18:00:00+00:00,,30.02372905109152,-20.592953729334916,80.69465443148201
2026-06-22 19:00:00+00:00,,68.12185599250827,17.385903260379926,118.68785876037404
2026-06-22 20:00:00+00:00,,65.68950270090795,14.989047362150131,116.36246185766572
2026-06-22 21:00:00+00:00,,72.36990130476866,21.65254240674117,122.98190279116412
2026-06-22 22:00:00+00:00,,70.54685861394648,19.781336150191514,121.18978214584666
2026-06-22 23:00:00+00:00,,66.76078153095169,16.029625754861407,117.42364956014441
2026-06-23 00:00:00+00:00,,69.29135834416482,18.6442558645292,119.84119942548446
2026-06-23 01:00:00+00:00,,68.36622812078637,17.719590951822,118.92975738324438
2026-06-23 02:00:00+00:00,,65.52846991021278,14.77722713761225,116.16522489070024
2026-06-23 03:00:00+00:00,,60.3393389093296,9.63627097919042,110.95359025431286
2026-06-23 04:00:00+00:00,,30.917264877836466,-19.744333740776163,81.59801378333505
2026-06-23 05:00:00+00:00,,17.66229798792702,-33.03022859422203,68.28646340171494
2026-06-23 06:00:00+00:00,,17.240671610136367,-33.46521203190442,67.98661909460448
2026-06-23 07:00:00+00:00,,2.6134052472552582,-47.93513407347083,53.22339935761075
2026-06-23 08:00:00+00:00,,-1.9202794784258757,-52.51019411473688,48.72309254252446
2026-06-23 09:00:00+00:00,,-10.124869673267106,-60.730798574705794,40.57330563099454
2026-06-23 10:00:00+00:00,,-14.490810321511994,-65.15420250930634,36.1427367811433
2026-06-23 11:00:00+00:00,,-25.191541986230995,-75.90339845111984,25.513398764893584
2026-06-23 12:00:00+00:00,,1.9660787111052471,-48.63710453858487,52.86540697467003
2026-06-23 13:00:00+00:00,,-22.502048788003968,-73.1420124441029,27.92255454524878
2026-06-23 14:00:00+00:00,,-16.8033299446166,-67.46332608422495,33.69872875635399
2026-06-23 15:00:00+00:00,,-4.713254907120202,-55.29372430790688,45.78421211482038
2026-06-23 16:00:00+00:00,,16.018360933382475,-34.649732254388034,66.50870720603818
2026-06-23 17:00:00+00:00,,25.51844596662025,-25.17059549383216,76.11441571007234
2026-06-23 18:00:00+00:00,,45.08232846667619,-5.588902800608139,95.7008162340758
2026-06-23 19:00:00+00:00,,52.84772556776197,2.094715672647297,103.50737468748204
2026-06-23 20:00:00+00:00,,41.8163053150035,-8.87467622100295,92.45207242726255
2026-06-23 21:00:00+00:00,,57.064975193392925,6.259059062356748,107.58532395063526
2026-06-23 22:00:00+00:00,,62.55792437994909,11.73738956568662,113.13568595704967
2026-06-23 23:00:00+00:00,,59.495868901128944,8.808910437712811,110.1165635964322
2026-06-24 00:00:00+00:00,,34.3001058363493,-16.292274474644678,84.82206308711767
2026-06-24 01:00:00+00:00,,36.75834731787829,-13.885459131734954,87.26951575527224
2026-06-24 02:00:00+00:00,,27.462750851232627,-23.185558103031234,77.89557387712702
2026-06-24 03:00:00+00:00,,15.133484313472941,-35.53225338620789,65.6374342889304
2026-06-24 04:00:00+00:00,,0.7192163023191398,-49.95110229547971,51.35211454848707
2026-06-24 05:00:00+00:00,,-15.993423787305794,-66.58037616200045,34.67728992028588
2026-06-24 06:00:00+00:00,,-9.46570218807949,-60.11080678684851,41.19130253560379
2026-06-24 07:00:00+00:00,,-20.55327300299171,-71.13959558662702,30.095289316489087
2026-06-24 08:00:00+00:00,,-27.446842025563264,-78.15934902250603,23.090344768088816
2026-06-24 09:00:00+00:00,,-24.323258692162163,-74.97296303475872,26.149699634685458
2026-06-24 10:00:00+00:00,,-8.512366142683604,-59.2360910772096,42.4586035108045
2026-06-24 11:00:00+00:00,,-26.150573507301424,-76.74408414778128,24.342073252818977
2026-06-24 12:00:00+00:00,,-33.54333921118283,-84.23896280982189,17.0191902269243
2026-06-24 13:00:00+00:00,,-15.035491395544263,-65.74051143984929,35.45407412822321
2026-06-24 14:00:00+00:00,,-20.268480480184586,-70.90024058572479,30.380719781252612
2026-06-24 15:00:00+00:00,,130.34491478188085,79.60133421063996,180.85909194823387
