date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-05-22 00:00:00+00:00,,16.93761440611752,-1038.1225052429081,1068.9496764062105
2026-05-22 01:00:00+00:00,,64.32361984871511,-992.2199089227652,1116.7028678711924
2026-05-22 02:00:00+00:00,,264.266857943657,-791.0929624099092,1318.1250374051215
2026-05-22 03:00:00+00:00,,411.89155112406297,-642.9967709490193,1467.92256353943
2026-05-22 04:00:00+00:00,,339.71819420116685,-717.775996781676,1389.0223471712081
2026-05-22 05:00:00+00:00,,1083.3125160693683,30.81683852181027,2136.2494102342343
2026-05-22 06:00:00+00:00,,2305.7743272525217,1249.3159464523742,3360.177459873722
2026-05-22 07:00:00+00:00,,3650.869171781915,2597.7218649481006,4706.459105338656
2026-05-22 08:00:00+00:00,,4552.192404335579,3500.5957595300024,5605.929629703159
2026-05-22 09:00:00+00:00,,5264.399247322069,4211.036975302863,6322.37015759678
2026-05-22 10:00:00+00:00,,5937.79266318537,4886.333736559238,6994.199668972584
2026-05-22 11:00:00+00:00,,6264.287172429476,5208.947330084557,7320.339108534684
2026-05-22 12:00:00+00:00,,5799.286905907982,4746.8653070356995,6855.9858650315755
2026-05-22 13:00:00+00:00,,4715.969536030844,3663.781858427802,5768.568635972519
2026-05-22 14:00:00+00:00,,3785.0919567286983,2732.166471644917,4837.239310290497
2026-05-22 15:00:00+00:00,,3081.8462996523185,2029.7307744198206,4133.357941035617
2026-05-22 16:00:00+00:00,,2458.0985621069913,1404.4404731731547,3514.4258365548844
2026-05-22 17:00:00+00:00,,1934.0809869728303,881.4274589519852,2990.75803014998
2026-05-22 18:00:00+00:00,,1010.546422055111,-43.44319557163544,2067.1553842950684
2026-05-22 19:00:00+00:00,,-307.55399535565834,-1361.4585568106713,751.1221283180557
2026-05-22 20:00:00+00:00,,-371.46862009843767,-1422.4617527530045,685.4136568739648
2026-05-22 21:00:00+00:00,,-75.50406987755537,-1128.6032771005844,980.4753861628935
2026-05-22 22:00:00+00:00,,223.21973519390144,-829.6852333043992,1277.774965741993
2026-05-22 23:00:00+00:00,,305.9287739171565,-747.2250590291644,1360.4603641985027
2026-05-23 00:00:00+00:00,,96.27646190353096,-957.7207183998325,1151.1059158415887
2026-05-23 01:00:00+00:00,,103.00908698864885,-947.9799155442231,1157.12843194016
2026-05-23 02:00:00+00:00,,266.85438799056806,-786.1625780146826,1322.544797343831
2026-05-23 03:00:00+00:00,,431.49076558266427,-622.0279199099682,1488.4903041625748
2026-05-23 04:00:00+00:00,,371.014689611677,-686.420204443652,1425.4436798226502
2026-05-23 05:00:00+00:00,,1409.079709788248,355.61189307417555,2464.9457592855056
2026-05-23 06:00:00+00:00,,2814.637155319773,1759.202423737795,3870.1179593996926
2026-05-23 07:00:00+00:00,,3998.313723633487,2944.7419902898796,5055.9205715093485
2026-05-23 08:00:00+00:00,,4805.492393326271,3753.229209247202,5861.7928131147655
2026-05-23 09:00:00+00:00,,5375.178392780058,4324.1331733854295,6432.083748470216
2026-05-23 10:00:00+00:00,,5948.019364994492,4896.682325961225,7003.033909035218
2026-05-23 11:00:00+00:00,,6339.166984181348,5286.528798715512,7392.214420014327
2026-05-23 12:00:00+00:00,,5988.38027229502,4936.465043643133,7043.586613090405
2026-05-23 13:00:00+00:00,,5027.0281558227,3972.4991446190356,6080.856253214644
2026-05-23 14:00:00+00:00,,4042.8288935550936,2989.483559390859,5096.081273502996
2026-05-23 15:00:00+00:00,,3251.620816906558,2198.481514911997,4306.497428056302
2026-05-23 16:00:00+00:00,,2517.7447699794297,1465.101473365255,3572.824196197344
2026-05-23 17:00:00+00:00,,1821.9635344954881,769.3559449442937,2873.0570232952946
2026-05-23 18:00:00+00:00,,933.8454062530218,-120.42039901145085,1989.7697738710358
2026-05-23 19:00:00+00:00,,-321.5655015001828,-1374.6924424339245,735.7637826224196
2026-05-23 20:00:00+00:00,,-335.0071053243985,-1387.1342270052846,719.2173560687093
2026-05-23 21:00:00+00:00,,-42.121357441438704,-1098.8128207046366,1011.9201664699058
2026-05-23 22:00:00+00:00,,160.1964440574933,-893.272174966607,1216.1384589547365
2026-05-23 23:00:00+00:00,,213.49113727161364,-841.5162490541722,1268.9178876395863
2026-05-24 00:00:00+00:00,,156.99243435596225,-897.6009539039724,1209.6328974429155
2026-05-24 01:00:00+00:00,,70.1349093613643,-986.0973782508863,1127.7419875499486
2026-05-24 02:00:00+00:00,,242.74216706199434,-812.2599227301228,1296.697122664909
2026-05-24 03:00:00+00:00,,472.79216613036124,-580.5554083171221,1531.383365455099
2026-05-24 04:00:00+00:00,,456.9454320511252,-602.9575318339043,1509.729398400977
2026-05-24 05:00:00+00:00,,1371.734631729648,317.4735117537649,2427.539945118754
2026-05-24 06:00:00+00:00,,2781.6169393692035,1729.8310602851438,3835.7143720547488
2026-05-24 07:00:00+00:00,,3906.7271993394997,2852.240130266434,4962.435062077826
2026-05-24 08:00:00+00:00,,4702.284105866051,3650.154419710995,5758.772713903234
2026-05-24 09:00:00+00:00,,5211.507971822401,4159.344974063784,6267.27354523447
2026-05-24 10:00:00+00:00,,5806.967311505678,4754.575521916369,6865.2750259245895
2026-05-24 11:00:00+00:00,,6111.301930062403,5059.45506099896,7165.946702325894
2026-05-24 12:00:00+00:00,,5843.629993823439,4790.724981041962,6898.601953503505
2026-05-24 13:00:00+00:00,,4842.350093324476,3789.9446690185237,5895.256668721227
2026-05-24 14:00:00+00:00,,3728.9464603395395,2676.138981521852,4781.742813157164
2026-05-24 15:00:00+00:00,,2764.2800889379578,1711.5575773133037,3817.108168853676
2026-05-24 16:00:00+00:00,,2131.883859920903,1080.7084282890123,3186.5008795024073
2026-05-24 17:00:00+00:00,,1709.6425561809292,655.9796749540537,2764.829449159869
2026-05-24 18:00:00+00:00,,831.9582009038094,-219.6823247883924,1886.6354072793742
2026-05-24 19:00:00+00:00,,-115.3610615141265,-1167.9317508577583,940.4731201358777
2026-05-24 20:00:00+00:00,,-322.5333378702919,-1375.631873337286,734.0291766795951
2026-05-24 21:00:00+00:00,,-208.61559991771605,-1262.9001761600402,846.3641824266073
2026-05-24 22:00:00+00:00,,195.41600581981868,-864.3950794320344,1249.2514995251806
2026-05-24 23:00:00+00:00,,133.127791773024,-924.0424622129356,1188.7375277168471
2026-05-25 00:00:00+00:00,,-226.42047016166407,-1280.0467066398687,826.4919516070458
2026-05-25 01:00:00+00:00,,-8.089958267011525,-1062.1214781057952,1046.6426603708396
2026-05-25 02:00:00+00:00,,196.68108883388845,-855.4152235891459,1250.3699131409132
2026-05-25 03:00:00+00:00,,300.5994215710127,-751.5032521729695,1354.7419630457703
2026-05-25 04:00:00+00:00,,19.561219947014706,-1031.301313157162,1076.611637051194
2026-05-25 05:00:00+00:00,,1383.1453526561131,331.4915835165813,2437.228852003959
2026-05-25 06:00:00+00:00,,2541.603922292402,1487.6618172589338,3592.442463950184
2026-05-25 07:00:00+00:00,,3701.2337753949078,2649.0964363590024,4754.563990163019
2026-05-25 08:00:00+00:00,,4488.202982093242,3435.147782099103,5541.98242748356
2026-05-25 09:00:00+00:00,,5073.617542990711,4019.407516696777,6128.934127000045
2026-05-25 10:00:00+00:00,,5722.1534529017845,4671.33572840245,6776.016277025644
2026-05-25 11:00:00+00:00,,6023.633079256408,4972.291731300809,7078.665209902347
2026-05-25 12:00:00+00:00,,5497.523433358373,4446.036067169698,6553.49069320025
