date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper
2026-04-12 00:00:00+00:00,-2.2112967e-05,-290.33050492349776,-1344.1400481010946,766.9415469835031
2026-04-12 01:00:00+00:00,-2.2112967e-05,-197.4246513204207,-1250.9480193266377,858.8565625847882
2026-04-12 02:00:00+00:00,-2.2112967e-05,-104.91349512716147,-1158.2886535652347,948.3341411153892
2026-04-12 03:00:00+00:00,-2.2112967e-05,-10.928008611710766,-1065.3447197419287,1041.3760153041342
2026-04-12 04:00:00+00:00,0.04001695,228.91385873260595,-829.9270953901275,1282.5153681290408
2026-04-12 05:00:00+00:00,128.37999,424.8778082106513,-633.1582709280992,1479.4871053337795
2026-04-12 06:00:00+00:00,421.96,679.0253242443034,-378.5230936569394,1733.38349737183
2026-04-12 07:00:00+00:00,730.26,977.9491942668701,-75.4304151957615,2033.8590350307172
2026-04-12 08:00:00+00:00,1094.12,1409.9300605075894,355.6411143219699,2466.237111641768
2026-04-12 09:00:00+00:00,1378.89,1659.8352461579868,606.5418730903851,2715.5066166754623
2026-04-12 10:00:00+00:00,1448.23,2029.7516316701558,973.2157778074371,3083.8482246404183
2026-04-12 11:00:00+00:00,1612.4,2327.361657661757,1273.5171147399408,3379.640257962263
2026-04-12 12:00:00+00:00,1695.47,2142.7424301433275,1088.4760997541136,3194.963134743971
2026-04-12 13:00:00+00:00,1410.85,1565.7466814014488,510.047421130864,2618.872341527873
2026-04-12 14:00:00+00:00,1124.62,911.0907533915399,-143.8955645087326,1966.4374573955283
2026-04-12 15:00:00+00:00,689.55,715.796855723296,-337.2150295211941,1770.8907148043068
2026-04-12 16:00:00+00:00,281.18997,309.82892816300273,-745.1062332681909,1364.2235162360344
2026-04-12 17:00:00+00:00,43.359962,-1.623039047923612,-1057.1232335653472,1053.1018323392864
2026-04-12 18:00:00+00:00,-2.2112967e-05,-39.12519269245672,-1096.3007452214192,1014.5755898416074
2026-04-12 19:00:00+00:00,-2.2112967e-05,-121.46807337176483,-1176.1597670418,933.9442391171831
2026-04-12 20:00:00+00:00,-2.2112967e-05,-16.411921468631363,-1070.6058340507166,1035.8225403156139
2026-04-12 21:00:00+00:00,-2.2112967e-05,84.99678545675295,-969.5375785323038,1138.1624892994444
2026-04-12 22:00:00+00:00,-2.2112967e-05,163.06734111811159,-890.8481491190851,1215.9757914318914
2026-04-12 23:00:00+00:00,-2.2112967e-05,185.25531585359874,-869.3120575321036,1239.9437369422758
2026-04-13 00:00:00+00:00,-2.2112967e-05,44.791299897251065,-1008.8626052019981,1099.9015332746371
2026-04-13 01:00:00+00:00,-2.2112967e-05,96.75266211047415,-957.2449557842044,1150.7345501065731
2026-04-13 02:00:00+00:00,-2.2112967e-05,154.46121266769546,-898.565454101787,1210.4641308141267
2026-04-13 03:00:00+00:00,-2.2112967e-05,285.2937647420574,-768.7130147216169,1340.8109738967673
2026-04-13 04:00:00+00:00,0.47995836,394.14275787524616,-661.019624790862,1449.3899081905874
2026-04-13 05:00:00+00:00,74.42997,520.8843995274174,-535.764113012681,1573.3659815747285
2026-04-13 06:00:00+00:00,302.1,689.5086178260783,-365.2265352867146,1744.08857853471
2026-04-13 07:00:00+00:00,587.72,975.1018101416513,-78.4013880642101,2030.4039670774036
2026-04-13 08:00:00+00:00,964.47,1461.706416740116,408.3997539483627,2518.1623471404982
2026-04-13 09:00:00+00:00,1400.15,2047.1054998259838,994.5314718513883,3103.766230559651
2026-04-13 10:00:00+00:00,1704.86,2482.082460323048,1427.9509957311914,3539.265289444839
2026-04-13 11:00:00+00:00,1823.27,2532.7599111324453,1477.132900826292,3589.6869029650384
2026-04-13 12:00:00+00:00,1594.02,2223.8639389110695,1170.225744685374,3275.5868843192884
2026-04-13 13:00:00+00:00,1240.85,1736.6629821810736,684.0573574176242,2794.2196646815137
2026-04-13 14:00:00+00:00,812.24,1244.9403650505012,189.47268889336647,2299.5797196255426
2026-04-13 15:00:00+00:00,516.21,683.4212327333023,-369.36144820695654,1740.9934379499095
2026-04-13 16:00:00+00:00,239.71,173.20080852878857,-879.8142933433146,1231.2557289829538
2026-04-13 17:00:00+00:00,32.17002,-176.7269778048851,-1231.1361523081978,881.4372602515139
2026-04-13 18:00:00+00:00,-2.2112967e-05,-71.12704211653863,-1126.0653168982494,982.9951556470373
2026-04-13 19:00:00+00:00,-2.2112967e-05,-226.5107493932553,-1281.7418483149208,829.058084945053
2026-04-13 20:00:00+00:00,-2.2112967e-05,-138.95720958773995,-1195.2121817302532,917.8466044971287
2026-04-13 21:00:00+00:00,-2.2112967e-05,-80.39298975217253,-1136.0548607666929,975.7974655542514
2026-04-13 22:00:00+00:00,-2.2112967e-05,3.1226314218210973,-1051.6758861366598,1059.3015059152117
2026-04-13 23:00:00+00:00,-2.2112967e-05,73.08192735596822,-980.8620462815779,1124.7872367258587
2026-04-14 00:00:00+00:00,-2.2112967e-05,-102.7048568913633,-1155.7446840741122,949.8026177914518
2026-04-14 01:00:00+00:00,-2.2112967e-05,31.95548254848427,-1021.7141127343257,1085.0218211142455
2026-04-14 02:00:00+00:00,-2.2112967e-05,67.68244292390136,-987.5822142718603,1123.212957639622
2026-04-14 03:00:00+00:00,-2.2112967e-05,242.82880387416492,-812.5395323622597,1297.2885451139955
2026-04-14 04:00:00+00:00,1.6800317,355.3841513794183,-700.3516696588993,1409.554888638706
2026-04-14 05:00:00+00:00,177.95995,526.0168209349698,-530.8494762135306,1578.048528214157
2026-04-14 06:00:00+00:00,622.87,689.4930744546496,-366.9938061401547,1741.2685367051004
2026-04-14 07:00:00+00:00,1062.45,949.9818233099999,-104.7953313624289,2003.7322415189155
2026-04-14 08:00:00+00:00,1442.88,1348.850356532469,295.3350052227403,2402.4947615489486
2026-04-14 09:00:00+00:00,1849.36,1783.081954454639,729.6627551437392,2839.2388809727354
2026-04-14 10:00:00+00:00,2170.18,2226.447206466997,1174.1310569085078,3281.8342445853164
2026-04-14 11:00:00+00:00,2291.94,2430.5779747075458,1377.1473970097659,3485.9613078512652
2026-04-14 12:00:00+00:00,2368.54,2434.2017327049525,1380.4525041013576,3487.9764512486863
2026-04-14 13:00:00+00:00,2184.33,2003.4411552620736,950.0877461054529,3062.0016816084817
2026-04-14 14:00:00+00:00,1801.2,1524.2070142102602,468.88056860925894,2577.630263097115
2026-04-14 15:00:00+00:00,1339.23,1054.536843498849,1.2159319195984608,2111.332930519572
2026-04-14 16:00:00+00:00,786.16,675.404924379692,-379.9189357603004,1732.1261968452627
2026-04-14 17:00:00+00:00,204.85002,261.88991484510734,-793.9850811206286,1317.8115173532326
2026-04-14 18:00:00+00:00,0.7399681,-249.36356716928458,-1302.410405573588,805.3935402953534
2026-04-14 19:00:00+00:00,-2.2112967e-05,-240.44015679138943,-1293.598692458962,813.9781243478919
2026-04-14 20:00:00+00:00,-2.2112967e-05,-48.784500758744116,-1102.1627292841654,1006.839206772092
2026-04-14 21:00:00+00:00,-2.2112967e-05,128.26118158539737,-926.7379057175433,1183.347563774394
2026-04-14 22:00:00+00:00,-2.2112967e-05,202.751259092405,-853.9053368560669,1256.513466409441
2026-04-14 23:00:00+00:00,-2.2112967e-05,231.67430268034047,-824.5749209538169,1284.864969593522
2026-04-15 00:00:00+00:00,-2.2112967e-05,-9.147901949526158,-1064.5052271518093,1043.2163591279534
2026-04-15 01:00:00+00:00,-2.2112967e-05,-0.890967854243172,-1054.0297064276283,1051.8217854160948
