date,solar_50hz_actual,solar_50hz_fitted,solar_50hz_lower,solar_50hz_upper
2026-06-19 00:00:00+00:00,,8.893837267484287,-981.6585731452678,999.4462476802366
2026-06-19 01:00:00+00:00,,7.702789290910005,-982.8496211218421,998.2551997036624
2026-06-19 02:00:00+00:00,,12.734719790973031,-977.8176906217791,1003.2871302037252
2026-06-19 03:00:00+00:00,,159.89496417987243,-830.6574462328799,1150.4473745926248
2026-06-19 04:00:00+00:00,,1039.3762094864267,48.82379907367476,2029.9286198991788
2026-06-19 05:00:00+00:00,,2678.25768547432,1687.705275061568,3668.8100958870723
2026-06-19 06:00:00+00:00,,5211.713485619815,4221.161075207064,6202.265896032568
2026-06-19 07:00:00+00:00,,7817.830119724795,6827.277709312043,8808.382530137547
2026-06-19 08:00:00+00:00,,9428.079045308357,8437.526634895603,10418.631455721108
2026-06-19 09:00:00+00:00,,11205.935386573037,10215.382976160285,12196.48779698579
2026-06-19 10:00:00+00:00,,11146.165744162698,10155.613333749945,12136.71815457545
2026-06-19 11:00:00+00:00,,10402.136043065602,9411.58363265285,11392.688453478355
2026-06-19 12:00:00+00:00,,9770.31470044734,8779.762290034589,10760.867110860094
2026-06-19 13:00:00+00:00,,8832.469901858887,7841.9174914461355,9823.022312271638
2026-06-19 14:00:00+00:00,,6096.772787018554,5106.220376605801,7087.325197431306
2026-06-19 15:00:00+00:00,,4340.075263663479,3349.5228532507263,5330.627674076231
2026-06-19 16:00:00+00:00,,2916.598846735235,1926.0464363224826,3907.151257147987
2026-06-19 17:00:00+00:00,,1470.7574725926697,480.20506217991715,2461.309883005422
2026-06-19 18:00:00+00:00,,578.170305998515,-412.3821044142369,1568.7227164112674
2026-06-19 19:00:00+00:00,,8.343149515962978,-982.2092608967891,998.8955599287153
2026-06-19 20:00:00+00:00,,-6.234719401826624,-996.7871298145787,984.3176910109257
2026-06-19 21:00:00+00:00,,-13.46226080394672,-1004.0146712166988,977.0901496088054
2026-06-19 22:00:00+00:00,,12.513640650642628,-978.0387697621095,1003.066051063395
2026-06-19 23:00:00+00:00,,11.00391154014551,-979.5484988726066,1001.5563219528979
2026-06-20 00:00:00+00:00,,8.39418874638568,-982.1582216663669,998.9465991591378
2026-06-20 01:00:00+00:00,,9.17020102452625,-981.3822093882259,999.7226114372786
2026-06-20 02:00:00+00:00,,14.09293642736884,-976.4594739853837,1004.6453468401207
2026-06-20 03:00:00+00:00,,175.10926728623008,-815.443143126522,1165.6616776989822
2026-06-20 04:00:00+00:00,,853.6237163762471,-136.92869403650502,1844.1761267889995
2026-06-20 05:00:00+00:00,,2639.6853871498524,1649.1329767371,3630.2377975626046
2026-06-20 06:00:00+00:00,,3920.9169422052673,2930.3645317925148,4911.46935261802
2026-06-20 07:00:00+00:00,,6445.473968721373,5454.921558308622,7436.026379134127
2026-06-20 08:00:00+00:00,,5880.022397251996,4889.469986839244,6870.574807664748
2026-06-20 09:00:00+00:00,,7585.984105091682,6595.4316946789295,8576.536515504435
2026-06-20 10:00:00+00:00,,5905.154729903052,4914.602319490299,6895.707140315804
