date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-02-06 00:00:00+00:00,12016.22,12169.804,11952.096,12387.513
2026-02-06 01:00:00+00:00,11870.75,11960.421,11742.712,12178.129
2026-02-06 02:00:00+00:00,11945.5,11956.9375,11739.229,12174.646
2026-02-06 03:00:00+00:00,12152.5,12112.268,11894.559,12329.976
2026-02-06 04:00:00+00:00,12821.05,12780.235,12562.526,12997.943
2026-02-06 05:00:00+00:00,13963.22,14190.128,13972.419,14407.836
2026-02-06 06:00:00+00:00,14895.55,15201.799,14984.09,15419.507
2026-02-06 07:00:00+00:00,15410.25,15509.533,15291.824,15727.242
2026-02-06 08:00:00+00:00,15733.0,15687.627,15469.918,15905.336
2026-02-06 09:00:00+00:00,15956.23,15826.356,15608.647,16044.065
2026-02-06 10:00:00+00:00,16044.73,15823.686,15605.977,16041.395
2026-02-06 11:00:00+00:00,16040.85,15579.415,15361.706,15797.124
2026-02-06 12:00:00+00:00,15647.68,15294.492,15076.784,15512.201
2026-02-06 13:00:00+00:00,15363.75,14991.044,14773.335,15208.752
2026-02-06 14:00:00+00:00,15275.73,14806.07,14588.361,15023.779
2026-02-06 15:00:00+00:00,15174.33,14859.395,14641.687,15077.104
2026-02-06 16:00:00+00:00,15513.2,15268.589,15050.88,15486.297
2026-02-06 17:00:00+00:00,15578.85,15261.891,15044.182,15479.6
2026-02-06 18:00:00+00:00,15229.4,14896.351,14678.643,15114.06
2026-02-06 19:00:00+00:00,14304.75,14230.819,14013.111,14448.528
2026-02-06 20:00:00+00:00,13455.75,13562.648,13344.939,13780.356
2026-02-06 21:00:00+00:00,12754.73,12896.732,12679.023,13114.44
2026-02-06 22:00:00+00:00,12180.58,12340.001,12122.292,12557.709
2026-02-06 23:00:00+00:00,11667.3,11894.246,11676.537,12111.955
2026-02-07 00:00:00+00:00,11264.05,11482.683,11264.974,11700.392
2026-02-07 01:00:00+00:00,10955.65,11109.627,10891.918,11327.335
2026-02-07 02:00:00+00:00,11013.3,11041.272,10823.563,11258.981
2026-02-07 03:00:00+00:00,11054.38,11164.044,10946.335,11381.753
2026-02-07 04:00:00+00:00,11088.85,11286.16,11068.452,11503.869
2026-02-07 05:00:00+00:00,11161.6,11668.359,11450.65,11886.068
2026-02-07 06:00:00+00:00,11684.05,12273.072,12055.363,12490.78
2026-02-07 07:00:00+00:00,12411.7,13072.83,12855.121,13290.539
2026-02-07 08:00:00+00:00,13170.9,13395.204,13177.495,13612.912
2026-02-07 09:00:00+00:00,13789.07,13909.197,13691.489,14126.906
2026-02-07 10:00:00+00:00,14131.03,14350.03,14132.321,14567.738
2026-02-07 11:00:00+00:00,13927.03,14270.588,14052.879,14488.297
2026-02-07 12:00:00+00:00,13482.13,14184.957,13967.248,14402.666
2026-02-07 13:00:00+00:00,13127.83,14050.099,13832.391,14267.808
2026-02-07 14:00:00+00:00,13178.43,14300.16,14082.452,14517.869
2026-02-07 15:00:00+00:00,13148.47,14377.688,14159.9795,14595.397
2026-02-07 16:00:00+00:00,13632.68,14982.54,14764.832,15200.249
2026-02-07 17:00:00+00:00,13849.23,15127.234,14909.525,15344.943
2026-02-07 18:00:00+00:00,13575.18,14654.451,14436.742,14872.159
2026-02-07 19:00:00+00:00,12900.1,13944.363,13726.654,14162.072
2026-02-07 20:00:00+00:00,12265.88,13280.082,13062.374,13497.791
2026-02-07 21:00:00+00:00,12027.9,12829.542,12611.833,13047.251
2026-02-07 22:00:00+00:00,11515.53,12319.037,12101.328,12536.746
2026-02-07 23:00:00+00:00,10931.58,11943.811,11726.102,12161.52
2026-02-08 00:00:00+00:00,10380.68,11669.785,11452.076,11887.494
2026-02-08 01:00:00+00:00,10256.05,11573.543,11355.834,11791.252
2026-02-08 02:00:00+00:00,10372.9,11671.51,11453.802,11889.219
2026-02-08 03:00:00+00:00,10433.88,11806.168,11588.46,12023.877
2026-02-08 04:00:00+00:00,10397.35,12185.569,11967.861,12403.278
2026-02-08 05:00:00+00:00,10391.23,13291.636,13073.927,13509.345
2026-02-08 06:00:00+00:00,10803.03,14287.075,14069.367,14504.784
2026-02-08 07:00:00+00:00,11590.38,14687.235,14469.526,14904.944
2026-02-08 08:00:00+00:00,12313.68,14614.513,14396.804,14832.221
2026-02-08 09:00:00+00:00,12963.28,14821.645,14603.936,15039.354
2026-02-08 10:00:00+00:00,13607.58,15217.729,15000.02,15435.437
2026-02-08 11:00:00+00:00,13434.53,15032.308,14814.6,15250.017
2026-02-08 12:00:00+00:00,13035.88,14499.31,14281.601,14717.019
2026-02-08 13:00:00+00:00,12630.28,14176.102,13958.393,14393.81
2026-02-08 14:00:00+00:00,12590.38,14219.908,14002.199,14437.617
2026-02-08 15:00:00+00:00,12801.35,14476.659,14258.95,14694.367
2026-02-08 16:00:00+00:00,13471.78,15002.413,14784.704,15220.121
2026-02-08 17:00:00+00:00,13834.4,15120.804,14903.095,15338.513
2026-02-08 18:00:00+00:00,13582.73,14720.677,14502.968,14938.386
2026-02-08 19:00:00+00:00,13018.0,13974.63,13756.921,14192.339
2026-02-08 20:00:00+00:00,12516.68,13385.078,13167.37,13602.787
2026-02-08 21:00:00+00:00,12378.6,13015.336,12797.627,13233.045
2026-02-08 22:00:00+00:00,11901.35,12459.838,12242.13,12677.547
2026-02-08 23:00:00+00:00,11457.55,11889.01,11671.301,12106.719
2026-02-09 00:00:00+00:00,11260.5,11473.59,11255.881,11691.299
2026-02-09 01:00:00+00:00,11167.63,11164.233,10946.524,11381.942
2026-02-09 02:00:00+00:00,11211.05,11211.369,10993.66,11429.078
2026-02-09 03:00:00+00:00,11515.75,11527.528,11309.82,11745.237
2026-02-09 04:00:00+00:00,12263.38,12277.074,12059.366,12494.783
2026-02-09 05:00:00+00:00,13624.22,13405.908,13188.199,13623.617
2026-02-09 06:00:00+00:00,14572.3,14335.304,14117.595,14553.013
2026-02-09 07:00:00+00:00,15140.1,14676.368,14458.659,14894.076
2026-02-09 08:00:00+00:00,15385.2,14597.459,14379.75,14815.168
2026-02-09 09:00:00+00:00,15604.77,14602.661,14384.953,14820.37
2026-02-09 10:00:00+00:00,15763.75,14630.985,14413.276,14848.694
2026-02-09 11:00:00+00:00,15656.93,14636.845,14419.137,14854.554
2026-02-09 12:00:00+00:00,15268.8,14385.963,14168.254,14603.672
2026-02-09 13:00:00+00:00,15082.88,14134.505,13916.797,14352.214
2026-02-09 14:00:00+00:00,14887.93,14050.666,13832.957,14268.375
2026-02-09 15:00:00+00:00,14667.55,14118.954,13901.246,14336.663
2026-02-09 16:00:00+00:00,15156.22,14398.169,14180.46,14615.877
2026-02-09 17:00:00+00:00,15359.28,14353.191,14135.482,14570.899
2026-02-09 18:00:00+00:00,15082.25,13986.127,13768.418,14203.836
2026-02-09 19:00:00+00:00,14446.9,13173.112,12955.403,13390.821
2026-02-09 20:00:00+00:00,13680.08,12404.0625,12186.354,12621.771
2026-02-09 21:00:00+00:00,13053.47,11805.804,11588.095,12023.513
2026-02-09 22:00:00+00:00,12441.55,11200.108,10982.399,11417.817
2026-02-09 23:00:00+00:00,11649.5,10586.491,10368.782,10804.2
2026-02-10 00:00:00+00:00,11217.05,10277.719,10060.01,10495.428
2026-02-10 01:00:00+00:00,11191.05,10217.234,9999.525,10434.943
2026-02-10 02:00:00+00:00,11275.6,10183.418,9965.709,10401.127
2026-02-10 03:00:00+00:00,11514.15,10577.112,10359.404,10794.821
2026-02-10 04:00:00+00:00,12155.72,11298.6045,11080.8955,11516.313
2026-02-10 05:00:00+00:00,13433.5,12495.724,12278.016,12713.433
2026-02-10 06:00:00+00:00,14455.23,13325.401,13107.693,13543.11
2026-02-10 07:00:00+00:00,14965.68,13992.31,13774.601,14210.018
2026-02-10 08:00:00+00:00,15092.33,13987.891,13770.182,14205.6
2026-02-10 09:00:00+00:00,15376.9,13993.94,13776.232,14211.649
2026-02-10 10:00:00+00:00,15561.53,13743.482,13525.773,13961.19
2026-02-10 11:00:00+00:00,15183.28,13465.382,13247.673,13683.091
2026-02-10 12:00:00+00:00,14664.75,12948.947,12731.239,13166.656
2026-02-10 13:00:00+00:00,14409.95,12801.78,12584.071,13019.489
2026-02-10 14:00:00+00:00,14463.2,12720.262,12502.553,12937.971
2026-02-10 15:00:00+00:00,14215.2,12878.223,12660.514,13095.932
2026-02-10 16:00:00+00:00,14855.73,13564.477,13346.768,13782.186
2026-02-10 17:00:00+00:00,15128.47,13807.069,13589.36,14024.778
2026-02-10 18:00:00+00:00,14918.73,13509.603,13291.894,13727.312
2026-02-10 19:00:00+00:00,14301.45,12875.544,12657.835,13093.253
2026-02-10 20:00:00+00:00,13299.75,12149.088,11931.38,12366.797
2026-02-10 21:00:00+00:00,12609.13,11484.484,11266.776,11702.193
2026-02-10 22:00:00+00:00,11933.08,10812.92,10595.211,11030.629
2026-02-10 23:00:00+00:00,11375.83,10142.382,9924.673,10360.09
2026-02-11 00:00:00+00:00,10998.33,9762.91,9545.201,9980.618
2026-02-11 01:00:00+00:00,10740.0,9932.007,9714.298,10149.716
2026-02-11 02:00:00+00:00,10956.7,10061.428,9843.719,10279.137
2026-02-11 03:00:00+00:00,11221.78,10518.739,10301.03,10736.448
2026-02-11 04:00:00+00:00,11878.75,11220.033,11002.324,11437.742
2026-02-11 05:00:00+00:00,13123.88,12271.968,12054.259,12489.676
2026-02-11 06:00:00+00:00,14244.65,13188.271,12970.563,13405.98
2026-02-11 07:00:00+00:00,14475.18,13845.705,13627.997,14063.414
2026-02-11 08:00:00+00:00,14635.05,14007.962,13790.253,14225.67
2026-02-11 09:00:00+00:00,15021.85,14030.299,13812.59,14248.007
2026-02-11 10:00:00+00:00,15243.2,14102.872,13885.163,14320.581
2026-02-11 11:00:00+00:00,15033.95,14146.865,13929.156,14364.573
2026-02-11 12:00:00+00:00,14850.45,13981.94,13764.231,14199.649
2026-02-11 13:00:00+00:00,14690.05,13725.295,13507.586,13943.004
