date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper
2026-02-15 00:00:00+00:00,940.9501,1172.7613429427474,183.37042774528027,2162.152258140214
2026-02-15 01:00:00+00:00,826.5499,1071.4520703843032,82.06115518683646,2060.8429855817703
2026-02-15 02:00:00+00:00,694.96985,1067.0653942819963,77.67447908453005,2056.456309479463
2026-02-15 03:00:00+00:00,586.55994,513.3410914595529,-476.04982373791427,1502.7320066570196
2026-02-15 04:00:00+00:00,484.96036,476.6129016715199,-512.7780135259463,1466.003816868987
2026-02-15 05:00:00+00:00,322.2001,372.1662082235621,-617.2247069739051,1361.5571234210288
2026-02-15 06:00:00+00:00,226.62027,530.7963571716596,-458.5945580258076,1520.1872723691267
2026-02-15 07:00:00+00:00,179.90005,290.345346750883,-699.0455684465842,1279.7362619483497
2026-02-15 08:00:00+00:00,147.77017,146.89234691533784,-842.4985682821289,1136.2832621128046
2026-02-15 09:00:00+00:00,190.32974,277.90698827692813,-711.4839269205386,1267.2979034743948
2026-02-15 10:00:00+00:00,310.68008,587.7934813298057,-401.5974338676615,1577.1843965272724
2026-02-15 11:00:00+00:00,500.26016,875.8554541422263,-113.53546105524083,1865.2463693396933
2026-02-15 12:00:00+00:00,812.1,1233.303675628078,243.9127604306109,2222.6945908255448
2026-02-15 13:00:00+00:00,1164.13,1741.4565268098554,752.0656116123887,2730.8474420073226
2026-02-15 14:00:00+00:00,1638.2499,2099.7437591291855,1110.3528439317188,3089.1346743266527
2026-02-15 15:00:00+00:00,2322.4,2224.559217741518,1235.1683025440507,3213.950132938985
2026-02-15 16:00:00+00:00,3381.65,2849.9635687248815,1860.5726535274146,3839.354483922348
2026-02-15 17:00:00+00:00,5752.97,4077.552564923023,3088.161649725556,5066.94348012049
2026-02-15 18:00:00+00:00,6998.87,5888.180220363445,4898.789305165978,6877.571135560912
2026-02-15 19:00:00+00:00,8132.65,6382.502568832084,5393.111653634617,7371.8934840295515
2026-02-15 20:00:00+00:00,9255.07,8364.19299848785,7374.802083290383,9353.583913685317
2026-02-15 21:00:00+00:00,9631.11,9584.260879131809,8594.869963934341,10573.651794329275
2026-02-15 22:00:00+00:00,9491.85,9388.725187553995,8399.33427235653,10378.116102751463
2026-02-15 23:00:00+00:00,9557.13,9211.306226642024,8221.915311444556,10200.69714183949
2026-02-16 00:00:00+00:00,9644.76,9458.84816031611,8469.457245118643,10448.239075513578
2026-02-16 01:00:00+00:00,9485.05,9196.000107528374,8206.609192330907,10185.391022725842
2026-02-16 02:00:00+00:00,9086.37,8390.500226656703,7401.109311459236,9379.89114185417
2026-02-16 03:00:00+00:00,9131.96,7902.108339867255,6912.717424669789,8891.499255064722
2026-02-16 04:00:00+00:00,8901.69,8243.754034008203,7254.3631188107365,9233.14494920567
2026-02-16 05:00:00+00:00,8627.67,8162.974187262199,7173.583272064732,9152.365102459666
2026-02-16 06:00:00+00:00,8275.95,5773.205227902938,4783.814312705471,6762.596143100404
2026-02-16 07:00:00+00:00,7838.15,5659.506197134076,4670.115281936609,6648.897112331542
2026-02-16 08:00:00+00:00,7287.36,5750.583933331165,4761.193018133698,6739.974848528633
2026-02-16 09:00:00+00:00,6697.31,5957.70747090037,4968.316555702902,6947.098386097837
2026-02-16 10:00:00+00:00,5975.24,5724.396194359173,4735.005279161706,6713.787109556641
2026-02-16 11:00:00+00:00,5207.89,5114.2681179801075,4124.87720278264,6103.659033177573
2026-02-16 12:00:00+00:00,4599.49,4271.976487997971,3282.585572800504,5261.367403195438
2026-02-16 13:00:00+00:00,4154.6,4129.347186202711,3139.9562710052437,5118.738101400178
2026-02-16 14:00:00+00:00,3543.56,3893.9134109098595,2904.522495712393,4883.304326107326
2026-02-16 15:00:00+00:00,3148.58,3422.135895461052,2432.7449802635847,4411.526810658519
2026-02-16 16:00:00+00:00,3153.28,3551.1977310402945,2561.8068158428273,4540.588646237761
