date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-01-24 00:00:00+00:00,2504.03,3258.7769914943447,2372.0709156061275,4145.483067382562
2026-01-24 01:00:00+00:00,2314.75,3556.550717112108,2669.8446412238914,4443.256793000325
2026-01-24 02:00:00+00:00,1991.66,3469.336365208174,2582.630289319957,4356.0424410963915
2026-01-24 03:00:00+00:00,1718.17,3578.8540357384254,2692.1479598502083,4465.5601116266425
2026-01-24 04:00:00+00:00,1507.98,3362.689609923385,2475.983534035168,4249.395685811602
2026-01-24 05:00:00+00:00,1429.82,3669.3187341141675,2782.61265822595,4556.024810002385
2026-01-24 06:00:00+00:00,1414.57,3038.100358670058,2151.394282781841,3924.806434558275
2026-01-24 07:00:00+00:00,1227.38,3046.399005220459,2159.692929332242,3933.105081108676
2026-01-24 08:00:00+00:00,1120.6201,2411.5649558568725,1524.8588799686554,3298.2710317450897
2026-01-24 09:00:00+00:00,875.38995,2056.7173022295665,1170.0112263413496,2943.4233781177836
2026-01-24 10:00:00+00:00,676.92,1644.8397193370458,758.1336434488287,2531.5457952252627
2026-01-24 11:00:00+00:00,608.18,1501.9458805394963,615.2398046512792,2388.6519564277132
2026-01-24 12:00:00+00:00,536.31,1669.8814662593727,783.1753903711556,2556.58754214759
2026-01-24 13:00:00+00:00,512.64996,1418.8242102168583,532.1181343286412,2305.5302861050754
2026-01-24 14:00:00+00:00,694.29,1304.0896143903215,417.38353850210433,2190.7956902785386
2026-01-24 15:00:00+00:00,982.12994,1778.1946499222431,891.4885740340258,2664.9007258104602
2026-01-24 16:00:00+00:00,1497.26,2648.3082089561963,1761.602133067979,3535.014284844413
2026-01-24 17:00:00+00:00,1991.47,3252.120322573779,2365.414246685562,4138.826398461996
2026-01-24 18:00:00+00:00,2427.41,3027.0823625385447,2140.3762866503275,3913.788438426762
2026-01-24 19:00:00+00:00,2688.92,3372.5016413416074,2485.7955654533903,4259.207717229824
2026-01-24 20:00:00+00:00,2653.54,2876.6942446497696,1989.9881687615525,3763.4003205379868
2026-01-24 21:00:00+00:00,2673.67,2974.981078783219,2088.2750028950018,3861.6871546714365
2026-01-24 22:00:00+00:00,2814.41,3111.668771987492,2224.962696099275,3998.3748478757093
2026-01-24 23:00:00+00:00,2751.69,3142.9681740957385,2256.2620982075214,4029.6742499839556
2026-01-25 00:00:00+00:00,2699.23,3041.349111687137,2154.6430357989198,3928.055187575354
2026-01-25 01:00:00+00:00,2638.11,2318.0537552447345,1431.3476793565176,3204.759831132952
2026-01-25 02:00:00+00:00,2411.19,2352.1811109652044,1465.4750350769873,3238.8871868534216
2026-01-25 03:00:00+00:00,2168.4,2293.4830520628047,1406.7769761745876,3180.189127951022
2026-01-25 04:00:00+00:00,2076.61,2298.479581764101,1411.7735058758842,3185.1856576523182
2026-01-25 05:00:00+00:00,1999.63,3080.1679832528175,2193.4619073646004,3966.8740591410346
2026-01-25 06:00:00+00:00,2125.3,3086.459521296377,2199.7534454081597,3973.165597184594
2026-01-25 07:00:00+00:00,2010.32,3108.029417979463,2221.3233420912456,3994.73549386768
2026-01-25 08:00:00+00:00,1783.13,3022.4189726144327,2135.7128967262156,3909.12504850265
2026-01-25 09:00:00+00:00,1530.07,3114.9471376883453,2228.241061800128,4001.6532135765624
2026-01-25 10:00:00+00:00,1245.98,1693.3544851653282,806.6484092771109,2580.0605610535454
2026-01-25 11:00:00+00:00,992.3798,1270.0146979898382,383.30862210162104,2156.7207738780553
2026-01-25 12:00:00+00:00,843.05,1209.422550199662,322.7164743114449,2096.128626087879
2026-01-25 13:00:00+00:00,707.64996,1143.6846582130195,256.9785823248021,2030.3907341012366
2026-01-25 14:00:00+00:00,726.61993,1218.1369115702826,331.4308356820652,2104.8429874585
2026-01-25 15:00:00+00:00,925.3599,1809.1436540567731,922.4375781685562,2695.8497299449905
2026-01-25 16:00:00+00:00,1121.77,2745.197116529918,1858.491040641701,3631.9031924181354
2026-01-25 17:00:00+00:00,1116.53,3165.5960124554176,2278.8899365672005,4052.3020883436348
2026-01-25 18:00:00+00:00,956.2399,2847.3217834831803,1960.6157075949632,3734.0278593713974
2026-01-25 19:00:00+00:00,850.4599,2752.9474333853655,1866.2413574971483,3639.6535092735826
2026-01-25 20:00:00+00:00,812.06,2086.0098185901948,1199.3037427019776,2972.715894478412
2026-01-25 21:00:00+00:00,750.09,3101.533447247638,2214.827371359421,3988.239523135855
2026-01-25 22:00:00+00:00,689.9699,2565.911045701602,1679.2049698133847,3452.617121589819
2026-01-25 23:00:00+00:00,671.76984,2367.7526874536384,1481.0466115654212,3254.4587633418555
2026-01-26 00:00:00+00:00,705.25995,2331.0018482437713,1444.2957723555542,3217.7079241319884
2026-01-26 01:00:00+00:00,1037.29,1982.4480421930773,1095.7419663048602,2869.154118081294
2026-01-26 02:00:00+00:00,1490.49,2579.3665032957706,1692.6604274075535,3466.0725791839877
2026-01-26 03:00:00+00:00,1705.13,2751.2956784385647,1864.5896025503475,3638.0017543267822
2026-01-26 04:00:00+00:00,1775.95,2313.3705915421883,1426.664515653971,3200.076667430405
2026-01-26 05:00:00+00:00,1822.88,2916.966299620292,2030.2602237320748,3803.672375508509
2026-01-26 06:00:00+00:00,1903.45,2698.1998226105006,1811.4937467222837,3584.9058984987178
2026-01-26 07:00:00+00:00,2108.42,2008.7012051328375,1121.9951292446203,2895.4072810210546
2026-01-26 08:00:00+00:00,2375.76,1888.1483609137679,1001.4422850255505,2774.854436801985
2026-01-26 09:00:00+00:00,2602.78,2004.874647819147,1118.1685719309298,2891.580723707364
2026-01-26 10:00:00+00:00,2678.67,2601.7528462350947,1715.0467703468776,3488.458922123312
2026-01-26 11:00:00+00:00,2893.75,2706.1625948803635,1819.4565189921464,3592.8686707685806
2026-01-26 12:00:00+00:00,3121.77,2542.502669027498,1655.796593139281,3429.208744915715
2026-01-26 13:00:00+00:00,3212.7,2497.3453916928906,1610.6393158046735,3384.0514675811078
2026-01-26 14:00:00+00:00,2985.87,2622.7790515323895,1736.0729756441724,3509.4851274206067
2026-01-26 15:00:00+00:00,2597.47,2273.2103903936127,1386.5043145053955,3159.91646628183
