date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-05-17 06:00:00+00:00,,999.7613,683.70197,1315.8206
2026-05-17 07:00:00+00:00,,988.7979,672.7387,1304.8572
2026-05-17 08:00:00+00:00,,1030.5208,714.4615,1346.58
2026-05-17 09:00:00+00:00,,1160.7064,844.64716,1476.7657
2026-05-17 10:00:00+00:00,,1040.0082,723.9489,1356.0674
2026-05-17 11:00:00+00:00,,937.0683,621.0091,1253.1276
2026-05-17 12:00:00+00:00,,707.18744,391.12833,1023.24677
2026-05-17 13:00:00+00:00,,1006.83,690.7707,1322.8892
2026-05-17 14:00:00+00:00,,837.7856,521.72614,1153.8447
2026-05-17 15:00:00+00:00,,363.5812,47.522007,679.64044
2026-05-17 16:00:00+00:00,,480.2532,164.19388,796.31256
2026-05-17 17:00:00+00:00,,617.4174,301.3582,933.47675
2026-05-17 18:00:00+00:00,,763.5649,447.5054,1079.624
2026-05-17 19:00:00+00:00,,743.6281,427.56876,1059.6873
2026-05-17 20:00:00+00:00,,710.3028,394.24356,1026.362
2026-05-17 21:00:00+00:00,,940.644,624.58466,1256.7032
2026-05-17 22:00:00+00:00,,1381.9895,1065.9302,1698.0488
2026-05-17 23:00:00+00:00,,1807.3679,1491.3086,2123.4272
2026-05-18 00:00:00+00:00,,1806.624,1490.5648,2122.6833
2026-05-18 01:00:00+00:00,,1849.443,1533.3838,2165.5024
2026-05-18 02:00:00+00:00,,2740.222,2424.1626,3056.2812
2026-05-18 03:00:00+00:00,,2804.6836,2488.6243,3120.743
2026-05-18 04:00:00+00:00,,2877.8477,2561.7883,3193.907
2026-05-18 05:00:00+00:00,,2815.9792,2499.92,3132.0386
2026-05-18 06:00:00+00:00,,3279.756,2963.6968,3595.8154
2026-05-18 07:00:00+00:00,,3217.7854,2901.726,3533.8447
2026-05-18 08:00:00+00:00,,2470.212,2154.1528,2786.2712
2026-05-18 09:00:00+00:00,,1706.4312,1390.372,2022.4905
2026-05-18 10:00:00+00:00,,1049.4933,733.434,1365.5526
2026-05-18 11:00:00+00:00,,1084.6976,768.63837,1400.757
2026-05-18 12:00:00+00:00,,1193.0721,877.0129,1509.1313
2026-05-18 13:00:00+00:00,,1322.7628,1006.7037,1638.8221
2026-05-18 14:00:00+00:00,,837.99286,521.9334,1154.052
2026-05-18 15:00:00+00:00,,400.74673,84.68729,716.80597
2026-05-18 16:00:00+00:00,,302.87698,-13.1820965,618.93634
2026-05-18 17:00:00+00:00,,215.98929,-100.07004,532.04877
2026-05-18 18:00:00+00:00,,65.804474,-250.25461,381.86368
2026-05-18 19:00:00+00:00,,-20.478971,-336.53854,295.58035
2026-05-18 20:00:00+00:00,,162.46512,-153.59396,478.52432
2026-05-18 21:00:00+00:00,,213.09183,-102.967255,529.1512
2026-05-18 22:00:00+00:00,,448.1398,132.08035,764.19904
2026-05-18 23:00:00+00:00,,538.4067,222.3472,854.466
2026-05-19 00:00:00+00:00,,881.20844,565.1491,1197.2677
2026-05-19 01:00:00+00:00,,1131.4255,815.3663,1447.4849
2026-05-19 02:00:00+00:00,,1448.9613,1132.902,1765.0206
2026-05-19 03:00:00+00:00,,1536.2559,1220.1965,1852.3152
2026-05-19 04:00:00+00:00,,1660.5951,1344.5358,1976.6544
2026-05-19 05:00:00+00:00,,1727.8898,1411.8304,2043.9491
2026-05-19 06:00:00+00:00,,1982.2809,1666.2216,2298.34
2026-05-19 07:00:00+00:00,,2000.7554,1684.696,2316.8147
2026-05-19 08:00:00+00:00,,2630.124,2314.0647,2946.1833
2026-05-19 09:00:00+00:00,,2986.6687,2670.6096,3302.728
2026-05-19 10:00:00+00:00,,3104.243,2788.1836,3420.302
2026-05-19 11:00:00+00:00,,2932.3447,2616.2856,3248.404
2026-05-19 12:00:00+00:00,,3196.6316,2880.5725,3512.691
2026-05-19 13:00:00+00:00,,2640.5112,2324.4521,2956.5706
2026-05-19 14:00:00+00:00,,2796.065,2480.0056,3112.124
2026-05-19 15:00:00+00:00,,2703.5708,2387.5115,3019.6301
2026-05-19 16:00:00+00:00,,2379.812,2063.7527,2695.871
2026-05-19 17:00:00+00:00,,1846.9761,1530.9167,2163.0354
2026-05-19 18:00:00+00:00,,1926.6093,1610.5499,2242.6685
2026-05-19 19:00:00+00:00,,1832.1858,1516.1265,2148.245
2026-05-19 20:00:00+00:00,,2040.6862,1724.6268,2356.7454
2026-05-19 21:00:00+00:00,,2411.44,2095.3806,2727.499
2026-05-19 22:00:00+00:00,,2002.4935,1686.4342,2318.5527
2026-05-19 23:00:00+00:00,,2660.5073,2344.4482,2976.5667
2026-05-20 00:00:00+00:00,,2661.1863,2345.127,2977.2456
2026-05-20 01:00:00+00:00,,2960.1953,2644.136,3276.2546
2026-05-20 02:00:00+00:00,,2937.7712,2621.712,3253.8303
2026-05-20 03:00:00+00:00,,3059.4902,2743.431,3375.5493
2026-05-20 04:00:00+00:00,,3209.8538,2893.7944,3525.913
2026-05-20 05:00:00+00:00,,3290.724,2974.6648,3606.7834
2026-05-20 06:00:00+00:00,,3041.9502,2725.8909,3358.0093
2026-05-20 07:00:00+00:00,,3110.0583,2793.9993,3426.1177
2026-05-20 08:00:00+00:00,,3413.275,3097.2156,3729.3342
2026-05-20 09:00:00+00:00,,3299.4895,2983.4302,3615.5488
2026-05-20 10:00:00+00:00,,2595.7275,2279.6682,2911.7869
2026-05-20 11:00:00+00:00,,2341.604,2025.5448,2657.6633
2026-05-20 12:00:00+00:00,,2233.7036,1917.6443,2549.7627
2026-05-20 13:00:00+00:00,,2209.1318,1893.0725,2525.1912
2026-05-20 14:00:00+00:00,,2145.4363,1829.3771,2461.4956
2026-05-20 15:00:00+00:00,,2428.371,2112.3118,2744.4304
2026-05-20 16:00:00+00:00,,1928.5608,1612.5015,2244.62
2026-05-20 17:00:00+00:00,,2837.1177,2521.0586,3153.177
2026-05-20 18:00:00+00:00,,2709.1648,2393.1055,3025.2239
2026-05-20 19:00:00+00:00,,2843.771,2527.7117,3159.8303
2026-05-20 20:00:00+00:00,,2984.4634,2668.4043,3300.5227
2026-05-20 21:00:00+00:00,,3038.5518,2722.4924,3354.611
2026-05-20 22:00:00+00:00,,2440.6333,2124.5742,2756.6926
2026-05-20 23:00:00+00:00,,2506.0022,2189.943,2822.0615
