date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-02-15 00:00:00+00:00,129.14978,598.3496,-228.10779,1424.807
2026-02-15 01:00:00+00:00,79.4701,729.2947,-97.16271,1555.7521
2026-02-15 02:00:00+00:00,76.569954,685.7904,-140.66687,1512.2478
2026-02-15 03:00:00+00:00,155.85999,849.9684,23.511112,1676.4259
2026-02-15 04:00:00+00:00,333.49988,1143.7502,317.29285,1970.2078
2026-02-15 05:00:00+00:00,747.5,836.39514,9.93787,1662.8525
2026-02-15 06:00:00+00:00,1316.41,789.8854,-36.571896,1616.3428
2026-02-15 07:00:00+00:00,1496.25,899.0161,72.55872,1725.4736
2026-02-15 08:00:00+00:00,1433.56,1243.8043,417.34705,2070.2617
2026-02-15 09:00:00+00:00,1287.88,1127.9592,301.50183,1954.4167
2026-02-15 10:00:00+00:00,1847.38,2058.8276,1232.3701,2885.285
2026-02-15 11:00:00+00:00,2793.02,2720.672,1894.2148,3547.1296
2026-02-15 12:00:00+00:00,3805.5,3313.8481,2487.3906,4140.3057
2026-02-15 13:00:00+00:00,4635.42,3781.563,2955.1057,4608.0205
2026-02-15 14:00:00+00:00,5284.84,3902.3066,3075.849,4728.764
2026-02-15 15:00:00+00:00,5521.93,4518.6445,3692.1873,5345.102
2026-02-15 16:00:00+00:00,6103.68,5884.217,5057.7593,6710.6743
2026-02-15 17:00:00+00:00,6671.95,5636.9785,4810.5215,6463.436
2026-02-15 18:00:00+00:00,6654.91,6610.5806,5784.123,7437.0376
2026-02-15 19:00:00+00:00,6157.47,5158.032,4331.5747,5984.4897
2026-02-15 20:00:00+00:00,5644.23,5031.702,4205.2446,5858.1597
2026-02-15 21:00:00+00:00,4676.29,4610.333,3783.8755,5436.79
2026-02-15 22:00:00+00:00,4362.62,4528.652,3702.1946,5355.109
2026-02-15 23:00:00+00:00,4307.73,3932.1394,3105.682,4758.5967
2026-02-16 00:00:00+00:00,4383.38,4088.446,3261.9885,4914.9033
2026-02-16 01:00:00+00:00,4164.8,3627.4966,2801.039,4453.954
2026-02-16 02:00:00+00:00,4486.34,2723.9717,1897.5144,3550.4292
2026-02-16 03:00:00+00:00,4991.78,3973.7,3147.2424,4800.157
2026-02-16 04:00:00+00:00,5444.79,5351.772,4525.3145,6178.2295
2026-02-16 05:00:00+00:00,5854.63,3137.6687,2311.2112,3964.126
2026-02-16 06:00:00+00:00,5937.98,3265.432,2438.9744,4091.8894
2026-02-16 07:00:00+00:00,5748.79,2644.0247,1817.5674,3470.4822
2026-02-16 08:00:00+00:00,5198.72,3379.4163,2552.959,4205.8735
2026-02-16 09:00:00+00:00,5104.64,4377.0586,3550.601,5203.516
2026-02-16 10:00:00+00:00,4811.56,4122.492,3296.0347,4948.949
2026-02-16 11:00:00+00:00,4156.59,3668.528,2842.0706,4494.9854
2026-02-16 12:00:00+00:00,4089.2,2876.052,2049.5947,3702.5095
2026-02-16 13:00:00+00:00,4258.39,3199.2358,2372.7783,4025.6934
2026-02-16 14:00:00+00:00,4982.68,2395.7852,1569.3279,3222.2427
2026-02-16 15:00:00+00:00,4695.19,2600.5562,1774.0989,3427.0137
2026-02-16 16:00:00+00:00,4501.92,3383.0159,2556.5586,4209.473
2026-02-16 17:00:00+00:00,4272.33,2672.4797,1846.0223,3498.9373
2026-02-16 18:00:00+00:00,4294.23,2809.874,1983.4165,3636.3313
2026-02-16 19:00:00+00:00,4413.12,3869.4836,3043.0264,4695.941
2026-02-16 20:00:00+00:00,4569.95,3836.0225,3009.565,4662.4795
2026-02-16 21:00:00+00:00,5099.98,3980.803,3154.3457,4807.2603
2026-02-16 22:00:00+00:00,5514.16,2770.274,1943.8164,3596.7312
2026-02-16 23:00:00+00:00,5516.89,3700.6265,2874.169,4527.084
2026-02-17 00:00:00+00:00,5304.57,4303.627,3477.1697,5130.0845
2026-02-17 01:00:00+00:00,5050.6,4751.8647,3925.4075,5578.3223
2026-02-17 02:00:00+00:00,4892.37,4386.716,3560.2585,5213.1733
2026-02-17 03:00:00+00:00,4689.23,4947.6816,4121.224,5774.1387
2026-02-17 04:00:00+00:00,4638.09,4880.1357,4053.6782,5706.5933
2026-02-17 05:00:00+00:00,4604.82,3827.0278,3000.5706,4653.4854
2026-02-17 06:00:00+00:00,4663.11,2051.287,1224.8297,2877.7446
2026-02-17 07:00:00+00:00,4805.72,1431.3163,604.8589,2257.7737
2026-02-17 08:00:00+00:00,4983.25,3258.2117,2431.7542,4084.6692
2026-02-17 09:00:00+00:00,4990.39,3661.0632,2834.606,4487.5205
2026-02-17 10:00:00+00:00,4964.53,2420.3748,1593.9175,3246.8323
2026-02-17 11:00:00+00:00,5134.85,3421.2832,2594.8257,4247.7407
2026-02-17 12:00:00+00:00,6165.9697,3019.2295,2192.772,3845.687
2026-02-17 13:00:00+00:00,7034.45,3789.7197,2963.2622,4616.1772
2026-02-17 14:00:00+00:00,7490.19,6538.419,5711.962,7364.8765
2026-02-17 15:00:00+00:00,7731.11,6193.002,5366.545,7019.46
2026-02-17 16:00:00+00:00,8128.88,7604.6816,6778.2246,8431.139
2026-02-17 17:00:00+00:00,7982.58,5827.203,5000.746,6653.6606
2026-02-17 18:00:00+00:00,7667.6,5102.496,4276.0386,5928.9536
2026-02-17 19:00:00+00:00,7491.45,5548.131,4721.674,6374.5884
2026-02-17 20:00:00+00:00,7048.4805,5926.578,5100.1206,6753.0356
2026-02-17 21:00:00+00:00,6493.5996,6091.034,5264.5767,6917.4917
2026-02-17 22:00:00+00:00,6122.93,7019.296,6192.8384,7845.7534
2026-02-17 23:00:00+00:00,5310.18,6591.79,5765.3325,7418.2476
2026-02-18 00:00:00+00:00,4703.09,4618.5996,3792.142,5445.057
2026-02-18 01:00:00+00:00,4115.14,4257.9956,3431.538,5084.4526
2026-02-18 02:00:00+00:00,3306.72,3433.4236,2606.966,4259.881
2026-02-18 03:00:00+00:00,2352.76,2666.7,1840.2426,3493.1575
2026-02-18 04:00:00+00:00,1432.38,2633.115,1806.6577,3459.5725
2026-02-18 05:00:00+00:00,828.85,2456.4106,1629.9531,3282.868
2026-02-18 06:00:00+00:00,487.93994,1402.157,575.6996,2228.6145
2026-02-18 07:00:00+00:00,299.5199,887.88135,61.423954,1714.3387
2026-02-18 08:00:00+00:00,261.20007,1034.4463,207.98889,1860.9038
2026-02-18 09:00:00+00:00,463.08997,939.2069,112.7494,1765.6643
2026-02-18 10:00:00+00:00,661.4099,788.73303,-37.72424,1615.1904
2026-02-18 11:00:00+00:00,894.6598,1096.1669,269.70935,1922.6243
2026-02-18 12:00:00+00:00,1279.35,1269.3042,442.8468,2095.7615
2026-02-18 13:00:00+00:00,2045.16,1698.2354,871.77795,2524.6926
2026-02-18 14:00:00+00:00,3223.75,2715.2766,1888.8193,3541.7341
2026-02-18 15:00:00+00:00,4266.74,3181.4905,2355.033,4007.948
2026-02-18 16:00:00+00:00,5265.21,4575.255,3748.7976,5401.7124
2026-02-18 17:00:00+00:00,6510.53,4697.519,3871.0615,5523.9766
2026-02-18 18:00:00+00:00,7806.95,5554.04,4727.583,6380.4976
2026-02-18 19:00:00+00:00,8459.33,6743.3633,5916.906,7569.821
2026-02-18 20:00:00+00:00,8761.51,7145.468,6319.0103,7971.9253
2026-02-18 21:00:00+00:00,8231.41,6788.3774,5961.92,7614.8354
2026-02-18 22:00:00+00:00,8408.9,6674.663,5848.2056,7501.1206
2026-02-18 23:00:00+00:00,8297.25,7007.841,6181.3833,7834.2983
2026-02-19 00:00:00+00:00,8138.78,6187.454,5360.997,7013.912
2026-02-19 01:00:00+00:00,7875.86,6182.0464,5355.589,7008.504
2026-02-19 02:00:00+00:00,7685.27,5835.171,5008.7134,6661.6284
2026-02-19 03:00:00+00:00,7316.42,7035.357,6208.8994,7861.8145
2026-02-19 04:00:00+00:00,6817.58,7425.24,6598.7827,8251.697
2026-02-19 05:00:00+00:00,7067.44,7684.6772,6858.2197,8511.134
2026-02-19 06:00:00+00:00,6764.73,7294.429,6467.9717,8120.886
2026-02-19 07:00:00+00:00,6516.15,6137.1763,5310.7188,6963.634
2026-02-19 08:00:00+00:00,6327.8794,5888.636,5062.1787,6715.0938
2026-02-19 09:00:00+00:00,6163.48,6266.3765,5439.919,7092.834
2026-02-19 10:00:00+00:00,6012.64,5838.0776,5011.6206,6664.535
2026-02-19 11:00:00+00:00,5779.44,6085.238,5258.7803,6911.6953
2026-02-19 12:00:00+00:00,5774.52,4166.242,3339.7847,4992.6997
2026-02-19 13:00:00+00:00,5711.0,5426.248,4599.7905,6252.7056
2026-02-19 14:00:00+00:00,5736.49,6507.992,5681.535,7334.45
2026-02-19 15:00:00+00:00,5612.77,5343.2554,4516.7983,6169.713
2026-02-19 16:00:00+00:00,5433.27,6006.2417,5179.784,6832.699
2026-02-19 17:00:00+00:00,5246.08,4977.8105,4151.353,5804.2676
2026-02-19 18:00:00+00:00,5040.65,5161.146,4334.6885,5987.6035
2026-02-19 19:00:00+00:00,4935.25,5571.364,4744.9062,6397.8213
2026-02-19 20:00:00+00:00,5019.93,6493.477,5667.0195,7319.9346
