date,wind_onshore_ampr_actual,wind_onshore_ampr_fitted,wind_onshore_ampr_lower,wind_onshore_ampr_upper
2026-01-24 00:00:00+00:00,2504.03,3571.466172783823,2433.4279532411724,4709.504392326473
2026-01-24 01:00:00+00:00,2314.75,3040.9227283066357,1902.8845087639857,4178.960947849286
2026-01-24 02:00:00+00:00,1991.66,3086.2254427502485,1948.1872232075984,4224.2636622928985
2026-01-24 03:00:00+00:00,1718.17,3010.3692895651097,1872.3310700224592,4148.407509107759
2026-01-24 04:00:00+00:00,1507.98,3192.2694693607386,2054.231249818088,4330.307688903389
2026-01-24 05:00:00+00:00,1429.82,3386.977609578739,2248.9393900360888,4525.015829121389
2026-01-24 06:00:00+00:00,1414.57,3219.204540515988,2081.166320973338,4357.242760058638
2026-01-24 07:00:00+00:00,1227.38,3000.702030472602,1862.663810929952,4138.740250015253
2026-01-24 08:00:00+00:00,1120.6201,2507.1019808062424,1369.0637612635924,3645.140200348893
2026-01-24 09:00:00+00:00,875.38995,2513.2991227900407,1375.2609032473906,3651.337342332691
2026-01-24 10:00:00+00:00,676.92,2503.2520996687003,1365.2138801260498,3641.2903192113504
2026-01-24 11:00:00+00:00,608.18,1935.1211242459403,797.0829047032903,3073.159343788591
2026-01-24 12:00:00+00:00,536.31,1716.448689565687,578.4104700230366,2854.4869091083374
2026-01-24 13:00:00+00:00,512.64996,1284.786881042774,146.74866150012394,2422.825100585424
2026-01-24 14:00:00+00:00,694.29,1010.6118046518791,-127.42641489077141,2148.650024194529
2026-01-24 15:00:00+00:00,982.12994,1408.6120962234563,270.5738766808058,2546.6503157661064
2026-01-24 16:00:00+00:00,1497.26,1846.0624710150375,708.0242514723873,2984.100690557688
2026-01-24 17:00:00+00:00,1991.47,2455.2251348927784,1317.1869153501282,3593.2633544354285
2026-01-24 18:00:00+00:00,2427.41,3079.6697037265085,1941.6314841838582,4217.7079232691585
2026-01-24 19:00:00+00:00,2688.92,3584.199750181021,2446.1615306383706,4722.237969723671
2026-01-24 20:00:00+00:00,2653.54,2994.9462519932085,1856.908032450558,4132.984471535859
2026-01-24 21:00:00+00:00,2673.67,3045.2948222154087,1907.2566026727584,4183.333041758059
2026-01-24 22:00:00+00:00,2814.41,3387.4389714880517,2249.4007519454017,4525.477191030703
2026-01-24 23:00:00+00:00,2751.69,3104.6194536357784,1966.5812340931282,4242.657673178429
2026-01-25 00:00:00+00:00,2699.23,2540.2422935950894,1402.2040740524392,3678.2805131377395
2026-01-25 01:00:00+00:00,2638.11,2310.891419761194,1172.8532002185436,3448.929639303844
2026-01-25 02:00:00+00:00,2411.19,2315.584636908383,1177.5464173657324,3453.622856451033
2026-01-25 03:00:00+00:00,2168.4,2330.0498468685687,1192.0116273259184,3468.088066411219
2026-01-25 04:00:00+00:00,2076.61,2715.183486802206,1577.1452672595558,3853.221706344856
2026-01-25 05:00:00+00:00,1999.63,2774.6154619385984,1636.5772423959481,3912.653681481249
2026-01-25 06:00:00+00:00,2125.3,2764.818028607489,1626.7798090648387,3902.8562481501394
2026-01-25 07:00:00+00:00,2010.32,2594.5860078948617,1456.5477883522115,3732.6242274375118
2026-01-25 08:00:00+00:00,1783.13,2642.1940984504245,1504.1558789077742,3780.2323179930745
2026-01-25 09:00:00+00:00,1530.07,3324.352057787878,2186.3138382452275,4462.390277330528
2026-01-25 10:00:00+00:00,1245.98,1577.3251166377208,439.2868970950708,2715.3633361803713
2026-01-25 11:00:00+00:00,992.3798,1318.0138889524874,179.97566940983734,2456.052108495138
2026-01-25 12:00:00+00:00,843.05,1266.0808609009598,128.04264135830954,2404.11908044361
2026-01-25 13:00:00+00:00,707.64996,1037.1071828137506,-100.93103672889947,2175.145402356401
2026-01-25 14:00:00+00:00,726.61993,1344.0317614976914,205.9935419550411,2482.0699810403416
2026-01-25 15:00:00+00:00,925.3599,1606.0893870246719,468.05116748202136,2744.127606567322
2026-01-25 16:00:00+00:00,1121.77,2410.040620442918,1272.0024009002682,3548.0788399855687
2026-01-25 17:00:00+00:00,1116.53,2688.400470315422,1550.3622507727716,3826.438689858072
2026-01-25 18:00:00+00:00,956.2399,2304.5000827654862,1166.4618632228357,3442.5383023081363
2026-01-25 19:00:00+00:00,850.4599,2575.934495675568,1437.8962761329178,3713.972715218218
2026-01-25 20:00:00+00:00,812.06,2301.8896907820813,1163.851471239431,3439.9279103247313
2026-01-25 21:00:00+00:00,750.09,2869.2952789974565,1731.257059454806,4007.3334985401066
2026-01-25 22:00:00+00:00,689.9699,2468.5848352042813,1330.5466156616312,3606.6230547469318
2026-01-25 23:00:00+00:00,671.76984,2562.082699751485,1424.0444802088348,3700.120919294135
2026-01-26 00:00:00+00:00,705.25995,2624.542192640984,1486.503973098334,3762.5804121836345
2026-01-26 01:00:00+00:00,1037.29,1884.9481874910543,746.9099679484041,3022.986407033705
2026-01-26 02:00:00+00:00,1490.49,2349.6087122925287,1211.5704927498784,3487.6469318351787
2026-01-26 03:00:00+00:00,1705.13,2544.123335057404,1406.0851155147536,3682.161554600054
2026-01-26 04:00:00+00:00,1775.95,2010.5247380731812,872.4865185305312,3148.5629576158317
2026-01-26 05:00:00+00:00,1822.88,2215.877258239279,1077.8390386966284,3353.915477781929
2026-01-26 06:00:00+00:00,1903.45,1978.5982900467186,840.5600705040686,3116.636509589369
2026-01-26 07:00:00+00:00,2108.42,1521.2649076125422,383.2266880698917,2659.3031271551927
2026-01-26 08:00:00+00:00,2375.76,1507.747879321907,369.709659779257,2645.786098864557
2026-01-26 09:00:00+00:00,2602.78,2107.2058258692327,969.1676063265825,3245.244045411883
2026-01-26 10:00:00+00:00,2678.67,2906.5600303986894,1768.5218108560393,4044.59824994134
2026-01-26 11:00:00+00:00,2893.75,3539.1822867238084,2401.144067181158,4677.220506266459
2026-01-26 12:00:00+00:00,3121.77,2957.6845718694244,1819.6463523267741,4095.722791412075
2026-01-26 13:00:00+00:00,3212.7,2924.504026502596,1786.4658069599454,4062.542246045246
2026-01-26 14:00:00+00:00,2985.87,2956.1869863100283,1818.1487667673782,4094.2252058526783
2026-01-26 15:00:00+00:00,2597.47,2701.9465433193423,1563.9083237766922,3839.9847628619927
2026-01-26 16:00:00+00:00,2405.1,2518.308066945322,1380.269847402672,3656.3462864879725
2026-01-26 17:00:00+00:00,2061.57,1886.249890330762,748.2116707881116,3024.288109873412
2026-01-26 18:00:00+00:00,1857.65,1511.4240121488199,373.3857926061696,2649.46223169147
2026-01-26 19:00:00+00:00,1653.25,1613.6180773495653,475.57985780691524,2751.656296892216
2026-01-26 20:00:00+00:00,1403.91,1332.7166938653095,194.67847432265944,2470.75491340796
2026-01-26 21:00:00+00:00,1031.52,1294.4230589636818,156.3848394210313,2432.461278506332
2026-01-26 22:00:00+00:00,782.01996,1367.2894893823905,229.25126983974042,2505.3277089250405
2026-01-26 23:00:00+00:00,518.89996,1092.5175231073715,-45.52069643527875,2230.555742650022
2026-01-27 00:00:00+00:00,335.5999,726.0379198893643,-412.0002996532862,1864.0761394320145
2026-01-27 01:00:00+00:00,342.38995,741.1553034402446,-396.8829161024055,1879.1935229828948
2026-01-27 02:00:00+00:00,493.0899,1078.5695496422186,-59.468669900431905,2216.607769184869
2026-01-27 03:00:00+00:00,552.74994,1117.8376592544791,-20.20056028817089,2255.8758787971296
2026-01-27 04:00:00+00:00,674.7,964.0515984623785,-173.98662108027156,2102.089818005029
2026-01-27 05:00:00+00:00,952.92,1660.910167439832,522.8719478971818,2798.9483869824826
2026-01-27 06:00:00+00:00,1368.42,2167.905709270457,1029.8674897278065,3305.943928813107
2026-01-27 07:00:00+00:00,2031.5,2445.846447812975,1307.8082282703247,3583.8846673556254
2026-01-27 08:00:00+00:00,2434.76,2544.1501404915025,1406.1119209488525,3682.188360034153
2026-01-27 09:00:00+00:00,2752.47,2480.7036661539955,1342.6654466113453,3618.741885696646
2026-01-27 10:00:00+00:00,3163.84,2680.930736807421,1542.8925172647705,3818.968956350071
2026-01-27 11:00:00+00:00,3478.15,2866.0529933094494,1728.0147737667992,4004.0912128520995
2026-01-27 12:00:00+00:00,4176.86,2537.657478006862,1399.6192584642122,3675.6956975495127
2026-01-27 13:00:00+00:00,4774.63,3369.6065747746175,2231.568355231967,4507.644794317268
2026-01-27 14:00:00+00:00,5460.66,3855.6182635931455,2717.5800440504954,4993.6564831357955
2026-01-27 15:00:00+00:00,5946.82,5447.047859427374,4309.009639884723,6585.086078970024
2026-01-27 16:00:00+00:00,5632.54,5758.491000476504,4620.452780933854,6896.529220019154
2026-01-27 17:00:00+00:00,4963.11,5773.104289532688,4635.066069990038,6911.142509075338
2026-01-27 18:00:00+00:00,4447.96,5365.77562934484,4227.73740980219,6503.81384888749
2026-01-27 19:00:00+00:00,3658.05,5506.889774587671,4368.851555045021,6644.927994130322
2026-01-27 20:00:00+00:00,2756.12,5559.347782078034,4421.3095625353835,6697.386001620684
2026-01-27 21:00:00+00:00,2054.67,5223.36572990009,4085.3275103574397,6361.40394944274
2026-01-27 22:00:00+00:00,1691.2,4508.62868375475,3370.5904642121,5646.6669032974005
2026-01-27 23:00:00+00:00,1347.24,4562.723988811047,3424.685769268397,5700.762208353697
2026-01-28 00:00:00+00:00,1047.9,3119.073296978664,1981.035077436014,4257.111516521314
2026-01-28 01:00:00+00:00,992.62994,3015.7439456697803,1877.7057261271302,4153.782165212431
2026-01-28 02:00:00+00:00,972.27997,2994.4601322538283,1856.421912711178,4132.498351796478
2026-01-28 03:00:00+00:00,817.92,2339.278661259211,1201.2404417165608,3477.3168808018613
2026-01-28 04:00:00+00:00,893.42,2520.025672147856,1381.9874526052058,3658.0638916905064
2026-01-28 05:00:00+00:00,1002.50995,2599.3420031861992,1461.3037836435487,3737.3802227288493
2026-01-28 06:00:00+00:00,1121.23,2776.710624899353,1638.6724053567032,3914.7488444420037
2026-01-28 07:00:00+00:00,1211.53,2589.109861144049,1451.0716416013986,3727.1480806866994
2026-01-28 08:00:00+00:00,1170.55,3181.331464678078,2043.2932451354277,4319.369684220728
2026-01-28 09:00:00+00:00,1169.04,3472.0057088984645,2333.967489355814,4610.043928441115
