date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-02-15 00:00:00+00:00,2749.53,3740.059364462192,2050.1180565576014,5432.167845309345
2026-02-15 01:00:00+00:00,3141.07,3981.206873547231,2293.1189732682587,5674.089135972228
2026-02-15 02:00:00+00:00,3426.0,4028.1978155370407,2342.8791436498773,5722.794337704079
2026-02-15 03:00:00+00:00,3503.44,3934.5643238266816,2252.0518288453395,5629.057094963322
2026-02-15 04:00:00+00:00,3517.4,3904.1719356973854,2217.4883178363325,5595.310802291235
2026-02-15 05:00:00+00:00,3662.51,3860.0506212659075,2176.0701309673705,5552.197234398958
2026-02-15 06:00:00+00:00,4120.8,4071.2854748419572,2386.5578252927135,5768.022823498979
2026-02-15 07:00:00+00:00,4625.87,4173.049368617222,2488.76484008259,5865.783956860831
2026-02-15 08:00:00+00:00,5297.35,4301.87214404014,2620.872202517507,5996.993101530035
2026-02-15 09:00:00+00:00,5713.07,4466.362610137773,2782.2652436458675,6164.468025200962
2026-02-15 10:00:00+00:00,6004.45,4667.7383265155895,2978.600552811156,6360.142863194587
2026-02-15 11:00:00+00:00,6171.0005,4585.923443427382,2901.486603405471,6278.118786340156
2026-02-15 12:00:00+00:00,6296.9805,4679.527012036338,3000.409129393934,6376.364872508631
2026-02-15 13:00:00+00:00,6353.7407,5028.444121499062,3343.9374580871827,6720.644667063031
2026-02-15 14:00:00+00:00,6398.36,4878.29361352692,3188.5472518565634,6569.382459303232
2026-02-15 15:00:00+00:00,6045.7,4788.291929901723,3093.7958293009933,6477.1893663583005
2026-02-15 16:00:00+00:00,5777.78,5052.055061450677,3360.004520425253,6741.7606286909095
2026-02-15 17:00:00+00:00,5333.66,5178.446922463612,3482.265442826604,6864.358742088196
2026-02-15 18:00:00+00:00,5480.3,5354.815886039194,3665.186902694848,7046.802903385854
2026-02-15 19:00:00+00:00,5570.41,5546.034832296934,3856.3519806101704,7239.349076721059
2026-02-15 20:00:00+00:00,6277.72,5575.199242582059,3885.4214131040435,7266.933786067729
2026-02-15 21:00:00+00:00,6368.26,5555.192889132153,3863.3916404643433,7244.490114804815
2026-02-15 22:00:00+00:00,6391.73,5665.503178034642,3976.775899491755,7356.493866641156
2026-02-15 23:00:00+00:00,6186.09,5544.769601351549,3854.7495543872346,7236.0584423159125
2026-02-16 00:00:00+00:00,6419.5303,5809.259063630287,4116.448954102277,7495.69963604049
2026-02-16 01:00:00+00:00,6352.08,5896.0727356165535,4209.820344616108,7587.948273636463
2026-02-16 02:00:00+00:00,6353.53,5737.861555125783,4045.7410215830378,7431.222838906169
2026-02-16 03:00:00+00:00,6480.54,5802.125028135492,4110.274428663525,7492.245808007891
2026-02-16 04:00:00+00:00,5772.14,5495.299696466074,3804.375426861182,7183.290606898814
2026-02-16 05:00:00+00:00,5954.4,5244.986347313943,3553.7479529399534,6936.06750770953
2026-02-16 06:00:00+00:00,5734.44,5414.72843584357,3723.7899129849116,7105.781642367036
2026-02-16 07:00:00+00:00,5161.33,5183.735040653428,3488.4781898916535,6871.333756208938
2026-02-16 08:00:00+00:00,4652.71,5019.466169872825,3325.181985485764,6709.806690325189
2026-02-16 09:00:00+00:00,4351.4,5036.475713683272,3344.543735996332,6726.3657670385055
2026-02-16 10:00:00+00:00,4063.21,4564.583324505071,2862.1647375593598,6252.401481133648
2026-02-16 11:00:00+00:00,2999.16,3707.333946934162,2007.6675332673133,5398.18730444788
