date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-06-22 00:00:00+00:00,,12591.257353078034,12131.44302915294,13051.071677003127
2026-06-22 01:00:00+00:00,,13187.919010736055,12728.104686810962,13647.733334661149
2026-06-22 02:00:00+00:00,,13453.819400255064,12994.005076329973,13913.633724180158
2026-06-22 03:00:00+00:00,,14264.818927156797,13805.004603231704,14724.63325108189
2026-06-22 04:00:00+00:00,,15719.887140906625,15260.072816981532,16179.701464831716
2026-06-22 05:00:00+00:00,,17286.88610400362,16827.07178007853,17746.700427928714
2026-06-22 06:00:00+00:00,,18232.274752433463,17772.46042850837,18692.089076358556
2026-06-22 07:00:00+00:00,,18277.46215631617,17817.647832391078,18737.276480241264
2026-06-22 08:00:00+00:00,,18297.831196681294,17838.0168727562,18757.645520606387
2026-06-22 09:00:00+00:00,,18217.416907639046,17757.602583713953,18677.23123156414
2026-06-22 10:00:00+00:00,,17697.78306555928,17237.968741634188,18157.597389484374
2026-06-22 11:00:00+00:00,,16866.344094534743,16406.52977060965,17326.158418459836
2026-06-22 12:00:00+00:00,,16712.068821333174,16252.254497408083,17171.883145258267
2026-06-22 13:00:00+00:00,,16339.407130158841,15879.592806233748,16799.221454083934
2026-06-22 14:00:00+00:00,,16403.967514921726,15944.153190996634,16863.78183884682
2026-06-22 15:00:00+00:00,,16693.204662594104,16233.39033866901,17153.018986519197
2026-06-22 16:00:00+00:00,,16571.913746373724,16112.099422448633,17031.728070298817
2026-06-22 17:00:00+00:00,,16562.015444382952,16102.20112045786,17021.829768308045
2026-06-22 18:00:00+00:00,,16277.769122229278,15817.954798304185,16737.58344615437
2026-06-22 19:00:00+00:00,,16131.579453881608,15671.765129956517,16591.3937778067
2026-06-22 20:00:00+00:00,,15448.547565046523,14988.733241121432,15908.361888971616
2026-06-22 21:00:00+00:00,,14756.972755766557,14297.158431841464,15216.78707969165
2026-06-22 22:00:00+00:00,,13776.735742154502,13316.92141822941,14236.550066079595
2026-06-22 23:00:00+00:00,,13393.887733851263,12934.073409926172,13853.702057776356
2026-06-23 00:00:00+00:00,,13041.412098842833,12581.597774917742,13501.226422767926
2026-06-23 01:00:00+00:00,,12985.604355618985,12525.790031693892,13445.418679544076
2026-06-23 02:00:00+00:00,,13114.844419544055,12655.030095618964,13574.658743469148
2026-06-23 03:00:00+00:00,,13947.288275449135,13487.473951524042,14407.102599374226
2026-06-23 04:00:00+00:00,,15485.121414305491,15025.3070903804,15944.935738230584
2026-06-23 05:00:00+00:00,,16720.33094486381,16260.516620938715,17180.1452687889
2026-06-23 06:00:00+00:00,,17439.836026859317,16980.021702934228,17899.65035078441
2026-06-23 07:00:00+00:00,,17784.610919710372,17324.796595785283,18244.425243635465
2026-06-23 08:00:00+00:00,,17864.97942152912,17405.165097604026,18324.79374545421
2026-06-23 09:00:00+00:00,,17578.387661638644,17118.573337713555,18038.201985563737
2026-06-23 10:00:00+00:00,,17014.177023372922,16554.36269944783,17473.991347298015
2026-06-23 11:00:00+00:00,,16437.988458447275,15978.174134522184,16897.802782372368
2026-06-23 12:00:00+00:00,,15987.537555953888,15527.723232028797,16447.35187987898
2026-06-23 13:00:00+00:00,,16083.850361752558,15624.036037827465,16543.66468567765
2026-06-23 14:00:00+00:00,,16367.022812832136,15907.208488907043,16826.83713675723
2026-06-23 15:00:00+00:00,,16327.107614165492,15867.2932902404,16786.921938090585
2026-06-23 16:00:00+00:00,,16374.593115794265,15914.778791869172,16834.407439719358
2026-06-23 17:00:00+00:00,,16237.406510613706,15777.592186688613,16697.2208345388
2026-06-23 18:00:00+00:00,,16298.437556707404,15838.62323278231,16758.251880632495
2026-06-23 19:00:00+00:00,,15810.774085426021,15350.959761500928,16270.588409351114
2026-06-23 20:00:00+00:00,,15424.58568531407,14964.771361388977,15884.400009239162
2026-06-23 21:00:00+00:00,,14610.654157507084,14150.839833581991,15070.468481432175
2026-06-23 22:00:00+00:00,,13618.20589892421,13158.391574999117,14078.020222849302
2026-06-23 23:00:00+00:00,,13079.808115174503,12619.993791249412,13539.622439099596
2026-06-24 00:00:00+00:00,,12789.4458954445,12329.631571519407,13249.260219369593
2026-06-24 01:00:00+00:00,,12737.194457185682,12277.38013326059,13197.008781110775
2026-06-24 02:00:00+00:00,,12997.340614074654,12537.52629014956,13457.154937999745
2026-06-24 03:00:00+00:00,,13785.166206760628,13325.351882835535,14244.98053068572
2026-06-24 04:00:00+00:00,,15303.38550385368,14843.571179928587,15763.199827778773
2026-06-24 05:00:00+00:00,,16365.74318783676,15905.928863911668,16825.557511761854
2026-06-24 06:00:00+00:00,,17491.349847251888,17031.535523326795,17951.16417117698
2026-06-24 07:00:00+00:00,,17326.428029628638,16866.61370570355,17786.24235355373
2026-06-24 08:00:00+00:00,,17579.783862864224,17119.96953893913,18039.598186789313
2026-06-24 09:00:00+00:00,,17565.716609978124,17105.90228605303,18025.530933903217
2026-06-24 10:00:00+00:00,,17193.863839175887,16734.049515250797,17653.67816310098
2026-06-24 11:00:00+00:00,,16789.504433549537,16329.690109624442,17249.318757474626
2026-06-24 12:00:00+00:00,,16513.05641280707,16053.242088881976,16972.870736732162
2026-06-24 13:00:00+00:00,,16418.34673277914,15958.53240885405,16878.161056704233
2026-06-24 14:00:00+00:00,,16422.73669487582,15962.92237095073,16882.551018800914
2026-06-24 15:00:00+00:00,,16733.033603715263,16273.219279790172,17192.847927640356
2026-06-24 16:00:00+00:00,,16728.933712171358,16269.119388246265,17188.748036096447
