date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-04-05 00:00:00+00:00,11886.88,11556.763158001704,11096.948834076611,12016.577481926797
2026-04-05 01:00:00+00:00,11787.91,11195.737986166698,10735.923662241605,11655.552310091789
2026-04-05 02:00:00+00:00,11957.08,11382.473207413492,10922.658883488399,11842.287531338585
2026-04-05 03:00:00+00:00,12191.98,11721.095961256311,11261.281637331218,12180.910285181402
2026-04-05 04:00:00+00:00,12279.22,12547.252416784993,12087.4380928599,13007.066740710085
2026-04-05 05:00:00+00:00,13425.16,13256.1646053946,12796.350281469508,13715.978929319692
2026-04-05 06:00:00+00:00,14221.57,13889.193310747234,13429.378986822143,14349.007634672327
2026-04-05 07:00:00+00:00,15414.46,14832.168825576788,14372.354501651695,15291.98314950188
2026-04-05 08:00:00+00:00,14914.01,14411.424941814643,13951.61061788955,14871.239265739734
2026-04-05 09:00:00+00:00,14329.64,14057.767420477347,13597.953096552255,14517.58174440244
2026-04-05 10:00:00+00:00,12801.19,14212.30050055893,13752.486176633836,14672.114824484022
2026-04-05 11:00:00+00:00,11537.58,13629.18943684073,13169.375112915639,14089.003760765823
2026-04-05 12:00:00+00:00,10806.73,13074.466708647156,12614.652384722063,13534.281032572248
2026-04-05 13:00:00+00:00,10660.65,12883.84529031384,12424.030966388747,13343.659614238932
2026-04-05 14:00:00+00:00,11251.37,13252.990108446995,12793.175784521904,13712.804432372088
2026-04-05 15:00:00+00:00,12686.71,13709.021590101276,13249.207266176183,14168.835914026367
2026-04-05 16:00:00+00:00,14252.35,14347.289120524947,13887.474796599854,14807.10344445004
2026-04-05 17:00:00+00:00,13984.54,14708.218032110917,14248.403708185826,15168.03235603601
2026-04-05 18:00:00+00:00,13769.87,14683.879032508634,14224.064708583543,15143.693356433727
2026-04-05 19:00:00+00:00,13546.9,14183.014765960283,13723.20044203519,14642.829089885376
2026-04-05 20:00:00+00:00,13416.23,13740.051390470708,13280.237066545616,14199.8657143958
2026-04-05 21:00:00+00:00,12437.67,13182.612566068095,12722.798242143004,13642.426889993189
2026-04-05 22:00:00+00:00,11878.48,12425.691848856206,11965.877524931113,12885.506172781299
2026-04-05 23:00:00+00:00,11751.18,12118.617463599898,11658.803139674805,12578.431787524989
2026-04-06 00:00:00+00:00,11556.87,11521.194103062298,11061.379779137205,11981.00842698739
2026-04-06 01:00:00+00:00,11540.96,11144.291705274847,10684.477381349754,11604.106029199938
2026-04-06 02:00:00+00:00,11723.54,11145.770220392718,10685.955896467625,11605.584544317811
2026-04-06 03:00:00+00:00,12036.34,11539.744904555575,11079.930580630482,11999.559228480668
2026-04-06 04:00:00+00:00,11989.31,12266.604318736652,11806.78999481156,12726.418642661745
2026-04-06 05:00:00+00:00,11992.82,13269.572286385583,12809.75796246049,13729.386610310676
2026-04-06 06:00:00+00:00,12617.74,13764.45060426493,13304.636280339837,14224.264928190021
2026-04-06 07:00:00+00:00,13367.19,14462.23719998415,14002.42287605906,14922.051523909244
2026-04-06 08:00:00+00:00,12976.73,14491.223756761276,14031.409432836183,14951.038080686369
2026-04-06 09:00:00+00:00,12807.72,14588.09169655154,14128.27737262645,15047.906020476634
2026-04-06 10:00:00+00:00,11511.87,13915.347736318143,13455.53341239305,14375.162060243234
2026-04-06 11:00:00+00:00,10984.22,13489.084455756249,13029.270131831156,13948.89877968134
2026-04-06 12:00:00+00:00,10382.95,13230.253829293091,12770.439505367998,13690.068153218182
2026-04-06 13:00:00+00:00,9788.6,12915.761330336954,12455.947006411861,13375.575654262047
2026-04-06 14:00:00+00:00,10138.9,12793.77394228852,12333.959618363428,13253.588266213612
2026-04-06 15:00:00+00:00,11018.96,13426.1552939362,12966.34097001111,13885.969617861294
2026-04-06 16:00:00+00:00,12954.33,14120.647013301026,13660.832689375933,14580.461337226117
2026-04-06 17:00:00+00:00,13119.07,14923.337568894778,14463.523244969687,15383.151892819871
2026-04-06 18:00:00+00:00,13031.9,15070.328939743426,14610.514615818332,15530.143263668517
2026-04-06 19:00:00+00:00,12662.67,14064.191273206627,13604.376949281535,14524.00559713172
2026-04-06 20:00:00+00:00,12280.62,13699.507199780262,13239.69287585517,14159.321523705354
2026-04-06 21:00:00+00:00,11733.65,13107.225988435754,12647.41166451066,13567.040312360845
2026-04-06 22:00:00+00:00,10756.68,12321.067756275188,11861.253432350095,12780.88208020028
2026-04-06 23:00:00+00:00,10372.05,11555.632235021156,11095.817911096063,12015.446558946249
2026-04-07 00:00:00+00:00,10378.96,11264.94718282447,10805.132858899378,11724.761506749563
2026-04-07 01:00:00+00:00,10485.33,11424.991893064014,10965.177569138921,11884.806216989107
2026-04-07 02:00:00+00:00,11062.81,11730.198129794035,11270.383805868942,12190.012453719128
2026-04-07 03:00:00+00:00,11836.23,12123.428122135112,11663.613798210019,12583.242446060205
2026-04-07 04:00:00+00:00,13647.91,13736.516483186886,13276.702159261795,14196.330807111979
2026-04-07 05:00:00+00:00,14998.73,15419.212629333246,14959.398305408153,15879.026953258337
2026-04-07 06:00:00+00:00,16200.62,16601.322995051447,16141.508671126354,17061.13731897654
2026-04-07 07:00:00+00:00,16883.94,17287.688692331223,16827.87436840613,17747.503016256316
2026-04-07 08:00:00+00:00,16790.85,16973.38730268817,16513.572978763077,17433.201626613263
2026-04-07 09:00:00+00:00,16257.61,16369.496616428407,15909.682292503316,16829.3109403535
2026-04-07 10:00:00+00:00,15442.38,15917.515363458693,15457.701039533602,16377.329687383786
2026-04-07 11:00:00+00:00,15057.56,15002.292164444842,14542.477840519748,15462.106488369935
2026-04-07 12:00:00+00:00,14772.57,14497.47690638755,14037.662582462459,14957.291230312643
2026-04-07 13:00:00+00:00,14539.47,14126.823831089258,13667.009507164164,14586.63815501435
2026-04-07 14:00:00+00:00,13862.16,14321.110202156098,13861.295878231007,14780.924526081191
2026-04-07 15:00:00+00:00,14366.37,14701.936255335806,14242.121931410713,15161.750579260899
2026-04-07 16:00:00+00:00,15463.9,15829.262797770118,15369.448473845025,16289.07712169521
2026-04-07 17:00:00+00:00,16510.95,16313.269095950256,15853.454772025163,16773.083419875347
2026-04-07 18:00:00+00:00,16306.2,16536.501587294766,16076.687263369673,16996.31591121986
2026-04-07 19:00:00+00:00,15509.49,15648.149587406888,15188.335263481795,16107.963911331979
2026-04-07 20:00:00+00:00,14586.47,14664.291891093722,14204.47756716863,15124.106215018814
2026-04-07 21:00:00+00:00,13605.72,13732.808600946684,13272.994277021593,14192.622924871777
2026-04-07 22:00:00+00:00,12683.38,12920.205523493549,12460.391199568458,13380.019847418642
