date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-08-19 00:00:00+00:00,,45.77319555377994,-190.93547746418074,282.4818685717405
2026-08-19 01:00:00+00:00,,47.50778588382536,-189.20088713413531,284.216458901786
2026-08-19 02:00:00+00:00,,71.70062202909094,-165.00805098886974,308.4092950470515
2026-08-19 03:00:00+00:00,,98.55713876482298,-138.15153425313758,335.2658117827836
2026-08-19 04:00:00+00:00,,64.38801930606485,-172.32065371189583,301.0966923240254
2026-08-19 05:00:00+00:00,,91.76217024861353,-144.94650276934715,328.4708432665741
2026-08-19 06:00:00+00:00,,60.77773569050555,-175.93093732745513,297.4864087084661
2026-08-19 07:00:00+00:00,,187.16846859955172,-49.54020441840896,423.8771416175124
2026-08-19 08:00:00+00:00,,320.6207525596233,83.9120795416627,557.329425577584
2026-08-19 09:00:00+00:00,,389.3903716928743,152.6816986749136,626.0990447108348
2026-08-19 10:00:00+00:00,,271.08486114425483,34.376188126294096,507.79353416221545
2026-08-19 11:00:00+00:00,,576.684677839153,339.9760048211923,813.3933508571135
2026-08-19 12:00:00+00:00,,728.8728929466463,492.16421992868567,965.5815659646069
2026-08-19 13:00:00+00:00,,437.78223270677495,201.07355968881427,674.4909057247355
2026-08-19 14:00:00+00:00,,1141.189554947629,904.4808819296683,1377.8982279655895
2026-08-19 15:00:00+00:00,,1045.0995860833225,808.3909130653618,1281.808259101283
2026-08-19 16:00:00+00:00,,1352.1259520966732,1115.4172790787127,1588.834625114634
2026-08-19 17:00:00+00:00,,1169.7691126936961,933.0604396757356,1406.477785711657
2026-08-19 18:00:00+00:00,,1044.158022971835,807.4493499538743,1280.8666959897955
2026-08-19 19:00:00+00:00,,1000.1978524976662,763.4891794797056,1236.9065255156268
2026-08-19 20:00:00+00:00,,1043.4359404035763,806.7272673856157,1280.144613421537
2026-08-19 21:00:00+00:00,,756.0732827417203,519.3646097237596,992.7819557596808
2026-08-19 22:00:00+00:00,,900.0109572464778,663.3022842285171,1136.7196302644384
2026-08-19 23:00:00+00:00,,718.281216786733,481.57254376877245,954.9898898046937
2026-08-20 00:00:00+00:00,,828.0645940696088,591.3559210516482,1064.7732670875694
2026-08-20 01:00:00+00:00,,896.7294252025413,660.0207521845807,1133.438098220502
2026-08-20 02:00:00+00:00,,918.6238674298249,681.9151944118644,1155.3325404477855
2026-08-20 03:00:00+00:00,,644.4684664063359,407.75979338837533,881.1771394242966
2026-08-20 04:00:00+00:00,,686.2074040888635,449.4987310709029,922.9160771068241
2026-08-20 05:00:00+00:00,,529.9697384879231,293.26106546996255,766.6784115058838
2026-08-20 06:00:00+00:00,,609.8507878169003,373.14211479893964,846.5594608348608
2026-08-20 07:00:00+00:00,,365.1562562722131,128.4475832542525,601.8649292901738
2026-08-20 08:00:00+00:00,,395.35218219156343,158.6435091736028,632.060855209524
2026-08-20 09:00:00+00:00,,369.0124464495085,132.30377343154782,605.7211194674691
2026-08-20 10:00:00+00:00,,231.4207311731779,-5.287941844782722,468.1294041911385
2026-08-20 11:00:00+00:00,,226.46864745449727,-10.240025563463291,463.17732047245795
2026-08-20 12:00:00+00:00,,61.69034421231618,-175.0183288056445,298.3990172302768
2026-08-20 13:00:00+00:00,,5.646776682752147,-231.06189633520853,242.3554497007127
2026-08-20 14:00:00+00:00,,-9.145435923618379,-245.85410894157894,227.56323709434224
2026-08-20 15:00:00+00:00,,2.3816304062958125,-234.32704261166487,239.09030342425638
2026-08-20 16:00:00+00:00,,42.37048067555611,-194.33819234240457,279.07915369351673
2026-08-20 17:00:00+00:00,,51.66047824383429,-185.04819477412627,288.3691512617949
2026-08-20 18:00:00+00:00,,81.97342172098286,-154.7352512969777,318.6820947389435
2026-08-20 19:00:00+00:00,,98.41129323439105,-138.29737978356957,335.1199662523517
2026-08-20 20:00:00+00:00,,184.63245907261006,-52.07621394535056,421.3411320905707
2026-08-20 21:00:00+00:00,,334.3602743118899,97.65160129392928,571.0689473298505
2026-08-20 22:00:00+00:00,,352.84079229087166,116.13211927291104,589.5494653088323
2026-08-20 23:00:00+00:00,,372.15015207154363,135.44147905358295,608.8588250895042
2026-08-21 00:00:00+00:00,,518.1093290374507,281.40065601949016,754.8180020554114
2026-08-21 01:00:00+00:00,,487.40432003389685,250.69564701593623,724.1129930518574
2026-08-21 02:00:00+00:00,,558.6858206443584,321.97714762639777,795.394493662319
2026-08-21 03:00:00+00:00,,626.569172712463,389.8604996945023,863.2778457304236
2026-08-21 04:00:00+00:00,,587.7725346019532,351.06386158399255,824.4812076199138
2026-08-21 05:00:00+00:00,,480.8683235082748,244.15965049031416,717.5769965262353
2026-08-21 06:00:00+00:00,,512.7231744093681,276.01450139140746,749.4318474273288
2026-08-21 07:00:00+00:00,,485.76458322622693,249.05591020826637,722.4732562441876
2026-08-21 08:00:00+00:00,,527.5566425713973,290.8479695534367,764.2653155893579
2026-08-21 09:00:00+00:00,,524.6581847261234,287.9495117081628,761.366857744084
2026-08-21 10:00:00+00:00,,542.8551317635607,306.14645874560017,779.5638047815214
2026-08-21 11:00:00+00:00,,374.1482372149675,137.43956419700686,610.856910232928
2026-08-21 12:00:00+00:00,,244.74429132600392,8.035618308043354,481.45296434396454
2026-08-21 13:00:00+00:00,,198.96364234174627,-37.745030676214355,435.6723153597069
2026-08-21 14:00:00+00:00,,100.5467533246956,-136.16191969326508,337.2554263426562
2026-08-21 15:00:00+00:00,,83.44316471059676,-153.26550830736392,320.15183772855744
2026-08-21 16:00:00+00:00,,73.75680425274152,-162.95186876521905,310.4654772707022
2026-08-21 17:00:00+00:00,,79.17327309196446,-157.5353999259961,315.88194610992514
2026-08-21 18:00:00+00:00,,107.47021019928894,-129.23846281867168,344.17888321724956
2026-08-21 19:00:00+00:00,,260.04879561628655,23.340122598325934,496.7574686342472
2026-08-21 20:00:00+00:00,,264.4839821266876,27.775309108727015,501.1926551446482
2026-08-21 21:00:00+00:00,,199.24350336120278,-37.465169656757894,435.9521763791634
2026-08-21 22:00:00+00:00,,195.111188617275,-41.59748440068563,431.8198616352356
2026-08-21 23:00:00+00:00,,185.71994428129756,-50.98872873666312,422.4286172992582
2026-08-22 00:00:00+00:00,,232.89634226829094,-3.8123307496697407,469.60501528625156
2026-08-22 01:00:00+00:00,,312.16278613761614,75.45411311965552,548.8714591555768
2026-08-22 02:00:00+00:00,,349.1231559285532,112.4144829105926,585.8318289465138
