date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper
2026-02-15 00:00:00+00:00,144.13,157.3893290530778,-80.47937834764991,395.25803645380563
2026-02-15 01:00:00+00:00,99.6,142.70699582641674,-95.16171157431108,380.5757032271446
2026-02-15 02:00:00+00:00,58.06002,76.55849052416397,-161.3102168765638,314.42719792489186
2026-02-15 03:00:00+00:00,18.709984,29.461141560835017,-208.40756583989287,267.32984896156285
2026-02-15 04:00:00+00:00,3.3100207,23.228390468362477,-214.6403169323654,261.09709786909025
2026-02-15 05:00:00+00:00,3.9300158,26.540345719976244,-211.32836168075164,264.4090531207041
2026-02-15 06:00:00+00:00,1.6399766,21.989252394615505,-215.87945500611227,259.8579597953434
2026-02-15 07:00:00+00:00,2.3017657e-05,22.602272709251793,-215.2664346914761,260.4709801099796
2026-02-15 08:00:00+00:00,0.009971748,25.25591115599491,-212.61279624473298,263.1246185567227
2026-02-15 09:00:00+00:00,0.19002546,15.879950590369958,-221.98875681035793,253.7486579910978
2026-02-15 10:00:00+00:00,3.2599719,12.54952698445959,-225.3191804162683,250.41823438518742
2026-02-15 11:00:00+00:00,7.0199814,29.391755763236915,-208.47695163749097,267.2604631639647
2026-02-15 12:00:00+00:00,13.719994,29.953208431689177,-207.9154989690387,267.821915832417
2026-02-15 13:00:00+00:00,43.709984,64.54699839683383,-173.32170900389394,302.41570579756166
2026-02-15 14:00:00+00:00,82.56002,152.64593793312372,-85.22276946760417,390.51464533385155
2026-02-15 15:00:00+00:00,242.6,189.89522131323065,-47.973486087497236,427.7639287139584
2026-02-15 16:00:00+00:00,500.66,468.53200765348856,230.6633002527608,706.4007150542164
2026-02-15 17:00:00+00:00,707.02,836.4155415485012,598.5468341477734,1074.284248949229
2026-02-15 18:00:00+00:00,911.99,1146.616505670243,908.7477982695152,1384.485213070971
2026-02-15 19:00:00+00:00,1010.87,1125.939747384083,888.0710399833551,1363.8084547848107
2026-02-15 20:00:00+00:00,1299.2,1254.5316119917115,1016.6629045909835,1492.400319392439
2026-02-15 21:00:00+00:00,1451.82,1425.7961543090792,1187.9274469083514,1663.664861709807
2026-02-15 22:00:00+00:00,1502.89,1494.404927062012,1256.5362196612841,1732.2736344627397
2026-02-15 23:00:00+00:00,1516.8,1506.9240929391176,1269.05538553839,1744.7928003398456
2026-02-16 00:00:00+00:00,1502.51,1494.7837855659618,1256.9150781652338,1732.6524929666896
2026-02-16 01:00:00+00:00,1546.22,1483.2138972653522,1245.3451898646244,1721.0826046660802
2026-02-16 02:00:00+00:00,1563.09,1473.340043963514,1235.4713365627863,1711.2087513642418
2026-02-16 03:00:00+00:00,1588.97,1537.1348287684777,1299.2661213677497,1775.0035361692055
2026-02-16 04:00:00+00:00,1601.54,1626.2746885316951,1388.4059811309676,1864.1433959324231
2026-02-16 05:00:00+00:00,1599.13,1646.043296562492,1408.1745891617643,1883.9120039632198
2026-02-16 06:00:00+00:00,1595.7,1640.0331118476581,1402.1644044469303,1877.901819248386
2026-02-16 07:00:00+00:00,1602.8,1674.323727179496,1436.4550197787682,1912.1924345802238
2026-02-16 08:00:00+00:00,1597.6,1635.30510001879,1397.4363926180622,1873.1738074195177
2026-02-16 09:00:00+00:00,1596.08,1634.5214220404841,1396.6527146397564,1872.390129441212
2026-02-16 10:00:00+00:00,1598.08,1617.4670971925743,1379.5983897918463,1855.335804593302
2026-02-16 11:00:00+00:00,1604.75,1612.153728140467,1374.2850207397391,1850.0224355411947
2026-02-16 12:00:00+00:00,1603.29,1645.5428571955174,1407.6741497947896,1883.4115645962454
2026-02-16 13:00:00+00:00,1603.03,1645.4602913158942,1407.5915839151664,1883.3289987166222
2026-02-16 14:00:00+00:00,1592.64,1643.2096250239633,1405.3409176232356,1881.078332424691
2026-02-16 15:00:00+00:00,1590.93,1636.0460513497135,1398.1773439489857,1873.9147587504413
2026-02-16 16:00:00+00:00,1578.99,1616.4030367936448,1378.5343293929168,1854.2717441943726
2026-02-16 17:00:00+00:00,1584.68,1618.925147188424,1381.0564397876963,1856.793854589152
2026-02-16 18:00:00+00:00,1585.44,1599.7223611440127,1361.853653743285,1837.5910685447407
2026-02-16 19:00:00+00:00,1558.64,1610.2544254344855,1372.3857180337577,1848.1231328352135
2026-02-16 20:00:00+00:00,1437.12,1553.9255161415144,1316.0568087407864,1791.794223542242
2026-02-16 21:00:00+00:00,1179.42,1448.361689054138,1210.49298165341,1686.2303964548655
2026-02-16 22:00:00+00:00,1012.57,1035.5178579741123,797.6491505733844,1273.38656537484
2026-02-16 23:00:00+00:00,847.66,855.7279188528616,617.8592114521339,1093.5966262535894
2026-02-17 00:00:00+00:00,738.48,863.1137371172055,625.2450297164776,1100.9824445179333
2026-02-17 01:00:00+00:00,737.73,622.0657322565478,384.19702485581996,859.9344396572756
2026-02-17 02:00:00+00:00,626.23,605.1381178361211,367.2694104353933,843.006825236849
2026-02-17 03:00:00+00:00,561.18,436.4388917688487,198.57018436812086,674.3075991695765
2026-02-17 04:00:00+00:00,459.98,435.05610036457335,197.18739296384558,672.9248077653012
2026-02-17 05:00:00+00:00,375.33,481.6089035515565,243.74019615082864,719.4776109522843
2026-02-17 06:00:00+00:00,499.06,549.0438779649065,311.17517056417876,786.9125853656344
2026-02-17 07:00:00+00:00,563.43,587.7968855512147,349.92817815048693,825.6655929519426
2026-02-17 08:00:00+00:00,548.55,577.2191534321597,339.3504460314319,815.0878608328875
2026-02-17 09:00:00+00:00,462.65,458.4587114306995,220.59000402997162,696.3274188314273
2026-02-17 10:00:00+00:00,359.4,394.9841646712279,157.1154572705001,632.8528720719557
2026-02-17 11:00:00+00:00,257.73996,245.51086727190813,7.642159871180297,483.37957467263595
2026-02-17 12:00:00+00:00,189.82,280.42242171942036,42.55371431869253,518.2911291201482
2026-02-17 13:00:00+00:00,188.02002,171.38980064687667,-66.47890675385122,409.2585080476045
2026-02-17 14:00:00+00:00,187.31,227.61864304271842,-10.250064358009467,465.48735044344625
2026-02-17 15:00:00+00:00,170.01001,236.3501872743273,-1.5185201264005173,474.21889467505514
2026-02-17 16:00:00+00:00,199.08002,214.77929179773645,-23.08941560299138,452.6479991984643
2026-02-17 17:00:00+00:00,225.16,205.29455035392004,-32.57415704680784,443.1632577546479
2026-02-17 18:00:00+00:00,208.87,196.10482512810603,-41.7638822726218,433.97353252883386
2026-02-17 19:00:00+00:00,108.83999,111.82587477780157,-126.0428326229262,349.6945821785294
2026-02-17 20:00:00+00:00,54.120018,86.11336011313199,-151.7553472875959,323.9820675138598
2026-02-17 21:00:00+00:00,39.699974,73.19666529926747,-164.6720421014603,311.06537269999535
2026-02-17 22:00:00+00:00,54.58999,60.82699213291676,-177.04171526781113,298.69569953364453
2026-02-17 23:00:00+00:00,171.24002,116.34354281252786,-121.52516458819991,354.2122502132557
2026-02-18 00:00:00+00:00,410.43,219.6427401557808,-18.225967244947014,457.51144755650864
2026-02-18 01:00:00+00:00,526.32,173.487349106308,-64.3813582944199,411.35605650703576
2026-02-18 02:00:00+00:00,483.11,340.3369190550064,102.46821165427855,578.2056264557342
2026-02-18 03:00:00+00:00,463.51,436.6555444185399,198.78683701781205,674.5242518192678
2026-02-18 04:00:00+00:00,376.09,348.54234414682725,110.67363674609942,586.4110515475551
2026-02-18 05:00:00+00:00,251.78,363.79281413707923,125.9241067363514,601.6615215378071
2026-02-18 06:00:00+00:00,300.0,303.22690952807096,65.35820212734302,541.0956169287988
2026-02-18 07:00:00+00:00,321.65,226.65338502011952,-11.215322380608313,464.52209242084734
2026-02-18 08:00:00+00:00,250.92001,248.94135181989083,11.072644419162998,486.81005922061865
2026-02-18 09:00:00+00:00,237.55002,234.000713023169,-3.86799437755883,471.8694204238968
2026-02-18 10:00:00+00:00,252.96002,213.0799966731596,-24.788710727568287,450.9487040738875
2026-02-18 11:00:00+00:00,181.74002,335.8622322261314,97.9935248254036,573.7309396268593
2026-02-18 12:00:00+00:00,229.01001,298.4245726396177,60.55586523888985,536.2932800403455
2026-02-18 13:00:00+00:00,243.74002,290.7164909736347,52.847783572906906,528.5851983743626
2026-02-18 14:00:00+00:00,357.68,391.670172054041,153.8014646533132,629.5388794547689
2026-02-18 15:00:00+00:00,366.97,405.3064511320449,167.43774373131708,643.1751585327728
2026-02-18 16:00:00+00:00,396.95,420.5339925814586,182.6652851807308,658.4026999821864
2026-02-18 17:00:00+00:00,407.41,322.0717800355529,84.20307263482505,559.9404874362807
2026-02-18 18:00:00+00:00,311.71,334.8094426693162,96.94073526858836,572.678150070044
2026-02-18 19:00:00+00:00,218.62,387.16695820699,149.29825080626222,625.0356656077179
2026-02-18 20:00:00+00:00,166.67001,235.67904473073702,-2.1896626699908666,473.54775213146485
2026-02-18 21:00:00+00:00,166.32,194.67871121140507,-43.189996189322756,432.5474186121329
2026-02-18 22:00:00+00:00,122.64001,86.40357500537414,-151.46513239535375,324.272282406102
2026-02-18 23:00:00+00:00,107.689995,83.53699979071416,-154.3317076100136,321.405707191442
2026-02-19 00:00:00+00:00,209.20001,134.026998002401,-103.84170939832677,371.8957054031289
2026-02-19 01:00:00+00:00,254.80002,249.0638077823844,11.195100381656516,486.93251518311223
2026-02-19 02:00:00+00:00,326.24,534.0056610047818,296.13695360405393,771.8743684055096
2026-02-19 03:00:00+00:00,515.1,716.2275084243969,478.3588010236691,954.0962158251248
2026-02-19 04:00:00+00:00,476.31,660.7588045180689,422.89009711734104,898.6275119187967
2026-02-19 05:00:00+00:00,160.38,395.6849816852098,157.8162742844819,633.5536890859375
2026-02-19 06:00:00+00:00,109.450035,238.85997025681235,0.9912628560845178,476.7286776575402
2026-02-19 07:00:00+00:00,150.84,169.40935006334428,-68.45935733738361,407.2780574640721
2026-02-19 08:00:00+00:00,213.70001,219.53336261028733,-18.335344790440445,457.40207001101516
2026-02-19 09:00:00+00:00,117.52999,180.39427013510152,-57.47443726562631,418.26297753582935
2026-02-19 10:00:00+00:00,86.48,165.46182422246414,-72.40688317826368,403.330531623192
2026-02-19 11:00:00+00:00,104.35,118.65977177364118,-119.2089356270867,356.528479174369
2026-02-19 12:00:00+00:00,89.06002,144.90157974701623,-92.96712765371171,382.77028714774406
2026-02-19 13:00:00+00:00,82.64999,199.1803299431274,-38.68837745760038,437.0490373438553
2026-02-19 14:00:00+00:00,81.08999,198.90831531773387,-38.96039208299396,436.7770227184617
2026-02-19 15:00:00+00:00,88.75002,143.18684142678813,-94.6818659739397,381.05554882751596
2026-02-19 16:00:00+00:00,78.680016,99.79668218867744,-138.07202521205045,337.66538958940527
2026-02-19 17:00:00+00:00,56.490013,63.86001172636054,-174.00869567436735,301.7287191270883
2026-02-19 18:00:00+00:00,40.02999,52.80356561658323,-185.06514178414454,290.6722730173111
2026-02-19 19:00:00+00:00,29.120018,45.51576313748876,-192.352944263239,283.3844705382166
2026-02-19 20:00:00+00:00,7.8100204,53.40345031905724,-184.46525708167053,291.2721577197851
2026-02-19 21:00:00+00:00,3.9900134,41.38365602989006,-196.4850513708377,279.25236343061795
2026-02-19 22:00:00+00:00,4.4699936,15.31351514316259,-222.5551922575653,253.18222254389036
2026-02-19 23:00:00+00:00,6.209984,18.690841250871586,-219.1778661498563,256.55954865159936
2026-02-20 00:00:00+00:00,5.5899887,36.12118642675125,-201.74752097397663,273.9898938274791
2026-02-20 01:00:00+00:00,7.82003,66.00115953859881,-171.86754786212907,303.86986693932664
2026-02-20 02:00:00+00:00,10.680016,89.615091404797,-148.25361599593077,327.4837988055249
2026-02-20 03:00:00+00:00,32.82998,96.65534174283653,-141.21336565789136,334.52404914356435
2026-02-20 04:00:00+00:00,95.79,70.09079441807523,-167.77791298265254,307.95950181880306
2026-02-20 05:00:00+00:00,229.18002,229.86933447155644,-7.999372929171386,467.73804187228427
2026-02-20 06:00:00+00:00,263.35,231.99921069073758,-5.8694967099901305,469.8679180914654
2026-02-20 07:00:00+00:00,580.39,397.6020974269129,159.73339002618513,635.4708048276408
2026-02-20 08:00:00+00:00,940.31,617.6526383008992,379.7839309001714,855.5213457016271
2026-02-20 09:00:00+00:00,1016.03,1087.0048568492919,849.1361494485641,1324.8735642500196
2026-02-20 10:00:00+00:00,1070.78,1100.0765016222113,862.2077942214835,1337.9452090229393
2026-02-20 11:00:00+00:00,978.16,1045.464137222792,807.595429822064,1283.3328446235196
2026-02-20 12:00:00+00:00,812.37,979.9662833967352,742.0975759960073,1217.834990797463
2026-02-20 13:00:00+00:00,925.88,1020.6434251523128,782.774717751585,1258.5121325530406
2026-02-20 14:00:00+00:00,1243.92,1170.3806943899408,932.5119869892128,1408.2494017906683
2026-02-20 15:00:00+00:00,1459.04,1410.4232832769344,1172.5545758762066,1648.2919906776622
2026-02-20 16:00:00+00:00,1569.04,1560.9104531610217,1323.041745760294,1798.7791605617492
2026-02-20 17:00:00+00:00,1579.03,1602.2508281142218,1364.3821207134938,1840.1195355149496
2026-02-20 18:00:00+00:00,1587.92,1606.803532225028,1368.9348248243,1844.672239625756
2026-02-20 19:00:00+00:00,1587.38,1583.446246266571,1345.577538865843,1821.3149536672986
2026-02-20 20:00:00+00:00,1598.32,1643.3573056328783,1405.4885982321505,1881.226013033606
2026-02-20 21:00:00+00:00,1596.93,1629.728918583256,1391.860211182528,1867.5976259839838
2026-02-20 22:00:00+00:00,1589.23,1668.6460972376465,1430.7773898369187,1906.5148046383742
2026-02-20 23:00:00+00:00,1581.93,1660.1826461599155,1422.3139387591877,1898.0513535606435
2026-02-21 00:00:00+00:00,1565.27,1631.7541421685692,1393.8854347678412,1869.622849569297
2026-02-21 01:00:00+00:00,1536.01,1635.4317291221955,1397.5630217214677,1873.3004365229235
2026-02-21 02:00:00+00:00,1422.43,1678.4696708565584,1440.6009634558304,1916.3383782572862
2026-02-21 03:00:00+00:00,1370.07,1681.740755750214,1443.8720483494862,1919.609463150942
2026-02-21 04:00:00+00:00,1357.88,1682.7825927622205,1444.9138853614927,1920.6513001629485
2026-02-21 05:00:00+00:00,1376.94,1661.8442304765415,1423.9755230758137,1899.7129378772695
2026-02-21 06:00:00+00:00,1445.7,1661.6131048957097,1423.744397494982,1899.4818122964377
2026-02-21 07:00:00+00:00,1552.51,1663.3279231071235,1425.4592157063958,1901.1966305078515
2026-02-21 08:00:00+00:00,1549.44,1578.950952108615,1341.0822447078872,1816.8196595093427
2026-02-21 09:00:00+00:00,1554.67,1643.1702536725602,1405.3015462718322,1881.038961073288
2026-02-21 10:00:00+00:00,1556.25,1618.3554657572058,1380.4867583564778,1856.2241731579336
2026-02-21 11:00:00+00:00,1573.73,1584.1362769307766,1346.2675695300486,1822.0049843315041
2026-02-21 12:00:00+00:00,1568.07,1636.3734421015083,1398.5047347007803,1874.242149502236
2026-02-21 13:00:00+00:00,1560.57,1648.1705547035021,1410.3018473027744,1886.0392621042301
2026-02-21 14:00:00+00:00,1576.73,1659.8218149065226,1421.9531075057948,1897.6905223072504
2026-02-21 15:00:00+00:00,1586.94,1661.7128410221442,1423.8441336214164,1899.5815484228722
2026-02-21 16:00:00+00:00,1586.9,1643.9851038086028,1406.116396407875,1881.8538112093306
2026-02-21 17:00:00+00:00,1588.41,1643.7269848319502,1405.8582774312224,1881.5956922326782
2026-02-21 18:00:00+00:00,1590.16,1484.2374328186736,1246.3687254179458,1722.1061402194014
2026-02-21 19:00:00+00:00,1580.86,1649.6576080564782,1411.7889006557505,1887.5263154572062
2026-02-21 20:00:00+00:00,1587.74,1642.8795809614696,1405.0108735607419,1880.7482883621976
2026-02-21 21:00:00+00:00,1583.09,1678.0568079972172,1440.1881005964892,1915.9255153979452
2026-02-21 22:00:00+00:00,1560.0,1683.404976947408,1445.5362695466802,1921.273684348136
2026-02-21 23:00:00+00:00,1482.77,1606.5278461920125,1368.6591387912845,1844.3965535927402
2026-02-22 00:00:00+00:00,1365.05,1559.6123829099045,1321.7436755091767,1797.4810903106322
2026-02-22 01:00:00+00:00,694.26,1090.8919135448668,853.023206144139,1328.7606209455946
2026-02-22 02:00:00+00:00,328.32,547.0381841336275,309.16947673289974,784.9068915343554
2026-02-22 03:00:00+00:00,165.69,296.447208827679,58.57850142695111,534.3159162284068
2026-02-22 04:00:00+00:00,46.56997,191.281460669299,-46.58724673142876,429.15016807002684
2026-02-22 05:00:00+00:00,3.0299914,-26.971201632616157,-264.83990903334404,210.8975057681116
2026-02-22 06:00:00+00:00,10.839989,-42.9482689266747,-280.8169763274026,194.92043847405307
2026-02-22 07:00:00+00:00,105.80999,4.925378212619762,-232.94332918810812,242.79408561334753
2026-02-22 08:00:00+00:00,290.75,115.03871732167738,-122.82999007905039,352.9074247224052
2026-02-22 09:00:00+00:00,508.61,382.4680313653988,144.59932396467104,620.3367387661267
2026-02-22 10:00:00+00:00,796.91,564.7039995933992,326.8352921926714,802.5727069941271
2026-02-22 11:00:00+00:00,1071.97,855.5083154119745,617.6396080112468,1093.3770228127023
2026-02-22 12:00:00+00:00,1153.32,1056.435134869578,818.5664274688502,1294.3038422703057
2026-02-22 13:00:00+00:00,1046.07,944.9919611312637,707.1232537305359,1182.8606685319915
2026-02-22 14:00:00+00:00,603.09,658.4338390617528,420.5651316610249,896.3025464624806
2026-02-22 15:00:00+00:00,147.71002,366.32522678971924,128.4565193889914,604.1939341904471
2026-02-22 16:00:00+00:00,129.26001,199.32488245541822,-38.54382494530955,437.19358985614605
2026-02-22 17:00:00+00:00,216.01001,196.99106429135497,-40.8776431093728,434.85977169208275
2026-02-22 18:00:00+00:00,161.42001,363.28069338053535,125.41198597980747,601.1494007812631
2026-02-22 19:00:00+00:00,293.57,299.8507106081569,61.9820032074291,537.7194180088846
2026-02-22 20:00:00+00:00,616.95,406.1832235758533,168.31451617512545,644.051930976581
2026-02-22 21:00:00+00:00,1226.37,768.5292572798875,530.6605498791596,1006.3979646806154
