date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-02-06 00:00:00+00:00,15538.41,15713.958,15494.199,15933.718
2026-02-06 01:00:00+00:00,14967.84,15345.002,15125.242,15564.761
2026-02-06 02:00:00+00:00,14876.38,15411.187,15191.428,15630.946
2026-02-06 03:00:00+00:00,15262.04,15782.792,15563.033,16002.551
2026-02-06 04:00:00+00:00,16540.66,16860.088,16640.328,17079.846
2026-02-06 05:00:00+00:00,18791.93,18937.705,18717.945,19157.465
2026-02-06 06:00:00+00:00,20580.06,21136.809,20917.049,21356.568
2026-02-06 07:00:00+00:00,21401.42,22113.94,21894.18,22333.7
2026-02-06 08:00:00+00:00,21876.81,22504.97,22285.21,22724.729
2026-02-06 09:00:00+00:00,21766.89,22666.506,22446.748,22886.266
2026-02-06 10:00:00+00:00,21757.86,22268.377,22048.62,22488.137
2026-02-06 11:00:00+00:00,21359.06,21845.387,21625.627,22065.146
2026-02-06 12:00:00+00:00,20832.97,21192.43,20972.67,21412.188
2026-02-06 13:00:00+00:00,20321.86,20517.812,20298.053,20737.57
2026-02-06 14:00:00+00:00,20175.98,20293.242,20073.484,20513.002
2026-02-06 15:00:00+00:00,20367.02,20526.693,20306.936,20746.453
2026-02-06 16:00:00+00:00,21137.2,21241.754,21021.994,21461.512
2026-02-06 17:00:00+00:00,21437.16,21163.416,20943.658,21383.176
2026-02-06 18:00:00+00:00,20745.71,20088.81,19869.05,20308.568
2026-02-06 19:00:00+00:00,19311.58,18800.303,18580.543,19020.062
2026-02-06 20:00:00+00:00,18056.72,17638.592,17418.832,17858.352
2026-02-06 21:00:00+00:00,17735.28,16828.314,16608.555,17048.074
2026-02-06 22:00:00+00:00,16509.45,15822.354,15602.595,16042.113
2026-02-06 23:00:00+00:00,15359.69,14970.146,14750.388,15189.906
2026-02-07 00:00:00+00:00,14476.28,14292.043,14072.284,14511.802
2026-02-07 01:00:00+00:00,13909.44,13939.793,13720.034,14159.553
2026-02-07 02:00:00+00:00,13780.89,13797.542,13577.783,14017.302
2026-02-07 03:00:00+00:00,13797.07,13706.588,13486.829,13926.347
2026-02-07 04:00:00+00:00,14098.45,13849.9375,13630.179,14069.697
2026-02-07 05:00:00+00:00,14709.88,14215.935,13996.176,14435.693
2026-02-07 06:00:00+00:00,15613.32,15032.549,14812.79,15252.308
2026-02-07 07:00:00+00:00,16633.54,16155.764,15936.005,16375.523
2026-02-07 08:00:00+00:00,17335.49,17085.855,16866.098,17305.615
2026-02-07 09:00:00+00:00,17621.28,17450.016,17230.256,17669.775
2026-02-07 10:00:00+00:00,17698.2,17513.428,17293.67,17733.188
2026-02-07 11:00:00+00:00,17399.28,17326.674,17106.914,17546.432
2026-02-07 12:00:00+00:00,16999.64,16897.549,16677.79,17117.307
2026-02-07 13:00:00+00:00,16600.55,16571.242,16351.484,16791.002
2026-02-07 14:00:00+00:00,16675.44,16482.023,16262.264,16701.781
2026-02-07 15:00:00+00:00,16829.84,16977.941,16758.184,17197.701
2026-02-07 16:00:00+00:00,17561.52,17728.96,17509.201,17948.72
2026-02-07 17:00:00+00:00,17941.68,18167.947,17948.188,18387.707
2026-02-07 18:00:00+00:00,17318.14,17539.465,17319.707,17759.225
2026-02-07 19:00:00+00:00,16531.92,16680.99,16461.232,16900.75
2026-02-07 20:00:00+00:00,15875.28,15869.328,15649.569,16089.087
2026-02-07 21:00:00+00:00,15247.1,15433.967,15214.207,15653.726
2026-02-07 22:00:00+00:00,14353.1,14772.744,14552.985,14992.504
2026-02-07 23:00:00+00:00,13545.89,13941.45,13721.691,14161.21
2026-02-08 00:00:00+00:00,12820.11,13367.981,13148.223,13587.74
2026-02-08 01:00:00+00:00,12480.4,13175.086,12955.327,13394.845
2026-02-08 02:00:00+00:00,12165.31,13160.813,12941.055,13380.572
2026-02-08 03:00:00+00:00,12332.7,13368.345,13148.585,13588.104
2026-02-08 04:00:00+00:00,12489.2,13541.8125,13322.053,13761.571
2026-02-08 05:00:00+00:00,12911.81,13965.236,13745.477,14184.995
2026-02-08 06:00:00+00:00,13776.37,14774.034,14554.275,14993.793
2026-02-08 07:00:00+00:00,14877.56,15465.762,15246.003,15685.5205
2026-02-08 08:00:00+00:00,15556.91,16465.402,16245.643,16685.16
2026-02-08 09:00:00+00:00,15798.84,17055.041,16835.281,17274.799
2026-02-08 10:00:00+00:00,16199.16,17192.371,16972.611,17412.129
2026-02-08 11:00:00+00:00,16108.51,17079.809,16860.049,17299.568
2026-02-08 12:00:00+00:00,15580.58,16741.033,16521.275,16960.793
2026-02-08 13:00:00+00:00,15031.78,16448.79,16229.03,16668.549
2026-02-08 14:00:00+00:00,15270.95,16439.572,16219.813,16659.332
2026-02-08 15:00:00+00:00,15693.08,17275.236,17055.477,17494.996
2026-02-08 16:00:00+00:00,16948.68,18440.406,18220.646,18660.164
2026-02-08 17:00:00+00:00,17624.18,18744.883,18525.123,18964.64
2026-02-08 18:00:00+00:00,17191.56,18050.809,17831.05,18270.568
2026-02-08 19:00:00+00:00,16603.19,17246.76,17027.002,17466.52
2026-02-08 20:00:00+00:00,16090.12,16506.168,16286.409,16725.926
2026-02-08 21:00:00+00:00,15631.55,15953.202,15733.443,16172.961
2026-02-08 22:00:00+00:00,14878.33,15091.186,14871.427,15310.944
2026-02-08 23:00:00+00:00,14777.34,14435.618,14215.859,14655.377
2026-02-09 00:00:00+00:00,14326.3,13907.5,13687.741,14127.259
2026-02-09 01:00:00+00:00,13915.62,13722.081,13502.322,13941.841
2026-02-09 02:00:00+00:00,13725.39,13814.385,13594.626,14034.144
2026-02-09 03:00:00+00:00,14100.83,14056.628,13836.869,14276.387
2026-02-09 04:00:00+00:00,15561.26,14879.076,14659.317,15098.835
2026-02-09 05:00:00+00:00,18068.76,17038.12,16818.36,17257.877
2026-02-09 06:00:00+00:00,19972.92,18845.582,18625.822,19065.34
2026-02-09 07:00:00+00:00,20853.26,19960.455,19740.697,20180.215
2026-02-09 08:00:00+00:00,21003.35,20050.436,19830.678,20270.195
2026-02-09 09:00:00+00:00,21156.35,20042.096,19822.336,20261.855
2026-02-09 10:00:00+00:00,21096.55,20012.45,19792.69,20232.209
2026-02-09 11:00:00+00:00,20930.21,19734.793,19515.033,19954.55
2026-02-09 12:00:00+00:00,20618.22,19454.562,19234.805,19674.322
2026-02-09 13:00:00+00:00,20337.96,19082.09,18862.332,19301.85
2026-02-09 14:00:00+00:00,20394.51,18881.18,18661.42,19100.94
2026-02-09 15:00:00+00:00,20424.7,19018.852,18799.092,19238.61
2026-02-09 16:00:00+00:00,20957.56,20004.662,19784.902,20224.42
2026-02-09 17:00:00+00:00,21195.9,19727.787,19508.027,19947.545
2026-02-09 18:00:00+00:00,20690.63,19185.586,18965.828,19405.346
2026-02-09 19:00:00+00:00,19694.63,18140.9,17921.14,18360.658
2026-02-09 20:00:00+00:00,18711.38,17054.736,16834.977,17274.494
2026-02-09 21:00:00+00:00,17997.64,16191.857,15972.098,16411.615
2026-02-09 22:00:00+00:00,16742.47,15045.221,14825.461,15264.9795
2026-02-09 23:00:00+00:00,15604.34,14345.504,14125.744,14565.263
2026-02-10 00:00:00+00:00,14950.66,13911.008,13691.249,14130.768
2026-02-10 01:00:00+00:00,14708.78,13732.787,13513.028,13952.546
2026-02-10 02:00:00+00:00,14676.07,13786.1045,13566.346,14005.864
2026-02-10 03:00:00+00:00,15089.33,14048.144,13828.384,14267.902
2026-02-10 04:00:00+00:00,16170.04,15046.973,14827.214,15266.731
2026-02-10 05:00:00+00:00,18558.76,17277.584,17057.826,17497.344
2026-02-10 06:00:00+00:00,20115.26,19209.686,18989.926,19429.445
2026-02-10 07:00:00+00:00,20692.26,20230.988,20011.229,20450.746
2026-02-10 08:00:00+00:00,20522.98,20363.975,20144.215,20583.732
2026-02-10 09:00:00+00:00,20685.97,20340.686,20120.926,20560.443
2026-02-10 10:00:00+00:00,20668.02,20263.32,20043.56,20483.078
2026-02-10 11:00:00+00:00,20021.01,20035.77,19816.012,20255.53
2026-02-10 12:00:00+00:00,19370.34,19774.998,19555.238,19994.756
2026-02-10 13:00:00+00:00,19201.22,19373.445,19153.686,19593.203
2026-02-10 14:00:00+00:00,19448.41,19052.773,18833.014,19272.533
2026-02-10 15:00:00+00:00,19574.48,19438.387,19218.627,19658.146
2026-02-10 16:00:00+00:00,20316.39,20344.197,20124.438,20563.955
2026-02-10 17:00:00+00:00,20783.33,20437.908,20218.148,20657.668
2026-02-10 18:00:00+00:00,20292.2,19916.977,19697.217,20136.734
2026-02-10 19:00:00+00:00,19168.44,18683.908,18464.15,18903.668
2026-02-10 20:00:00+00:00,18110.29,17545.256,17325.496,17765.014
2026-02-10 21:00:00+00:00,17357.43,16781.629,16561.87,17001.389
2026-02-10 22:00:00+00:00,16244.01,15797.659,15577.9,16017.418
2026-02-10 23:00:00+00:00,15243.92,15081.76,14862.001,15301.52
2026-02-11 00:00:00+00:00,14620.68,14492.989,14273.23,14712.748
2026-02-11 01:00:00+00:00,14231.37,14212.148,13992.39,14431.907
2026-02-11 02:00:00+00:00,14395.11,14132.43,13912.671,14352.188
2026-02-11 03:00:00+00:00,14758.21,14629.881,14410.122,14849.641
2026-02-11 04:00:00+00:00,16072.78,15604.847,15385.088,15824.605
2026-02-11 05:00:00+00:00,18551.42,17849.477,17629.717,18069.234
2026-02-11 06:00:00+00:00,20268.73,19789.299,19569.54,20009.057
2026-02-11 07:00:00+00:00,20840.98,20452.945,20233.186,20672.703
2026-02-11 08:00:00+00:00,21110.76,20500.908,20281.148,20720.668
2026-02-11 09:00:00+00:00,21408.39,20597.0,20377.24,20816.758
2026-02-11 10:00:00+00:00,21492.11,20470.166,20250.408,20689.926
2026-02-11 11:00:00+00:00,21419.78,20423.047,20203.29,20642.807
2026-02-11 12:00:00+00:00,21249.38,20236.994,20017.236,20456.754
2026-02-11 13:00:00+00:00,20858.98,19887.635,19667.875,20107.393
2026-02-11 14:00:00+00:00,20736.02,19576.9,19357.14,19796.658
2026-02-11 15:00:00+00:00,20656.29,20075.21,19855.451,20294.97
2026-02-11 16:00:00+00:00,21338.02,20580.494,20360.736,20800.254
2026-02-11 17:00:00+00:00,21681.14,20376.229,20156.469,20595.988
2026-02-11 18:00:00+00:00,20946.28,19484.52,19264.76,19704.277
2026-02-11 19:00:00+00:00,19849.78,18232.232,18012.475,18451.992
2026-02-11 20:00:00+00:00,18272.76,17100.625,16880.865,17320.383
2026-02-11 21:00:00+00:00,17261.86,16067.739,15847.98,16287.498
2026-02-11 22:00:00+00:00,15831.25,14920.81,14701.05,15140.568
2026-02-11 23:00:00+00:00,14934.92,14032.966,13813.206,14252.725
2026-02-12 00:00:00+00:00,14475.54,13276.728,13056.969,13496.486
2026-02-12 01:00:00+00:00,14132.3,12974.096,12754.337,13193.8545
2026-02-12 02:00:00+00:00,14239.96,12882.667,12662.907,13102.426
2026-02-12 03:00:00+00:00,14762.9,13073.139,12853.38,13292.898
2026-02-12 04:00:00+00:00,15877.86,14012.61,13792.852,14232.37
2026-02-12 05:00:00+00:00,18213.33,15868.714,15648.955,16088.473
2026-02-12 06:00:00+00:00,20158.94,17341.209,17121.451,17560.969
2026-02-12 07:00:00+00:00,20682.58,18387.71,18167.951,18607.469
2026-02-12 08:00:00+00:00,20680.52,18856.482,18636.723,19076.24
2026-02-12 09:00:00+00:00,20801.15,19176.682,18956.924,19396.441
2026-02-12 10:00:00+00:00,21068.09,19186.031,18966.273,19405.791
2026-02-12 11:00:00+00:00,21173.78,19043.291,18823.533,19263.05
2026-02-12 12:00:00+00:00,20962.5,18808.83,18589.07,19028.59
2026-02-12 13:00:00+00:00,20653.4,18823.96,18604.203,19043.72
