date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper
2026-01-24 00:00:00+00:00,6406.24,5739.655938126769,5155.0726011690185,6324.239275084519
2026-01-24 01:00:00+00:00,6554.03,5654.124473525586,5069.541136567836,6238.707810483335
2026-01-24 02:00:00+00:00,6177.0205,5905.777601904133,5321.194264946382,6490.3609388618825
2026-01-24 03:00:00+00:00,6259.0303,5891.795340017952,5307.212003060202,6476.378676975702
2026-01-24 04:00:00+00:00,6489.44,5885.850498042948,5301.267161085198,6470.433835000698
2026-01-24 05:00:00+00:00,6651.0,6076.59687400748,5492.01353704973,6661.180210965231
2026-01-24 06:00:00+00:00,6623.62,6091.00759148541,5506.424254527659,6675.59092844316
2026-01-24 07:00:00+00:00,6482.42,6044.326662571377,5459.743325613626,6628.909999529127
2026-01-24 08:00:00+00:00,6696.9,6068.199698450316,5483.616361492565,6652.783035408067
2026-01-24 09:00:00+00:00,6664.84,6136.000023367443,5551.416686409692,6720.583360325192
2026-01-24 10:00:00+00:00,6493.6,6265.9651510962385,5681.381814138488,6850.54848805399
2026-01-24 11:00:00+00:00,6121.8105,6113.876507570625,5529.293170612875,6698.4598445283755
2026-01-24 12:00:00+00:00,6031.86,6009.821171263584,5425.2378343058335,6594.404508221334
2026-01-24 13:00:00+00:00,6059.51,5998.087042938045,5413.503705980294,6582.670379895795
2026-01-24 14:00:00+00:00,6242.5703,5940.330494935804,5355.747157978054,6524.913831893555
2026-01-24 15:00:00+00:00,6329.69,5966.1411359706,5381.5577990128495,6550.724472928352
2026-01-24 16:00:00+00:00,6322.71,5758.582573585574,5173.999236627824,6343.165910543325
2026-01-24 17:00:00+00:00,6233.4507,5748.2905062924365,5163.707169334686,6332.873843250187
2026-01-24 18:00:00+00:00,6078.88,5747.312382142633,5162.729045184883,6331.895719100384
2026-01-24 19:00:00+00:00,6054.04,5660.233010339975,5075.649673382224,6244.816347297727
2026-01-24 20:00:00+00:00,6078.26,5538.69638915146,4954.113052193709,6123.27972610921
2026-01-24 21:00:00+00:00,5682.94,5634.72659782716,5050.1432608694095,6219.30993478491
2026-01-24 22:00:00+00:00,5281.07,5665.133727776852,5080.5503908191,6249.717064734602
2026-01-24 23:00:00+00:00,5158.7,5280.075208170506,4695.4918712127555,5864.658545128256
2026-01-25 00:00:00+00:00,4709.07,4812.787626750955,4228.204289793204,5397.370963708705
2026-01-25 01:00:00+00:00,4368.09,5022.443280158568,4437.859943200818,5607.026617116318
2026-01-25 02:00:00+00:00,4388.75,5108.501527666973,4523.9181907092225,5693.084864624723
2026-01-25 03:00:00+00:00,4382.38,4894.794573689705,4310.211236731954,5479.377910647456
2026-01-25 04:00:00+00:00,4263.03,5114.981696946777,4530.398359989027,5699.565033904528
2026-01-25 05:00:00+00:00,4351.8,5095.357518382143,4510.774181424393,5679.9408553398935
2026-01-25 06:00:00+00:00,4823.25,5118.018978633705,4533.435641675955,5702.602315591455
2026-01-25 07:00:00+00:00,5071.26,5394.1592819600955,4809.575945002345,5978.742618917846
2026-01-25 08:00:00+00:00,5404.89,5414.485821587901,4829.902484630151,5999.069158545652
2026-01-25 09:00:00+00:00,5986.7,5594.418471631775,5009.835134674025,6179.001808589525
2026-01-25 10:00:00+00:00,5969.09,5835.007366172558,5250.424029214808,6419.590703130309
2026-01-25 11:00:00+00:00,5887.47,5765.6517728775325,5181.068435919782,6350.235109835283
2026-01-25 12:00:00+00:00,5960.2,5811.315645731533,5226.732308773782,6395.898982689283
