date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper
2026-01-24 00:00:00+00:00,15789.06,16003.031455127815,15662.448856856932,16343.614053398698
2026-01-24 01:00:00+00:00,15178.94,15545.45609108126,15204.873492810377,15886.038689352143
2026-01-24 02:00:00+00:00,14840.94,15275.115900775843,14934.53330250496,15615.698499046726
2026-01-24 03:00:00+00:00,14917.99,15490.528706361865,15149.946108090982,15831.111304632748
2026-01-24 04:00:00+00:00,15127.07,16287.06646814953,15946.483869878646,16627.649066420414
2026-01-24 05:00:00+00:00,15755.88,18211.146021274668,17870.563423003787,18551.728619545553
2026-01-24 06:00:00+00:00,16509.51,20132.905951425342,19792.32335315446,20473.488549696227
2026-01-24 07:00:00+00:00,17411.13,21032.795916241826,20692.213317970945,21373.37851451271
2026-01-24 08:00:00+00:00,18059.09,21183.766152603494,20843.18355433261,21524.34875087438
2026-01-24 09:00:00+00:00,18467.15,21382.92737367043,21042.34477539955,21723.509971941316
2026-01-24 10:00:00+00:00,18462.94,21410.83108441247,21070.248486141587,21751.413682683353
2026-01-24 11:00:00+00:00,18117.68,21176.49468678367,20835.912088512785,21517.077285054555
2026-01-24 12:00:00+00:00,17752.62,20899.441223214173,20558.858624943292,21240.023821485054
2026-01-24 13:00:00+00:00,17461.96,20627.36134629032,20286.77874801944,20967.943944561204
2026-01-24 14:00:00+00:00,17481.47,20651.44654866513,20310.863950394247,20992.029146936013
2026-01-24 15:00:00+00:00,18018.08,21021.148124185216,20680.565525914335,21361.7307224561
2026-01-24 16:00:00+00:00,19089.32,21830.58688938864,21490.00429111776,22171.169487659525
2026-01-24 17:00:00+00:00,19392.22,21689.160492760293,21348.57789448941,22029.743091031174
2026-01-24 18:00:00+00:00,18700.1,21204.327236458943,20863.74463818806,21544.909834729828
2026-01-24 19:00:00+00:00,17581.15,20045.667410335995,19705.08481206511,20386.250008606876
2026-01-24 20:00:00+00:00,16787.38,18847.184347706996,18506.601749436115,19187.76694597788
2026-01-24 21:00:00+00:00,16364.83,17879.431557537155,17538.84895926627,18220.014155808036
