date,solar_ampr_actual,solar_ampr_fitted,solar_ampr_lower,solar_ampr_upper
2026-01-24 00:00:00+00:00,1.4506213e-05,6.786954404439939,-700.455293102427,714.0292019113068
2026-01-24 01:00:00+00:00,1.4506213e-05,9.50927501464912,-697.7329724922176,716.751522521516
2026-01-24 02:00:00+00:00,1.4506213e-05,12.028331822132486,-695.2139156847345,719.2705793289992
2026-01-24 03:00:00+00:00,1.4506213e-05,10.451384220096543,-696.79086328677,717.6936317269634
2026-01-24 04:00:00+00:00,1.4506213e-05,15.696841320282829,-691.5454061865842,722.9390888271497
2026-01-24 05:00:00+00:00,1.4506213e-05,19.317515277671646,-687.9247322291956,726.5597627845384
2026-01-24 06:00:00+00:00,0.020034038,9.272907364781304,-697.9693401420857,716.5151548716482
2026-01-24 07:00:00+00:00,91.87001,72.9302193365902,-634.3120281702766,780.1724668434571
2026-01-24 08:00:00+00:00,744.71,623.6852735594703,-83.5569739473965,1330.927521066337
2026-01-24 09:00:00+00:00,2013.86,1562.258820236738,855.0165727298713,2269.501067743605
2026-01-24 10:00:00+00:00,3154.7,2781.7990313386495,2074.556783831783,3489.041278845516
2026-01-24 11:00:00+00:00,4113.54,3240.3361195133502,2533.0938720064833,3947.5783670202172
2026-01-24 12:00:00+00:00,4239.59,3194.1972069753874,2486.9549594685204,3901.4394544822544
2026-01-24 13:00:00+00:00,3446.31,2940.697088688552,2233.454841181685,3647.9393361954185
2026-01-24 14:00:00+00:00,1771.23,1467.6294358486493,760.3871883417823,2174.8716833555163
2026-01-24 15:00:00+00:00,383.30994,225.94186552636074,-481.300381980506,933.1841130332275
2026-01-24 16:00:00+00:00,3.4499657,24.42596165831378,-682.8162858485528,731.6682091651807
2026-01-24 17:00:00+00:00,1.4506213e-05,1.9483716004870075,-705.2938759063798,709.1906191073539
2026-01-24 18:00:00+00:00,1.4506213e-05,2.433335778061746,-704.8089117288052,709.6755832849285
