date,wind_onshore_lu_actual,wind_onshore_lu_fitted,wind_onshore_lu_lower,wind_onshore_lu_upper
2026-05-21 00:00:00+00:00,,46.77050680324582,21.211121545715518,72.32989206077613
2026-05-21 01:00:00+00:00,,60.763623234751364,35.20423797722106,86.32300849228167
2026-05-21 02:00:00+00:00,,51.58075483865304,26.021369581122745,77.14014009618336
2026-05-21 03:00:00+00:00,,58.876529360000376,33.31714410247007,84.43591461753067
2026-05-21 04:00:00+00:00,,32.2480182937647,6.688633036234393,57.807403551295
2026-05-21 05:00:00+00:00,,20.452904108017364,-5.106481149512938,46.012289365547666
2026-05-21 06:00:00+00:00,,9.194529610108987,-16.3648556474213,34.753914867639295
2026-05-21 07:00:00+00:00,,17.264455350431483,-8.294929907098812,42.823840607961785
2026-05-21 08:00:00+00:00,,7.627601721382007,-17.931783536148295,33.18698697891231
2026-05-21 09:00:00+00:00,,4.991705840240208,-20.567679417290087,30.551091097770513
2026-05-21 10:00:00+00:00,,3.8883983074372495,-21.67098695009306,29.44778356496755
2026-05-21 11:00:00+00:00,,2.66270107325046,-22.89668418427984,28.22208633078076
2026-05-21 12:00:00+00:00,,2.460236811325622,-23.099148446204687,28.019622068855924
2026-05-21 13:00:00+00:00,,2.460236811325622,-23.099148446204687,28.019622068855924
2026-05-21 14:00:00+00:00,,2.094843033587587,-23.464542223942708,27.654228291117892
2026-05-21 15:00:00+00:00,,2.2293009087397664,-23.330084348790542,27.78868616627007
2026-05-21 16:00:00+00:00,,2.544286621213949,-23.01509863631636,28.103671878744247
2026-05-21 17:00:00+00:00,,2.467160986647805,-23.092224270882504,28.026546244178107
2026-05-21 18:00:00+00:00,,3.099952908848408,-22.459432348681894,28.65933816637871
2026-05-21 19:00:00+00:00,,1.9821132794389058,-23.577271978091396,27.541498536969204
2026-05-21 20:00:00+00:00,,1.4693465698938084,-24.0900386876365,27.028731827424107
2026-05-21 21:00:00+00:00,,3.271621776537934,-22.287763480992375,28.831007034068236
2026-05-21 22:00:00+00:00,,13.201312364531738,-12.358072892998564,38.76069762206204
2026-05-21 23:00:00+00:00,,20.62741300397801,-4.931972253552303,46.18679826150831
2026-05-22 00:00:00+00:00,,28.566907138058546,3.0075218805282447,54.12629239558885
2026-05-22 01:00:00+00:00,,30.178435603113787,4.6190503455834815,55.737820860644085
2026-05-22 02:00:00+00:00,,28.973486991974088,3.4141017344437827,54.532872249504386
2026-05-22 03:00:00+00:00,,26.778686758388208,1.2193015008579096,52.33807201591851
2026-05-22 04:00:00+00:00,,18.889210204283145,-6.670175053247156,44.44859546181345
2026-05-22 05:00:00+00:00,,19.168417339207053,-6.390967918323241,44.727802596737355
2026-05-22 06:00:00+00:00,,43.48928393620848,17.92989867867817,69.04866919373877
2026-05-22 07:00:00+00:00,,15.213127303919052,-10.346257953611243,40.77251256144935
2026-05-22 08:00:00+00:00,,4.9604774532343185,-20.598907804295997,30.51986271076462
2026-05-22 09:00:00+00:00,,4.462539416698718,-21.096845840831584,30.02192467422902
2026-05-22 10:00:00+00:00,,5.21571216905383,-20.34367308847647,30.775097426584136
2026-05-22 11:00:00+00:00,,4.269772228618457,-21.289613028911837,29.829157486148763
2026-05-22 12:00:00+00:00,,6.899582438721701,-18.659802818808608,32.458967696252
2026-05-22 13:00:00+00:00,,4.937283693633944,-20.622101563896358,30.496668951164246
2026-05-22 14:00:00+00:00,,3.5836809527761275,-21.97570430475418,29.143066210306426
2026-05-22 15:00:00+00:00,,3.1794590246994616,-22.379926232830833,28.738844282229767
2026-05-22 16:00:00+00:00,,2.782127975812479,-22.777257281717816,28.341513233342784
2026-05-22 17:00:00+00:00,,2.782127975812479,-22.777257281717816,28.341513233342784
2026-05-22 18:00:00+00:00,,5.296417358055322,-20.26296789947498,30.85580261558562
2026-05-22 19:00:00+00:00,,3.9424597910250725,-21.61692546650523,29.501845048555374
2026-05-22 20:00:00+00:00,,2.552660462672563,-23.00672479485774,28.112045720202868
2026-05-22 21:00:00+00:00,,10.640318526797373,-14.91906673073293,36.199703784327674
