date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-02-23 00:00:00+00:00,13632.33,14384.237997205673,13232.497330254138,15535.97866415721
2026-02-23 01:00:00+00:00,14022.31,15203.90864981008,14052.167982858547,16355.649316761614
2026-02-23 02:00:00+00:00,13926.15,14585.433830011469,13433.693163059932,15737.174496963005
2026-02-23 03:00:00+00:00,13972.16,14686.987497947888,13535.246830996351,15838.728164899425
2026-02-23 04:00:00+00:00,14948.09,15520.893902296055,14369.153235344518,16672.63456924759
2026-02-23 05:00:00+00:00,16357.3,15338.340236209016,14186.59956925748,16490.080903160553
2026-02-23 06:00:00+00:00,16015.52,16320.035835551262,15168.295168599725,17471.7765025028
2026-02-23 07:00:00+00:00,15356.09,16501.41936927925,15349.678702327717,17653.160036230787
2026-02-23 08:00:00+00:00,15621.54,16225.381288266486,15073.64062131495,17377.12195521802
2026-02-23 09:00:00+00:00,16015.63,15877.039983923565,14725.299316972028,17028.780650875102
2026-02-23 10:00:00+00:00,16118.56,15991.813706405363,14840.07303945383,17143.554373356896
2026-02-23 11:00:00+00:00,16178.66,16235.04658115907,15083.305914207536,17386.787248110606
2026-02-23 12:00:00+00:00,16907.66,16307.358066008735,15155.617399057199,17459.098732960272
2026-02-23 13:00:00+00:00,17246.07,16815.276895784078,15663.536228832545,17967.01756273561
2026-02-23 14:00:00+00:00,16999.57,16707.097280948958,15555.356613997421,17858.837947900494
2026-02-23 15:00:00+00:00,17023.09,16977.374598158578,15825.633931207041,18129.11526511011
2026-02-23 16:00:00+00:00,16345.96,16805.445119902306,15653.704452950773,17957.185786853843
2026-02-23 17:00:00+00:00,16293.7,16129.319030535906,14977.578363584373,17281.059697487442
2026-02-23 18:00:00+00:00,15658.19,15800.833655255909,14649.092988304372,16952.574322207445
2026-02-23 19:00:00+00:00,13977.1,15133.118035386022,13981.377368434485,16284.858702337558
2026-02-23 20:00:00+00:00,12399.9,14293.239440313737,13141.4987733622,15444.98010726527
2026-02-23 21:00:00+00:00,11010.69,12531.89590676094,11380.155239809405,13683.636573712476
2026-02-23 22:00:00+00:00,10634.76,11988.960240708931,10837.219573757397,13140.700907660466
2026-02-23 23:00:00+00:00,9614.79,9421.690345728044,8269.94967877651,10573.431012679579
2026-02-24 00:00:00+00:00,7984.01,8626.811831193874,7475.071164242339,9778.552498145411
2026-02-24 01:00:00+00:00,6469.07,7063.6467867602405,5911.906119808706,8215.387453711777
2026-02-24 02:00:00+00:00,5205.41,5229.754199973869,4078.013533022333,6381.4948669254045
2026-02-24 03:00:00+00:00,3806.91,4175.116331969686,3023.3756650181504,5326.856998921222
2026-02-24 04:00:00+00:00,3161.92,3279.8732089637024,2128.1325420121666,4431.613875915238
2026-02-24 05:00:00+00:00,2580.17,2513.428843397519,1361.6881764459831,3665.1695103490547
2026-02-24 06:00:00+00:00,1791.13,1888.847409714067,737.1067427625312,3040.588076665603
2026-02-24 07:00:00+00:00,1029.1202,1254.700269242272,102.95960229073626,2406.440936193808
2026-02-24 08:00:00+00:00,565.94,847.3916193871491,-304.34904756438664,1999.132286338685
2026-02-24 09:00:00+00:00,360.21982,524.9053490529395,-626.8353178985963,1676.6460160044758
2026-02-24 10:00:00+00:00,312.87997,478.29219224527606,-673.4484747062597,1630.0328591968118
2026-02-24 11:00:00+00:00,387.54013,529.5476324099809,-622.1930345415549,1681.2882993615162
2026-02-24 12:00:00+00:00,447.6202,514.5363330777827,-637.2043338737531,1666.277000029318
2026-02-24 13:00:00+00:00,431.67978,712.1792634564372,-439.5614034950986,1863.919930407973
2026-02-24 14:00:00+00:00,316.1202,575.0143960842915,-576.7262708672442,1726.7550630358273
2026-02-24 15:00:00+00:00,247.23984,437.0480744777533,-714.6925924737825,1588.788741429289
2026-02-24 16:00:00+00:00,336.06992,771.7367153470159,-380.0039516045199,1923.4773822985512
2026-02-24 17:00:00+00:00,744.0098,913.0130282480313,-238.72763870350445,2064.753695199567
2026-02-24 18:00:00+00:00,1187.2399,1772.8614539355694,621.1207869840337,2924.6021208871052
2026-02-24 19:00:00+00:00,1688.7701,2687.7379164616113,1535.997249510076,3839.478583413147
2026-02-24 20:00:00+00:00,2023.83,2250.730333541221,1098.989666589685,3402.4710004927565
2026-02-24 21:00:00+00:00,2028.82,2025.274583828109,873.5339168765731,3177.0152507796447
2026-02-24 22:00:00+00:00,2312.9,2610.734622113783,1458.9939551622474,3762.475289065319
2026-02-24 23:00:00+00:00,2238.79,2939.7596385660077,1788.0189716144719,4091.5003055175434
2026-02-25 00:00:00+00:00,2041.09,2133.0692444264164,981.3285774748801,3284.809911377952
2026-02-25 01:00:00+00:00,1794.36,2079.3629553257792,927.622288374243,3231.103622277315
2026-02-25 02:00:00+00:00,1639.7101,2201.524730610472,1049.7840636589372,3353.265397562008
2026-02-25 03:00:00+00:00,1627.9401,1959.9107072370098,808.170040285474,3111.6513741885456
2026-02-25 04:00:00+00:00,1704.18,1709.295668054037,557.5550011025016,2861.0363350055727
2026-02-25 05:00:00+00:00,1911.7902,2858.523378897863,1706.7827119463273,4010.264045849399
2026-02-25 06:00:00+00:00,2313.88,3108.091841455561,1956.351174504025,4259.832508407097
2026-02-25 07:00:00+00:00,2738.8901,2230.644964822815,1078.9042978712796,3382.3856317743507
2026-02-25 08:00:00+00:00,2661.74,2535.895605798403,1384.154938846867,3687.6362727499386
2026-02-25 09:00:00+00:00,2194.08,2954.6722190189575,1802.9315520674218,4106.412885970493
2026-02-25 10:00:00+00:00,1955.4501,1952.9555380581842,801.2148711066493,3104.69620500972
2026-02-25 11:00:00+00:00,2247.62,2445.2967448179434,1293.556077866408,3597.037411769479
2026-02-25 12:00:00+00:00,2457.76,2184.8415315829934,1033.1008646314576,3336.582198534529
2026-02-25 13:00:00+00:00,2640.87,2540.049496742416,1388.3088297908803,3691.7901636939514
2026-02-25 14:00:00+00:00,2763.23,2611.0300564173863,1459.2893894658505,3762.7707233689216
2026-02-25 15:00:00+00:00,2660.51,2544.9269706109853,1393.18630365945,3696.667637562521
2026-02-25 16:00:00+00:00,3261.68,2684.4340102252454,1532.69334327371,3836.174677176781
2026-02-25 17:00:00+00:00,5152.61,5245.70783181778,4093.9671648662443,6397.448498769316
2026-02-25 18:00:00+00:00,6720.91,7365.447264164564,6213.7065972130285,8517.1879311161
2026-02-25 19:00:00+00:00,7880.28,8600.18592146427,7448.445254512734,9751.926588415805
2026-02-25 20:00:00+00:00,8977.96,9248.89499416909,8097.154327217554,10400.635661120625
2026-02-25 21:00:00+00:00,9143.51,9439.15293013693,8287.412263185393,10590.893597088467
2026-02-25 22:00:00+00:00,9465.25,9722.817877804693,8571.077210853158,10874.55854475623
2026-02-25 23:00:00+00:00,9972.87,10480.49060566533,9328.749938713794,11632.231272616866
2026-02-26 00:00:00+00:00,10117.52,9972.02812187159,8820.287454920053,11123.768788823127
2026-02-26 01:00:00+00:00,10167.13,10655.24818251883,9503.507515567293,11806.988849470365
2026-02-26 02:00:00+00:00,10239.76,10622.923758297371,9471.183091345836,11774.664425248906
