date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper
2026-07-04 00:00:00+00:00,,6246.138869251777,5094.398202300241,7397.879536203312
2026-07-04 01:00:00+00:00,,6773.842137350162,5622.101470398627,7925.582804301697
2026-07-04 02:00:00+00:00,,6507.978188214208,5356.237521262672,7659.718855165744
2026-07-04 03:00:00+00:00,,6735.920183351298,5584.179516399763,7887.660850302834
2026-07-04 04:00:00+00:00,,8189.656797145495,7037.916130193958,9341.39746409703
2026-07-04 05:00:00+00:00,,6646.888324722089,5495.147657770553,7798.628991673624
2026-07-04 06:00:00+00:00,,4382.926335922135,3231.1856689705996,5534.667002873671
2026-07-04 07:00:00+00:00,,4694.798569252626,3543.0579023010905,5846.539236204162
2026-07-04 08:00:00+00:00,,3770.8716446073295,2619.1309776557937,4922.612311558865
2026-07-04 09:00:00+00:00,,2419.4544289000223,1267.7137619484865,3571.195095851558
2026-07-04 10:00:00+00:00,,2391.8806883378234,1240.140021386288,3543.621355289359
2026-07-04 11:00:00+00:00,,3107.510866696276,1955.7701997447407,4259.251533647812
2026-07-04 12:00:00+00:00,,3341.731017384423,2189.990350432887,4493.471684335958
2026-07-04 13:00:00+00:00,,5515.320017990932,4363.579351039396,6667.060684942468
2026-07-04 14:00:00+00:00,,5032.773234513546,3881.0325675620106,6184.513901465081
2026-07-04 15:00:00+00:00,,5722.678906512492,4570.938239560957,6874.419573464028
2026-07-04 16:00:00+00:00,,8475.840009248992,7324.099342297457,9627.580676200529
2026-07-04 17:00:00+00:00,,10152.62004514368,9000.879378192145,11304.360712095215
2026-07-04 18:00:00+00:00,,11140.723280817256,9988.98261386572,12292.463947768792
2026-07-04 19:00:00+00:00,,9198.19298493249,8046.452317980954,10349.933651884025
2026-07-04 20:00:00+00:00,,8274.651883320721,7122.911216369185,9426.392550272256
2026-07-04 21:00:00+00:00,,7418.062451782773,6266.321784831236,8569.803118734308
2026-07-04 22:00:00+00:00,,7301.955095137039,6150.2144281855035,8453.695762088575
2026-07-04 23:00:00+00:00,,7814.242211391136,6662.5015444396,8965.982878342671
2026-07-05 00:00:00+00:00,,8891.027591518123,7739.286924566586,10042.768258469658
2026-07-05 01:00:00+00:00,,8200.654833046636,7048.914166095101,9352.395499998172
2026-07-05 02:00:00+00:00,,8926.697124838587,7774.95645788705,10078.437791790122
2026-07-05 03:00:00+00:00,,8913.3078355672,7761.567168615666,10065.048502518737
2026-07-05 04:00:00+00:00,,8884.720550758524,7732.979883806989,10036.46121771006
2026-07-05 05:00:00+00:00,,9380.882212500723,8229.141545549186,10532.622879452258
2026-07-05 06:00:00+00:00,,9308.068133195575,8156.327466244038,10459.80880014711
2026-07-05 07:00:00+00:00,,8912.943277784856,7761.202610833319,10064.683944736391
2026-07-05 08:00:00+00:00,,8740.72145955038,7588.980792598844,9892.462126501916
2026-07-05 09:00:00+00:00,,8742.633465646217,7590.892798694682,9894.374132597753
2026-07-05 10:00:00+00:00,,7585.906349726201,6434.165682774665,8737.647016677736
2026-07-05 11:00:00+00:00,,7774.036593249778,6622.295926298242,8925.777260201314
2026-07-05 12:00:00+00:00,,7410.36290156859,6258.622234617054,8562.103568520126
2026-07-05 13:00:00+00:00,,7415.678273647343,6263.9376066958075,8567.41894059888
2026-07-05 14:00:00+00:00,,8088.896129268498,6937.155462316963,9240.636796220035
2026-07-05 15:00:00+00:00,,7970.357983208964,6818.617316257427,9122.098650160498
2026-07-05 16:00:00+00:00,,8158.030741678304,7006.290074726769,9309.77140862984
2026-07-05 17:00:00+00:00,,7605.605667280366,6453.86500032883,8757.346334231901
2026-07-05 18:00:00+00:00,,6449.851229806886,5298.1105628553505,7601.591896758422
2026-07-05 19:00:00+00:00,,5426.968774137491,4275.228107185955,6578.709441089026
2026-07-05 20:00:00+00:00,,5679.835714194764,4528.095047243228,6831.576381146298
2026-07-05 21:00:00+00:00,,4591.401954522619,3439.6612875710834,5743.142621474155
2026-07-05 22:00:00+00:00,,3937.1282730456087,2785.387606094073,5088.8689399971445
2026-07-05 23:00:00+00:00,,4044.6024490837935,2892.8617821322578,5196.343116035329
2026-07-06 00:00:00+00:00,,4590.728625021805,3438.9879580702695,5742.469291973341
2026-07-06 01:00:00+00:00,,5283.4727827538545,4131.732115802319,6435.21344970539
2026-07-06 02:00:00+00:00,,5214.691954467362,4062.9512875158257,6366.432621418897
2026-07-06 03:00:00+00:00,,6456.062189097814,5304.321522146278,7607.802856049349
2026-07-06 04:00:00+00:00,,7120.830054289379,5969.0893873378445,8272.570721240916
2026-07-06 05:00:00+00:00,,8388.786117830505,7237.045450878969,9540.52678478204
2026-07-06 06:00:00+00:00,,8792.227231257117,7640.486564305582,9943.967898208653
2026-07-06 07:00:00+00:00,,8893.864450643443,7742.123783691906,10045.605117594978
2026-07-06 08:00:00+00:00,,9578.086183569114,8426.345516617577,10729.82685052065
2026-07-06 09:00:00+00:00,,10315.576876198142,9163.836209246607,11467.317543149678
2026-07-06 10:00:00+00:00,,11279.164886329992,10127.424219378456,12430.90555328153
2026-07-06 11:00:00+00:00,,10212.632758118481,9060.892091166945,11364.373425070016
2026-07-06 12:00:00+00:00,,10176.31306230513,9024.572395353593,11328.053729256666
2026-07-06 13:00:00+00:00,,10261.34696593678,9109.606298985245,11413.087632888317
2026-07-06 14:00:00+00:00,,10106.494936303954,8954.75426935242,11258.235603255489
2026-07-06 15:00:00+00:00,,11046.137912629736,9894.3972456782,12197.878579581271
2026-07-06 16:00:00+00:00,,10258.713775351509,9106.973108399972,11410.454442303044
2026-07-06 17:00:00+00:00,,9955.89160751074,8804.150940559204,11107.632274462276
2026-07-06 18:00:00+00:00,,10056.392630770697,8904.65196381916,11208.133297722232
2026-07-06 19:00:00+00:00,,10033.54883596952,8881.808169017984,11185.289502921056
2026-07-06 20:00:00+00:00,,9957.13483638869,8805.394169437153,11108.875503340223
2026-07-06 21:00:00+00:00,,10279.217836987968,9127.477170036433,11430.958503939502
2026-07-06 22:00:00+00:00,,10536.224571709212,9384.483904757675,11687.965238660747
2026-07-06 23:00:00+00:00,,10137.653100252079,8985.912433300542,11289.393767203614
2026-07-07 00:00:00+00:00,,9808.659091434616,8656.91842448308,10960.399758386153
2026-07-07 01:00:00+00:00,,9783.120899051508,8631.380232099971,10934.861566003043
2026-07-07 02:00:00+00:00,,9893.689686604317,8741.94901965278,11045.430353555852
2026-07-07 03:00:00+00:00,,10089.6609964289,8937.920329477365,11241.401663380435
2026-07-07 04:00:00+00:00,,12058.633135869233,10906.892468917697,13210.373802820768
2026-07-07 05:00:00+00:00,,11320.02921804965,10168.288551098114,12471.769885001186
2026-07-07 06:00:00+00:00,,10913.210625471209,9761.469958519672,12064.951292422744
2026-07-07 07:00:00+00:00,,10478.239215119946,9326.49854816841,11629.979882071482
2026-07-07 08:00:00+00:00,,10721.68474236269,9569.944075411153,11873.425409314223
2026-07-07 09:00:00+00:00,,11333.12118490916,10181.380517957623,12484.861851860696
2026-07-07 10:00:00+00:00,,12406.664582440426,11254.923915488891,13558.405249391963
2026-07-07 11:00:00+00:00,,12348.944712684694,11197.204045733157,13500.685379636228
2026-07-07 12:00:00+00:00,,11510.402436010423,10358.661769058888,12662.14310296196
2026-07-07 13:00:00+00:00,,12254.207261539872,11102.466594588335,13405.947928491407
2026-07-07 14:00:00+00:00,,12720.390818814329,11568.650151862792,13872.131485765865
2026-07-07 15:00:00+00:00,,13071.471706356024,11919.731039404487,14223.212373307557
2026-07-07 16:00:00+00:00,,13284.135074589174,12132.39440763764,14435.875741540709
2026-07-07 17:00:00+00:00,,13151.73600546557,11999.995338514034,14303.476672417106
2026-07-07 18:00:00+00:00,,13511.199211490984,12359.458544539448,14662.939878442521
2026-07-07 19:00:00+00:00,,11728.764728571077,10577.02406161954,12880.505395522614
2026-07-07 20:00:00+00:00,,10616.655891174807,9464.91522422327,11768.396558126342
2026-07-07 21:00:00+00:00,,10282.830397244463,9131.089730292926,11434.571064195998
2026-07-07 22:00:00+00:00,,9606.008106200828,8454.267439249292,10757.748773152363
2026-07-07 23:00:00+00:00,,9211.219424639929,8059.478757688393,10362.960091591463
2026-07-08 00:00:00+00:00,,9388.496716609321,8236.756049657786,10540.237383560856
2026-07-08 01:00:00+00:00,,8846.807858453927,7695.067191502391,9998.548525405462
2026-07-08 02:00:00+00:00,,8308.475871857216,7156.73520490568,9460.216538808752
2026-07-08 03:00:00+00:00,,8391.663056232559,7239.922389281022,9543.403723184094
2026-07-08 04:00:00+00:00,,6504.096745690562,5352.356078739026,7655.837412642097
2026-07-08 05:00:00+00:00,,5018.312918244394,3866.5722512928587,6170.053585195929
2026-07-08 06:00:00+00:00,,3270.0858033607506,2118.345136409215,4421.826470312286
2026-07-08 07:00:00+00:00,,2971.013324672322,1819.2726577207864,4122.7539916238575
2026-07-08 08:00:00+00:00,,3520.6641574563037,2368.9234905047674,4672.404824407839
2026-07-08 09:00:00+00:00,,2852.3520408236773,1700.611373872142,4004.092707775213
2026-07-08 10:00:00+00:00,,2636.9446696632835,1485.2040027117478,3788.685336614819
2026-07-08 11:00:00+00:00,,3494.2587432388127,2342.5180762872774,4645.9994101903485
2026-07-08 12:00:00+00:00,,5069.92350423631,3918.182837284774,6221.664171187846
2026-07-08 13:00:00+00:00,,5339.024879720424,4187.284212768888,6490.765546671959
2026-07-08 14:00:00+00:00,,4629.66852354008,3477.9278565885443,5781.409190491616
2026-07-08 15:00:00+00:00,,4446.143877959829,3294.4032110082935,5597.884544911365
2026-07-08 16:00:00+00:00,,3542.6799956209234,2390.9393286693876,4694.420662572459
2026-07-08 17:00:00+00:00,,2900.853283018775,1749.1126160672393,4052.593949970311
2026-07-08 18:00:00+00:00,,2277.3410076471696,1125.6003406956333,3429.081674598705
2026-07-08 19:00:00+00:00,,1873.435321825776,721.6946548742408,3025.175988777312
2026-07-08 20:00:00+00:00,,1775.7850758566242,624.044408905088,2927.5257428081595
2026-07-08 21:00:00+00:00,,1799.185360374061,647.4446934225261,2950.926027325597
2026-07-08 22:00:00+00:00,,1234.680083236115,82.93941628457924,2386.4207501876513
2026-07-08 23:00:00+00:00,,947.9785842504944,-203.76208270104144,2099.71925120203
2026-07-09 00:00:00+00:00,,789.7444570287471,-361.9962099227887,1941.4851239802824
2026-07-09 01:00:00+00:00,,800.1845615114798,-351.55610544005503,1951.925228463016
2026-07-09 02:00:00+00:00,,828.9065231086106,-322.8341438429243,1980.6471900601468
2026-07-09 03:00:00+00:00,,783.1021339871013,-368.6385329644345,1934.8428009386366
2026-07-09 04:00:00+00:00,,811.4313112141772,-340.3093557373586,1963.1719781657125
2026-07-09 05:00:00+00:00,,813.5027222085037,-338.23794474303213,1965.2433891600394
